,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,0,1,0,1,2
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,10,2,1,2,15
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,14,14,6,1,35
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,28,30,1,1,60
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,12,8,2,1,23
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,2,3,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,51,51,7,7,116
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,1,2,2,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,3,2,1,9
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,5,2,1,13
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,187,200,2,4,393
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,0,0,0,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,2,3,1,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,2,1,3,9
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,1,2,1,7
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,10,6,5,6,27
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,7,8,4,3,22
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,1,0,0,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,7,3,0,1,11
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,143,140,5,7,295
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,3,1,2,8
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,8,8,1,0,17
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,7,1,1,14
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,5,5,6,21
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,10,0,0,15
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,42,30,9,10,91
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,8,12,5,2,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,1,0,0,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,3,1,2,7
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,2,0,0,7
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,2,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,1,1,1,5
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,4,0,2,11
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,10,9,3,1,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,17,10,3,3,33
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,0,2,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,0,0,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,104,126,0,1,231
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,29,24,2,1,56
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,0,3,2,1,6
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,15,12,2,5,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,8,10,0,0,18
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,6,6,0,0,12
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,22,22,0,3,47
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,4,1,1,2,8
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,12,10,0,0,22
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,47,42,9,5,103
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,1,4,1,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,6,2,8,2,18
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,27,33,4,3,67
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,0,4,3,1,8
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,8,1,1,12
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,4,4,2,3,13
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,81,73,6,3,163
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,3,1,1,7
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,23,24,1,2,50
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,29,25,18,18,90
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,2,1,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,107,131,1,3,242
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,2,3,3,1,9
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,48,50,6,0,104
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,5,2,1,2,10
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,3,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,31,24,24,19,98
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,7,2,4,1,14
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,0,0,1,4
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,3,1,1,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-06-01,1,2,1,0,4
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,2,0,4
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,16,12,6,4,38
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,29,21,0,2,52
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,10,6,3,32
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,0,1,2,3
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,1,1,3
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,5,0,0,17
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,3,2,0,10
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,2,0,4,6
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,18,1,4,34
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,0,2,2,4
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,0,0,5
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,10,2,2,25
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,5,3,0,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,30,27,0,1,58
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,0,1,6
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,6,0,0,12
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,1,0,3,7
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,5,1,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,15,10,5,3,33
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,2,3,3,12
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,15,0,0,29
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,4,0,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,3,2,1,7
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,21,24,0,1,46
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,18,7,3,39
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,0,0,4
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,8,1,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,10,0,0,21
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,9,8,7,10,34
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,6,1,1,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,7,0,0,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,12,0,1,27
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,1,2,4
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,11,0,1,20
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,7,0,2,14
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,26,17,2,1,46
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,13,0,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,8,0,0,12
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,13,1,0,25
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,38,27,2,3,70
CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,10,6,0,1,17
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,1,0,0,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,5,3,5,18
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,15,22,5,8,50
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,4,3,0,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,18,17,10,8,53
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,2,0,1,6
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,2,1,1,11
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,16,24,2,4,46
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,11,0,0,23
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,4,3,1,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,5,3,3,17
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,6,8,2,22
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,10,1,1,26
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,36,39,3,7,85
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,10,16,7,46
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,398,411,3,0,812
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,20,19,0,0,39
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,6,0,2,22
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,15,1,0,28
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,9,9,0,0,18
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,7,6,3,28
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,5,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,6,5,1,23
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,1,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,9,0,0,21
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,0,0,0,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,22,22,5,8,57
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,3,4,1,15
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,13,1,2,27
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,0,1,6
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,16,2,3,25
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,0,0,0,8
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,11,1,2,26
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,68,73,2,5,148
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,15,9,0,1,25
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,0,0,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,3,0,0,8
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,2,1,1,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,0,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,2,2,3,8
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,0,0,2,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,542,500,104,126,1272
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,0,1,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,13,0,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,3,1,2,9
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,48,42,0,0,90
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,2,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,14,10,2,0,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,45,54,0,0,99
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,5,0,0,6
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,4,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,13,4,2,24
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,5,1,1,9
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,1,3,5
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,17,0,3,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,5,2,8,18
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,6,10,3,3,22
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,0,1,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,30,32,3,1,66
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,15,12,0,3,30
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,6,0,1,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,5,2,9,19
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,0,0,0,5
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,4,0,2,11
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,4,6,2,14
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,0,0,3,5
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,2,4,5,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,0,0,2,4
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,6,6,2,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,9,10,1,0,20
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,9,5,0,1,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,8,0,0,10
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,35,36,3,3,77
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,101,100,4,2,207
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,377,381,2,8,768
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,2,0,3,5
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,15,5,0,33
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,0,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,0,1,4
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,14,19,31,76
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,3,0,0,5
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,5,1,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,1,0,3
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,1,0,5
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,18,12,1,2,33
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,16,0,1,30
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,1,5,3,11
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,22,31,0,1,54
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,9,8,0,1,18
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,16,10,14,7,47
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,15,16,4,1,36
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,4,4,2,12
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,0,2,0,7
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,17,5,1,0,23
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,92,106,15,5,218
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,3,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,0,2,0,0,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,4,6,2,5,17
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,11,0,0,19
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,3,3,2,10
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,240,230,8,7,485
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,2,0,1,8
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,10,6,0,0,16
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,13,23,22,16,74
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,11,11,3,2,27
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,27,8,2,2,39
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,7,0,0,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,0,0,5
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,0,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,16,11,2,0,29
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,2,2,0,1,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,2,0,1,8
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,8,3,4,23
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,1,2,1,5
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,5,8,3,1,17
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,1,4,2,0,7
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,8,9,2,3,22
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,3,4,3,2,12
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,7,2,5,2,16
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-07-01,12,11,0,2,25
