,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,7,0,7,7
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,4,0,4,4
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,3,3,3,6
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,4,2,4,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,44,242,44,242,286
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,5,0,5,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,4,2,4,6
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,26,4,26,30
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,11,3,11,14
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,4,4,4,8
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
INQUISIVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,259,499,259,499,758
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,13,32,13,32,45
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,10,4,10,14
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,11,20,11,20,31
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,59,134,59,134,193
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,16,92,16,92,108
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,6,25,6,25,31
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,11,57,11,57,68
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,9,2,9,11
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,4,0,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,6,1,6,7
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,2,1,2,3
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,3,3,3,6
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,9,17,9,17,26
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,6,8,6,8,14
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,9,41,9,41,50
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,21,3,21,24
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,59,4,59,63
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,1,1,1,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,10,16,10,16,26
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,10,2,10,12
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,2,1,2,3
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,15,3,15,18
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,9,2,9,11
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,26,35,26,35,61
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,26,4,26,30
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,0,3,0,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,1,2,1,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,12,2,12,14
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,0,1,0,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,75,322,75,322,397
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,7,3,7,3,10
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
SANTIAGO DE HUARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,6,0,6,6
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,22,110,22,110,132
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,6,3,6,9
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,8,0,8,8
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,80,115,80,115,195
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,6,1,6,7
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
TRIGAL,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,3,3,3,6
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,7,38,7,38,45
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,10,0,10,10
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,8,3,8,11
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,20,1,20,21
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,5,0,5,5
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,9,45,9,45,54
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,5,7,5,7,12
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,5,2,5,2,7
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,1,1,1,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,15,0,15,15
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,11,6,11,6,17
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,12,0,12,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,11,3,11,14
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,4,2,4,6
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,5,3,5,8
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,0,1,0,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,6,1,6,7
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,18,33,18,33,51
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,11,7,11,7,18
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,8,7,8,15
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,14,3,14,17
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,29,0,29,29
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,27,89,27,89,116
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,29,260,29,260,289
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,5,5,5,5,10
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,7,3,7,10
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,47,223,47,223,270
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,1,3,1,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,3,1,3,4
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,1,1,1,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,35,7,35,42
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,5,2,5,7
HUMANATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,306,662,306,662,968
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,25,7,25,32
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,1,1,1,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,12,1,12,13
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,5,13,5,13,18
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,46,172,46,172,218
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,41,132,41,132,173
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,10,20,10,20,30
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,2,1,2,3
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,7,2,7,9
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,4,0,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,10,1,10,11
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,0,1,0,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,4,0,4,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,5,7,5,7,12
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,6,3,6,3,9
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,2,1,2,3
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,6,18,6,18,24
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,12,2,12,14
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,28,7,28,35
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,42,3,42,45
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,3,76,3,76,79
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,8,7,8,7,15
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,24,1,24,25
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,4,1,4,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,4,8,4,8,12
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,22,33,22,33,55
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,24,7,24,31
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,88,0,88,88
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,11,16,11,16,27
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,6,1,6,7
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,92,100,92,100,192
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,4,5,4,5,9
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,3,1,3,4
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,1,2,1,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,33,81,33,81,114
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,1,1,1,2
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,75,73,75,73,148
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,7,0,7,7
TIAWANACU,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,0,2,0,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,0,1,0,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,31,37,31,37,68
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,2,0,2,2
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,5,2,5,7
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,4,5,4,5,9
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,2,2,2,2,4
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,7,17,7,17,24
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,16,39,16,39,55
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,5,12,5,12,17
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,1,15,1,15,16
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,12,9,12,9,21
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,0,3,0,3,3
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-07-01,8,3,8,3,11
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,7,2,7,9
ANCORAIMES,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,5,19,5,19,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,2,2,2,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
BELEN DE ANDAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,4,6,4,6,10
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,3,2,3,5
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,15,22,15,22,37
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,3,33,3,33,36
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,3,2,3,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,4,12,4,12,16
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,3,5,3,5,8
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,29,104,29,104,133
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,12,253,12,253,265
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,6,0,6,6
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,4,8,4,8,12
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,3,1,3,4
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,6,5,6,5,11
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,4,1,4,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,29,235,29,235,264
EL PUENTE(TJA),internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,5,1,5,1,6
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,4,1,4,5
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,13,3,13,3,16
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
INQUISIVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,258,617,258,617,875
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,6,19,6,19,25
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,5,0,5,5
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,11,13,11,13,24
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,35,151,35,151,186
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,3,0,3,3
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,51,111,51,111,162
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,7,22,7,22,29
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,0,1,0,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,6,0,6,6
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,1,2,1,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,2,1,2,3
PELECHUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
PORCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,6,0,6,6
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,5,0,5,5
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,5,2,5,7
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,7,14,7,14,21
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,3,23,3,23,26
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,32,1,32,33
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,41,1,41,42
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,2,1,2,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,14,104,14,104,118
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,8,16,8,16,24
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,21,2,21,23
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,6,12,6,12,18
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,7,4,7,4,11
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,22,27,22,27,49
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,14,29,14,29,43
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,3,1,3,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,1,2,1,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,78,120,78,120,198
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,2,2,2,2,4
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,1,1,1,2
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,7,31,7,31,38
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,5,0,5,5
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,3,1,3,4
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,42,73,42,73,115
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,4,0,4,0,4
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,90,114,90,114,204
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,9,1,9,10
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-08-01,1,2,1,2,3
