,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,5,2,3,14
ORURO,vacunaciones en menores de 1 ano,bcg,2020-07-01,266,232,12,3,513
PADCAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,6,0,0,9
PADILLA,vacunaciones en menores de 1 ano,bcg,2020-07-01,7,9,1,0,17
PAILON,vacunaciones en menores de 1 ano,bcg,2020-07-01,22,20,11,10,63
PALCA,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,5,4,11,23
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2020-07-01,7,6,8,8,29
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,4,0,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,1,5,3,10
PASORAPA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,2,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,14,10,9,5,38
PAZÑA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,3,3,1,7
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,1,3,3,8
POCOATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,5,11,12,31
POCONA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,1,7,7,16
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2020-07-01,5,5,2,1,13
POOPO,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,1,0,0,6
PORCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,3,2,3,10
POROMA,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,3,1,4,13
PORONGO,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,6,2,4,14
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2020-07-01,16,18,0,0,34
PORVENIR,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,2,0,3
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2020-07-01,173,167,0,2,342
PRESTO,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,1,1,0,5
PUCARA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2020-07-01,6,6,16,18,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,3,1,5,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,7,5,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,4,4,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,9,0,1,15
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,4,0,0,8
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,10,29,1,0,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2020-07-01,92,78,1,1,172
PUNA,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,0,2,7,13
PUNATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,21,21,3,1,46
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,4,3,7
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2020-07-01,87,82,19,13,201
QUIME,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,1,2,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2020-07-01,3,2,4,2,11
RAVELO,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,4,4,6,17
REYES,vacunaciones en menores de 1 ano,bcg,2020-07-01,12,8,0,0,20
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2020-07-01,120,125,13,11,269
ROBORE,vacunaciones en menores de 1 ano,bcg,2020-07-01,17,9,1,0,27
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2020-07-01,18,18,4,3,43
SABAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,2,2,4
SACABA,vacunaciones en menores de 1 ano,bcg,2020-07-01,127,127,0,2,256
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,1,2,4
SACACA,vacunaciones en menores de 1 ano,bcg,2020-07-01,8,7,20,11,46
SAIPINA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,1,1,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,0,0,2,4
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,8,3,1,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,0,2,6
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,4,0,1,10
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,3,8,11
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,0,0,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,2,2,1,8
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2020-07-01,8,7,1,0,16
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2020-07-01,53,46,1,0,100
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2020-07-01,7,6,2,5,20
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2020-07-01,17,14,0,0,31
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2020-07-01,11,17,1,2,31
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,52,57,8,6,123
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2020-07-01,1,3,5,3,12
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2020-07-01,13,9,0,0,22
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,4,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2020-07-01,29,34,13,12,88
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,4,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2020-07-01,25,37,1,0,63
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,1,2,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2020-07-01,8,2,0,0,10
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,12,13,7,6,38
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,8,6,0,0,14
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,9,6,1,1,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,2,1,4
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,8,2,1,16
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-07-01,9,4,14,20,47
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,0,1,1,4
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,2,1,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,2,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,2,0,0,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,2,4,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,10,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2020-07-01,11,4,2,1,18
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1401,1391,17,21,2830
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,6,9,4,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2020-07-01,10,6,1,0,17
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,0,2,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,3,1,2,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,5,2,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,1,1,6
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,2,4,2,13
SENA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,6,1,3,12
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2020-07-01,21,19,1,1,42
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2020-07-01,14,7,3,2,26
SICAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,1,2,7
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2020-07-01,36,36,2,4,78
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2020-07-01,6,3,0,1,10
SORACACHI,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,1,3,3,8
SORATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,7,5,3,3,18
SUCRE,vacunaciones en menores de 1 ano,bcg,2020-07-01,235,204,1,1,441
TACACHI,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,1,0,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,3,2,1,7
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,4,2,7
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,4,3,11
TAHUA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,3,8,5,19
TARABUCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,11,11,2,1,25
TARACO,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,4,1,1,7
TARATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,1,3,5
TARIJA,vacunaciones en menores de 1 ano,bcg,2020-07-01,156,156,5,3,320
TARVITA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,3,5,4,13
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2020-07-01,10,6,0,0,16
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2020-07-01,8,7,5,2,22
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,5,0,16,12,33
TIPUANI,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,6,2,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-07-01,33,40,10,5,88
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2020-07-01,12,11,4,1,28
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,6,4,0,0,10
TODOS SANTOS,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,0,1,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,3,1,0,4
TOLEDO,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,2,3,4,12
TOMINA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,4,0,3,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,8,6,6,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2020-07-01,23,14,0,0,37
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,0,2,3
TRIGAL,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2020-07-01,154,116,1,0,271
TUPIZA,vacunaciones en menores de 1 ano,bcg,2020-07-01,41,43,3,4,91
TURCO,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,2,0,4,8
UNCIA,vacunaciones en menores de 1 ano,bcg,2020-07-01,7,12,6,6,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2020-07-01,2,5,0,0,7
URUBICHA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,3,1,1,6
UYUNI,vacunaciones en menores de 1 ano,bcg,2020-07-01,12,19,4,5,40
VACAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,8,2,10
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2020-07-01,10,19,0,0,29
VIACHA,vacunaciones en menores de 1 ano,bcg,2020-07-01,46,52,7,7,112
VILA VILA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,3,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,1,7,3,12
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2020-07-01,40,35,3,0,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2020-07-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,2,4,2,12
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,1,1,5,9
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2020-07-01,74,56,17,16,163
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,0,1,2
VILLAZON,vacunaciones en menores de 1 ano,bcg,2020-07-01,44,27,1,8,80
VINTO,vacunaciones en menores de 1 ano,bcg,2020-07-01,39,24,5,7,75
VITICHI,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,1,4,1,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,0,0,1,3
WARNES,vacunaciones en menores de 1 ano,bcg,2020-07-01,74,93,2,4,173
YACO,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,0,3,3,7
YACUIBA,vacunaciones en menores de 1 ano,bcg,2020-07-01,73,72,13,8,166
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,2,1,0,0,3
YANACACHI,vacunaciones en menores de 1 ano,bcg,2020-07-01,3,4,0,1,8
YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-07-01,52,62,3,1,118
YOCALLA,vacunaciones en menores de 1 ano,bcg,2020-07-01,4,2,0,2,8
YOTALA,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,2,0,1,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2020-07-01,1,2,0,0,3
ACACIO,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,2,1,2,5
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2020-08-01,10,19,5,5,39
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2020-08-01,16,14,1,0,31
AIQUILE,vacunaciones en menores de 1 ano,bcg,2020-08-01,22,19,2,0,43
ALALAY,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,1,1,3
ALCALA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,3,1,1,8
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,3,2,7,12
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,2,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,4,1,0,9
APOLO,vacunaciones en menores de 1 ano,bcg,2020-08-01,16,7,3,6,32
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,2,8,12
ARANI,vacunaciones en menores de 1 ano,bcg,2020-08-01,10,3,0,1,14
ARBIETO,vacunaciones en menores de 1 ano,bcg,2020-08-01,6,11,1,5,23
ARQUE,vacunaciones en menores de 1 ano,bcg,2020-08-01,8,6,4,2,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2020-08-01,37,35,7,6,85
ATOCHA,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,7,1,4,15
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,2,2,5
AYATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,2,3,6,12
AYO AYO,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,1,6,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2020-08-01,7,9,14,19,49
AZURDUY,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,6,2,5,22
BATALLAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,4,5,4,22
BAURES,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,2,1,0,4
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2020-08-01,33,26,0,0,59
BETANZOS,vacunaciones en menores de 1 ano,bcg,2020-08-01,8,11,15,5,39
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,0,1,3
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,1,0,1,6
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,8,1,2,20
CABEZAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,15,17,15,18,65
CAIROMA,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,6,4,2,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2020-08-01,1,2,4,4,11
CAJUATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,8,9,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,2,2,5,9
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,1,9,2,14
CAMARGO,vacunaciones en menores de 1 ano,bcg,2020-08-01,15,14,2,0,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2020-08-01,21,21,0,0,42
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2020-08-01,14,12,0,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,3,1,6
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2020-08-01,10,12,6,3,31
CARANAVI,vacunaciones en menores de 1 ano,bcg,2020-08-01,57,42,4,2,105
CARAPARI,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,2,2,1,7
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,1,3,2,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,4,4,2,13
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,21,19,5,4,49
CHAQUI,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,7,0,2,13
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2020-08-01,17,14,29,25,85
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,4,3,5,21
CHIMORE,vacunaciones en menores de 1 ano,bcg,2020-08-01,13,11,2,4,30
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,2,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2020-08-01,13,14,0,0,27
CHUMA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,4,6,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,11,5,16
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,3,10,4,20
CLIZA,vacunaciones en menores de 1 ano,bcg,2020-08-01,22,10,5,1,38
COBIJA,vacunaciones en menores de 1 ano,bcg,2020-08-01,64,49,1,1,115
COCAPATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,8,3,7,15,33
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2020-08-01,633,529,0,1,1163
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2020-08-01,25,27,0,0,52
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2020-08-01,4,6,2,4,16
COLLANA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,1,0,1
COLOMI,vacunaciones en menores de 1 ano,bcg,2020-08-01,12,12,1,0,25
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,2,0,0,4
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2020-08-01,8,8,19,20,55
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,0,7,5,15
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,4,11,10,28
COMANCHE,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,1,0,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2020-08-01,18,17,2,0,37
COMBAYA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,3,0,3
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2020-08-01,24,19,3,5,51
COPACABANA,vacunaciones en menores de 1 ano,bcg,2020-08-01,5,4,1,2,12
CORIPATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,16,16,0,0,32
CORO CORO,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,3,5,8
COROICO,vacunaciones en menores de 1 ano,bcg,2020-08-01,10,14,1,2,27
CORQUE,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,0,2,0,4
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2020-08-01,6,2,4,8,20
COTOCA,vacunaciones en menores de 1 ano,bcg,2020-08-01,44,44,4,2,94
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,11,17,11,3,42
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,1,1,4
CUEVO,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,1,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,5,2,2,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,0,1,6,9
CURVA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,3,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,1,0,2,7
EL ALTO,vacunaciones en menores de 1 ano,bcg,2020-08-01,506,455,78,61,1100
EL CHORO,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2020-08-01,0,5,0,1,6
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2020-08-01,0,2,1,2,5
EL TORNO,vacunaciones en menores de 1 ano,bcg,2020-08-01,44,34,3,6,87
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2020-08-01,11,11,4,1,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2020-08-01,25,19,0,0,44
ESCOMA,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,1,1,0,6
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2020-08-01,5,0,1,0,6
EXALTACION,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,3,1,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,5,5,1,13
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,1,1,1,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2020-08-01,10,6,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2020-08-01,3,2,1,5,11
GUANAY,vacunaciones en menores de 1 ano,bcg,2020-08-01,7,5,3,1,16
GUAQUI,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,1,3,1,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2020-08-01,45,36,0,0,81
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2020-08-01,6,12,1,3,22
HUACARETA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,3,0,1,6
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2020-08-01,12,17,1,2,32
HUARINA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,3,0,0,4
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,1,0,1
HUMANATA,vacunaciones en menores de 1 ano,bcg,2020-08-01,0,2,4,4,10
ICHOCA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,0,2,3
ICLA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,2,3,1,8
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,4,3,6,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2020-08-01,0,0,1,1,2
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2020-08-01,7,3,8,9,27
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2020-08-01,9,6,3,5,23
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,5,1,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,5,8,14
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2020-08-01,33,36,7,7,83
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2020-08-01,73,63,2,1,139
LA PAZ,vacunaciones en menores de 1 ano,bcg,2020-08-01,572,516,27,25,1140
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,3,0,1,5
LAJA,vacunaciones en menores de 1 ano,bcg,2020-08-01,9,6,0,1,16
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,0,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2020-08-01,26,29,19,13,87
LLICA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,2,0,0,4
LORETO,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,1,1,5,9
LURIBAY,vacunaciones en menores de 1 ano,bcg,2020-08-01,3,2,3,1,9
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2020-08-01,2,1,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,1,0,0,2
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2020-08-01,1,0,12,10,23
MAIRANA,vacunaciones en menores de 1 ano,bcg,2020-08-01,4,17,0,0,21
