,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,2,5,1,0,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,1,4,3,3,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,39,38,12,5,94
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,4,3,2,2,11
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,26,20,4,2,52
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,24,25,18,20,87
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,4,3,3,2,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,4,3,1,3,11
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,73,71,2,9,155
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,3,2,2,4,11
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,26,23,10,16,75
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,4,3,1,2,10
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,0,3,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,20,13,11,11,55
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,3,9,0,0,12
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,1,1,1,2,5
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,0,0,1,4,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-06-01,0,5,1,2,8
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,3,0,1,5
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,18,2,7,38
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,9,0,0,17
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,4,8,8,23
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,1,0,1
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,1,1
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,5,1,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,4,0,0,7
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,0,1,0,6
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,2,0,1,4
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,3,2,5
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,16,1,3,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,1,1,3
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,4,1,1,11
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,10,4,0,23
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,7,1,6,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,6,17,18,50
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,7,2,5,23
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,5,0,0,6
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,3,1,1,9
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,3,0,1,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,16,15,5,11,47
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,1,4,11
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,5,1,0,11
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,2,1,3
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,3,1,3,9
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,21,7,1,0,29
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,15,21,5,6,47
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,3,1,1,7
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,4,2,2,10
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,7,5,2,21
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,16,16,4,3,39
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,3,0,4,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,4,6,4,17
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,8,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,2,1,4
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,0,0,5
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,8,2,2,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,1,1,0,5
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,23,19,2,1,45
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,14,11,0,0,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,2,2,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,2,5,5,23
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,29,20,6,4,59
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,2,3,2,12
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,1,1,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,4,4,5,14
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,2,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,19,7,9,45
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,3,3,4,14
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,19,23,9,4,55
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,1,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,10,1,4,26
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,15,20,4,1,40
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,0,1,1,4
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,8,5,1,22
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,1,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,4,4,14
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,1,6,7,20
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,4,11,7,30
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,33,44,3,2,82
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,10,5,5,29
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,334,397,5,5,741
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,22,25,0,0,47
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,7,3,1,22
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,1,1
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,12,2,3,26
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,3,2,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,18,21,10,13,62
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,4,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,6,2,1,17
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,14,15,0,1,30
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,14,7,5,36
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,4,2,4,15
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,14,14,0,0,28
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,2,1,4
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,9,4,3,20
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,4,0,1,9
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,13,8,0,1,22
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,68,54,3,6,131
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,17,16,6,6,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,0,0,1,4
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,1,0,2,5
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,10,4,5,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,0,1,2
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,2,2
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,318,304,143,158,923
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,2,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,6,1,2,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,1,2,5
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,58,49,2,2,111
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,1,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,14,5,6,4,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,25,27,4,0,56
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,2,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,0,3,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,3,6,4,19
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,2,2,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,10,0,1,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,4,2,3,10
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,7,3,2,14
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,1,2,0,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,30,27,6,3,66
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,10,4,5,27
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,4,2,2,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,0,2,1,6
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,16,16,1,1,34
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,3,0,4
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,0,1,6
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,2,0,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,1,0,1,5
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,6,0,2,11
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,1,2,2,11
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,6,3,5,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,8,0,0,12
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,4,5,3,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,8,3,0,20
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,30,6,6,52
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,105,106,3,7,221
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,306,283,9,13,611
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,3,2,2,13
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,3,1,2,10
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,2,1,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,21,23,8,14,66
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,2,0,0,4
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,2,2,2,7
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,4,0,0,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,1,0,1,4
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,1,4,2,10
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,5,8,14
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,6,0,0,10
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,3,2,0,5
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,8,1,2,19
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,7,0,0,14
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,18,16,15,18,67
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,6,8,10,34
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,3,3,3,14
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,3,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,9,0,0,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,17,13,0,0,30
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,73,72,40,25,210
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,2,1,4,7
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,6,5,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,3,4,7
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,3,7,16
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,5,3,14
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,3,5,10
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,144,126,3,8,281
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,9,1,2,21
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,2,4,1,11
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,5,13,7,27
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,3,3,0,15
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,8,0,3,21
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,3,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,7,0,0,10
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,4,0,0,6
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,1,2,4
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,12,2,2,27
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,0,1,7
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,3,0,0,7
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,6,6,6,23
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,2,8,5,24
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,4,3,1,9
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,4,0,0,6
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,10,2,5,5,22
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,4,4,5,21
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,8,4,5,25
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,17,0,0,24
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,0,1,1,2
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,2,0,0,3
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,161,165,11,7,344
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,4,2,1,10
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,12,4,1,25
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,5,0,1,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,8,3,1,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,2,2,2,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,0,2,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,6,1,1,17
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,3,2,2,10
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,4,4,7,24
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,34,36,1,8,79
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,5,3,10,20
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,21,17,4,2,44
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,44,41,40,37,162
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,3,2,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,3,0,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,5,1,1,14
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,3,5,7,23
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,7,2,0,0,9
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,61,63,8,11,143
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,4,3,0,2,9
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,12,15,3,2,32
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,0,0,1
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,87,81,7,6,181
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,2,0,1,0,3
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,7,7,13,35
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,5,1,3,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,6,5,2,3,16
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,5,2,3,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,8,6,5,4,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,0,2,0,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,0,0,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,1,6,3,3,13
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,9,4,1,2,16
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-07-01,11,25,10,4,50
