,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
UMALA,consulta externa,personas de 60 anos y mas,2010-06-01,37,36,26,37,63,73,136
UNCIA,consulta externa,personas de 60 anos y mas,2010-06-01,40,93,0,2,40,95,135
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2010-06-01,93,158,5,11,98,169,267
URUBICHA,consulta externa,personas de 60 anos y mas,2010-06-01,18,26,0,0,18,26,44
UYUNI,consulta externa,personas de 60 anos y mas,2010-06-01,275,265,32,34,307,299,606
VACAS,consulta externa,personas de 60 anos y mas,2010-06-01,41,76,5,19,46,95,141
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2010-06-01,164,272,220,300,384,572,956
VIACHA,consulta externa,personas de 60 anos y mas,2010-06-01,284,295,165,163,449,458,907
VILA VILA,consulta externa,personas de 60 anos y mas,2010-06-01,4,14,0,0,4,14,18
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2010-06-01,67,123,0,4,67,127,194
VILLA MONTES,consulta externa,personas de 60 anos y mas,2010-06-01,240,232,49,62,289,294,583
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2010-06-01,9,4,3,1,12,5,17
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2010-06-01,20,35,6,4,26,39,65
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2010-06-01,104,166,15,13,119,179,298
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2010-06-01,174,166,17,17,191,183,374
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2010-06-01,86,133,0,5,86,138,224
VILLAZON,consulta externa,personas de 60 anos y mas,2010-06-01,338,256,106,165,444,421,865
VINTO,consulta externa,personas de 60 anos y mas,2010-06-01,61,98,29,46,90,144,234
VITICHI,consulta externa,personas de 60 anos y mas,2010-06-01,77,138,5,9,82,147,229
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2010-06-01,13,20,0,3,13,23,36
WARNES,consulta externa,personas de 60 anos y mas,2010-06-01,227,265,48,68,275,333,608
YACO,consulta externa,personas de 60 anos y mas,2010-06-01,78,38,3,8,81,46,127
YACUIBA,consulta externa,personas de 60 anos y mas,2010-06-01,486,724,167,245,653,969,1622
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2010-06-01,77,145,13,13,90,158,248
YANACACHI,consulta externa,personas de 60 anos y mas,2010-06-01,24,12,0,1,24,13,37
YAPACANI,consulta externa,personas de 60 anos y mas,2010-06-01,111,81,198,95,309,176,485
YOCALLA,consulta externa,personas de 60 anos y mas,2010-06-01,95,151,3,1,98,152,250
YOTALA,consulta externa,personas de 60 anos y mas,2010-06-01,73,161,18,44,91,205,296
YUNCHARA,consulta externa,personas de 60 anos y mas,2010-06-01,14,30,0,0,14,30,44
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2010-06-01,6,9,0,0,6,9,15
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2010-06-01,69,84,23,27,92,111,203
ACACIO,consulta externa,personas de 60 anos y mas,2010-07-01,18,34,1,1,19,35,54
ACHACACHI,consulta externa,personas de 60 anos y mas,2010-07-01,312,320,87,115,399,435,834
ACHOCALLA,consulta externa,personas de 60 anos y mas,2010-07-01,22,11,3,2,25,13,38
AIQUILE,consulta externa,personas de 60 anos y mas,2010-07-01,213,241,29,36,242,277,519
ALALAY,consulta externa,personas de 60 anos y mas,2010-07-01,4,9,0,0,4,9,13
ALCALA,consulta externa,personas de 60 anos y mas,2010-07-01,49,69,2,4,51,73,124
ALTO BENI,consulta externa,personas de 60 anos y mas,2010-07-01,49,35,8,4,57,39,96
ANCORAIMES,consulta externa,personas de 60 anos y mas,2010-07-01,68,74,43,50,111,124,235
ANDAMARCA,consulta externa,personas de 60 anos y mas,2010-07-01,37,32,1,4,38,36,74
ANTEQUERA,consulta externa,personas de 60 anos y mas,2010-07-01,17,22,0,0,17,22,39
ANZALDO,consulta externa,personas de 60 anos y mas,2010-07-01,43,58,15,15,58,73,131
APOLO,consulta externa,personas de 60 anos y mas,2010-07-01,48,70,6,7,54,77,131
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2010-07-01,9,18,1,0,10,18,28
ARANI,consulta externa,personas de 60 anos y mas,2010-07-01,26,40,9,5,35,45,80
ARBIETO,consulta externa,personas de 60 anos y mas,2010-07-01,33,73,4,3,37,76,113
ARQUE,consulta externa,personas de 60 anos y mas,2010-07-01,15,24,0,0,15,24,39
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2010-07-01,54,41,27,21,81,62,143
ATOCHA,consulta externa,personas de 60 anos y mas,2010-07-01,63,72,16,20,79,92,171
AUCAPATA,consulta externa,personas de 60 anos y mas,2010-07-01,9,14,2,2,11,16,27
AYATA,consulta externa,personas de 60 anos y mas,2010-07-01,22,49,1,5,23,54,77
AYO AYO,consulta externa,personas de 60 anos y mas,2010-07-01,27,30,5,4,32,34,66
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2010-07-01,53,88,13,22,66,110,176
AZURDUY,consulta externa,personas de 60 anos y mas,2010-07-01,39,82,0,1,39,83,122
BATALLAS,consulta externa,personas de 60 anos y mas,2010-07-01,137,98,6,6,143,104,247
BAURES,consulta externa,personas de 60 anos y mas,2010-07-01,31,31,7,2,38,33,71
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2010-07-01,15,24,0,1,15,25,40
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2010-07-01,14,8,0,0,14,8,22
BELLA FLOR,consulta externa,personas de 60 anos y mas,2010-07-01,4,3,1,1,5,4,9
BERMEJO,consulta externa,personas de 60 anos y mas,2010-07-01,643,544,122,114,765,658,1423
BETANZOS,consulta externa,personas de 60 anos y mas,2010-07-01,196,332,54,75,250,407,657
BOLIVAR,consulta externa,personas de 60 anos y mas,2010-07-01,16,20,2,0,18,20,38
BOLPEBRA,consulta externa,personas de 60 anos y mas,2010-07-01,5,5,2,0,7,5,12
BOYUIBE,consulta externa,personas de 60 anos y mas,2010-07-01,29,56,4,9,33,65,98
BUENA VISTA,consulta externa,personas de 60 anos y mas,2010-07-01,74,43,10,7,84,50,134
CABEZAS,consulta externa,personas de 60 anos y mas,2010-07-01,174,133,9,7,183,140,323
CAIROMA,consulta externa,personas de 60 anos y mas,2010-07-01,106,61,9,3,115,64,179
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2010-07-01,81,120,2,6,83,126,209
CAJUATA,consulta externa,personas de 60 anos y mas,2010-07-01,82,64,7,9,89,73,162
CALACOTO,consulta externa,personas de 60 anos y mas,2010-07-01,81,77,20,20,101,97,198
CALAMARCA,consulta externa,personas de 60 anos y mas,2010-07-01,49,48,16,28,65,76,141
CAMARGO,consulta externa,personas de 60 anos y mas,2010-07-01,198,312,44,75,242,387,629
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2010-07-01,39,56,1,3,40,59,99
CAMIRI,consulta externa,personas de 60 anos y mas,2010-07-01,761,1005,58,83,819,1088,1907
CAPINOTA,consulta externa,personas de 60 anos y mas,2010-07-01,82,102,44,44,126,146,272
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2010-07-01,31,31,12,15,43,46,89
CARACOLLO,consulta externa,personas de 60 anos y mas,2010-07-01,53,46,20,11,73,57,130
CARANAVI,consulta externa,personas de 60 anos y mas,2010-07-01,206,138,191,130,397,268,665
CARANGAS,consulta externa,personas de 60 anos y mas,2010-07-01,3,2,0,0,3,2,5
CARAPARI,consulta externa,personas de 60 anos y mas,2010-07-01,59,67,1,0,60,67,127
CARIPUYO,consulta externa,personas de 60 anos y mas,2010-07-01,9,36,0,0,9,36,45
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2010-07-01,17,27,5,1,22,28,50
CATACORA,consulta externa,personas de 60 anos y mas,2010-07-01,12,13,5,4,17,17,34
CHACARILLA,consulta externa,personas de 60 anos y mas,2010-07-01,8,6,0,0,8,6,14
CHALLAPATA,consulta externa,personas de 60 anos y mas,2010-07-01,111,111,49,70,160,181,341
CHAQUI,consulta externa,personas de 60 anos y mas,2010-07-01,69,86,5,1,74,87,161
CHARAGUA,consulta externa,personas de 60 anos y mas,2010-07-01,177,181,25,25,202,206,408
CHARAÑA,consulta externa,personas de 60 anos y mas,2010-07-01,22,22,0,2,22,24,46
CHAYANTA,consulta externa,personas de 60 anos y mas,2010-07-01,89,158,2,1,91,159,250
CHIMORE,consulta externa,personas de 60 anos y mas,2010-07-01,104,68,3,1,107,69,176
CHIPAYA,consulta externa,personas de 60 anos y mas,2010-07-01,11,6,0,0,11,6,17
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2010-07-01,14,26,0,0,14,26,40
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2010-07-01,102,54,46,29,148,83,231
CHUMA,consulta externa,personas de 60 anos y mas,2010-07-01,67,66,3,8,70,74,144
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2010-07-01,11,5,0,0,11,5,16
CKOCHAS,consulta externa,personas de 60 anos y mas,2010-07-01,54,93,2,9,56,102,158
CLIZA,consulta externa,personas de 60 anos y mas,2010-07-01,101,119,52,63,153,182,335
COBIJA,consulta externa,personas de 60 anos y mas,2010-07-01,316,331,139,221,455,552,1007
COCAPATA,consulta externa,personas de 60 anos y mas,2010-07-01,14,12,2,3,16,15,31
COCHABAMBA,consulta externa,personas de 60 anos y mas,2010-07-01,6027,8033,7140,9943,13167,17976,31143
COIPASA,consulta externa,personas de 60 anos y mas,2010-07-01,2,1,1,0,3,1,4
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2010-07-01,208,208,215,158,423,366,789
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2010-07-01,38,43,2,1,40,44,84
COLLANA,consulta externa,personas de 60 anos y mas,2010-07-01,27,28,14,9,41,37,78
COLOMI,consulta externa,personas de 60 anos y mas,2010-07-01,16,11,1,0,17,11,28
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2010-07-01,65,77,77,88,142,165,307
COLQUECHACA,consulta externa,personas de 60 anos y mas,2010-07-01,87,138,0,2,87,140,227
COLQUENCHA,consulta externa,personas de 60 anos y mas,2010-07-01,82,106,6,8,88,114,202
COLQUIRI,consulta externa,personas de 60 anos y mas,2010-07-01,52,41,11,8,63,49,112
COMANCHE,consulta externa,personas de 60 anos y mas,2010-07-01,38,47,9,7,47,54,101
COMARAPA,consulta externa,personas de 60 anos y mas,2010-07-01,86,133,7,19,93,152,245
COMBAYA,consulta externa,personas de 60 anos y mas,2010-07-01,28,42,6,3,34,45,79
CONCEPCION,consulta externa,personas de 60 anos y mas,2010-07-01,40,39,6,2,46,41,87
COPACABANA,consulta externa,personas de 60 anos y mas,2010-07-01,88,57,8,8,96,65,161
CORIPATA,consulta externa,personas de 60 anos y mas,2010-07-01,62,62,38,25,100,87,187
CORO CORO,consulta externa,personas de 60 anos y mas,2010-07-01,67,54,7,2,74,56,130
COROICO,consulta externa,personas de 60 anos y mas,2010-07-01,108,75,80,74,188,149,337
CORQUE,consulta externa,personas de 60 anos y mas,2010-07-01,69,45,8,4,77,49,126
COTAGAITA,consulta externa,personas de 60 anos y mas,2010-07-01,200,349,13,23,213,372,585
COTOCA,consulta externa,personas de 60 anos y mas,2010-07-01,116,118,182,115,298,233,531
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2010-07-01,27,33,1,2,28,35,63
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2010-07-01,3,7,0,8,3,15,18
CUEVO,consulta externa,personas de 60 anos y mas,2010-07-01,34,59,10,12,44,71,115
CULPINA,consulta externa,personas de 60 anos y mas,2010-07-01,130,199,1,0,131,199,330
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2010-07-01,34,41,0,1,34,42,76
CURVA,consulta externa,personas de 60 anos y mas,2010-07-01,8,13,0,2,8,15,23
DESAGUADERO,consulta externa,personas de 60 anos y mas,2010-07-01,16,15,0,0,16,15,31
EL ALTO,consulta externa,personas de 60 anos y mas,2010-07-01,3356,3588,2243,2193,5599,5781,11380
EL CHORO,consulta externa,personas de 60 anos y mas,2010-07-01,25,19,0,2,25,21,46
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2010-07-01,48,36,3,1,51,37,88
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2010-07-01,80,160,0,1,80,161,241
EL TORNO,consulta externa,personas de 60 anos y mas,2010-07-01,262,292,248,201,510,493,1003
EL VILLAR,consulta externa,personas de 60 anos y mas,2010-07-01,76,108,2,2,78,110,188
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2010-07-01,104,130,12,16,116,146,262
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2010-07-01,63,30,7,1,70,31,101
ESCARA,consulta externa,personas de 60 anos y mas,2010-07-01,2,5,0,0,2,5,7
ESCOMA,consulta externa,personas de 60 anos y mas,2010-07-01,72,59,46,32,118,91,209
ESMERALDA,consulta externa,personas de 60 anos y mas,2010-07-01,29,32,1,3,30,35,65
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2010-07-01,32,32,7,7,39,39,78
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2010-07-01,2,2,0,0,2,2,4
EXALTACION,consulta externa,personas de 60 anos y mas,2010-07-01,5,5,0,0,5,5,10
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2010-07-01,52,47,2,3,54,50,104
FILADELFIA,consulta externa,personas de 60 anos y mas,2010-07-01,5,2,0,0,5,2,7
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2010-07-01,63,52,6,7,69,59,128
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2010-07-01,46,56,8,15,54,71,125
GUANAY,consulta externa,personas de 60 anos y mas,2010-07-01,115,103,12,11,127,114,241
GUAQUI,consulta externa,personas de 60 anos y mas,2010-07-01,47,56,4,8,51,64,115
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2010-07-01,450,636,233,294,683,930,1613
GUTIERREZ,consulta externa,personas de 60 anos y mas,2010-07-01,51,84,2,4,53,88,141
HUACARETA,consulta externa,personas de 60 anos y mas,2010-07-01,79,107,10,8,89,115,204
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2010-07-01,24,41,0,0,24,41,65
HUACHACALLA,consulta externa,personas de 60 anos y mas,2010-07-01,8,25,0,2,8,27,35
HUANUNI,consulta externa,personas de 60 anos y mas,2010-07-01,195,126,84,61,279,187,466
HUARACAJE,consulta externa,personas de 60 anos y mas,2010-07-01,12,10,1,0,13,10,23
HUARINA,consulta externa,personas de 60 anos y mas,2010-07-01,52,62,15,16,67,78,145
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2010-07-01,53,51,4,6,57,57,114
HUMANATA,consulta externa,personas de 60 anos y mas,2010-07-01,24,7,1,2,25,9,34
ICHOCA,consulta externa,personas de 60 anos y mas,2010-07-01,18,20,0,0,18,20,38
ICLA,consulta externa,personas de 60 anos y mas,2010-07-01,53,119,1,11,54,130,184
INCAHUASI,consulta externa,personas de 60 anos y mas,2010-07-01,55,72,3,3,58,75,133
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2010-07-01,14,11,0,0,14,11,25
INQUISIVI,consulta externa,personas de 60 anos y mas,2010-07-01,26,45,0,0,26,45,71
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2010-07-01,98,73,25,25,123,98,221
IXIAMAS,consulta externa,personas de 60 anos y mas,2010-07-01,16,11,0,0,16,11,27
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2010-07-01,232,223,89,78,321,301,622
LA ASUNTA,consulta externa,personas de 60 anos y mas,2010-07-01,57,43,10,9,67,52,119
LA GUARDIA,consulta externa,personas de 60 anos y mas,2010-07-01,111,128,12,25,123,153,276
LA PAZ,consulta externa,personas de 60 anos y mas,2010-07-01,8677,10920,9702,13397,18379,24317,42696
LA RIVERA,consulta externa,personas de 60 anos y mas,2010-07-01,1,3,1,0,2,3,5
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2010-07-01,20,38,0,1,20,39,59
LAJA,consulta externa,personas de 60 anos y mas,2010-07-01,72,69,10,16,82,85,167
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2010-07-01,46,62,1,6,47,68,115
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2010-07-01,38,13,6,1,44,14,58
LLALLAGUA,consulta externa,personas de 60 anos y mas,2010-07-01,80,159,8,7,88,166,254
LLICA,consulta externa,personas de 60 anos y mas,2010-07-01,34,31,2,1,36,32,68
LORETO,consulta externa,personas de 60 anos y mas,2010-07-01,7,20,0,0,7,20,27
LURIBAY,consulta externa,personas de 60 anos y mas,2010-07-01,78,79,8,12,86,91,177
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2010-07-01,54,73,87,13,141,86,227
MACHARETI,consulta externa,personas de 60 anos y mas,2010-07-01,66,81,10,5,76,86,162
MAGDALENA,consulta externa,personas de 60 anos y mas,2010-07-01,21,17,54,77,75,94,169
MAIRANA,consulta externa,personas de 60 anos y mas,2010-07-01,50,64,0,1,50,65,115
MALLA,consulta externa,personas de 60 anos y mas,2010-07-01,14,12,0,1,14,13,27
MAPIRI,consulta externa,personas de 60 anos y mas,2010-07-01,46,42,0,0,46,42,88
MECAPACA,consulta externa,personas de 60 anos y mas,2010-07-01,44,47,2,4,46,51,97
MINEROS,consulta externa,personas de 60 anos y mas,2010-07-01,27,27,2,2,29,29,58
MIZQUE,consulta externa,personas de 60 anos y mas,2010-07-01,75,63,3,3,78,66,144
MOCOMOCO,consulta externa,personas de 60 anos y mas,2010-07-01,82,72,14,17,96,89,185
MOJINETE,consulta externa,personas de 60 anos y mas,2010-07-01,3,10,0,3,3,13,16
MOJOCOYA,consulta externa,personas de 60 anos y mas,2010-07-01,57,123,2,5,59,128,187
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2010-07-01,357,441,81,94,438,535,973
MONTERO,consulta externa,personas de 60 anos y mas,2010-07-01,484,502,568,861,1052,1363,2415
MORO MORO,consulta externa,personas de 60 anos y mas,2010-07-01,25,61,3,7,28,68,96
MOROCHATA,consulta externa,personas de 60 anos y mas,2010-07-01,10,17,8,3,18,20,38
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2010-07-01,6,8,1,0,7,8,15
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2010-07-01,7,5,1,1,8,6,14
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2010-07-01,8,7,0,0,8,7,15
OCURI,consulta externa,personas de 60 anos y mas,2010-07-01,19,44,2,2,21,46,67
OKINAWA,consulta externa,personas de 60 anos y mas,2010-07-01,72,60,14,38,86,98,184
OMEREQUE,consulta externa,personas de 60 anos y mas,2010-07-01,39,47,3,1,42,48,90
ORURO,consulta externa,personas de 60 anos y mas,2010-07-01,3397,3824,1935,2081,5332,5905,11237
PADCAYA,consulta externa,personas de 60 anos y mas,2010-07-01,48,76,5,5,53,81,134
PADILLA,consulta externa,personas de 60 anos y mas,2010-07-01,216,312,16,40,232,352,584
PAILON,consulta externa,personas de 60 anos y mas,2010-07-01,27,19,4,3,31,22,53
PALCA,consulta externa,personas de 60 anos y mas,2010-07-01,16,38,0,2,16,40,56
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2010-07-01,103,72,61,34,164,106,270
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2010-07-01,3,8,1,0,4,8,12
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2010-07-01,25,33,2,2,27,35,62
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2010-07-01,101,100,4,21,105,121,226
PASORAPA,consulta externa,personas de 60 anos y mas,2010-07-01,20,38,2,1,22,39,61
PATACAMAYA,consulta externa,personas de 60 anos y mas,2010-07-01,65,64,0,1,65,65,130
PAZÑA,consulta externa,personas de 60 anos y mas,2010-07-01,47,44,43,40,90,84,174
PELECHUCO,consulta externa,personas de 60 anos y mas,2010-07-01,35,8,1,0,36,8,44
POCOATA,consulta externa,personas de 60 anos y mas,2010-07-01,73,88,2,0,75,88,163
POCONA,consulta externa,personas de 60 anos y mas,2010-07-01,43,75,0,1,43,76,119
POJO (CBBA),consulta externa,personas de 60 anos y mas,2010-07-01,20,23,0,1,20,24,44
POOPO,consulta externa,personas de 60 anos y mas,2010-07-01,54,60,21,27,75,87,162
PORCO,consulta externa,personas de 60 anos y mas,2010-07-01,13,38,0,2,13,40,53
POROMA,consulta externa,personas de 60 anos y mas,2010-07-01,62,71,3,2,65,73,138
PORONGO,consulta externa,personas de 60 anos y mas,2010-07-01,28,20,13,9,41,29,70
PORTACHUELO,consulta externa,personas de 60 anos y mas,2010-07-01,186,156,60,44,246,200,446
PORVENIR,consulta externa,personas de 60 anos y mas,2010-07-01,5,7,3,2,8,9,17
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2010-07-01,31,29,7,9,38,38,76
POTOSI,consulta externa,personas de 60 anos y mas,2010-07-01,1617,2036,1243,1536,2860,3572,6432
PRESTO,consulta externa,personas de 60 anos y mas,2010-07-01,68,100,0,1,68,101,169
PUCARA,consulta externa,personas de 60 anos y mas,2010-07-01,13,11,12,12,25,23,48
PUCARANI,consulta externa,personas de 60 anos y mas,2010-07-01,162,141,13,17,175,158,333
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2010-07-01,22,31,1,3,23,34,57
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2010-07-01,59,103,16,5,75,108,183
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2010-07-01,46,24,11,6,57,30,87
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2010-07-01,33,37,0,6,33,43,76
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2010-07-01,52,56,0,0,52,56,108
PUERTO RICO,consulta externa,personas de 60 anos y mas,2010-07-01,35,25,5,4,40,29,69
PUERTO SILES,consulta externa,personas de 60 anos y mas,2010-07-01,1,1,1,0,2,1,3
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2010-07-01,77,55,12,6,89,61,150
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2010-07-01,109,93,4,6,113,99,212
PUNA,consulta externa,personas de 60 anos y mas,2010-07-01,160,242,6,10,166,252,418
PUNATA,consulta externa,personas de 60 anos y mas,2010-07-01,129,209,115,172,244,381,625
QUIABAYA,consulta externa,personas de 60 anos y mas,2010-07-01,72,34,0,0,72,34,106
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2010-07-01,697,856,726,703,1423,1559,2982
QUIME,consulta externa,personas de 60 anos y mas,2010-07-01,45,30,9,10,54,40,94
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2010-07-01,17,32,3,7,20,39,59
RAVELO,consulta externa,personas de 60 anos y mas,2010-07-01,104,147,2,5,106,152,258
REYES,consulta externa,personas de 60 anos y mas,2010-07-01,223,293,86,105,309,398,707
RIBERALTA,consulta externa,personas de 60 anos y mas,2010-07-01,476,502,59,59,535,561,1096
ROBORE,consulta externa,personas de 60 anos y mas,2010-07-01,114,135,199,207,313,342,655
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2010-07-01,56,48,15,21,71,69,140
SABAYA,consulta externa,personas de 60 anos y mas,2010-07-01,33,29,1,2,34,31,65
SACABA,consulta externa,personas de 60 anos y mas,2010-07-01,512,535,255,310,767,845,1612
SACABAMBA,consulta externa,personas de 60 anos y mas,2010-07-01,13,22,18,27,31,49,80
SACACA,consulta externa,personas de 60 anos y mas,2010-07-01,25,68,0,2,25,70,95
SAIPINA,consulta externa,personas de 60 anos y mas,2010-07-01,81,111,18,28,99,139,238
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2010-07-01,33,42,1,7,34,49,83
SAMAIPATA,consulta externa,personas de 60 anos y mas,2010-07-01,88,114,5,7,93,121,214
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2010-07-01,5,8,0,1,5,9,14
SAN ANDRES,consulta externa,personas de 60 anos y mas,2010-07-01,22,17,1,9,23,26,49
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2010-07-01,90,113,19,31,109,144,253
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2010-07-01,6,10,0,0,6,10,16
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2010-07-01,21,22,0,2,21,24,45
SAN BENITO,consulta externa,personas de 60 anos y mas,2010-07-01,44,78,24,63,68,141,209
SAN BORJA,consulta externa,personas de 60 anos y mas,2010-07-01,156,164,81,88,237,252,489
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2010-07-01,60,53,11,7,71,60,131
SAN CARLOS,consulta externa,personas de 60 anos y mas,2010-07-01,150,146,37,22,187,168,355
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2010-07-01,93,101,38,41,131,142,273
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2010-07-01,251,304,62,74,313,378,691
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2010-07-01,20,19,1,4,21,23,44
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2010-07-01,28,53,9,1,37,54,91
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2010-07-01,92,84,199,253,291,337,628
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2010-07-01,108,116,14,43,122,159,281
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2010-07-01,57,71,15,18,72,89,161
SAN JULIAN,consulta externa,personas de 60 anos y mas,2010-07-01,120,116,5,8,125,124,249
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2010-07-01,7,4,0,0,7,4,11
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2010-07-01,127,203,14,16,141,219,360
SAN LUCAS,consulta externa,personas de 60 anos y mas,2010-07-01,282,488,6,10,288,498,786
SAN MATIAS,consulta externa,personas de 60 anos y mas,2010-07-01,43,40,0,0,43,40,83
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2010-07-01,32,34,29,69,61,103,164
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2010-07-01,17,18,4,3,21,21,42
SAN PEDRO,consulta externa,personas de 60 anos y mas,2010-07-01,112,99,5,8,117,107,224
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2010-07-01,32,57,1,1,33,58,91
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2010-07-01,40,35,16,4,56,39,95
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2010-07-01,5,3,0,0,5,3,8
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2010-07-01,90,101,15,11,105,112,217
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2010-07-01,5,6,1,0,6,6,12
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2010-07-01,28,31,3,4,31,35,66
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2010-07-01,40,30,81,87,121,117,238
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2010-07-01,20,34,10,7,30,41,71
SANTA ANA,consulta externa,personas de 60 anos y mas,2010-07-01,65,72,52,59,117,131,248
