municipality,group,variable,month,Número de DIU insertados,TOTAL
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,5,5
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,4,4
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,9,9
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,8,8
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-04-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,6,6
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,12,12
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,8,8
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,254,254
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,9,9
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,103,103
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,10,10
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,14,14
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,311,311
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,6,6
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,20,20
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,69,69
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,10,10
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,30,30
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,6,6
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,45,45
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,7,7
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,20,20
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,7,7
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,357,357
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,11,11
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,81,81
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,87,87
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,11,11
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,28,28
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,2,2
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,4,4
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,12,12
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-05-01,7,7
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,9,9
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,8,8
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,7,7
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,9,9
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,264,264
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,7,7
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,101,101
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,7,7
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,18,18
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,303,303
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,8,8
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,27,27
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,36,36
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,7,7
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,34,34
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,34,34
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,23,23
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,13,13
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,462,462
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,9,9
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,72,72
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,75,75
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,3,3
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,7,7
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,41,41
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,5,5
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,11,11
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,1,1
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,15,15
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,6,6
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-06-01,4,4
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2007-07-01,1,1
