municipality,group,variable,month,AQV femenino,TOTAL
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,3,3
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,7,7
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,3,3
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,6,6
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,5,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,8,8
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,4,4
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,9,9
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,38,38
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,22,22
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,13,13
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,7,7
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,6,6
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,6,6
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,9,9
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
