municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,10,10
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
CUEVO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
HUACHACALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,7,7
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
PUERTO QUIJARRO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,7,7
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,7,7
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,9,9
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
ARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,6,6
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,7,7
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,8,8
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,7,7
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,10,10
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,8,8
CONCEPCION,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
MACHARETI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,9,9
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,6,6
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
POOPO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,8,8
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
SACABAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,7,7
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,7,7
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
TARATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
TARIJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,7,7
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,5,5
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,8,8
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,3,3
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-07-01,4,4
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,11,11
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,7,7
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,5,5
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,7,7
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
BOLPEBRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,5,5
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,6,6
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,6,6
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
COLLANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,11,11
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,10,10
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,13,13
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,7,7
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
EL TORNO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,7,7
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,7,7
LA PAZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,13,13
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
MOJINETE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,9,9
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,5,5
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,9,9
REYES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,3,3
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-08-01,2,2
