municipality,group,variable,month,Endodoncias,TOTAL
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-04-01,97,97
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-04-01,1,1
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-04-01,2,2
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-04-01,10,10
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-04-01,111,111
PUNA,atenciones odontologicas,endodoncias,2008-04-01,12,12
PUNATA,atenciones odontologicas,endodoncias,2008-04-01,101,101
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-04-01,91,91
QUIME,atenciones odontologicas,endodoncias,2008-04-01,12,12
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-04-01,2,2
REYES,atenciones odontologicas,endodoncias,2008-04-01,12,12
RIBERALTA,atenciones odontologicas,endodoncias,2008-04-01,15,15
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-04-01,3,3
SACABA,atenciones odontologicas,endodoncias,2008-04-01,92,92
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-04-01,18,18
SAMAIPATA,atenciones odontologicas,endodoncias,2008-04-01,8,8
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-04-01,7,7
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-04-01,1,1
SAN BENITO,atenciones odontologicas,endodoncias,2008-04-01,19,19
SAN BORJA,atenciones odontologicas,endodoncias,2008-04-01,11,11
SAN CARLOS,atenciones odontologicas,endodoncias,2008-04-01,16,16
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-04-01,17,17
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-04-01,37,37
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2008-04-01,63,63
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-04-01,2,2
SAN JULIAN,atenciones odontologicas,endodoncias,2008-04-01,3,3
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-04-01,132,132
SAN LUCAS,atenciones odontologicas,endodoncias,2008-04-01,6,6
SAN MATIAS,atenciones odontologicas,endodoncias,2008-04-01,11,11
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-04-01,40,40
SAN PEDRO,atenciones odontologicas,endodoncias,2008-04-01,8,8
SAN PEDRO DE CURAHUARA,atenciones odontologicas,endodoncias,2008-04-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-04-01,11,11
SAN RAMON,atenciones odontologicas,endodoncias,2008-04-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2008-04-01,7,7
SANTA ANA,atenciones odontologicas,endodoncias,2008-04-01,18,18
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-04-01,1199,1199
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-04-01,12,12
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-04-01,13,13
SANTIAGO DE MACHACA,atenciones odontologicas,endodoncias,2008-04-01,1,1
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-04-01,18,18
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-04-01,6,6
SENA,atenciones odontologicas,endodoncias,2008-04-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-04-01,27,27
SIPE SIPE,atenciones odontologicas,endodoncias,2008-04-01,40,40
SOPACHUY,atenciones odontologicas,endodoncias,2008-04-01,6,6
SORACACHI,atenciones odontologicas,endodoncias,2008-04-01,3,3
SORATA,atenciones odontologicas,endodoncias,2008-04-01,1,1
SUCRE,atenciones odontologicas,endodoncias,2008-04-01,815,815
TACACOMA,atenciones odontologicas,endodoncias,2008-04-01,7,7
TAPACARI,atenciones odontologicas,endodoncias,2008-04-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2008-04-01,7,7
TARACO,atenciones odontologicas,endodoncias,2008-04-01,2,2
TARATA,atenciones odontologicas,endodoncias,2008-04-01,3,3
TARIJA,atenciones odontologicas,endodoncias,2008-04-01,902,902
TARVITA,atenciones odontologicas,endodoncias,2008-04-01,10,10
TEOPONTE,atenciones odontologicas,endodoncias,2008-04-01,5,5
TIPUANI,atenciones odontologicas,endodoncias,2008-04-01,5,5
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-04-01,47,47
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-04-01,66,66
TOCO,atenciones odontologicas,endodoncias,2008-04-01,13,13
TOLATA,atenciones odontologicas,endodoncias,2008-04-01,7,7
TOLEDO,atenciones odontologicas,endodoncias,2008-04-01,2,2
TOMINA,atenciones odontologicas,endodoncias,2008-04-01,3,3
TORO TORO,atenciones odontologicas,endodoncias,2008-04-01,3,3
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-04-01,5,5
TRINIDAD,atenciones odontologicas,endodoncias,2008-04-01,48,48
TUPIZA,atenciones odontologicas,endodoncias,2008-04-01,36,36
TURCO,atenciones odontologicas,endodoncias,2008-04-01,1,1
UNCIA,atenciones odontologicas,endodoncias,2008-04-01,105,105
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-04-01,25,25
URUBICHA,atenciones odontologicas,endodoncias,2008-04-01,10,10
UYUNI,atenciones odontologicas,endodoncias,2008-04-01,43,43
VACAS,atenciones odontologicas,endodoncias,2008-04-01,5,5
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-04-01,44,44
VIACHA,atenciones odontologicas,endodoncias,2008-04-01,48,48
VILA VILA,atenciones odontologicas,endodoncias,2008-04-01,15,15
VILLA MONTES,atenciones odontologicas,endodoncias,2008-04-01,119,119
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-04-01,5,5
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-04-01,23,23
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-04-01,72,72
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-04-01,12,12
VILLAZON,atenciones odontologicas,endodoncias,2008-04-01,100,100
VINTO,atenciones odontologicas,endodoncias,2008-04-01,15,15
VITICHI,atenciones odontologicas,endodoncias,2008-04-01,2,2
WARNES,atenciones odontologicas,endodoncias,2008-04-01,22,22
YACUIBA,atenciones odontologicas,endodoncias,2008-04-01,122,122
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-04-01,16,16
YAPACANI,atenciones odontologicas,endodoncias,2008-04-01,4,4
YOCALLA,atenciones odontologicas,endodoncias,2008-04-01,2,2
YUNCHARA,atenciones odontologicas,endodoncias,2008-04-01,17,17
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-04-01,2,2
ACHACACHI,atenciones odontologicas,endodoncias,2008-05-01,29,29
ACHOCALLA,atenciones odontologicas,endodoncias,2008-05-01,1,1
AIQUILE,atenciones odontologicas,endodoncias,2008-05-01,22,22
ALCALA,atenciones odontologicas,endodoncias,2008-05-01,1,1
ANCORAIMES,atenciones odontologicas,endodoncias,2008-05-01,2,2
ANDAMARCA,atenciones odontologicas,endodoncias,2008-05-01,3,3
ANTEQUERA,atenciones odontologicas,endodoncias,2008-05-01,1,1
ANZALDO,atenciones odontologicas,endodoncias,2008-05-01,4,4
APOLO,atenciones odontologicas,endodoncias,2008-05-01,7,7
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-05-01,1,1
ARBIETO,atenciones odontologicas,endodoncias,2008-05-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-05-01,3,3
ATOCHA,atenciones odontologicas,endodoncias,2008-05-01,42,42
AYATA,atenciones odontologicas,endodoncias,2008-05-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-05-01,16,16
AZURDUY,atenciones odontologicas,endodoncias,2008-05-01,7,7
BATALLAS,atenciones odontologicas,endodoncias,2008-05-01,3,3
BAURES,atenciones odontologicas,endodoncias,2008-05-01,4,4
BERMEJO,atenciones odontologicas,endodoncias,2008-05-01,62,62
BETANZOS,atenciones odontologicas,endodoncias,2008-05-01,8,8
BOLIVAR,atenciones odontologicas,endodoncias,2008-05-01,2,2
BOYUIBE,atenciones odontologicas,endodoncias,2008-05-01,1,1
BUENA VISTA,atenciones odontologicas,endodoncias,2008-05-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2008-05-01,15,15
CAIROMA,atenciones odontologicas,endodoncias,2008-05-01,1,1
CALACOTO,atenciones odontologicas,endodoncias,2008-05-01,2,2
CALAMARCA,atenciones odontologicas,endodoncias,2008-05-01,12,12
CAMARGO,atenciones odontologicas,endodoncias,2008-05-01,25,25
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-05-01,13,13
CAMIRI,atenciones odontologicas,endodoncias,2008-05-01,37,37
CAPINOTA,atenciones odontologicas,endodoncias,2008-05-01,33,33
CAQUIAVIRI,atenciones odontologicas,endodoncias,2008-05-01,5,5
CARACOLLO,atenciones odontologicas,endodoncias,2008-05-01,12,12
CARANAVI,atenciones odontologicas,endodoncias,2008-05-01,6,6
CARAPARI,atenciones odontologicas,endodoncias,2008-05-01,68,68
CARIPUYO,atenciones odontologicas,endodoncias,2008-05-01,1,1
CATACORA,atenciones odontologicas,endodoncias,2008-05-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2008-05-01,16,16
CHAQUI,atenciones odontologicas,endodoncias,2008-05-01,7,7
CHARAGUA,atenciones odontologicas,endodoncias,2008-05-01,5,5
CHAYANTA,atenciones odontologicas,endodoncias,2008-05-01,2,2
CHOQUE COTA,atenciones odontologicas,endodoncias,2008-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-05-01,15,15
CLIZA,atenciones odontologicas,endodoncias,2008-05-01,19,19
COBIJA,atenciones odontologicas,endodoncias,2008-05-01,26,26
COCHABAMBA,atenciones odontologicas,endodoncias,2008-05-01,1343,1343
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-05-01,23,23
"COLCHA ""K""",atenciones odontologicas,endodoncias,2008-05-01,2,2
COLOMI,atenciones odontologicas,endodoncias,2008-05-01,2,2
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-05-01,3,3
COLQUECHACA,atenciones odontologicas,endodoncias,2008-05-01,3,3
COLQUENCHA,atenciones odontologicas,endodoncias,2008-05-01,4,4
COLQUIRI,atenciones odontologicas,endodoncias,2008-05-01,10,10
COMARAPA,atenciones odontologicas,endodoncias,2008-05-01,32,32
CONCEPCION,atenciones odontologicas,endodoncias,2008-05-01,1,1
COPACABANA,atenciones odontologicas,endodoncias,2008-05-01,9,9
CORIPATA,atenciones odontologicas,endodoncias,2008-05-01,1,1
COROICO,atenciones odontologicas,endodoncias,2008-05-01,40,40
CORQUE,atenciones odontologicas,endodoncias,2008-05-01,6,6
COTAGAITA,atenciones odontologicas,endodoncias,2008-05-01,23,23
COTOCA,atenciones odontologicas,endodoncias,2008-05-01,4,4
CUEVO,atenciones odontologicas,endodoncias,2008-05-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2008-05-01,9,9
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-05-01,3,3
EL ALTO,atenciones odontologicas,endodoncias,2008-05-01,1312,1312
EL CHORO,atenciones odontologicas,endodoncias,2008-05-01,1,1
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-05-01,6,6
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-05-01,27,27
EL TORNO,atenciones odontologicas,endodoncias,2008-05-01,19,19
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-05-01,1,1
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-05-01,12,12
EUCALIPTUS,atenciones odontologicas,endodoncias,2008-05-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-05-01,10,10
FILADELFIA,atenciones odontologicas,endodoncias,2008-05-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-05-01,48,48
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-05-01,6,6
GUANAY,atenciones odontologicas,endodoncias,2008-05-01,9,9
GUAQUI,atenciones odontologicas,endodoncias,2008-05-01,8,8
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-05-01,61,61
GUTIERREZ,atenciones odontologicas,endodoncias,2008-05-01,14,14
HUACARETA,atenciones odontologicas,endodoncias,2008-05-01,9,9
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2008-05-01,1,1
HUACHACALLA,atenciones odontologicas,endodoncias,2008-05-01,5,5
HUANUNI,atenciones odontologicas,endodoncias,2008-05-01,44,44
HUARACAJE,atenciones odontologicas,endodoncias,2008-05-01,5,5
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-05-01,2,2
ICLA,atenciones odontologicas,endodoncias,2008-05-01,10,10
INCAHUASI,atenciones odontologicas,endodoncias,2008-05-01,11,11
INQUISIVI,atenciones odontologicas,endodoncias,2008-05-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-05-01,5,5
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2008-05-01,3,3
LA ASUNTA,atenciones odontologicas,endodoncias,2008-05-01,1,1
LA GUARDIA,atenciones odontologicas,endodoncias,2008-05-01,25,25
LA PAZ,atenciones odontologicas,endodoncias,2008-05-01,1744,1744
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-05-01,5,5
LAJA,atenciones odontologicas,endodoncias,2008-05-01,3,3
LLALLAGUA,atenciones odontologicas,endodoncias,2008-05-01,25,25
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-05-01,32,32
MACHARETI,atenciones odontologicas,endodoncias,2008-05-01,4,4
MAGDALENA,atenciones odontologicas,endodoncias,2008-05-01,3,3
MAPIRI,atenciones odontologicas,endodoncias,2008-05-01,22,22
MECAPACA,atenciones odontologicas,endodoncias,2008-05-01,2,2
MINEROS,atenciones odontologicas,endodoncias,2008-05-01,3,3
MIZQUE,atenciones odontologicas,endodoncias,2008-05-01,3,3
MOJOCOYA,atenciones odontologicas,endodoncias,2008-05-01,5,5
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-05-01,13,13
MONTERO,atenciones odontologicas,endodoncias,2008-05-01,67,67
MOROCHATA,atenciones odontologicas,endodoncias,2008-05-01,9,9
OCURI,atenciones odontologicas,endodoncias,2008-05-01,4,4
OKINAWA,atenciones odontologicas,endodoncias,2008-05-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2008-05-01,8,8
ORURO,atenciones odontologicas,endodoncias,2008-05-01,644,644
PADCAYA,atenciones odontologicas,endodoncias,2008-05-01,28,28
PADILLA,atenciones odontologicas,endodoncias,2008-05-01,10,10
PAILON,atenciones odontologicas,endodoncias,2008-05-01,7,7
PALCA,atenciones odontologicas,endodoncias,2008-05-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-05-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-05-01,6,6
PATACAMAYA,atenciones odontologicas,endodoncias,2008-05-01,5,5
PAZÑA,atenciones odontologicas,endodoncias,2008-05-01,2,2
POCOATA,atenciones odontologicas,endodoncias,2008-05-01,2,2
POCONA,atenciones odontologicas,endodoncias,2008-05-01,6,6
POJO (CBBA),atenciones odontologicas,endodoncias,2008-05-01,1,1
POOPO,atenciones odontologicas,endodoncias,2008-05-01,17,17
PORCO,atenciones odontologicas,endodoncias,2008-05-01,1,1
POROMA,atenciones odontologicas,endodoncias,2008-05-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2008-05-01,1,1
PORTACHUELO,atenciones odontologicas,endodoncias,2008-05-01,5,5
PORVENIR,atenciones odontologicas,endodoncias,2008-05-01,4,4
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-05-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2008-05-01,185,185
PRESTO,atenciones odontologicas,endodoncias,2008-05-01,1,1
PUCARA,atenciones odontologicas,endodoncias,2008-05-01,2,2
PUCARANI,atenciones odontologicas,endodoncias,2008-05-01,3,3
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-05-01,11,11
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-05-01,23,23
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-05-01,5,5
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-05-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2008-05-01,2,2
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-05-01,6,6
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-05-01,82,82
PUNA,atenciones odontologicas,endodoncias,2008-05-01,3,3
PUNATA,atenciones odontologicas,endodoncias,2008-05-01,62,62
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-05-01,160,160
QUIME,atenciones odontologicas,endodoncias,2008-05-01,4,4
RAVELO,atenciones odontologicas,endodoncias,2008-05-01,1,1
REYES,atenciones odontologicas,endodoncias,2008-05-01,18,18
RIBERALTA,atenciones odontologicas,endodoncias,2008-05-01,25,25
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-05-01,4,4
SABAYA,atenciones odontologicas,endodoncias,2008-05-01,6,6
SACABA,atenciones odontologicas,endodoncias,2008-05-01,94,94
SAIPINA,atenciones odontologicas,endodoncias,2008-05-01,37,37
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-05-01,21,21
SAMAIPATA,atenciones odontologicas,endodoncias,2008-05-01,19,19
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-05-01,5,5
SAN BENITO,atenciones odontologicas,endodoncias,2008-05-01,27,27
SAN BORJA,atenciones odontologicas,endodoncias,2008-05-01,33,33
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-05-01,8,8
SAN CARLOS,atenciones odontologicas,endodoncias,2008-05-01,11,11
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-05-01,14,14
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-05-01,23,23
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2008-05-01,5,5
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-05-01,6,6
SAN JULIAN,atenciones odontologicas,endodoncias,2008-05-01,20,20
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-05-01,129,129
SAN LUCAS,atenciones odontologicas,endodoncias,2008-05-01,4,4
SAN MATIAS,atenciones odontologicas,endodoncias,2008-05-01,9,9
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-05-01,70,70
SAN PEDRO,atenciones odontologicas,endodoncias,2008-05-01,1,1
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-05-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-05-01,19,19
SAN RAMON,atenciones odontologicas,endodoncias,2008-05-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2008-05-01,10,10
SANTA ANA,atenciones odontologicas,endodoncias,2008-05-01,16,16
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-05-01,921,921
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-05-01,7,7
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-05-01,10,10
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-05-01,22,22
SAPAHAQUI,atenciones odontologicas,endodoncias,2008-05-01,5,5
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-05-01,23,23
SICAYA,atenciones odontologicas,endodoncias,2008-05-01,3,3
SIPE SIPE,atenciones odontologicas,endodoncias,2008-05-01,47,47
SOPACHUY,atenciones odontologicas,endodoncias,2008-05-01,6,6
SORACACHI,atenciones odontologicas,endodoncias,2008-05-01,2,2
SORATA,atenciones odontologicas,endodoncias,2008-05-01,2,2
SUCRE,atenciones odontologicas,endodoncias,2008-05-01,703,703
TACACOMA,atenciones odontologicas,endodoncias,2008-05-01,16,16
TACOPAYA,atenciones odontologicas,endodoncias,2008-05-01,1,1
TAHUA,atenciones odontologicas,endodoncias,2008-05-01,1,1
TAPACARI,atenciones odontologicas,endodoncias,2008-05-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2008-05-01,5,5
TARACO,atenciones odontologicas,endodoncias,2008-05-01,5,5
TARATA,atenciones odontologicas,endodoncias,2008-05-01,2,2
TARIJA,atenciones odontologicas,endodoncias,2008-05-01,829,829
TARVITA,atenciones odontologicas,endodoncias,2008-05-01,20,20
TEOPONTE,atenciones odontologicas,endodoncias,2008-05-01,14,14
TIPUANI,atenciones odontologicas,endodoncias,2008-05-01,5,5
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-05-01,44,44
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-05-01,51,51
TOCO,atenciones odontologicas,endodoncias,2008-05-01,10,10
TOLATA,atenciones odontologicas,endodoncias,2008-05-01,5,5
TOLEDO,atenciones odontologicas,endodoncias,2008-05-01,1,1
TOMINA,atenciones odontologicas,endodoncias,2008-05-01,1,1
TORO TORO,atenciones odontologicas,endodoncias,2008-05-01,3,3
TRINIDAD,atenciones odontologicas,endodoncias,2008-05-01,301,301
TUPIZA,atenciones odontologicas,endodoncias,2008-05-01,32,32
TURCO,atenciones odontologicas,endodoncias,2008-05-01,3,3
UNCIA,atenciones odontologicas,endodoncias,2008-05-01,96,96
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-05-01,24,24
URUBICHA,atenciones odontologicas,endodoncias,2008-05-01,9,9
UYUNI,atenciones odontologicas,endodoncias,2008-05-01,24,24
VACAS,atenciones odontologicas,endodoncias,2008-05-01,4,4
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-05-01,63,63
VIACHA,atenciones odontologicas,endodoncias,2008-05-01,10,10
VILA VILA,atenciones odontologicas,endodoncias,2008-05-01,6,6
VILLA MONTES,atenciones odontologicas,endodoncias,2008-05-01,98,98
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,endodoncias,2008-05-01,2,2
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-05-01,6,6
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-05-01,8,8
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-05-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-05-01,7,7
VILLAZON,atenciones odontologicas,endodoncias,2008-05-01,59,59
VINTO,atenciones odontologicas,endodoncias,2008-05-01,15,15
VITICHI,atenciones odontologicas,endodoncias,2008-05-01,1,1
WARNES,atenciones odontologicas,endodoncias,2008-05-01,15,15
YACUIBA,atenciones odontologicas,endodoncias,2008-05-01,159,159
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-05-01,31,31
YAPACANI,atenciones odontologicas,endodoncias,2008-05-01,13,13
YOCALLA,atenciones odontologicas,endodoncias,2008-05-01,3,3
YUNCHARA,atenciones odontologicas,endodoncias,2008-05-01,5,5
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-05-01,1,1
ACHACACHI,atenciones odontologicas,endodoncias,2008-06-01,36,36
AIQUILE,atenciones odontologicas,endodoncias,2008-06-01,20,20
ALCALA,atenciones odontologicas,endodoncias,2008-06-01,3,3
ANCORAIMES,atenciones odontologicas,endodoncias,2008-06-01,6,6
ANDAMARCA,atenciones odontologicas,endodoncias,2008-06-01,6,6
ANTEQUERA,atenciones odontologicas,endodoncias,2008-06-01,4,4
ANZALDO,atenciones odontologicas,endodoncias,2008-06-01,6,6
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-06-01,5,5
ARANI,atenciones odontologicas,endodoncias,2008-06-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-06-01,8,8
ATOCHA,atenciones odontologicas,endodoncias,2008-06-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-06-01,12,12
AZURDUY,atenciones odontologicas,endodoncias,2008-06-01,18,18
BATALLAS,atenciones odontologicas,endodoncias,2008-06-01,1,1
BAURES,atenciones odontologicas,endodoncias,2008-06-01,6,6
BELEN DE URMIRI,atenciones odontologicas,endodoncias,2008-06-01,1,1
BERMEJO,atenciones odontologicas,endodoncias,2008-06-01,84,84
BETANZOS,atenciones odontologicas,endodoncias,2008-06-01,16,16
BOLIVAR,atenciones odontologicas,endodoncias,2008-06-01,6,6
BOYUIBE,atenciones odontologicas,endodoncias,2008-06-01,3,3
BUENA VISTA,atenciones odontologicas,endodoncias,2008-06-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2008-06-01,5,5
CALACOTO,atenciones odontologicas,endodoncias,2008-06-01,1,1
CALAMARCA,atenciones odontologicas,endodoncias,2008-06-01,12,12
CAMARGO,atenciones odontologicas,endodoncias,2008-06-01,18,18
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-06-01,10,10
CAMIRI,atenciones odontologicas,endodoncias,2008-06-01,122,122
CAPINOTA,atenciones odontologicas,endodoncias,2008-06-01,111,111
CARACOLLO,atenciones odontologicas,endodoncias,2008-06-01,25,25
CARANAVI,atenciones odontologicas,endodoncias,2008-06-01,5,5
CARAPARI,atenciones odontologicas,endodoncias,2008-06-01,85,85
CARIPUYO,atenciones odontologicas,endodoncias,2008-06-01,10,10
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-06-01,3,3
CHALLAPATA,atenciones odontologicas,endodoncias,2008-06-01,22,22
CHAQUI,atenciones odontologicas,endodoncias,2008-06-01,4,4
CHARAGUA,atenciones odontologicas,endodoncias,2008-06-01,9,9
CHARAÑA,atenciones odontologicas,endodoncias,2008-06-01,3,3
CHAYANTA,atenciones odontologicas,endodoncias,2008-06-01,11,11
CHIMORE,atenciones odontologicas,endodoncias,2008-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-06-01,25,25
CLIZA,atenciones odontologicas,endodoncias,2008-06-01,32,32
COBIJA,atenciones odontologicas,endodoncias,2008-06-01,31,31
COCHABAMBA,atenciones odontologicas,endodoncias,2008-06-01,1758,1758
COIPASA,atenciones odontologicas,endodoncias,2008-06-01,7,7
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-06-01,16,16
COLOMI,atenciones odontologicas,endodoncias,2008-06-01,3,3
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-06-01,5,5
COLQUECHACA,atenciones odontologicas,endodoncias,2008-06-01,2,2
COLQUENCHA,atenciones odontologicas,endodoncias,2008-06-01,5,5
COLQUIRI,atenciones odontologicas,endodoncias,2008-06-01,5,5
COMANCHE,atenciones odontologicas,endodoncias,2008-06-01,1,1
COMARAPA,atenciones odontologicas,endodoncias,2008-06-01,35,35
CONCEPCION,atenciones odontologicas,endodoncias,2008-06-01,1,1
CORIPATA,atenciones odontologicas,endodoncias,2008-06-01,3,3
COROICO,atenciones odontologicas,endodoncias,2008-06-01,25,25
CORQUE,atenciones odontologicas,endodoncias,2008-06-01,3,3
COTAGAITA,atenciones odontologicas,endodoncias,2008-06-01,9,9
COTOCA,atenciones odontologicas,endodoncias,2008-06-01,9,9
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-06-01,2,2
CUEVO,atenciones odontologicas,endodoncias,2008-06-01,1,1
CULPINA,atenciones odontologicas,endodoncias,2008-06-01,9,9
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-06-01,10,10
EL ALTO,atenciones odontologicas,endodoncias,2008-06-01,1305,1305
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-06-01,5,5
