municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,80,80
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,358,358
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,14295,14295
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,61,61
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,176,176
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,32,32
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,70,70
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,183,183
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,102,102
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,93,93
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,135,135
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,118,118
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,133,133
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,419,419
MALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,4,4
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,132,132
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,192,192
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,127,127
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,30,30
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,126,126
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,93,93
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,430,430
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1021,1021
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,63,63
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,300,300
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,77,77
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,110,110
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,51,51
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,4317,4317
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,382,382
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,172,172
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,293,293
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,140,140
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,202,202
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,47,47
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,48,48
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,18,18
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,49,49
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,20,20
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,178,178
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,48,48
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,74,74
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,42,42
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,74,74
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,107,107
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,55,55
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,83,83
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,260,260
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,346,346
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,152,152
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,44,44
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1827,1827
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,76,76
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,71,71
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,367,367
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,397,397
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,191,191
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,15,15
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,411,411
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,72,72
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,337,337
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,232,232
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,353,353
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,476,476
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,953,953
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,208,208
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,41,41
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,63,63
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,196,196
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,449,449
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,413,413
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,169,169
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,80,80
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,774,774
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,65,65
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,76,76
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,39,39
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,236,236
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,123,123
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,237,237
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,180,180
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,142,142
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,24,24
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,477,477
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,31,31
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,235,235
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,231,231
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,989,989
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,13,13
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,91,91
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,258,258
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,123,123
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,18,18
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1200,1200
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,112,112
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,320,320
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,278,278
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,62,62
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,145,145
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,69,69
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,58,58
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,82,82
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,111,111
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,46,46
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,90,90
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,10597,10597
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,622,622
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,880,880
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,326,326
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,54,54
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,28,28
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,49,49
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,48,48
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,78,78
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,86,86
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,72,72
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,384,384
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,142,142
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,101,101
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,139,139
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,4812,4812
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,132,132
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,30,30
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,26,26
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,86,86
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,340,340
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,27,27
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,111,111
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,3185,3185
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,261,261
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,138,138
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,56,56
TIPUANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,23,23
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,509,509
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,827,827
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,15,15
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,193,193
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,45,45
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,266,266
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,94,94
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,271,271
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,120,120
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,138,138
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,24,24
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,96,96
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1528,1528
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,413,413
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,65,65
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,51,51
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,328,328
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,509,509
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,134,134
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,82,82
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,152,152
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,341,341
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,357,357
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,84,84
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1008,1008
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,76,76
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,8,8
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,152,152
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,551,551
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,218,218
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,288,288
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,97,97
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,62,62
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1016,1016
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,59,59
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,1377,1377
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,123,123
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,41,41
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,223,223
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,78,78
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,126,126
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,164,164
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-07-01,114,114
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,8,8
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,272,272
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,661,661
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,196,196
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,5,5
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,164,164
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,156,156
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,577,577
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,61,61
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,120,120
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,59,59
ARAMPAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,176,176
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,70,70
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,20,20
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,105,105
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1088,1088
ATOCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,641,641
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,220,220
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,106,106
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,150,150
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,109,109
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,129,129
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,190,190
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,31,31
BELLA FLOR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,199,199
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,603,603
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,233,233
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,49,49
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,104,104
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,29,29
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,176,176
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,388,388
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,267,267
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,10,10
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,245,245
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,276,276
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,492,492
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,18,18
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,964,964
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,157,157
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,62,62
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,321,321
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,287,287
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,493,493
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,211,211
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,27,27
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,67,67
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,852,852
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,32,32
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,449,449
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,38,38
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,143,143
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,57,57
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,40,40
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,160,160
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,208,208
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,222,222
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,538,538
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,17764,17764
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,179,179
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,159,159
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,101,101
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,521,521
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,97,97
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,11,11
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,109,109
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,62,62
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,288,288
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,30,30
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,109,109
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,173,173
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,95,95
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,165,165
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,231,231
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,151,151
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,530,530
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,54,54
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,306,306
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,45,45
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,140,140
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,104,104
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,5,5
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,151,151
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,7883,7883
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,48,48
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,104,104
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,198,198
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,176,176
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,13,13
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,58,58
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,575,575
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,36,36
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,221,221
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,66,66
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,135,135
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,264,264
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,75,75
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,195,195
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,428,428
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,337,337
