municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,37,37
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,260,260
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,270,270
VILA VILA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,8,8
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,113,113
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,15,15
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,13,13
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,16,16
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,227,227
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,70,70
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,350,350
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,5,5
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,22,22
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,6,6
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,116,116
YACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,11,11
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,587,587
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,32,32
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,72,72
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,29,29
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,22,22
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-06-01,21,21
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,18,18
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,63,63
ACHOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,19,19
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,68,68
ALALAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,16,16
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,53,53
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,35,35
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,84,84
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,38,38
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,506,506
AUCAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,40,40
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,141,141
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,96,96
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,48,48
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,324,324
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,158,158
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,125,125
CAIROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,34,34
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,41,41
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,253,253
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,848,848
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,133,133
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,133,133
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,17,17
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,137,137
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,33,33
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,173,173
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,68,68
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,52,52
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,72,72
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,247,247
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8500,8500
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,306,306
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,54,54
COLQUENCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,24,24
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,292,292
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11,11
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,157,157
CONCEPCION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,15,15
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,12,12
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,77,77
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,30,30
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,34,34
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,105,105
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,184,184
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,109,109
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,48,48
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,34,34
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,48,48
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4412,4412
EL CHORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3,3
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,52,52
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,39,39
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,161,161
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,67,67
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,98,98
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,26,26
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,101,101
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,10,10
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,44,44
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,139,139
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,112,112
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,45,45
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,257,257
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,62,62
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,85,85
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,33,33
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,10,10
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3,3
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,100,100
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11282,11282
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,44,44
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,79,79
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,75,75
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,68,68
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,19,19
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,119,119
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,17,17
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,133,133
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,303,303
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,18,18
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11,11
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3853,3853
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,212,212
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,90,90
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,36,36
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,22,22
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,34,34
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,15,15
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,87,87
PELECHUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,30,30
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,31,31
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,33,33
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,95,95
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,31,31
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,63,63
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,37,37
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,12,12
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,20,20
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2050,2050
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,17,17
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,17,17
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,85,85
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,87,87
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,29,29
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,112,112
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,57,57
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,26,26
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,128,128
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,349,349
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,197,197
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,17,17
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,14,14
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,31,31
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,63,63
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,131,131
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,75,75
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,36,36
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,399,399
SACACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11,11
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,31,31
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,56,56
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11,11
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,121,121
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,108,108
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,99,99
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,304,304
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,26,26
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,11,11
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,285,285
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,51,51
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,202,202
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,46,46
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,35,35
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,16,16
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,63,63
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,29,29
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,48,48
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,154,154
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5274,5274
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,84,84
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,146,146
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,10,10
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,21,21
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,4,4
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,48,48
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,161,161
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,60,60
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,37,37
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,62,62
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6100,6100
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,42,42
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
TARACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
TARATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,32,32
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3118,3118
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
TIAWANACU,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
TIPUANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3,3
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,68,68
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,161,161
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,61,61
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,13,13
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,19,19
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,399,399
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,26,26
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,30,30
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,37,37
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,515,515
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,291,291
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,60,60
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,185,185
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,250,250
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,20,20
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,20,20
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,34,34
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,288,288
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,236,236
VILA VILA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,168,168
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,2,2
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,3,3
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,27,27
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,306,306
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,64,64
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,249,249
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,45,45
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,8,8
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,114,114
YACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,1,1
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,576,576
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,30,30
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,5,5
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,59,59
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,20,20
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,52,52
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,6,6
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-07-01,7,7
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,4,4
