municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,166,166
COTOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,64,64
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,88,88
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,74,74
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,13,13
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,12,12
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,1941,1941
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,51,51
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,32,32
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,161,161
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,62,62
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,58,58
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,29,29
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,86,86
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,26,26
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,74,74
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,37,37
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,40,40
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,299,299
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,54,54
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,63,63
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
HUACHACALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,1,1
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,93,93
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,18,18
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,10,10
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,19,19
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,190,190
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,2,2
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,29,29
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,43,43
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,67,67
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,49,49
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,120,120
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,277,277
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,1719,1719
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,27,27
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,66,66
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,14,14
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,129,129
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,24,24
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,58,58
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,38,38
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,21,21
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,65,65
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,57,57
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,59,59
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,91,91
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,208,208
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,43,43
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,20,20
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,110,110
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,330,330
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,16,16
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,217,217
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,13,13
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,14,14
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,152,152
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,45,45
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,35,35
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,776,776
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,125,125
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,44,44
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,31,31
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,49,49
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,76,76
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,41,41
PAPEL PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,8,8
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,11,11
PATACAMAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,34,34
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,35,35
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,25,25
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,178,178
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,50,50
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,127,127
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,96,96
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,148,148
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,95,95
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,98,98
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,23,23
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,443,443
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,47,47
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,96,96
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,73,73
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,83,83
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,45,45
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,6,6
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,29,29
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,35,35
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,116,116
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,130,130
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,153,153
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,57,57
QUIABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,8,8
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,441,441
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,28,28
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,11,11
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,164,164
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,205,205
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,530,530
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,37,37
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,94,94
SABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
SACABA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,293,293
SACABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,13,13
SACACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,127,127
SAIPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,24,24
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,28,28
SAMAIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,35,35
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,12,12
SAN ANDRES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,95,95
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,10,10
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,17,17
SAN BENITO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,23,23
SAN BORJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,222,222
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,22,22
SAN CARLOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,91,91
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,107,107
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,268,268
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,8,8
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,42,42
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,19,19
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,6,6
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,39,39
SAN JULIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,97,97
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,10,10
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,70,70
SAN LUCAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,142,142
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,81,81
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,18,18
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,60,60
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,147,147
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,31,31
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,13,13
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,8,8
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,20,20
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,21,21
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,34,34
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,71,71
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,1146,1146
SANTA ROSA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,71,71
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,102,102
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,40,40
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,15,15
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,23,23
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,10,10
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,34,34
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,46,46
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,71,71
SICAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,19,19
SIPE SIPE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,160,160
SOPACHUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,39,39
SORACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,30,30
SORATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,97,97
SUCRE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,801,801
TACACOMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,31,31
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,41,41
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,206,206
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,95,95
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,4,4
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,28,28
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,639,639
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,156,156
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,23,23
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,54,54
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,104,104
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,38,38
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,255,255
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,54,54
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
TOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,33,33
TODOS SANTOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,3,3
TOLATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,25,25
TOLEDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,18,18
TOMAVE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,77,77
TOMINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,27,27
TORO TORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,115,115
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,44,44
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,3,3
TRIGAL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,5,5
TRINIDAD,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,175,175
TUPIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,132,132
TURCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,9,9
UMALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,13,13
UNCIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,123,123
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,86,86
URUBICHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,161,161
UYUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,83,83
VACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,50,50
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,42,42
VIACHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,76,76
VILA VILA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,19,19
VILLA MONTES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,59,59
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,2,2
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,23,23
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,68,68
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,189,189
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,38,38
VILLAZON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,182,182
VINTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,209,209
VITICHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,17,17
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,7,7
WARNES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,248,248
YACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,21,21
YACUIBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,318,318
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,45,45
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,16,16
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,173,173
YOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,47,47
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,26,26
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,39,39
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-06-01,10,10
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,7,7
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,131,131
ACHOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,38,38
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,83,83
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,20,20
ALCALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,6,6
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,43,43
ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,7,7
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,14,14
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,19,19
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,54,54
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,17,17
ARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,33,33
ARBIETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-07-01,26,26
