,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SHINAOTA,atencion odontologica,exodoncia,2017-07-01,0,0,5,6,0,3,1,0,4,0,0,0,0,0,19
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2017-07-01,0,1,11,10,9,8,12,24,6,8,0,0,0,0,89
SICAYA,atencion odontologica,exodoncia,2017-07-01,0,0,1,1,1,0,2,3,3,1,0,0,0,0,12
SIPE SIPE,atencion odontologica,exodoncia,2017-07-01,0,2,22,11,3,6,7,21,3,15,0,0,0,0,90
SOPACHUY,atencion odontologica,exodoncia,2017-07-01,0,0,5,2,2,6,7,19,2,3,0,0,0,0,46
SORACACHI,atencion odontologica,exodoncia,2017-07-01,0,0,24,31,1,4,3,13,7,6,0,0,0,0,89
SORATA,atencion odontologica,exodoncia,2017-07-01,3,0,6,9,3,6,7,16,7,4,0,0,0,0,61
SUCRE,atencion odontologica,exodoncia,2017-07-01,7,16,246,287,23,30,88,191,109,106,0,0,0,0,1103
TACACHI,atencion odontologica,exodoncia,2017-07-01,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4
TACACOMA,atencion odontologica,exodoncia,2017-07-01,0,0,3,5,3,4,8,13,1,7,0,0,0,0,44
TACOBAMBA,atencion odontologica,exodoncia,2017-07-01,0,0,0,1,1,0,1,3,5,4,0,0,0,0,15
TACOPAYA,atencion odontologica,exodoncia,2017-07-01,0,0,3,6,0,8,2,11,6,8,0,0,0,0,44
TAHUA,atencion odontologica,exodoncia,2017-07-01,0,0,0,1,0,1,0,1,0,4,0,0,0,0,7
TAPACARI,atencion odontologica,exodoncia,2017-07-01,0,0,1,7,4,2,4,27,3,18,0,0,0,0,66
TARABUCO,atencion odontologica,exodoncia,2017-07-01,0,0,7,8,2,4,6,18,13,13,0,0,0,0,71
TARACO,atencion odontologica,exodoncia,2017-07-01,0,0,5,3,3,1,5,9,9,1,0,0,0,0,36
TARATA,atencion odontologica,exodoncia,2017-07-01,0,0,10,8,1,4,5,2,5,11,0,0,0,0,46
TARIJA,atencion odontologica,exodoncia,2017-07-01,10,10,98,112,33,56,116,209,34,26,0,0,0,0,704
TARVITA,atencion odontologica,exodoncia,2017-07-01,1,1,7,8,5,8,13,47,6,18,0,0,0,0,114
TEOPONTE,atencion odontologica,exodoncia,2017-07-01,0,0,7,12,1,4,3,35,4,0,0,0,0,0,66
TIAWANACU,atencion odontologica,exodoncia,2017-07-01,0,3,10,12,6,8,10,16,10,11,0,0,0,0,86
TINGUIPAYA,atencion odontologica,exodoncia,2017-07-01,0,0,3,2,1,8,6,23,37,43,0,0,0,0,123
TIPUANI,atencion odontologica,exodoncia,2017-07-01,0,0,3,6,3,2,1,2,5,0,0,0,0,0,22
TIQUIPAYA,atencion odontologica,exodoncia,2017-07-01,3,1,39,16,3,6,7,12,9,19,0,0,0,0,115
TIRAQUE (CBBA),atencion odontologica,exodoncia,2017-07-01,1,0,4,6,0,0,0,1,3,3,0,0,0,0,18
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2017-07-01,0,0,1,1,0,2,0,4,11,2,0,0,0,0,21
TOCO,atencion odontologica,exodoncia,2017-07-01,0,0,8,3,1,0,1,0,2,3,0,0,0,0,18
TODOS SANTOS,atencion odontologica,exodoncia,2017-07-01,0,0,3,0,0,1,1,5,0,2,0,0,0,0,12
TOLATA,atencion odontologica,exodoncia,2017-07-01,0,0,4,5,0,2,0,3,1,0,0,0,0,0,15
TOLEDO,atencion odontologica,exodoncia,2017-07-01,0,0,3,10,0,1,2,1,15,6,0,0,0,0,38
TOMAVE,atencion odontologica,exodoncia,2017-07-01,0,0,3,8,4,13,12,35,7,18,0,0,0,0,100
TOMINA,atencion odontologica,exodoncia,2017-07-01,0,0,5,11,3,6,15,35,1,8,0,0,0,0,84
TORO TORO,atencion odontologica,exodoncia,2017-07-01,0,0,1,3,2,2,7,14,8,12,0,0,0,0,49
TOTORA(CBBA),atencion odontologica,exodoncia,2017-07-01,0,0,6,12,2,1,4,18,2,1,0,0,0,0,46
TOTORA(ORR),atencion odontologica,exodoncia,2017-07-01,0,0,5,2,1,4,2,5,2,0,0,0,0,0,21
TRIGAL,atencion odontologica,exodoncia,2017-07-01,0,0,3,3,0,1,2,2,11,4,0,0,0,0,26
TRINIDAD,atencion odontologica,exodoncia,2017-07-01,2,3,106,94,23,27,67,108,34,24,0,0,0,0,488
TUPIZA,atencion odontologica,exodoncia,2017-07-01,0,9,45,43,9,22,36,66,30,26,0,0,0,0,286
TURCO,atencion odontologica,exodoncia,2017-07-01,0,0,0,8,4,0,0,0,5,2,0,0,0,0,19
UMALA,atencion odontologica,exodoncia,2017-07-01,0,0,4,3,0,0,3,1,2,1,0,0,0,0,14
UNCIA,atencion odontologica,exodoncia,2017-07-01,0,1,4,11,3,4,5,19,10,15,0,0,0,0,72
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2017-07-01,0,0,22,27,8,13,17,38,12,5,0,0,0,0,142
URUBICHA,atencion odontologica,exodoncia,2017-07-01,0,0,2,3,0,0,2,8,0,3,0,0,0,0,18
UYUNI,atencion odontologica,exodoncia,2017-07-01,0,1,7,6,0,4,10,22,11,10,0,0,0,0,71
VACAS,atencion odontologica,exodoncia,2017-07-01,0,0,9,11,1,6,1,14,10,22,0,0,0,0,74
VALLEGRANDE,atencion odontologica,exodoncia,2017-07-01,0,0,6,11,1,3,7,16,17,12,0,0,0,0,73
VIACHA,atencion odontologica,exodoncia,2017-07-01,27,16,56,36,12,17,30,76,42,43,0,0,0,0,355
VILA VILA,atencion odontologica,exodoncia,2017-07-01,0,0,0,3,0,0,0,3,0,2,0,0,0,0,8
VILLA CHARCAS,atencion odontologica,exodoncia,2017-07-01,0,0,8,9,0,3,4,3,0,1,0,0,0,0,28
VILLA MONTES,atencion odontologica,exodoncia,2017-07-01,2,1,62,52,12,23,33,69,12,11,0,0,0,0,277
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2017-07-01,0,0,0,2,2,3,2,3,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,exodoncia,2017-07-01,0,0,3,0,0,1,1,5,3,1,0,0,0,0,14
VILLA SERRANO,atencion odontologica,exodoncia,2017-07-01,0,0,3,2,5,12,16,2,6,0,0,0,0,0,46
VILLA TUNARI,atencion odontologica,exodoncia,2017-07-01,2,1,8,18,2,8,9,57,25,7,0,0,0,0,137
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2017-07-01,0,0,2,4,0,1,0,10,2,8,0,0,0,0,27
VILLAZON,atencion odontologica,exodoncia,2017-07-01,0,0,27,31,8,7,10,41,39,21,0,0,0,0,184
VINTO,atencion odontologica,exodoncia,2017-07-01,8,7,17,18,0,0,2,21,11,7,0,0,0,0,91
VITICHI,atencion odontologica,exodoncia,2017-07-01,0,0,4,5,2,10,4,15,2,5,0,0,0,0,47
WALDO BALLIVIAN,atencion odontologica,exodoncia,2017-07-01,0,0,4,3,9,5,19,19,3,5,0,0,0,0,67
WARNES,atencion odontologica,exodoncia,2017-07-01,7,4,13,17,3,7,4,47,9,15,0,0,0,0,126
YACO,atencion odontologica,exodoncia,2017-07-01,0,0,7,4,5,3,9,5,0,4,0,0,0,0,37
YACUIBA,atencion odontologica,exodoncia,2017-07-01,1,1,40,38,15,25,30,65,30,16,0,0,0,0,261
YAMPARAEZ,atencion odontologica,exodoncia,2017-07-01,0,0,2,3,2,2,3,10,6,12,0,0,0,0,40
YANACACHI,atencion odontologica,exodoncia,2017-07-01,0,0,2,2,1,2,2,4,3,0,0,0,0,0,16
YAPACANI,atencion odontologica,exodoncia,2017-07-01,7,2,9,17,1,7,9,25,18,3,0,0,0,0,98
YOCALLA,atencion odontologica,exodoncia,2017-07-01,0,0,3,4,4,1,3,18,18,14,0,0,0,0,65
YOTALA,atencion odontologica,exodoncia,2017-07-01,0,0,3,7,2,5,6,9,3,8,0,0,0,0,43
YUNCHARA,atencion odontologica,exodoncia,2017-07-01,0,0,18,14,0,5,8,14,8,2,0,0,0,0,69
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2017-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,exodoncia,2017-07-01,0,0,3,10,2,4,6,20,6,2,0,0,0,0,53
ACACIO,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,0,2,3,1,0,0,0,0,6
ACHACACHI,atencion odontologica,exodoncia,2017-08-01,1,3,13,12,5,5,9,22,34,37,0,0,0,0,141
ACHOCALLA,atencion odontologica,exodoncia,2017-08-01,2,2,2,6,0,0,1,7,1,1,0,0,0,0,22
AIQUILE,atencion odontologica,exodoncia,2017-08-01,0,0,10,10,4,1,2,4,6,7,0,0,0,0,44
ALCALA,atencion odontologica,exodoncia,2017-08-01,0,0,0,1,1,2,8,10,2,1,0,0,0,0,25
ALTO BENI,atencion odontologica,exodoncia,2017-08-01,0,0,0,3,1,2,4,8,1,3,0,0,0,0,22
ANCORAIMES,atencion odontologica,exodoncia,2017-08-01,0,0,7,5,1,6,10,20,23,22,0,0,0,0,94
ANDAMARCA,atencion odontologica,exodoncia,2017-08-01,0,0,3,3,0,0,0,4,1,1,0,0,0,0,12
ANTEQUERA,atencion odontologica,exodoncia,2017-08-01,0,0,7,3,0,0,0,1,0,0,0,0,0,0,11
ANZALDO,atencion odontologica,exodoncia,2017-08-01,0,0,13,17,0,0,3,0,3,4,0,0,0,0,40
APOLO,atencion odontologica,exodoncia,2017-08-01,3,4,4,14,1,4,3,13,23,8,0,0,0,0,77
ARAMPAMPA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,2,0,2,6,0,0,0,0,0,10
ARANI,atencion odontologica,exodoncia,2017-08-01,2,0,1,1,0,1,4,7,3,1,0,0,0,0,20
ARBIETO,atencion odontologica,exodoncia,2017-08-01,1,0,9,12,1,5,2,18,7,13,0,0,0,0,68
ARQUE,atencion odontologica,exodoncia,2017-08-01,0,0,4,3,1,7,6,15,4,4,0,0,0,0,44
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2017-08-01,4,1,1,6,4,4,6,39,19,25,0,0,0,0,109
ATOCHA,atencion odontologica,exodoncia,2017-08-01,0,0,8,21,3,7,18,21,2,8,0,0,0,0,88
AUCAPATA,atencion odontologica,exodoncia,2017-08-01,0,1,13,14,3,9,5,22,7,0,0,0,0,0,74
AYATA,atencion odontologica,exodoncia,2017-08-01,0,0,1,2,3,1,11,16,7,3,0,0,0,0,44
AYO AYO,atencion odontologica,exodoncia,2017-08-01,0,0,1,2,1,4,4,1,8,7,0,0,0,0,28
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2017-08-01,1,0,5,8,3,9,15,40,7,9,0,0,0,0,97
AZURDUY,atencion odontologica,exodoncia,2017-08-01,0,0,1,0,1,0,11,37,29,14,0,0,0,0,93
BATALLAS,atencion odontologica,exodoncia,2017-08-01,1,0,9,8,5,9,6,20,12,23,0,0,0,0,93
BAURES,atencion odontologica,exodoncia,2017-08-01,0,0,3,3,2,0,20,16,1,9,0,0,0,0,54
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2017-08-01,0,0,5,1,0,1,0,1,0,1,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,exodoncia,2017-08-01,0,1,0,2,1,0,0,2,0,0,0,0,0,0,6
BELLA FLOR,atencion odontologica,exodoncia,2017-08-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,exodoncia,2017-08-01,0,1,26,17,4,6,63,52,38,4,0,0,0,0,211
BETANZOS,atencion odontologica,exodoncia,2017-08-01,3,0,11,9,5,8,15,34,22,29,0,0,0,0,136
BOLIVAR,atencion odontologica,exodoncia,2017-08-01,0,0,2,0,3,1,0,5,11,3,0,0,0,0,25
BOLPEBRA,atencion odontologica,exodoncia,2017-08-01,1,2,10,7,0,0,0,0,0,0,0,0,0,0,20
BOYUIBE,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,1,1,6,0,2,0,0,0,0,10
BUENA VISTA,atencion odontologica,exodoncia,2017-08-01,0,0,2,1,0,0,2,2,3,3,0,0,0,0,13
CABEZAS,atencion odontologica,exodoncia,2017-08-01,0,0,12,6,1,8,5,13,8,12,0,0,0,0,65
CAIROMA,atencion odontologica,exodoncia,2017-08-01,0,0,8,14,4,11,14,15,6,2,0,0,0,0,74
"CAIZA ""D""",atencion odontologica,exodoncia,2017-08-01,0,0,1,4,2,4,6,14,16,16,0,0,0,0,63
CAJUATA,atencion odontologica,exodoncia,2017-08-01,0,0,5,10,2,5,4,22,12,3,0,0,0,0,63
CALACOTO,atencion odontologica,exodoncia,2017-08-01,0,0,3,0,1,2,1,1,1,2,0,0,0,0,11
CALAMARCA,atencion odontologica,exodoncia,2017-08-01,1,0,29,16,5,6,12,29,7,9,0,0,0,0,114
CAMARGO,atencion odontologica,exodoncia,2017-08-01,0,0,6,12,2,2,1,30,7,6,0,0,0,0,66
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2017-08-01,0,0,1,3,0,0,0,10,0,0,0,0,0,0,14
CAMIRI,atencion odontologica,exodoncia,2017-08-01,0,3,5,7,6,10,14,72,14,20,0,0,0,0,151
CAPINOTA,atencion odontologica,exodoncia,2017-08-01,2,2,9,4,0,0,1,1,6,12,0,0,0,0,37
CAQUIAVIRI,atencion odontologica,exodoncia,2017-08-01,0,0,6,5,1,3,3,4,10,9,0,0,0,0,41
CARACOLLO,atencion odontologica,exodoncia,2017-08-01,0,2,6,7,4,9,4,18,11,19,0,0,0,0,80
CARANAVI,atencion odontologica,exodoncia,2017-08-01,0,1,4,6,3,3,6,26,29,7,0,0,0,0,85
CARAPARI,atencion odontologica,exodoncia,2017-08-01,1,0,19,18,5,1,5,30,6,7,0,0,0,0,92
CARIPUYO,atencion odontologica,exodoncia,2017-08-01,0,0,3,5,1,4,1,14,5,11,0,0,0,0,44
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,5,8,5,5,0,0,0,0,23
CATACORA,atencion odontologica,exodoncia,2017-08-01,0,0,0,2,1,2,5,6,1,3,0,0,0,0,20
CHACARILLA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,0,6,3,3,0,0,0,0,12
CHALLAPATA,atencion odontologica,exodoncia,2017-08-01,1,0,33,31,2,8,18,31,24,21,0,0,0,0,169
CHAQUI,atencion odontologica,exodoncia,2017-08-01,0,0,3,2,1,2,0,13,10,20,0,0,0,0,51
CHARAGUA,atencion odontologica,exodoncia,2017-08-01,1,0,15,25,26,46,26,95,11,8,0,0,0,0,253
CHARAÑA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,3,2,4,1,0,0,0,0,10
CHAYANTA,atencion odontologica,exodoncia,2017-08-01,0,0,15,15,11,6,14,38,26,52,0,0,0,0,177
CHIMORE,atencion odontologica,exodoncia,2017-08-01,0,3,1,2,0,0,1,9,10,3,0,0,0,0,29
CHIPAYA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,2,0,1,2,1,1,0,0,0,0,7
CHOQUE COTA,atencion odontologica,exodoncia,2017-08-01,0,0,1,1,0,0,1,0,1,1,0,0,0,0,5
CHUA COCANI,atencion odontologica,exodoncia,2017-08-01,0,0,2,2,3,5,4,5,7,1,0,0,0,0,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2017-08-01,1,0,8,12,0,6,7,15,5,1,0,0,0,0,55
CHUMA,atencion odontologica,exodoncia,2017-08-01,0,0,12,11,10,29,23,50,21,17,0,0,0,0,173
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2017-08-01,0,0,6,2,0,0,1,1,6,0,0,0,0,0,16
CKOCHAS,atencion odontologica,exodoncia,2017-08-01,0,0,1,5,1,7,3,29,16,25,0,0,0,0,87
CLIZA,atencion odontologica,exodoncia,2017-08-01,3,0,1,8,0,3,7,5,9,8,0,0,0,0,44
COBIJA,atencion odontologica,exodoncia,2017-08-01,3,2,19,16,7,9,35,21,1,5,0,0,0,0,118
COCAPATA,atencion odontologica,exodoncia,2017-08-01,0,1,11,11,7,17,30,45,36,9,0,0,0,0,167
COCHABAMBA,atencion odontologica,exodoncia,2017-08-01,12,11,175,261,82,128,207,302,146,100,0,0,0,0,1424
COIPASA,atencion odontologica,exodoncia,2017-08-01,0,0,3,1,0,0,0,0,2,3,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,exodoncia,2017-08-01,2,0,3,8,0,1,3,15,7,3,0,0,0,0,42
"COLCHA ""K""",atencion odontologica,exodoncia,2017-08-01,0,3,7,12,9,4,17,25,9,26,0,0,0,0,112
COLLANA,atencion odontologica,exodoncia,2017-08-01,0,1,3,2,0,2,0,1,2,3,0,0,0,0,14
COLOMI,atencion odontologica,exodoncia,2017-08-01,0,0,0,1,0,0,1,1,29,17,0,0,0,0,49
COLPA BELGICA,atencion odontologica,exodoncia,2017-08-01,0,0,0,4,0,0,1,13,4,0,0,0,0,0,22
COLQUECHACA,atencion odontologica,exodoncia,2017-08-01,1,0,11,20,12,14,35,70,35,53,0,0,0,0,251
COLQUENCHA,atencion odontologica,exodoncia,2017-08-01,1,0,15,15,5,12,10,26,16,12,0,0,0,0,112
COLQUIRI,atencion odontologica,exodoncia,2017-08-01,0,0,10,15,1,5,16,17,8,10,0,0,0,0,82
COMANCHE,atencion odontologica,exodoncia,2017-08-01,0,0,12,29,1,4,3,3,6,2,0,0,0,0,60
COMARAPA,atencion odontologica,exodoncia,2017-08-01,0,0,1,6,1,5,5,10,6,7,0,0,0,0,41
CONCEPCION,atencion odontologica,exodoncia,2017-08-01,1,0,0,2,2,1,3,6,2,5,0,0,0,0,22
COPACABANA,atencion odontologica,exodoncia,2017-08-01,1,0,9,9,9,7,9,14,9,4,0,0,0,0,71
CORIPATA,atencion odontologica,exodoncia,2017-08-01,0,0,4,0,0,0,3,8,2,3,0,0,0,0,20
CORO CORO,atencion odontologica,exodoncia,2017-08-01,0,0,7,10,1,1,8,10,2,2,0,0,0,0,41
CORQUE,atencion odontologica,exodoncia,2017-08-01,0,3,2,6,0,1,2,12,9,10,0,0,0,0,45
COTAGAITA,atencion odontologica,exodoncia,2017-08-01,0,0,14,17,5,5,12,31,12,17,0,0,0,0,113
COTOCA,atencion odontologica,exodoncia,2017-08-01,4,0,11,7,0,3,5,11,33,43,0,0,0,0,117
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,exodoncia,2017-08-01,0,1,2,3,0,2,1,12,10,3,0,0,0,0,34
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2017-08-01,0,0,3,2,2,0,2,1,12,6,0,0,0,0,28
CUEVO,atencion odontologica,exodoncia,2017-08-01,0,0,1,2,2,2,0,6,0,0,0,0,0,0,13
CULPINA,atencion odontologica,exodoncia,2017-08-01,1,0,10,3,2,0,12,16,10,23,0,0,0,0,77
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2017-08-01,0,0,1,8,0,1,3,4,2,0,0,0,0,0,19
CURVA,atencion odontologica,exodoncia,2017-08-01,0,0,5,0,1,0,0,2,0,3,0,0,0,0,11
DESAGUADERO,atencion odontologica,exodoncia,2017-08-01,0,0,3,2,0,0,1,3,10,2,0,0,0,0,21
EL ALTO,atencion odontologica,exodoncia,2017-08-01,21,23,462,425,94,159,117,208,78,83,0,0,0,0,1670
EL CHORO,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,1,4,3,9,0,0,0,0,17
EL PUENTE(STC),atencion odontologica,exodoncia,2017-08-01,0,1,3,0,0,1,3,7,0,4,0,0,0,0,19
EL PUENTE(TJA),atencion odontologica,exodoncia,2017-08-01,0,0,19,11,1,2,9,21,6,4,0,0,0,0,73
EL TORNO,atencion odontologica,exodoncia,2017-08-01,7,8,33,23,20,26,28,43,73,23,0,0,0,0,284
EL VILLAR,atencion odontologica,exodoncia,2017-08-01,0,0,4,8,0,2,7,30,8,0,0,0,0,0,59
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2017-08-01,0,0,35,37,3,17,16,91,20,7,0,0,0,0,226
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2017-08-01,2,2,2,2,0,1,0,2,1,2,0,0,0,0,14
ESCARA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,exodoncia,2017-08-01,2,1,3,5,4,5,10,20,14,7,0,0,0,0,71
ESMERALDA,atencion odontologica,exodoncia,2017-08-01,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,exodoncia,2017-08-01,0,0,3,5,1,1,2,10,8,14,0,0,0,0,44
EXALTACION,atencion odontologica,exodoncia,2017-08-01,0,0,24,21,2,6,13,34,8,10,0,0,0,0,118
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2017-08-01,2,0,6,17,6,5,1,11,11,5,0,0,0,0,64
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2017-08-01,2,1,3,1,0,0,0,5,1,2,0,0,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2017-08-01,0,0,15,11,4,11,18,26,4,8,0,0,0,0,97
GUANAY,atencion odontologica,exodoncia,2017-08-01,2,0,0,0,0,1,0,6,0,5,0,0,0,0,14
GUAQUI,atencion odontologica,exodoncia,2017-08-01,0,0,6,4,4,13,10,22,25,36,0,0,0,0,120
GUAYARAMERIN,atencion odontologica,exodoncia,2017-08-01,1,4,24,29,10,12,20,28,5,2,0,0,0,0,135
GUTIERREZ,atencion odontologica,exodoncia,2017-08-01,3,6,19,13,30,22,37,119,10,13,0,0,0,0,272
HUACARETA,atencion odontologica,exodoncia,2017-08-01,0,0,3,3,0,6,1,14,4,0,0,0,0,0,31
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2017-08-01,0,0,1,2,0,0,5,7,0,0,0,0,0,0,15
HUACHACALLA,atencion odontologica,exodoncia,2017-08-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,exodoncia,2017-08-01,0,1,24,37,7,5,40,24,8,13,0,0,0,0,159
HUARACAJE,atencion odontologica,exodoncia,2017-08-01,0,0,1,6,0,1,6,15,2,4,0,0,0,0,35
HUARINA,atencion odontologica,exodoncia,2017-08-01,0,0,5,1,0,4,6,12,13,26,0,0,0,0,67
HUATAJATA,atencion odontologica,exodoncia,2017-08-01,1,0,1,2,0,2,5,5,8,5,0,0,0,0,29
HUAYLLAMARCA,atencion odontologica,exodoncia,2017-08-01,0,0,9,3,0,3,2,4,7,6,0,0,0,0,34
HUMANATA,atencion odontologica,exodoncia,2017-08-01,2,0,5,5,5,4,6,10,42,31,0,0,0,0,110
ICHOCA,atencion odontologica,exodoncia,2017-08-01,1,0,0,0,1,2,2,6,14,4,0,0,0,0,30
ICLA,atencion odontologica,exodoncia,2017-08-01,0,0,4,7,6,9,6,70,7,16,0,0,0,0,125
INCAHUASI,atencion odontologica,exodoncia,2017-08-01,0,0,34,21,5,10,5,39,2,5,0,0,0,0,121
INGAVI (HUMAITA),atencion odontologica,exodoncia,2017-08-01,0,0,1,2,0,0,0,6,0,0,0,0,0,0,9
INQUISIVI,atencion odontologica,exodoncia,2017-08-01,0,0,10,10,6,12,17,34,28,16,0,0,0,0,133
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2017-08-01,3,0,7,6,2,7,12,20,65,43,0,0,0,0,165
IXIAMAS,atencion odontologica,exodoncia,2017-08-01,1,0,4,11,4,8,7,28,1,0,0,0,0,0,64
JESUS DE MACHACA,atencion odontologica,exodoncia,2017-08-01,0,0,4,4,2,7,7,18,22,18,0,0,0,0,82
LA ASUNTA,atencion odontologica,exodoncia,2017-08-01,0,5,27,35,5,6,11,51,5,7,0,0,0,0,152
LA GUARDIA,atencion odontologica,exodoncia,2017-08-01,35,42,15,10,11,8,29,31,53,51,0,0,0,0,285
LA PAZ,atencion odontologica,exodoncia,2017-08-01,23,15,219,270,107,86,238,469,250,146,0,0,0,0,1823
LA RIVERA,atencion odontologica,exodoncia,2017-08-01,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5
LAJA,atencion odontologica,exodoncia,2017-08-01,1,1,20,25,6,23,35,61,24,26,0,0,0,0,222
LAS CARRERAS,atencion odontologica,exodoncia,2017-08-01,0,0,2,7,1,0,7,10,4,9,0,0,0,0,40
LICOMA PAMPA,atencion odontologica,exodoncia,2017-08-01,0,1,0,1,1,0,3,3,8,1,0,0,0,0,18
LLALLAGUA,atencion odontologica,exodoncia,2017-08-01,0,1,8,17,2,6,12,22,16,5,0,0,0,0,89
LLICA,atencion odontologica,exodoncia,2017-08-01,0,0,5,6,0,1,10,12,1,3,0,0,0,0,38
LORETO,atencion odontologica,exodoncia,2017-08-01,0,0,11,5,2,2,3,10,1,0,0,0,0,0,34
LURIBAY,atencion odontologica,exodoncia,2017-08-01,0,0,2,3,3,3,8,10,2,2,0,0,0,0,33
MACHACAMARCA,atencion odontologica,exodoncia,2017-08-01,0,0,1,6,0,0,1,7,2,5,0,0,0,0,22
MACHARETI,atencion odontologica,exodoncia,2017-08-01,0,0,8,5,3,4,7,45,5,1,0,0,0,0,78
MAGDALENA,atencion odontologica,exodoncia,2017-08-01,0,2,13,9,4,2,7,17,1,1,0,0,0,0,56
MAIRANA,atencion odontologica,exodoncia,2017-08-01,0,0,6,9,2,5,2,9,8,4,0,0,0,0,45
MALLA,atencion odontologica,exodoncia,2017-08-01,0,0,0,1,0,0,1,9,1,4,0,0,0,0,16
MAPIRI,atencion odontologica,exodoncia,2017-08-01,0,0,5,4,3,3,6,15,6,7,0,0,0,0,49
MECAPACA,atencion odontologica,exodoncia,2017-08-01,2,2,13,12,2,1,11,20,14,17,0,0,0,0,94
MINEROS,atencion odontologica,exodoncia,2017-08-01,0,0,1,2,1,1,4,12,4,7,0,0,0,0,32
MIZQUE,atencion odontologica,exodoncia,2017-08-01,0,0,10,6,4,5,8,43,25,33,0,0,0,0,134
MOCOMOCO,atencion odontologica,exodoncia,2017-08-01,1,0,7,6,12,16,19,20,20,20,0,0,0,0,121
MOJINETE,atencion odontologica,exodoncia,2017-08-01,0,0,4,1,0,1,0,5,0,0,0,0,0,0,11
MOJOCOYA,atencion odontologica,exodoncia,2017-08-01,0,0,3,6,1,4,2,16,3,10,0,0,0,0,45
MONTEAGUDO,atencion odontologica,exodoncia,2017-08-01,0,0,9,11,2,3,9,32,12,9,0,0,0,0,87
MONTERO,atencion odontologica,exodoncia,2017-08-01,1,2,36,41,6,9,19,54,41,21,0,0,0,0,230
MORO MORO,atencion odontologica,exodoncia,2017-08-01,0,0,3,1,0,2,0,4,4,1,0,0,0,0,15
MOROCHATA,atencion odontologica,exodoncia,2017-08-01,0,0,0,8,3,3,3,18,26,11,0,0,0,0,72
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2017-08-01,0,0,0,0,1,2,1,3,1,1,0,0,0,0,9
