,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
INQUISIVI,atencion odontologica,consulta nueva,2017-06-01,42,66,230,190,7,60,19,77,84,73,0,38,0,35,921
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2017-06-01,115,69,17,22,5,27,18,96,55,47,0,18,0,41,530
IXIAMAS,atencion odontologica,consulta nueva,2017-06-01,16,23,6,5,2,12,12,37,1,1,0,5,0,13,133
JESUS DE MACHACA,atencion odontologica,consulta nueva,2017-06-01,22,25,17,27,24,41,36,82,83,46,0,9,0,30,442
LA ASUNTA,atencion odontologica,consulta nueva,2017-06-01,73,111,854,828,19,57,66,164,28,10,0,35,0,45,2290
LA GUARDIA,atencion odontologica,consulta nueva,2017-06-01,422,430,16,13,9,33,73,164,73,73,0,135,0,73,1514
LA PAZ,atencion odontologica,consulta nueva,2017-06-01,3067,3059,1591,1725,470,812,2013,4734,845,840,0,1033,0,605,20794
LA RIVERA,atencion odontologica,consulta nueva,2017-06-01,1,0,6,29,0,2,10,6,2,5,0,0,0,2,63
LAGUNILLAS,atencion odontologica,consulta nueva,2017-06-01,2,4,2,22,4,52,32,68,8,5,0,5,0,4,208
LAJA,atencion odontologica,consulta nueva,2017-06-01,46,55,11,10,7,32,19,93,24,38,0,40,0,22,397
LAS CARRERAS,atencion odontologica,consulta nueva,2017-06-01,7,9,11,11,9,10,31,88,6,12,0,21,0,1,216
LICOMA PAMPA,atencion odontologica,consulta nueva,2017-06-01,9,3,92,74,0,0,1,3,1,6,0,1,0,1,191
LLALLAGUA,atencion odontologica,consulta nueva,2017-06-01,454,457,57,53,41,49,49,288,30,55,0,82,0,149,1764
LLICA,atencion odontologica,consulta nueva,2017-06-01,9,9,7,20,9,14,36,44,8,6,0,3,0,3,168
LORETO,atencion odontologica,consulta nueva,2017-06-01,3,3,10,19,2,3,9,14,0,3,0,0,0,0,66
LURIBAY,atencion odontologica,consulta nueva,2017-06-01,21,18,15,18,9,23,40,61,26,17,0,10,0,16,274
MACHACAMARCA,atencion odontologica,consulta nueva,2017-06-01,27,48,27,67,9,12,51,100,55,58,0,13,0,11,478
MACHARETI,atencion odontologica,consulta nueva,2017-06-01,15,25,12,13,3,17,16,81,7,6,0,32,0,2,229
MAGDALENA,atencion odontologica,consulta nueva,2017-06-01,7,7,28,28,5,7,17,46,16,11,0,8,0,6,186
MAIRANA,atencion odontologica,consulta nueva,2017-06-01,25,50,26,24,9,5,15,55,2,2,0,15,0,28,256
MALLA,atencion odontologica,consulta nueva,2017-06-01,44,42,140,158,7,6,15,31,8,10,0,1,0,17,479
MAPIRI,atencion odontologica,consulta nueva,2017-06-01,18,21,11,6,14,7,3,34,1,1,0,10,0,6,132
MECAPACA,atencion odontologica,consulta nueva,2017-06-01,21,43,17,13,2,11,15,35,3,4,0,5,0,9,178
MINEROS,atencion odontologica,consulta nueva,2017-06-01,30,58,4,8,1,14,7,74,10,17,0,15,0,49,287
MIZQUE,atencion odontologica,consulta nueva,2017-06-01,81,121,28,37,6,37,18,167,29,45,0,41,0,90,700
MOCOMOCO,atencion odontologica,consulta nueva,2017-06-01,6,6,10,14,9,7,31,22,28,24,0,0,0,2,159
MOJINETE,atencion odontologica,consulta nueva,2017-06-01,8,7,1,6,4,2,2,18,1,0,0,0,0,1,50
MOJOCOYA,atencion odontologica,consulta nueva,2017-06-01,11,10,91,93,8,35,31,117,19,19,0,14,0,14,462
MONTEAGUDO,atencion odontologica,consulta nueva,2017-06-01,169,157,30,36,9,56,36,253,19,4,0,72,0,121,962
MONTERO,atencion odontologica,consulta nueva,2017-06-01,398,355,318,363,61,254,161,758,188,209,0,124,0,74,3263
MORO MORO,atencion odontologica,consulta nueva,2017-06-01,17,8,3,3,2,2,5,19,1,3,0,1,0,5,69
MOROCHATA,atencion odontologica,consulta nueva,2017-06-01,54,78,179,148,25,14,21,69,65,54,0,15,0,24,746
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2017-06-01,21,30,12,6,0,0,0,5,2,0,0,1,0,2,79
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consulta nueva,2017-06-01,2,2,0,0,4,2,4,3,0,1,0,0,0,3,21
OCURI,atencion odontologica,consulta nueva,2017-06-01,58,48,15,19,9,36,16,135,76,54,0,54,0,47,567
OKINAWA,atencion odontologica,consulta nueva,2017-06-01,21,13,5,13,10,8,6,59,5,4,0,17,0,9,170
OMEREQUE,atencion odontologica,consulta nueva,2017-06-01,3,10,30,30,3,21,7,23,14,5,0,1,0,25,172
ORURO,atencion odontologica,consulta nueva,2017-06-01,1320,1254,590,620,218,436,1119,2150,357,292,0,571,0,320,9247
PADCAYA,atencion odontologica,consulta nueva,2017-06-01,41,25,77,106,23,68,82,169,9,9,0,6,0,2,617
PADILLA,atencion odontologica,consulta nueva,2017-06-01,66,39,72,64,18,20,69,114,53,11,0,48,0,69,643
PAILON,atencion odontologica,consulta nueva,2017-06-01,34,39,26,33,13,19,21,123,20,10,0,12,0,46,396
PALCA,atencion odontologica,consulta nueva,2017-06-01,74,103,313,358,14,24,35,73,19,20,0,2,0,29,1064
PALOS BLANCOS,atencion odontologica,consulta nueva,2017-06-01,135,181,34,41,11,37,53,158,45,41,0,34,0,90,860
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2017-06-01,6,3,2,2,1,0,1,21,5,3,0,8,0,5,57
PAMPA GRANDE,atencion odontologica,consulta nueva,2017-06-01,60,88,4,18,0,20,5,55,26,8,0,13,0,50,347
PAPEL PAMPA,atencion odontologica,consulta nueva,2017-06-01,13,10,173,237,3,8,3,10,14,3,0,7,0,5,486
PASORAPA,atencion odontologica,consulta nueva,2017-06-01,19,5,24,34,0,13,26,49,16,16,0,3,0,20,225
PATACAMAYA,atencion odontologica,consulta nueva,2017-06-01,102,94,28,44,1,5,19,68,9,5,0,8,0,27,410
PAZÑA,atencion odontologica,consulta nueva,2017-06-01,17,25,34,40,3,3,17,39,8,20,0,11,0,1,218
PELECHUCO,atencion odontologica,consulta nueva,2017-06-01,15,21,4,4,5,6,9,24,5,6,0,6,0,6,111
POCOATA,atencion odontologica,consulta nueva,2017-06-01,107,126,3,14,14,31,22,95,133,177,0,35,0,47,804
POCONA,atencion odontologica,consulta nueva,2017-06-01,45,79,158,151,18,26,23,75,22,8,0,17,0,34,656
POJO (CBBA),atencion odontologica,consulta nueva,2017-06-01,51,59,70,76,13,7,32,57,9,6,0,22,0,42,444
POOPO,atencion odontologica,consulta nueva,2017-06-01,44,48,39,47,15,38,42,103,27,28,0,8,0,11,450
PORCO,atencion odontologica,consulta nueva,2017-06-01,8,15,5,5,0,10,11,12,3,0,0,2,0,3,74
POROMA,atencion odontologica,consulta nueva,2017-06-01,97,70,78,66,13,34,32,93,28,24,0,26,0,23,584
PORONGO,atencion odontologica,consulta nueva,2017-06-01,70,45,202,194,14,8,6,17,21,20,0,7,0,20,624
PORTACHUELO,atencion odontologica,consulta nueva,2017-06-01,23,10,8,9,4,22,8,17,13,12,0,23,0,6,155
PORVENIR,atencion odontologica,consulta nueva,2017-06-01,39,48,114,101,32,56,14,66,5,8,0,11,0,11,505
POSTRER VALLE,atencion odontologica,consulta nueva,2017-06-01,17,16,4,7,1,7,9,28,6,0,0,4,0,19,118
POTOSI,atencion odontologica,consulta nueva,2017-06-01,544,553,278,296,204,480,497,1152,146,122,0,237,0,287,4796
PRESTO,atencion odontologica,consulta nueva,2017-06-01,29,10,74,97,16,26,37,78,9,20,0,17,0,5,418
PUCARA,atencion odontologica,consulta nueva,2017-06-01,8,3,1,1,0,1,1,13,3,2,0,4,0,4,41
PUCARANI,atencion odontologica,consulta nueva,2017-06-01,75,75,107,98,16,32,37,127,82,50,0,23,0,43,765
PUERTO ACOSTA,atencion odontologica,consulta nueva,2017-06-01,9,6,5,6,3,10,10,20,7,6,0,9,0,4,95
PUERTO CARABUCO,atencion odontologica,consulta nueva,2017-06-01,6,12,150,154,10,9,17,27,7,3,0,1,0,3,399
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2017-06-01,81,77,133,99,6,32,16,78,11,9,0,51,0,22,615
PUERTO PEREZ,atencion odontologica,consulta nueva,2017-06-01,2,7,83,82,2,17,3,12,4,1,0,9,0,4,226
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2017-06-01,71,47,27,24,6,5,0,8,0,0,0,8,0,2,198
PUERTO RICO,atencion odontologica,consulta nueva,2017-06-01,46,41,8,8,15,5,35,26,14,6,0,16,0,8,228
PUERTO SUAREZ,atencion odontologica,consulta nueva,2017-06-01,26,33,17,8,6,15,14,48,13,26,0,23,0,13,242
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2017-06-01,229,244,55,79,26,144,92,347,66,39,0,113,0,256,1690
PUNA,atencion odontologica,consulta nueva,2017-06-01,51,38,13,22,26,23,66,81,39,24,0,8,0,17,408
PUNATA,atencion odontologica,consulta nueva,2017-06-01,97,77,58,128,38,82,26,166,44,35,0,35,0,60,846
QUIABAYA,atencion odontologica,consulta nueva,2017-06-01,17,17,150,114,14,9,16,34,6,6,0,2,0,7,392
QUILLACOLLO,atencion odontologica,consulta nueva,2017-06-01,625,535,147,188,29,190,133,628,174,123,0,163,0,272,3207
QUIME,atencion odontologica,consulta nueva,2017-06-01,97,101,170,159,9,10,34,75,17,43,0,16,0,19,750
QUIRUSILLAS,atencion odontologica,consulta nueva,2017-06-01,8,17,94,86,0,14,4,10,1,1,0,3,0,0,238
RAVELO,atencion odontologica,consulta nueva,2017-06-01,136,97,17,16,9,20,28,76,110,118,0,18,0,12,657
REYES,atencion odontologica,consulta nueva,2017-06-01,2,8,17,18,4,3,15,31,7,6,0,3,0,1,115
RIBERALTA,atencion odontologica,consulta nueva,2017-06-01,212,205,111,103,75,204,108,499,67,40,0,292,0,90,2006
ROBORE,atencion odontologica,consulta nueva,2017-06-01,61,59,16,21,6,18,18,80,14,4,0,29,0,14,340
RURRENABAQUE,atencion odontologica,consulta nueva,2017-06-01,29,35,44,54,36,43,42,83,19,16,0,34,0,14,449
SABAYA,atencion odontologica,consulta nueva,2017-06-01,32,31,70,76,2,8,18,34,20,14,0,16,0,8,329
SACABA,atencion odontologica,consulta nueva,2017-06-01,527,517,1298,1519,347,604,107,543,137,152,0,131,0,171,6053
SACABAMBA,atencion odontologica,consulta nueva,2017-06-01,4,4,34,36,3,17,2,7,19,18,0,8,0,0,152
SACACA,atencion odontologica,consulta nueva,2017-06-01,38,46,11,17,15,50,32,104,46,73,0,63,0,20,515
SAIPINA,atencion odontologica,consulta nueva,2017-06-01,10,12,12,12,3,13,18,39,17,10,0,14,0,13,173
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2017-06-01,64,76,173,164,21,50,64,95,97,81,0,17,0,25,927
SAMAIPATA,atencion odontologica,consulta nueva,2017-06-01,41,70,17,14,4,25,14,42,0,3,0,10,0,24,264
SAN AGUSTIN,atencion odontologica,consulta nueva,2017-06-01,5,1,4,2,0,1,3,5,2,0,0,12,0,0,35
SAN ANDRES,atencion odontologica,consulta nueva,2017-06-01,49,77,15,19,18,16,34,74,35,20,0,27,0,0,384
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2017-06-01,28,13,25,29,1,8,16,26,44,24,0,3,0,6,223
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2017-06-01,12,7,1,1,1,3,1,3,0,0,0,0,0,0,29
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2017-06-01,23,21,0,0,0,3,1,9,5,0,0,4,0,7,73
SAN BENITO,atencion odontologica,consulta nueva,2017-06-01,124,53,14,39,12,6,3,45,48,46,0,5,0,8,403
SAN BORJA,atencion odontologica,consulta nueva,2017-06-01,87,96,26,31,13,83,37,154,19,21,0,104,0,44,715
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2017-06-01,58,53,129,125,2,8,9,42,10,0,0,16,0,12,464
SAN CARLOS,atencion odontologica,consulta nueva,2017-06-01,27,26,29,29,19,23,38,40,11,12,0,13,0,21,288
SAN IGNACIO,atencion odontologica,consulta nueva,2017-06-01,29,54,377,342,80,80,126,237,18,17,0,9,0,5,1374
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2017-06-01,30,54,223,176,6,18,21,88,34,23,0,19,0,52,744
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2017-06-01,1,1,15,8,3,5,12,16,0,4,0,0,0,0,65
SAN JAVIER(STC),atencion odontologica,consulta nueva,2017-06-01,105,100,17,14,9,12,7,33,37,29,0,8,0,18,389
SAN JOAQUIN,atencion odontologica,consulta nueva,2017-06-01,2,0,4,8,2,3,4,10,2,3,0,2,0,6,46
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2017-06-01,26,20,90,59,25,41,21,81,18,39,0,15,0,8,443
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2017-06-01,32,27,5,3,5,3,1,21,19,2,0,2,0,15,135
SAN JULIAN,atencion odontologica,consulta nueva,2017-06-01,125,162,27,28,7,30,23,116,119,48,0,38,0,59,782
SAN LORENZO(PND),atencion odontologica,consulta nueva,2017-06-01,58,65,5,3,4,3,4,5,1,2,0,1,0,13,164
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2017-06-01,76,98,164,225,69,156,115,396,25,18,0,12,0,8,1362
SAN LUCAS,atencion odontologica,consulta nueva,2017-06-01,169,170,71,50,7,58,47,258,22,17,0,91,0,54,1014
SAN MATIAS,atencion odontologica,consulta nueva,2017-06-01,25,24,3,4,5,6,2,13,3,9,0,3,0,4,101
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2017-06-01,14,10,4,9,1,12,7,44,2,7,0,4,0,14,128
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2017-06-01,4,7,7,5,0,0,0,11,3,2,0,5,0,3,47
SAN PEDRO,atencion odontologica,consulta nueva,2017-06-01,51,36,65,88,35,57,41,83,24,18,0,28,0,26,552
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2017-06-01,61,73,111,114,67,46,24,139,39,51,0,82,0,58,865
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2017-06-01,13,5,127,149,10,5,17,24,0,5,0,1,0,8,364
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2017-06-01,5,0,5,4,0,1,5,19,3,2,0,3,0,3,50
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2017-06-01,10,12,85,137,12,6,11,10,21,2,0,1,0,1,308
SAN PEDRO(PND),atencion odontologica,consulta nueva,2017-06-01,1,8,4,13,2,2,12,16,2,1,0,3,0,0,64
SAN RAFAEL,atencion odontologica,consulta nueva,2017-06-01,31,53,39,28,1,14,4,31,6,6,0,6,0,7,226
SAN RAMON BENI,atencion odontologica,consulta nueva,2017-06-01,1,2,0,0,0,1,0,5,0,0,0,8,0,0,17
SAN RAMON SCZ,atencion odontologica,consulta nueva,2017-06-01,26,28,6,8,10,12,14,18,5,8,0,14,0,6,155
SANTA ANA,atencion odontologica,consulta nueva,2017-06-01,45,43,94,122,52,49,59,164,22,3,0,14,0,4,671
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2017-06-01,3759,3900,1580,1657,590,1386,2505,7124,1270,965,0,2110,0,792,27638
SANTA ROSA,atencion odontologica,consulta nueva,2017-06-01,72,68,202,244,37,37,22,36,3,0,0,0,0,1,722
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2017-06-01,107,110,25,15,5,23,21,89,28,33,0,57,0,42,555
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2017-06-01,8,0,2,47,0,3,0,1,0,11,0,7,0,0,79
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2017-06-01,113,102,306,369,24,84,91,147,140,105,0,43,0,26,1550
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2017-06-01,55,36,221,297,12,13,20,38,20,21,0,12,0,5,750
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2017-06-01,0,3,4,7,4,17,7,31,0,5,0,1,0,5,84
SANTIVAÑES,atencion odontologica,consulta nueva,2017-06-01,34,20,14,21,9,55,17,67,29,40,0,7,0,27,340
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2017-06-01,10,23,22,14,1,1,3,19,15,15,0,2,0,0,125
SAPAHAQUI,atencion odontologica,consulta nueva,2017-06-01,12,36,70,66,8,17,25,38,15,9,0,0,0,9,305
SENA,atencion odontologica,consulta nueva,2017-06-01,22,33,15,20,0,12,6,40,1,0,0,26,0,13,188
SHINAOTA,atencion odontologica,consulta nueva,2017-06-01,129,140,27,39,7,41,12,89,25,17,0,36,0,39,601
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2017-06-01,31,51,30,40,4,16,16,54,14,16,0,15,0,8,295
SICAYA,atencion odontologica,consulta nueva,2017-06-01,8,5,5,6,2,2,4,17,4,5,0,5,0,5,68
SIPE SIPE,atencion odontologica,consulta nueva,2017-06-01,382,391,62,78,12,52,44,375,235,301,0,49,0,169,2150
SOPACHUY,atencion odontologica,consulta nueva,2017-06-01,12,14,12,8,10,19,21,69,1,0,0,11,0,11,188
SORACACHI,atencion odontologica,consulta nueva,2017-06-01,50,31,104,153,46,53,16,80,27,29,0,44,0,25,658
SORATA,atencion odontologica,consulta nueva,2017-06-01,114,73,98,118,4,20,10,68,30,17,0,39,0,25,616
SUCRE,atencion odontologica,consulta nueva,2017-06-01,1770,1732,1092,1037,232,523,755,2403,308,252,0,1034,0,588,11726
TACACHI,atencion odontologica,consulta nueva,2017-06-01,5,6,107,77,0,2,0,4,2,4,0,0,0,0,207
TACACOMA,atencion odontologica,consulta nueva,2017-06-01,8,7,2,1,1,6,23,24,3,0,0,6,0,1,82
TACOBAMBA,atencion odontologica,consulta nueva,2017-06-01,14,38,1,4,0,6,5,44,2,17,0,17,0,16,164
TACOPAYA,atencion odontologica,consulta nueva,2017-06-01,10,12,4,5,2,21,11,62,17,34,0,12,0,35,225
TAHUA,atencion odontologica,consulta nueva,2017-06-01,5,6,0,0,0,0,0,6,9,9,0,0,0,0,35
TAPACARI,atencion odontologica,consulta nueva,2017-06-01,71,66,6,20,11,56,30,201,33,48,0,53,0,136,731
TARABUCO,atencion odontologica,consulta nueva,2017-06-01,56,90,25,35,2,27,19,68,14,13,0,32,0,21,402
TARACO,atencion odontologica,consulta nueva,2017-06-01,5,38,41,51,2,8,10,35,52,42,0,12,0,6,302
TARATA,atencion odontologica,consulta nueva,2017-06-01,22,30,18,30,5,15,19,60,25,21,0,12,0,16,273
TARIJA,atencion odontologica,consulta nueva,2017-06-01,256,311,953,1040,358,575,699,1728,139,139,0,178,0,34,6410
TARVITA,atencion odontologica,consulta nueva,2017-06-01,93,111,7,17,15,26,30,119,14,25,0,33,0,37,527
TEOPONTE,atencion odontologica,consulta nueva,2017-06-01,43,38,21,13,10,15,23,74,15,3,0,10,0,23,288
TIAWANACU,atencion odontologica,consulta nueva,2017-06-01,26,40,18,8,3,29,9,74,19,18,0,17,0,9,270
TINGUIPAYA,atencion odontologica,consulta nueva,2017-06-01,40,30,3,4,0,6,7,87,32,47,0,31,0,32,319
TIPUANI,atencion odontologica,consulta nueva,2017-06-01,15,12,1,1,0,9,2,10,0,2,0,0,0,15,67
TIQUIPAYA,atencion odontologica,consulta nueva,2017-06-01,655,811,142,162,13,146,43,451,103,147,0,242,0,278,3193
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2017-06-01,89,102,99,117,49,79,15,104,16,19,0,38,0,79,806
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2017-06-01,1,2,12,11,3,3,13,7,4,6,0,0,0,0,62
TOCO,atencion odontologica,consulta nueva,2017-06-01,66,56,14,19,18,16,10,63,9,33,0,22,0,32,358
TODOS SANTOS,atencion odontologica,consulta nueva,2017-06-01,2,0,7,1,0,0,1,0,0,2,0,0,0,1,14
TOLATA,atencion odontologica,consulta nueva,2017-06-01,75,39,25,9,3,18,16,139,22,29,0,28,0,69,472
TOLEDO,atencion odontologica,consulta nueva,2017-06-01,9,17,296,283,26,22,6,37,16,1,0,26,0,0,739
TOMAVE,atencion odontologica,consulta nueva,2017-06-01,63,66,14,13,12,13,34,75,16,22,0,19,0,14,361
TOMINA,atencion odontologica,consulta nueva,2017-06-01,46,62,52,61,20,18,46,94,7,2,0,20,0,9,437
TORO TORO,atencion odontologica,consulta nueva,2017-06-01,9,18,47,71,6,12,27,49,19,13,0,29,0,13,313
TOTORA(CBBA),atencion odontologica,consulta nueva,2017-06-01,19,43,236,283,4,37,20,66,5,20,0,20,0,16,769
TOTORA(ORR),atencion odontologica,consulta nueva,2017-06-01,55,44,15,47,0,9,37,98,38,65,0,15,0,29,452
TRIGAL,atencion odontologica,consulta nueva,2017-06-01,11,9,1,6,1,0,6,11,31,29,0,2,0,2,109
TRINIDAD,atencion odontologica,consulta nueva,2017-06-01,158,146,312,341,157,131,335,684,109,78,0,123,0,32,2606
TUPIZA,atencion odontologica,consulta nueva,2017-06-01,107,132,169,192,112,110,144,239,64,80,0,16,0,3,1368
TURCO,atencion odontologica,consulta nueva,2017-06-01,11,18,143,129,6,13,7,33,22,25,0,5,0,3,415
UMALA,atencion odontologica,consulta nueva,2017-06-01,30,22,207,194,5,15,9,15,9,4,0,9,0,7,526
UNCIA,atencion odontologica,consulta nueva,2017-06-01,68,69,44,52,15,16,39,49,31,14,0,19,0,20,436
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2017-06-01,50,38,94,117,88,92,137,316,37,9,0,17,0,2,997
URUBICHA,atencion odontologica,consulta nueva,2017-06-01,4,0,1,2,0,28,1,41,1,2,0,12,0,19,111
UYUNI,atencion odontologica,consulta nueva,2017-06-01,73,77,25,19,8,26,26,96,34,51,0,50,0,35,520
VACAS,atencion odontologica,consulta nueva,2017-06-01,68,32,22,27,7,31,45,56,39,54,0,5,0,19,405
VALLEGRANDE,atencion odontologica,consulta nueva,2017-06-01,132,90,52,51,19,31,63,152,42,32,0,20,0,28,712
VIACHA,atencion odontologica,consulta nueva,2017-06-01,339,337,83,86,15,22,32,320,66,55,0,75,0,135,1565
VILA VILA,atencion odontologica,consulta nueva,2017-06-01,68,52,9,6,3,22,2,37,17,25,0,14,0,6,261
VILLA CHARCAS,atencion odontologica,consulta nueva,2017-06-01,50,46,27,30,1,16,24,117,7,3,0,46,0,3,370
VILLA MONTES,atencion odontologica,consulta nueva,2017-06-01,167,136,187,211,105,184,222,519,43,40,0,42,0,9,1865
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2017-06-01,31,28,59,99,0,0,0,0,0,0,0,2,0,2,221
VILLA RIVERO,atencion odontologica,consulta nueva,2017-06-01,48,89,11,4,1,28,6,96,52,41,0,28,0,55,459
VILLA SERRANO,atencion odontologica,consulta nueva,2017-06-01,122,120,13,4,4,9,42,92,9,0,0,48,0,20,483
VILLA TUNARI,atencion odontologica,consulta nueva,2017-06-01,321,174,93,95,15,137,81,346,102,42,0,83,0,237,1726
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2017-06-01,167,114,28,33,7,56,71,174,9,11,0,69,0,41,780
VILLAZON,atencion odontologica,consulta nueva,2017-06-01,164,122,58,68,31,123,78,214,60,50,0,53,0,39,1060
VINTO,atencion odontologica,consulta nueva,2017-06-01,417,380,36,40,8,51,15,218,55,22,0,56,0,144,1442
VITICHI,atencion odontologica,consulta nueva,2017-06-01,25,20,6,11,4,14,27,62,10,21,0,13,0,14,227
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2017-06-01,0,4,7,4,6,25,5,22,1,1,0,0,0,8,83
WARNES,atencion odontologica,consulta nueva,2017-06-01,120,98,18,28,8,44,43,131,26,18,0,73,0,51,658
YACO,atencion odontologica,consulta nueva,2017-06-01,13,11,2,2,4,9,4,8,6,4,0,0,0,12,75
YACUIBA,atencion odontologica,consulta nueva,2017-06-01,52,52,165,177,92,176,325,683,105,87,0,21,0,3,1938
YAMPARAEZ,atencion odontologica,consulta nueva,2017-06-01,47,52,4,6,5,18,13,34,32,36,0,14,0,11,272
YANACACHI,atencion odontologica,consulta nueva,2017-06-01,14,30,27,19,1,5,20,51,3,4,0,24,0,11,209
YAPACANI,atencion odontologica,consulta nueva,2017-06-01,198,168,31,30,5,77,25,302,67,45,0,109,0,196,1253
YOCALLA,atencion odontologica,consulta nueva,2017-06-01,4,11,23,15,7,12,22,55,28,13,0,8,0,9,207
YOTALA,atencion odontologica,consulta nueva,2017-06-01,50,89,22,8,3,22,25,75,0,8,0,18,0,15,335
YUNCHARA,atencion odontologica,consulta nueva,2017-06-01,11,17,50,64,6,24,37,105,20,12,0,3,0,3,352
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2017-06-01,6,0,0,13,0,0,0,2,0,4,0,0,0,0,25
ZUDAÑEZ,atencion odontologica,consulta nueva,2017-06-01,32,42,34,35,16,26,20,48,13,3,0,18,0,0,287
ACACIO,atencion odontologica,consulta nueva,2017-07-01,4,0,7,13,0,1,2,13,0,0,0,0,0,3,43
ACHACACHI,atencion odontologica,consulta nueva,2017-07-01,276,214,449,418,32,93,50,244,128,118,0,40,0,64,2126
ACHOCALLA,atencion odontologica,consulta nueva,2017-07-01,27,40,18,15,5,3,3,25,4,2,0,8,0,6,156
AIQUILE,atencion odontologica,consulta nueva,2017-07-01,139,200,45,65,9,26,35,46,38,32,0,6,0,28,669
ALALAY,atencion odontologica,consulta nueva,2017-07-01,6,4,0,0,0,5,0,0,7,8,0,2,0,1,33
ALCALA,atencion odontologica,consulta nueva,2017-07-01,54,65,19,53,18,76,22,57,5,7,0,11,0,3,390
ALTO BENI,atencion odontologica,consulta nueva,2017-07-01,22,30,36,53,2,10,7,26,18,10,0,6,0,8,228
ANCORAIMES,atencion odontologica,consulta nueva,2017-07-01,23,18,76,96,11,9,9,37,48,51,0,11,0,4,393
ANDAMARCA,atencion odontologica,consulta nueva,2017-07-01,20,53,73,80,6,14,40,91,46,35,0,25,0,27,510
ANTEQUERA,atencion odontologica,consulta nueva,2017-07-01,25,35,40,62,15,2,10,32,27,19,0,4,0,18,289
ANZALDO,atencion odontologica,consulta nueva,2017-07-01,75,85,7,7,0,7,17,78,19,28,0,26,0,33,382
APOLO,atencion odontologica,consulta nueva,2017-07-01,35,50,12,18,4,15,7,25,23,7,0,8,0,11,215
ARAMPAMPA,atencion odontologica,consulta nueva,2017-07-01,20,14,1,1,0,4,4,35,8,6,0,25,0,8,126
ARANI,atencion odontologica,consulta nueva,2017-07-01,21,28,42,79,9,40,6,46,12,10,0,18,0,20,331
ARBIETO,atencion odontologica,consulta nueva,2017-07-01,136,199,39,60,5,32,19,163,60,69,0,43,0,50,875
ARQUE,atencion odontologica,consulta nueva,2017-07-01,27,27,48,23,14,27,19,72,18,35,0,20,0,15,345
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2017-07-01,34,23,1,3,2,4,10,22,12,18,0,40,0,82,251
ATOCHA,atencion odontologica,consulta nueva,2017-07-01,35,39,67,86,32,65,144,143,12,8,0,13,0,8,652
