,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
BOYUIBE,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,1,0,2,3,1,0,0,0,0,0,0,8
BUENA VISTA,atencion odontologica,cirugia bucal menor,2017-06-01,4,7,3,1,3,3,0,1,0,0,0,0,0,0,22
CABEZAS,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,2,0,0,3,4,12,0,0,0,0,0,0,24
CAIROMA,atencion odontologica,cirugia bucal menor,2017-06-01,0,2,7,10,9,3,14,19,2,0,0,0,0,0,66
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,4,2,1,2,9,8,5,0,0,0,0,32
CAJUATA,atencion odontologica,cirugia bucal menor,2017-06-01,6,4,6,3,3,3,5,10,2,4,0,0,0,0,46
CALACOTO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,0,1,0,3,8,2,0,0,0,0,0,15
CALAMARCA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,6,31,6,15,21,25,4,7,0,0,0,0,115
CAMARGO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,13,15,0,9,4,20,4,7,0,0,0,0,72
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,cirugia bucal menor,2017-06-01,1,3,6,6,0,5,7,25,2,2,0,0,0,0,57
CAPINOTA,atencion odontologica,cirugia bucal menor,2017-06-01,8,5,8,2,0,3,1,7,5,6,0,0,0,0,45
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,7,7,3,2,2,6,6,12,0,0,0,0,45
CARACOLLO,atencion odontologica,cirugia bucal menor,2017-06-01,6,3,12,6,2,9,22,30,58,50,0,0,0,0,198
CARANAVI,atencion odontologica,cirugia bucal menor,2017-06-01,2,4,5,7,4,5,8,19,143,80,0,0,0,0,277
CARAPARI,atencion odontologica,cirugia bucal menor,2017-06-01,2,5,15,19,4,10,20,39,7,2,0,0,0,0,123
CARIPUYO,atencion odontologica,cirugia bucal menor,2017-06-01,0,3,5,6,1,2,4,5,4,3,0,0,0,0,33
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,2,2,0,0,9,20,1,3,0,0,0,0,38
CATACORA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,1,1,1,2,3,2,3,0,0,0,0,13
CHACARILLA,atencion odontologica,cirugia bucal menor,2017-06-01,0,2,6,2,0,4,0,0,4,3,0,0,0,0,21
CHALLAPATA,atencion odontologica,cirugia bucal menor,2017-06-01,10,6,27,28,3,2,5,22,25,38,0,0,0,0,166
CHAQUI,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,7,8,2,1,5,12,9,9,0,0,0,0,56
CHARAGUA,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,3,5,4,5,8,35,6,2,0,0,0,0,70
CHARAÑA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,2,0,0,1,4,3,3,1,0,0,0,0,15
CHAYANTA,atencion odontologica,cirugia bucal menor,2017-06-01,1,7,3,3,3,2,1,11,1,1,0,0,0,0,33
CHIMORE,atencion odontologica,cirugia bucal menor,2017-06-01,5,4,1,0,1,2,1,2,1,5,0,0,0,0,22
CHIPAYA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,1,0,0,0,3,0,2,0,0,0,0,7
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,2,1,0,2,2,1,0,0,0,0,8
CHUA COCANI,atencion odontologica,cirugia bucal menor,2017-06-01,4,2,1,5,4,10,0,5,2,5,0,0,0,0,38
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2017-06-01,10,3,14,8,1,2,4,16,5,6,0,0,0,0,69
CHUMA,atencion odontologica,cirugia bucal menor,2017-06-01,3,0,3,5,5,15,32,44,32,34,0,0,0,0,173
CKOCHAS,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,3,5,3,6,6,27,15,10,0,0,0,0,76
CLIZA,atencion odontologica,cirugia bucal menor,2017-06-01,10,2,7,4,2,1,6,16,9,8,0,0,0,0,65
COBIJA,atencion odontologica,cirugia bucal menor,2017-06-01,2,8,5,7,5,4,20,16,3,0,0,0,0,0,70
COCAPATA,atencion odontologica,cirugia bucal menor,2017-06-01,4,4,2,1,1,15,5,21,7,8,0,0,0,0,68
COCHABAMBA,atencion odontologica,cirugia bucal menor,2017-06-01,81,88,126,138,31,89,158,364,137,115,0,0,0,0,1327
COIPASA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,0,1,0,1,2,0,0,0,0,0,0,5
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2017-06-01,22,46,12,2,0,1,1,33,27,23,0,0,0,0,167
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2017-06-01,9,9,4,4,3,4,3,11,1,3,0,0,0,0,51
COLLANA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,4,6,4,6,6,0,5,0,0,0,0,32
COLOMI,atencion odontologica,cirugia bucal menor,2017-06-01,8,6,1,0,0,1,2,10,25,8,0,0,0,0,61
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,2,0,0,1,3,3,0,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,cirugia bucal menor,2017-06-01,18,8,5,7,3,6,16,23,26,16,0,0,0,0,128
COLQUENCHA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,14,11,9,16,13,31,0,3,0,0,0,0,98
COLQUIRI,atencion odontologica,cirugia bucal menor,2017-06-01,4,7,8,10,4,4,22,31,11,5,0,0,0,0,106
COMANCHE,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,0,0,0,0,0,2,3,2,0,0,0,0,9
COMBAYA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,0,0,1,1,1,2,0,0,0,0,5
CONCEPCION,atencion odontologica,cirugia bucal menor,2017-06-01,3,3,2,2,0,1,1,2,1,1,0,0,0,0,16
COPACABANA,atencion odontologica,cirugia bucal menor,2017-06-01,3,3,10,7,3,8,14,30,9,11,0,0,0,0,98
CORIPATA,atencion odontologica,cirugia bucal menor,2017-06-01,8,3,7,3,0,2,6,10,2,1,0,0,0,0,42
CORO CORO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,7,7,5,11,9,8,6,4,0,0,0,0,57
COROICO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,8,3,2,10,6,2,6,11,0,0,0,0,48
CORQUE,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,2,0,3,2,12,11,6,0,0,0,0,37
COTAGAITA,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,11,12,4,4,21,36,13,35,0,0,0,0,138
COTOCA,atencion odontologica,cirugia bucal menor,2017-06-01,9,5,0,1,1,2,1,10,9,4,0,0,0,0,42
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2017-06-01,8,6,1,4,0,4,2,13,3,2,0,0,0,0,43
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,4,0,0,1,4,20,9,0,0,0,0,38
CUEVO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,1,0,2,1,1,0,1,0,0,0,0,6
CULPINA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,7,5,3,2,13,24,12,14,0,0,0,0,80
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,3,2,0,2,4,12,6,10,0,0,0,0,42
CURVA,atencion odontologica,cirugia bucal menor,2017-06-01,3,0,6,2,0,1,1,7,3,3,0,0,0,0,26
DESAGUADERO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,4,7,2,1,0,6,3,1,0,0,0,0,24
EL ALTO,atencion odontologica,cirugia bucal menor,2017-06-01,147,147,723,710,99,217,191,312,124,89,0,0,0,0,2759
EL CHORO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,1,1,0,0,1,1,0,1,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2017-06-01,2,0,0,1,0,1,3,4,3,1,0,0,0,0,15
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2017-06-01,4,1,18,28,7,13,18,51,6,9,0,0,0,0,155
EL TORNO,atencion odontologica,cirugia bucal menor,2017-06-01,6,6,12,13,9,14,21,45,31,17,0,0,0,0,174
EL VILLAR,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,1,4,0,0,1,5,0,2,0,0,0,0,14
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2017-06-01,1,3,3,9,6,10,15,34,3,3,0,0,0,0,87
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2017-06-01,6,1,2,2,1,0,1,7,4,0,0,0,0,0,24
ESCARA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,2,0,0,1,0,0,1,0,0,0,0,4
ESCOMA,atencion odontologica,cirugia bucal menor,2017-06-01,3,1,7,5,4,2,5,7,13,7,0,0,0,0,54
ESMERALDA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2017-06-01,4,1,1,3,3,3,10,4,5,2,0,0,0,0,36
EXALTACION,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,6,5,0,2,0,2,0,0,0,0,0,0,15
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,11,7,2,10,3,19,6,2,0,0,0,0,60
FILADELFIA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,2,1,0,1,1,1,1,0,0,0,0,0,8
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,9,4,0,1,4,21,13,20,0,0,0,0,72
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2017-06-01,1,3,2,1,0,3,27,18,12,18,0,0,0,0,85
GUANAY,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,0,1,0,2,2,1,0,0,0,0,6
GUAQUI,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,5,7,5,7,7,21,19,13,0,0,0,0,87
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2017-06-01,1,5,20,3,9,3,5,21,8,7,0,0,0,0,82
GUTIERREZ,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,5,5,1,3,7,26,4,1,0,0,0,0,53
HUACARETA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,3,4,0,0,0,14,1,0,0,0,0,0,22
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2017-06-01,1,1,5,4,0,0,1,7,0,0,0,0,0,0,19
HUACHACALLA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,3,0,1,1,0,3,0,0,0,0,0,9
HUANUNI,atencion odontologica,cirugia bucal menor,2017-06-01,9,1,4,5,3,0,12,9,2,2,0,0,0,0,47
HUARACAJE,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,12,1,0,6,16,0,7,0,0,0,0,0,42
HUARINA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,8,4,0,3,5,8,25,13,0,0,0,0,67
HUATAJATA,atencion odontologica,cirugia bucal menor,2017-06-01,0,4,2,3,1,0,4,6,1,5,0,0,0,0,26
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,5,7,2,0,0,0,1,1,0,0,0,0,16
HUMANATA,atencion odontologica,cirugia bucal menor,2017-06-01,1,3,4,0,0,7,2,11,21,12,0,0,0,0,61
ICHOCA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,3,2,3,5,2,9,8,8,0,0,0,0,41
ICLA,atencion odontologica,cirugia bucal menor,2017-06-01,2,2,0,10,7,8,13,52,2,9,0,0,0,0,105
INCAHUASI,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,5,1,0,3,2,15,2,2,0,0,0,0,31
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
INQUISIVI,atencion odontologica,cirugia bucal menor,2017-06-01,3,4,15,14,5,13,11,26,36,25,0,0,0,0,152
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2017-06-01,20,5,5,10,2,4,6,12,38,25,0,0,0,0,127
IXIAMAS,atencion odontologica,cirugia bucal menor,2017-06-01,4,4,6,3,5,6,9,13,0,0,0,0,0,0,50
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2017-06-01,2,4,6,14,8,21,25,39,40,21,0,0,0,0,180
LA ASUNTA,atencion odontologica,cirugia bucal menor,2017-06-01,6,11,49,55,7,18,32,67,26,10,0,0,0,0,281
LA GUARDIA,atencion odontologica,cirugia bucal menor,2017-06-01,39,34,6,2,2,27,12,13,34,32,0,0,0,0,201
LA PAZ,atencion odontologica,cirugia bucal menor,2017-06-01,113,107,254,275,73,91,289,577,195,128,0,0,0,0,2102
LA RIVERA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,1,0,0,1,1,0,2,0,0,0,0,5
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,1,2,9,8,16,1,1,0,0,0,0,39
LAJA,atencion odontologica,cirugia bucal menor,2017-06-01,5,3,5,7,3,14,10,36,16,14,0,0,0,0,113
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,5,1,0,0,3,15,2,1,0,0,0,0,27
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,0,0,0,1,3,1,5,0,0,0,0,10
LLALLAGUA,atencion odontologica,cirugia bucal menor,2017-06-01,14,16,11,17,8,3,11,30,5,11,0,0,0,0,126
LLICA,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,2,9,1,5,5,10,5,3,0,0,0,0,42
LORETO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,2,8,0,1,2,1,0,0,0,0,0,0,14
LURIBAY,atencion odontologica,cirugia bucal menor,2017-06-01,3,1,5,8,6,11,12,19,8,10,0,0,0,0,83
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,5,15,0,1,10,12,9,15,0,0,0,0,68
MACHARETI,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,5,6,1,3,8,23,4,1,0,0,0,0,54
MAGDALENA,atencion odontologica,cirugia bucal menor,2017-06-01,3,0,6,6,3,1,5,19,3,1,0,0,0,0,47
MAIRANA,atencion odontologica,cirugia bucal menor,2017-06-01,5,1,1,2,0,0,3,6,3,1,0,0,0,0,22
MALLA,atencion odontologica,cirugia bucal menor,2017-06-01,1,3,4,1,3,1,12,13,7,7,0,0,0,0,52
MAPIRI,atencion odontologica,cirugia bucal menor,2017-06-01,3,6,9,4,4,4,2,11,0,0,0,0,0,0,43
MECAPACA,atencion odontologica,cirugia bucal menor,2017-06-01,0,2,1,5,1,4,7,16,0,1,0,0,0,0,37
MINEROS,atencion odontologica,cirugia bucal menor,2017-06-01,2,4,1,1,0,4,4,20,4,17,0,0,0,0,57
MIZQUE,atencion odontologica,cirugia bucal menor,2017-06-01,5,5,9,8,2,6,10,33,21,17,0,0,0,0,116
MOCOMOCO,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,2,3,6,6,15,17,21,22,0,0,0,0,95
MOJINETE,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,1,3,2,0,0,8,1,0,0,0,0,0,16
MOJOCOYA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,9,12,2,5,7,18,9,7,0,0,0,0,69
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2017-06-01,4,6,8,8,1,5,10,16,14,1,0,0,0,0,73
MONTERO,atencion odontologica,cirugia bucal menor,2017-06-01,20,8,50,64,17,42,50,131,93,45,0,0,0,0,520
MORO MORO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,2,0,2,1,9,0,2,0,0,0,0,17
MOROCHATA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,3,6,3,3,9,18,30,21,0,0,0,0,94
OCURI,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,5,0,5,6,8,13,15,7,0,0,0,0,59
OKINAWA,atencion odontologica,cirugia bucal menor,2017-06-01,3,1,2,6,1,1,4,18,5,4,0,0,0,0,45
OMEREQUE,atencion odontologica,cirugia bucal menor,2017-06-01,0,2,4,5,1,1,2,7,9,7,0,0,0,0,38
ORURO,atencion odontologica,cirugia bucal menor,2017-06-01,106,83,130,174,44,58,152,360,113,71,0,0,0,0,1291
PADCAYA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,22,29,10,18,27,55,3,5,0,0,0,0,170
PADILLA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,3,5,1,1,1,4,0,3,0,0,0,0,18
PALCA,atencion odontologica,cirugia bucal menor,2017-06-01,5,5,6,6,6,3,11,21,12,10,0,0,0,0,85
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2017-06-01,6,7,13,8,3,6,18,21,7,11,0,0,0,0,100
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,0,1,0,1,2,2,3,0,0,0,0,10
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2017-06-01,0,3,1,3,0,0,1,15,2,1,0,0,0,0,26
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2017-06-01,2,1,0,0,2,0,1,3,7,2,0,0,0,0,18
PASORAPA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,3,2,0,1,5,7,3,3,0,0,0,0,25
PATACAMAYA,atencion odontologica,cirugia bucal menor,2017-06-01,2,2,9,7,2,1,5,14,8,11,0,0,0,0,61
PAZÑA,atencion odontologica,cirugia bucal menor,2017-06-01,4,2,8,12,0,3,5,4,1,12,0,0,0,0,51
PELECHUCO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,2,4,5,4,7,15,2,6,0,0,0,0,45
POCOATA,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,0,6,5,2,4,13,34,32,0,0,0,0,98
POCONA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,9,7,5,6,4,10,6,4,0,0,0,0,52
POJO (CBBA),atencion odontologica,cirugia bucal menor,2017-06-01,2,1,9,8,2,1,6,26,6,4,0,0,0,0,65
POOPO,atencion odontologica,cirugia bucal menor,2017-06-01,2,5,6,2,2,3,3,12,3,4,0,0,0,0,42
PORCO,atencion odontologica,cirugia bucal menor,2017-06-01,1,2,1,1,0,1,0,4,3,0,0,0,0,0,13
POROMA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,6,13,4,8,19,38,15,12,0,0,0,0,116
PORONGO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,3,0,1,1,4,1,1,0,0,0,0,11
PORVENIR,atencion odontologica,cirugia bucal menor,2017-06-01,1,2,0,0,0,1,5,7,0,2,0,0,0,0,18
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,1,1,0,1,2,4,5,0,0,0,0,0,16
POTOSI,atencion odontologica,cirugia bucal menor,2017-06-01,57,106,69,76,71,126,115,180,71,63,0,0,0,0,934
PRESTO,atencion odontologica,cirugia bucal menor,2017-06-01,12,2,9,17,1,2,20,27,5,17,0,0,0,0,112
PUCARA,atencion odontologica,cirugia bucal menor,2017-06-01,5,0,0,0,0,0,2,8,4,3,0,0,0,0,22
PUCARANI,atencion odontologica,cirugia bucal menor,2017-06-01,10,7,25,21,9,19,20,40,54,26,0,0,0,0,231
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2017-06-01,2,3,6,9,3,5,10,10,7,0,0,0,0,0,55
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,4,1,1,3,6,12,5,1,0,0,0,0,34
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2017-06-01,6,0,20,9,2,4,4,16,9,0,0,0,0,0,70
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,10,7,1,1,1,5,3,1,0,0,0,0,31
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2017-06-01,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4
PUERTO RICO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,0,0,0,0,22,0,0,0,0,0,0,0,23
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2017-06-01,3,1,0,0,6,7,2,4,0,0,0,0,0,0,23
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2017-06-01,16,9,8,24,5,14,10,52,35,9,0,0,0,0,182
PUNA,atencion odontologica,cirugia bucal menor,2017-06-01,4,3,4,9,9,7,20,22,26,15,0,0,0,0,119
PUNATA,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,6,19,3,3,3,10,20,4,0,0,0,0,70
QUIABAYA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,6,4,7,2,7,13,4,4,0,0,0,0,47
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2017-06-01,19,13,8,13,4,8,1,14,3,17,0,0,0,0,100
QUIME,atencion odontologica,cirugia bucal menor,2017-06-01,5,13,4,10,9,5,17,31,8,28,0,0,0,0,130
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,10,9,0,0,0,1,1,1,0,0,0,0,22
RAVELO,atencion odontologica,cirugia bucal menor,2017-06-01,1,5,1,3,4,6,8,23,37,37,0,0,0,0,125
REYES,atencion odontologica,cirugia bucal menor,2017-06-01,1,3,12,13,3,3,10,16,7,4,0,0,0,0,72
RIBERALTA,atencion odontologica,cirugia bucal menor,2017-06-01,8,3,19,26,13,27,23,91,12,5,0,0,0,0,227
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2017-06-01,3,0,2,11,4,13,17,19,4,3,0,0,0,0,76
SABAYA,atencion odontologica,cirugia bucal menor,2017-06-01,1,2,3,11,0,1,13,9,4,3,0,0,0,0,47
SACABA,atencion odontologica,cirugia bucal menor,2017-06-01,27,31,117,129,16,7,3,39,27,39,0,0,0,0,435
SACABAMBA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,1,0,2,1,2,7,2,0,0,0,0,16
SACACA,atencion odontologica,cirugia bucal menor,2017-06-01,1,5,7,8,10,11,19,32,14,17,0,0,0,0,124
SAIPINA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2017-06-01,2,0,15,16,3,3,20,20,6,10,0,0,0,0,95
SAMAIPATA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,3,0,0,1,2,4,0,0,0,0,0,0,10
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,cirugia bucal menor,2017-06-01,4,3,3,4,11,3,12,18,16,7,0,0,0,0,81
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,1,5,1,1,5,6,8,6,0,0,0,0,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,1,1,1,3,1,2,0,0,0,0,0,0,10
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,3,1,0,5,0,7,3,0,0,0,0,0,20
SAN BENITO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,2,6,0,0,0,3,2,3,0,0,0,0,17
SAN BORJA,atencion odontologica,cirugia bucal menor,2017-06-01,8,4,12,11,4,10,11,27,8,4,0,0,0,0,99
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2017-06-01,4,0,4,4,0,3,3,16,6,2,0,0,0,0,42
SAN CARLOS,atencion odontologica,cirugia bucal menor,2017-06-01,2,4,0,0,0,0,0,0,1,1,0,0,0,0,8
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2017-06-01,1,5,24,22,3,5,11,32,11,7,0,0,0,0,121
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,2,3,0,0,4,6,0,0,0,0,0,0,15
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2017-06-01,1,0,13,2,0,1,4,7,0,0,0,0,0,0,28
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2017-06-01,0,0,6,3,0,1,2,5,22,13,0,0,0,0,52
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,8,11,2,6,0,0,0,0,0,0,0,0,27
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2017-06-01,1,1,0,1,2,1,2,3,0,0,0,0,0,0,11
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
SAN JULIAN,atencion odontologica,cirugia bucal menor,2017-06-01,5,10,11,10,1,5,5,19,27,10,0,0,0,0,103
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2017-06-01,2,2,2,2,2,2,1,7,2,2,0,0,0,0,24
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2017-06-01,1,2,23,17,8,12,19,75,4,1,0,0,0,0,162
SAN LUCAS,atencion odontologica,cirugia bucal menor,2017-06-01,1,4,11,13,2,13,18,89,18,15,0,0,0,0,184
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2017-06-01,1,0,2,4,0,0,0,9,1,4,0,0,0,0,21
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,0,0,1,0,3,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,24,22,7,6,13,21,9,6,0,0,0,0,108
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2017-06-01,4,1,4,1,3,1,22,11,5,5,0,0,0,0,57
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,0,0,2,2,3,7,0,0,0,0,0,0,15
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,1,0,0,0,2,5,0,2,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,4,8,9,3,7,7,17,1,0,0,0,0,57
SAN PEDRO(PND),atencion odontologica,cirugia bucal menor,2017-06-01,0,0,0,2,1,0,2,2,2,1,0,0,0,0,10
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2017-06-01,0,1,2,0,0,1,3,1,6,5,0,0,0,0,19
SANTA ANA,atencion odontologica,cirugia bucal menor,2017-06-01,0,0,14,17,8,5,6,23,5,1,0,0,0,0,79
