,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SAN JULIAN,atencion odontologica,consulta repetida,2017-06-01,14,16,0,0,0,0,2,4,2,0,0,3,0,3,44
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2017-06-01,1,8,25,34,19,28,19,88,0,0,0,1,0,3,226
SAN LUCAS,atencion odontologica,consulta repetida,2017-06-01,3,1,13,10,4,4,11,18,0,0,0,0,0,1,65
SAN MATIAS,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2017-06-01,0,0,1,0,0,3,0,19,1,1,0,1,0,8,34
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,consulta repetida,2017-06-01,1,0,1,7,3,10,11,37,2,5,0,2,0,2,81
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,2,0,6,4,14,0,1,0,3,0,9,39
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,2,0,0,2,0,0,0,0,0,1,5
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2017-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,consulta repetida,2017-06-01,0,2,0,0,0,0,2,4,1,0,0,0,0,1,10
SANTA ANA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,6,1,0,7,14,1,0,0,0,0,0,29
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2017-06-01,499,504,373,387,221,365,1412,2583,381,238,0,119,0,45,7127
SANTA ROSA,atencion odontologica,consulta repetida,2017-06-01,0,2,0,2,0,1,0,0,0,0,0,0,0,0,5
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2017-06-01,0,6,1,1,0,1,0,14,8,0,0,2,0,6,39
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2017-06-01,1,0,17,21,3,11,29,17,16,17,0,0,0,1,133
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2017-06-01,0,0,1,0,0,2,1,2,0,0,0,1,0,0,7
SANTIVAÑES,atencion odontologica,consulta repetida,2017-06-01,2,0,4,7,0,3,2,6,1,6,0,0,0,4,35
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
SAPAHAQUI,atencion odontologica,consulta repetida,2017-06-01,0,0,1,0,0,1,2,6,3,0,0,0,0,0,13
SENA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,3,0,32,35
SHINAOTA,atencion odontologica,consulta repetida,2017-06-01,6,8,1,0,0,0,0,4,0,0,0,4,0,0,23
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2017-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
SICAYA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,2,9,0,1,0,0,0,0,12
SIPE SIPE,atencion odontologica,consulta repetida,2017-06-01,30,65,6,1,2,6,4,33,6,8,0,4,0,9,174
SOPACHUY,atencion odontologica,consulta repetida,2017-06-01,5,3,6,0,4,3,5,27,0,0,0,3,0,2,58
SORACACHI,atencion odontologica,consulta repetida,2017-06-01,2,0,2,2,0,2,0,10,4,1,0,5,0,2,30
SORATA,atencion odontologica,consulta repetida,2017-06-01,5,0,2,3,0,0,0,3,1,0,0,0,0,0,14
SUCRE,atencion odontologica,consulta repetida,2017-06-01,259,237,423,374,132,181,630,984,106,53,0,91,0,117,3587
TACOPAYA,atencion odontologica,consulta repetida,2017-06-01,12,21,2,1,3,11,4,35,32,34,0,14,0,13,182
TAPACARI,atencion odontologica,consulta repetida,2017-06-01,8,0,2,0,1,6,2,21,1,2,0,9,0,11,63
TARABUCO,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
TARATA,atencion odontologica,consulta repetida,2017-06-01,0,0,6,23,3,9,5,19,1,3,0,4,0,4,77
TARIJA,atencion odontologica,consulta repetida,2017-06-01,51,47,167,214,150,214,396,939,140,71,0,11,0,4,2404
TARVITA,atencion odontologica,consulta repetida,2017-06-01,12,0,0,2,1,3,7,5,1,1,0,1,0,1,34
TEOPONTE,atencion odontologica,consulta repetida,2017-06-01,0,1,1,1,0,0,1,9,4,0,0,0,0,1,18
TIAWANACU,atencion odontologica,consulta repetida,2017-06-01,0,9,12,7,2,5,4,22,1,3,0,0,0,5,70
TINGUIPAYA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
TIPUANI,atencion odontologica,consulta repetida,2017-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,consulta repetida,2017-06-01,44,19,6,11,0,10,3,27,5,4,0,8,0,21,158
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2017-06-01,2,3,5,4,2,3,1,8,0,0,0,2,0,6,36
TOCO,atencion odontologica,consulta repetida,2017-06-01,3,9,0,2,0,1,0,4,2,3,0,1,0,1,26
TODOS SANTOS,atencion odontologica,consulta repetida,2017-06-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,consulta repetida,2017-06-01,8,0,0,4,2,0,7,24,3,4,0,3,0,3,58
TOLEDO,atencion odontologica,consulta repetida,2017-06-01,0,1,0,0,1,1,2,2,0,0,0,0,0,0,7
TOMAVE,atencion odontologica,consulta repetida,2017-06-01,2,0,2,9,0,3,1,9,0,0,0,1,0,0,27
TOMINA,atencion odontologica,consulta repetida,2017-06-01,3,6,6,4,7,13,16,48,0,0,0,6,0,10,119
TORO TORO,atencion odontologica,consulta repetida,2017-06-01,2,0,0,1,0,2,1,4,5,4,0,0,0,3,22
TOTORA(CBBA),atencion odontologica,consulta repetida,2017-06-01,17,6,13,25,4,12,14,39,4,0,0,4,0,12,150
TRIGAL,atencion odontologica,consulta repetida,2017-06-01,0,4,0,0,0,0,1,0,0,10,0,0,0,0,15
TRINIDAD,atencion odontologica,consulta repetida,2017-06-01,70,39,74,87,51,39,91,194,70,38,0,10,0,3,766
TUPIZA,atencion odontologica,consulta repetida,2017-06-01,22,28,43,38,41,33,58,140,78,44,0,0,0,0,525
TURCO,atencion odontologica,consulta repetida,2017-06-01,0,0,0,2,0,7,3,2,0,0,0,0,0,0,14
UMALA,atencion odontologica,consulta repetida,2017-06-01,0,3,0,0,0,0,0,2,0,0,0,1,0,0,6
UNCIA,atencion odontologica,consulta repetida,2017-06-01,11,18,13,17,13,11,18,31,11,10,0,10,0,6,169
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2017-06-01,4,0,26,30,31,32,48,158,11,4,0,3,0,3,350
URUBICHA,atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,15,0,4,2,2,0,0,0,0,23
UYUNI,atencion odontologica,consulta repetida,2017-06-01,7,6,4,1,5,11,9,15,15,11,0,4,0,7,95
VACAS,atencion odontologica,consulta repetida,2017-06-01,4,0,1,1,5,6,5,8,2,2,0,0,0,7,41
VALLEGRANDE,atencion odontologica,consulta repetida,2017-06-01,0,3,3,4,0,3,10,15,3,7,0,0,0,0,48
VIACHA,atencion odontologica,consulta repetida,2017-06-01,75,67,50,34,0,16,4,46,5,2,0,9,0,19,327
VILA VILA,atencion odontologica,consulta repetida,2017-06-01,25,6,4,0,0,5,0,10,0,1,0,6,0,2,59
VILLA CHARCAS,atencion odontologica,consulta repetida,2017-06-01,1,2,0,0,2,0,2,7,1,0,0,1,0,0,16
VILLA MONTES,atencion odontologica,consulta repetida,2017-06-01,6,4,8,21,20,34,31,63,5,1,0,0,0,0,193
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2017-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2017-06-01,7,40,0,0,0,1,2,33,12,2,0,2,0,17,116
VILLA SERRANO,atencion odontologica,consulta repetida,2017-06-01,16,2,0,0,2,0,4,10,0,0,0,2,0,0,36
VILLA TUNARI,atencion odontologica,consulta repetida,2017-06-01,0,3,4,4,1,2,21,28,4,1,0,1,0,3,72
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2017-06-01,12,7,2,2,1,6,5,12,0,3,0,0,0,0,50
VILLAZON,atencion odontologica,consulta repetida,2017-06-01,36,36,45,25,20,29,27,134,25,21,0,8,0,10,416
VINTO,atencion odontologica,consulta repetida,2017-06-01,44,10,2,0,1,4,0,12,2,2,0,3,0,23,103
VITICHI,atencion odontologica,consulta repetida,2017-06-01,0,1,5,4,4,3,13,29,1,0,0,4,0,4,68
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2017-06-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
WARNES,atencion odontologica,consulta repetida,2017-06-01,2,17,0,1,3,1,6,2,0,1,0,0,0,2,35
YACUIBA,atencion odontologica,consulta repetida,2017-06-01,7,12,30,28,11,29,62,119,11,2,0,1,0,0,312
YAMPARAEZ,atencion odontologica,consulta repetida,2017-06-01,32,22,0,0,1,8,11,24,2,1,0,8,0,3,112
YANACACHI,atencion odontologica,consulta repetida,2017-06-01,0,0,6,4,0,3,7,3,0,1,0,0,0,1,25
YAPACANI,atencion odontologica,consulta repetida,2017-06-01,28,17,2,0,2,11,10,34,2,4,0,1,0,1,112
YOCALLA,atencion odontologica,consulta repetida,2017-06-01,8,8,1,0,0,0,2,1,0,0,0,0,0,1,21
YOTALA,atencion odontologica,consulta repetida,2017-06-01,2,1,14,0,0,8,2,19,0,0,0,1,0,1,48
YUNCHARA,atencion odontologica,consulta repetida,2017-06-01,0,0,2,6,0,4,2,8,0,0,0,0,0,0,22
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2017-06-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,consulta repetida,2017-06-01,1,0,0,0,0,0,3,1,0,0,0,0,0,0,5
ACACIO,atencion odontologica,consulta repetida,2017-07-01,0,0,2,7,0,0,3,14,0,0,0,1,0,5,32
ACHACACHI,atencion odontologica,consulta repetida,2017-07-01,51,33,13,19,1,13,16,31,23,4,0,7,0,1,212
ACHOCALLA,atencion odontologica,consulta repetida,2017-07-01,0,1,0,0,0,1,1,12,0,0,0,0,0,1,16
AIQUILE,atencion odontologica,consulta repetida,2017-07-01,13,19,6,8,0,2,6,25,12,19,0,0,0,6,116
ALCALA,atencion odontologica,consulta repetida,2017-07-01,1,2,3,25,5,49,15,14,4,3,0,0,0,0,121
ANCORAIMES,atencion odontologica,consulta repetida,2017-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,2,1,0,1,5,0,3,0,0,0,3,15
ANTEQUERA,atencion odontologica,consulta repetida,2017-07-01,0,0,9,15,4,0,6,17,0,0,0,0,0,0,51
ANZALDO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,1,0,1,1,0,1,0,1,0,0,5
ARANI,atencion odontologica,consulta repetida,2017-07-01,8,6,10,7,3,7,2,8,2,2,0,5,0,5,65
ARBIETO,atencion odontologica,consulta repetida,2017-07-01,4,0,0,2,0,0,2,12,3,0,0,0,0,5,28
ARQUE,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2017-07-01,8,7,0,3,0,0,0,19,0,2,0,14,0,10,63
ATOCHA,atencion odontologica,consulta repetida,2017-07-01,16,23,52,40,18,62,127,103,17,8,0,4,0,5,475
AUCAPATA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,4,0,4,0,0,0,0,0,1,9
AYO AYO,atencion odontologica,consulta repetida,2017-07-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2017-07-01,8,3,9,3,0,0,17,15,2,0,0,0,0,2,59
AZURDUY,atencion odontologica,consulta repetida,2017-07-01,24,0,4,0,0,15,0,61,0,0,0,25,0,18,147
BATALLAS,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
BAURES,atencion odontologica,consulta repetida,2017-07-01,0,1,1,0,0,0,1,3,0,0,0,0,0,0,6
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2017-07-01,8,0,0,0,0,1,1,2,1,0,0,1,0,0,14
BELEN DE URMIRI,atencion odontologica,consulta repetida,2017-07-01,0,1,0,1,1,0,2,13,0,2,0,1,0,7,28
BERMEJO,atencion odontologica,consulta repetida,2017-07-01,9,6,57,91,43,59,72,162,17,11,0,14,0,9,550
BETANZOS,atencion odontologica,consulta repetida,2017-07-01,3,6,9,1,2,16,9,33,4,0,0,9,0,5,97
BOLIVAR,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,1,1,0,5,0,1,0,0,0,0,8
BOYUIBE,atencion odontologica,consulta repetida,2017-07-01,0,3,1,1,0,0,2,2,3,0,0,0,0,0,12
BUENA VISTA,atencion odontologica,consulta repetida,2017-07-01,27,32,3,0,0,0,4,7,13,3,0,0,0,0,89
CABEZAS,atencion odontologica,consulta repetida,2017-07-01,0,3,4,0,3,8,2,8,0,1,0,1,0,1,31
CAIROMA,atencion odontologica,consulta repetida,2017-07-01,0,0,2,3,0,0,4,4,0,0,0,0,0,0,13
"CAIZA ""D""",atencion odontologica,consulta repetida,2017-07-01,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7
CAJUATA,atencion odontologica,consulta repetida,2017-07-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,consulta repetida,2017-07-01,3,1,0,4,1,10,5,14,3,2,0,1,0,2,46
CAMARGO,atencion odontologica,consulta repetida,2017-07-01,21,2,2,15,0,0,5,30,0,8,0,9,0,8,100
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2017-07-01,2,1,3,12,5,7,9,28,0,2,0,1,0,5,75
CAMIRI,atencion odontologica,consulta repetida,2017-07-01,14,9,3,5,6,19,10,42,6,2,0,5,0,8,129
CAPINOTA,atencion odontologica,consulta repetida,2017-07-01,8,4,1,5,0,2,10,8,2,0,0,0,0,2,42
CARACOLLO,atencion odontologica,consulta repetida,2017-07-01,4,7,8,9,4,7,9,15,23,7,0,10,0,8,111
CARANAVI,atencion odontologica,consulta repetida,2017-07-01,19,30,10,13,10,14,13,23,15,3,0,1,0,11,162
CARAPARI,atencion odontologica,consulta repetida,2017-07-01,0,5,25,46,10,18,9,18,6,0,0,0,0,0,137
CARIPUYO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,5,0,0,1,0,0,0,0,6
CHALLAPATA,atencion odontologica,consulta repetida,2017-07-01,59,22,31,27,8,19,8,49,10,6,0,4,0,28,271
CHAQUI,atencion odontologica,consulta repetida,2017-07-01,8,11,9,6,2,7,4,37,12,8,0,15,0,11,130
CHARAGUA,atencion odontologica,consulta repetida,2017-07-01,1,1,0,5,6,5,10,12,0,0,0,0,0,1,41
CHAYANTA,atencion odontologica,consulta repetida,2017-07-01,0,2,1,0,3,5,4,5,0,0,0,1,0,0,21
CHIMORE,atencion odontologica,consulta repetida,2017-07-01,14,21,2,3,2,7,6,20,3,1,0,8,0,8,95
CHIPAYA,atencion odontologica,consulta repetida,2017-07-01,0,0,2,8,2,2,8,6,0,0,0,0,0,0,28
CHOQUE COTA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,1,0,5,0,3,2,1,0,1,0,0,13
CHUA COCANI,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2017-07-01,30,25,1,2,1,3,9,21,6,0,0,6,0,10,114
CHUMA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,1,2,1,1,18,2,0,0,1,0,0,26
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2017-07-01,0,4,30,48,31,49,4,7,0,0,0,6,0,0,179
CKOCHAS,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,2,0,2,4,0,0,0,0,0,0,8
CLIZA,atencion odontologica,consulta repetida,2017-07-01,19,10,22,23,4,4,11,36,9,24,0,0,0,15,177
COBIJA,atencion odontologica,consulta repetida,2017-07-01,14,23,19,32,13,31,41,58,3,2,0,18,0,13,267
COCHABAMBA,atencion odontologica,consulta repetida,2017-07-01,530,504,703,856,351,394,1319,1854,428,281,0,28,0,73,7321
COLCAPIRHUA,atencion odontologica,consulta repetida,2017-07-01,31,50,1,20,2,10,1,25,11,6,0,3,0,2,162
"COLCHA ""K""",atencion odontologica,consulta repetida,2017-07-01,6,6,0,0,0,1,5,6,0,0,0,1,0,0,25
COLQUECHACA,atencion odontologica,consulta repetida,2017-07-01,13,3,1,6,9,12,10,35,20,12,0,12,0,14,147
COLQUENCHA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUIRI,atencion odontologica,consulta repetida,2017-07-01,8,8,11,7,5,20,19,15,1,3,0,0,0,0,97
COMANCHE,atencion odontologica,consulta repetida,2017-07-01,0,4,3,1,1,0,1,5,1,0,0,1,0,0,17
COMARAPA,atencion odontologica,consulta repetida,2017-07-01,18,14,15,3,3,2,11,38,8,2,0,1,0,2,117
CONCEPCION,atencion odontologica,consulta repetida,2017-07-01,0,0,3,2,0,0,1,4,0,0,0,1,0,0,11
CORO CORO,atencion odontologica,consulta repetida,2017-07-01,0,1,25,25,6,13,10,12,0,1,0,0,0,0,93
COROICO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,7,2,4,2,0,0,0,0,0,1,16
CORQUE,atencion odontologica,consulta repetida,2017-07-01,7,0,2,1,0,1,3,5,4,0,0,1,0,2,26
COTAGAITA,atencion odontologica,consulta repetida,2017-07-01,11,6,42,32,16,41,49,108,3,3,0,2,0,8,321
COTOCA,atencion odontologica,consulta repetida,2017-07-01,58,37,0,0,1,0,3,7,0,0,0,0,0,0,106
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2017-07-01,15,35,3,3,1,9,1,25,13,13,0,4,0,17,139
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2017-07-01,0,0,0,2,0,2,3,0,0,5,0,0,0,0,12
CUEVO,atencion odontologica,consulta repetida,2017-07-01,1,0,1,4,11,4,12,19,0,0,0,0,0,0,52
CULPINA,atencion odontologica,consulta repetida,2017-07-01,8,15,10,15,2,4,12,31,6,3,0,2,0,11,119
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2017-07-01,7,0,0,0,0,0,0,3,0,0,0,0,0,3,13
DESAGUADERO,atencion odontologica,consulta repetida,2017-07-01,1,1,0,0,0,1,0,10,2,1,0,2,0,0,18
EL ALTO,atencion odontologica,consulta repetida,2017-07-01,162,150,381,434,219,450,270,474,49,27,0,36,0,43,2695
EL PUENTE(STC),atencion odontologica,consulta repetida,2017-07-01,23,16,0,0,0,0,0,0,0,0,0,13,0,22,74
EL PUENTE(TJA),atencion odontologica,consulta repetida,2017-07-01,0,0,1,2,0,3,1,12,1,0,0,0,0,0,20
EL TORNO,atencion odontologica,consulta repetida,2017-07-01,28,15,9,16,11,16,13,34,10,6,0,13,0,16,187
EL VILLAR,atencion odontologica,consulta repetida,2017-07-01,0,5,0,4,6,0,12,11,0,0,0,0,0,0,38
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2017-07-01,0,11,2,8,6,20,11,46,0,0,0,1,0,1,106
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2017-07-01,17,34,3,2,0,8,3,24,2,5,0,4,0,24,126
ESCARA,atencion odontologica,consulta repetida,2017-07-01,1,13,3,4,0,6,16,3,2,1,0,3,0,0,52
ESMERALDA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,consulta repetida,2017-07-01,1,4,4,0,1,2,8,7,7,5,0,0,0,11,50
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2017-07-01,0,0,1,0,0,0,2,1,2,1,0,0,0,1,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2017-07-01,3,3,1,0,0,0,0,2,0,0,0,0,0,2,11
GUANAY,atencion odontologica,consulta repetida,2017-07-01,0,0,1,1,0,3,5,10,9,0,0,0,0,1,30
GUAYARAMERIN,atencion odontologica,consulta repetida,2017-07-01,12,11,24,28,35,54,57,71,11,7,0,11,0,5,326
GUTIERREZ,atencion odontologica,consulta repetida,2017-07-01,2,0,1,4,4,6,10,23,0,1,0,1,0,2,54
HUACARETA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2017-07-01,0,0,0,1,0,0,4,4,0,0,0,0,0,0,9
HUACHACALLA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,12,5,4,0,0,0,0,0,21
HUANUNI,atencion odontologica,consulta repetida,2017-07-01,37,36,16,32,16,44,51,60,11,10,0,5,0,7,325
HUARACAJE,atencion odontologica,consulta repetida,2017-07-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
HUARINA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,3,0,0,1,0,1,0,0,0,0,0,5
HUATAJATA,atencion odontologica,consulta repetida,2017-07-01,8,15,1,3,0,1,7,2,3,3,0,0,0,0,43
HUAYLLAMARCA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,1,0,4,1,4,1,2,0,0,0,0,13
HUMANATA,atencion odontologica,consulta repetida,2017-07-01,0,0,1,0,1,1,1,1,1,2,0,0,0,0,8
ICHOCA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9
ICLA,atencion odontologica,consulta repetida,2017-07-01,0,2,1,2,0,1,1,13,2,2,0,0,0,1,25
INCAHUASI,atencion odontologica,consulta repetida,2017-07-01,0,0,1,7,0,0,4,10,0,0,0,0,0,0,22
INGAVI (HUMAITA),atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
INQUISIVI,atencion odontologica,consulta repetida,2017-07-01,2,1,0,0,0,1,0,0,0,1,0,0,0,1,6
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2017-07-01,0,0,0,2,0,0,0,3,1,0,0,3,0,0,9
IXIAMAS,atencion odontologica,consulta repetida,2017-07-01,1,3,5,1,0,12,8,21,1,0,0,3,0,4,59
JESUS DE MACHACA,atencion odontologica,consulta repetida,2017-07-01,0,0,1,0,0,2,1,4,1,0,0,1,0,3,13
LA ASUNTA,atencion odontologica,consulta repetida,2017-07-01,4,2,1,3,5,2,6,8,0,0,0,0,0,3,34
LA GUARDIA,atencion odontologica,consulta repetida,2017-07-01,39,28,1,0,2,11,3,15,31,31,0,3,0,7,171
LA PAZ,atencion odontologica,consulta repetida,2017-07-01,417,377,804,872,351,613,1097,2041,339,272,0,94,0,62,7339
LA RIVERA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,2,0,0,0,9,2,1,0,0,0,1,15
LAJA,atencion odontologica,consulta repetida,2017-07-01,1,3,5,2,0,2,3,3,1,0,0,1,0,0,21
LAS CARRERAS,atencion odontologica,consulta repetida,2017-07-01,2,2,5,7,3,3,19,42,2,5,0,2,0,0,92
LLALLAGUA,atencion odontologica,consulta repetida,2017-07-01,20,10,2,7,8,2,7,36,1,5,0,2,0,10,110
LLICA,atencion odontologica,consulta repetida,2017-07-01,0,0,2,1,1,3,3,14,0,0,0,2,0,0,26
LORETO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,consulta repetida,2017-07-01,5,4,14,18,0,6,13,37,17,28,0,0,0,0,142
MACHARETI,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,1,4,5,7,0,0,0,2,0,0,19
MAGDALENA,atencion odontologica,consulta repetida,2017-07-01,0,0,3,0,1,5,8,8,3,2,0,0,0,0,30
MAIRANA,atencion odontologica,consulta repetida,2017-07-01,5,5,8,12,0,5,4,32,7,2,0,2,0,21,103
MAPIRI,atencion odontologica,consulta repetida,2017-07-01,1,1,2,0,0,0,2,3,0,0,0,0,0,0,9
MECAPACA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,4,1,10,6,5,0,0,0,3,0,1,30
MINEROS,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
MIZQUE,atencion odontologica,consulta repetida,2017-07-01,23,14,10,14,3,21,11,26,6,4,0,5,0,5,142
MOCOMOCO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,consulta repetida,2017-07-01,0,1,0,2,0,2,0,3,0,0,0,0,0,0,8
MOJOCOYA,atencion odontologica,consulta repetida,2017-07-01,1,1,5,29,1,18,14,46,0,3,0,2,0,0,120
MONTEAGUDO,atencion odontologica,consulta repetida,2017-07-01,5,18,13,7,4,22,10,31,10,12,0,2,0,23,157
MONTERO,atencion odontologica,consulta repetida,2017-07-01,4,7,9,19,6,20,22,35,2,11,0,1,0,5,141
MORO MORO,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,1,6,3,1,0,0,0,0,0,11
MOROCHATA,atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consulta repetida,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
OCURI,atencion odontologica,consulta repetida,2017-07-01,0,0,1,1,0,0,2,8,0,0,0,1,0,1,14
OMEREQUE,atencion odontologica,consulta repetida,2017-07-01,0,2,0,1,0,0,0,3,1,1,0,0,0,1,9
ORURO,atencion odontologica,consulta repetida,2017-07-01,300,263,341,478,169,326,442,858,201,135,0,59,0,80,3652
PADCAYA,atencion odontologica,consulta repetida,2017-07-01,1,0,5,1,0,4,7,11,0,0,0,0,0,0,29
PADILLA,atencion odontologica,consulta repetida,2017-07-01,23,9,20,15,61,19,28,40,2,0,0,1,0,22,240
