,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
CAIROMA,atencion odontologica,endodoncia,2017-07-01,0,0,9,5,0,1,5,3,0,0,0,0,0,0,23
"CAIZA ""D""",atencion odontologica,endodoncia,2017-07-01,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
CAJUATA,atencion odontologica,endodoncia,2017-07-01,0,1,1,0,0,0,1,4,0,0,0,0,0,0,7
CALAMARCA,atencion odontologica,endodoncia,2017-07-01,0,0,0,2,0,2,1,5,1,2,0,0,0,0,13
CAMARGO,atencion odontologica,endodoncia,2017-07-01,4,3,1,5,0,0,0,6,0,0,0,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,endodoncia,2017-07-01,14,6,3,0,4,6,6,27,6,0,0,0,0,0,72
CAPINOTA,atencion odontologica,endodoncia,2017-07-01,0,4,0,0,2,0,1,2,1,0,0,0,0,0,10
CAQUIAVIRI,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,endodoncia,2017-07-01,2,2,3,2,0,2,1,6,2,3,0,0,0,0,23
CARANAVI,atencion odontologica,endodoncia,2017-07-01,2,2,0,0,1,6,0,5,5,3,0,0,0,0,24
CARAPARI,atencion odontologica,endodoncia,2017-07-01,1,1,11,15,4,4,17,22,0,0,0,0,0,0,75
CARIPUYO,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
CHACARILLA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,1,2,2,8,0,0,0,0,13
CHALLAPATA,atencion odontologica,endodoncia,2017-07-01,19,9,7,3,1,4,1,11,1,0,0,0,0,0,56
CHAQUI,atencion odontologica,endodoncia,2017-07-01,4,7,2,1,0,3,0,5,0,0,0,0,0,0,22
CHARAGUA,atencion odontologica,endodoncia,2017-07-01,1,1,0,1,1,1,12,7,0,0,0,0,0,0,24
CHAYANTA,atencion odontologica,endodoncia,2017-07-01,1,6,2,0,0,0,1,2,0,0,0,0,0,0,12
CHIMORE,atencion odontologica,endodoncia,2017-07-01,9,0,0,0,1,0,0,1,1,0,0,0,0,0,12
CHIPAYA,atencion odontologica,endodoncia,2017-07-01,0,0,2,2,1,0,1,0,0,0,0,0,0,0,6
CHOQUE COTA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
CHUA COCANI,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2017-07-01,4,13,0,1,0,0,1,9,0,0,0,0,0,0,28
CHUMA,atencion odontologica,endodoncia,2017-07-01,1,1,0,1,2,2,4,10,2,0,0,0,0,0,23
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2017-07-01,0,2,22,46,21,38,2,1,0,0,0,0,0,0,132
CKOCHAS,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2017-07-01,6,1,1,2,0,2,2,1,0,5,0,0,0,0,20
COBIJA,atencion odontologica,endodoncia,2017-07-01,9,3,6,14,9,14,22,28,2,1,0,0,0,0,108
COCAPATA,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4
COCHABAMBA,atencion odontologica,endodoncia,2017-07-01,173,150,167,187,146,161,435,670,155,77,0,0,0,0,2321
COLCAPIRHUA,atencion odontologica,endodoncia,2017-07-01,19,19,0,9,0,5,1,9,6,8,0,0,0,0,76
"COLCHA ""K""",atencion odontologica,endodoncia,2017-07-01,4,2,0,0,0,1,0,0,2,4,0,0,0,0,13
COLLANA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
COLOMI,atencion odontologica,endodoncia,2017-07-01,2,1,0,0,0,0,0,3,0,0,0,0,0,0,6
COLPA BELGICA,atencion odontologica,endodoncia,2017-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,endodoncia,2017-07-01,9,0,0,1,2,4,1,14,1,4,0,0,0,0,36
COLQUENCHA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COLQUIRI,atencion odontologica,endodoncia,2017-07-01,4,6,4,3,1,3,3,4,1,3,0,0,0,0,32
COMARAPA,atencion odontologica,endodoncia,2017-07-01,0,3,16,6,4,6,11,41,2,3,0,0,0,0,92
CONCEPCION,atencion odontologica,endodoncia,2017-07-01,1,1,0,0,0,0,1,2,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,endodoncia,2017-07-01,0,0,0,5,1,0,1,2,0,0,0,0,0,0,9
CORIPATA,atencion odontologica,endodoncia,2017-07-01,2,1,1,1,0,2,3,3,0,0,0,0,0,0,13
CORO CORO,atencion odontologica,endodoncia,2017-07-01,0,0,4,3,0,0,3,0,0,1,0,0,0,0,11
COROICO,atencion odontologica,endodoncia,2017-07-01,4,3,4,7,8,2,12,13,1,1,0,0,0,0,55
CORQUE,atencion odontologica,endodoncia,2017-07-01,3,0,1,1,0,0,1,1,0,0,0,0,0,0,7
COTAGAITA,atencion odontologica,endodoncia,2017-07-01,8,10,36,35,8,34,31,114,5,15,0,0,0,0,296
COTOCA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CRUZ DE MACHACAMARCA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,endodoncia,2017-07-01,3,8,2,0,0,4,2,4,3,1,0,0,0,0,27
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2017-07-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
CUEVO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,2,1,2,5,0,0,0,0,0,0,10
CULPINA,atencion odontologica,endodoncia,2017-07-01,2,5,1,2,1,4,4,11,1,0,0,0,0,0,31
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2017-07-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
CURVA,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,1,0,4,0,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,endodoncia,2017-07-01,2,2,0,3,1,1,1,6,0,0,0,0,0,0,16
EL ALTO,atencion odontologica,endodoncia,2017-07-01,108,88,160,239,97,171,114,222,38,6,0,0,0,0,1243
EL PUENTE(STC),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,endodoncia,2017-07-01,0,0,2,2,1,6,1,3,0,0,0,0,0,0,15
EL TORNO,atencion odontologica,endodoncia,2017-07-01,6,4,6,8,4,9,15,17,3,2,0,0,0,0,74
EL VILLAR,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,1,0,2,3,0,0,0,0,0,0,6
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2017-07-01,0,3,1,7,3,4,10,13,0,0,0,0,0,0,41
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2017-07-01,7,15,0,0,0,3,0,7,0,0,0,0,0,0,32
ESCARA,atencion odontologica,endodoncia,2017-07-01,0,3,0,2,0,0,2,0,0,0,0,0,0,0,7
ESCOMA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
EUCALIPTUS,atencion odontologica,endodoncia,2017-07-01,1,1,0,2,0,0,2,4,4,2,0,0,0,0,16
EXALTACION,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,0,2,8,5,0,0,0,0,17
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
FILADELFIA,atencion odontologica,endodoncia,2017-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
GUANAY,atencion odontologica,endodoncia,2017-07-01,1,1,1,0,0,0,0,4,9,2,0,0,0,0,18
GUAQUI,atencion odontologica,endodoncia,2017-07-01,2,0,2,1,4,2,7,11,1,2,0,0,0,0,32
GUAYARAMERIN,atencion odontologica,endodoncia,2017-07-01,5,7,4,3,1,4,6,14,0,6,0,0,0,0,50
GUTIERREZ,atencion odontologica,endodoncia,2017-07-01,0,0,3,4,4,4,4,19,2,1,0,0,0,0,41
HUACARETA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,4,2,2,0,0,0,0,0,8
HUANUNI,atencion odontologica,endodoncia,2017-07-01,11,12,2,5,5,9,22,11,4,6,0,0,0,0,87
HUARACAJE,atencion odontologica,endodoncia,2017-07-01,0,0,0,2,2,5,6,4,1,0,0,0,0,0,20
HUARINA,atencion odontologica,endodoncia,2017-07-01,1,1,0,6,0,3,4,9,1,1,0,0,0,0,26
HUATAJATA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,endodoncia,2017-07-01,0,0,2,1,0,2,0,2,1,1,0,0,0,0,9
HUMANATA,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,2,2,0,0,0,0,0,5
ICHOCA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,0,0,3,2,2,0,0,0,0,8
ICLA,atencion odontologica,endodoncia,2017-07-01,0,0,3,4,3,3,3,13,1,0,0,0,0,0,30
INCAHUASI,atencion odontologica,endodoncia,2017-07-01,0,2,0,3,0,0,2,7,0,1,0,0,0,0,15
INGAVI (HUMAITA),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
IXIAMAS,atencion odontologica,endodoncia,2017-07-01,0,2,1,0,0,1,2,6,0,0,0,0,0,0,12
JESUS DE MACHACA,atencion odontologica,endodoncia,2017-07-01,0,2,1,0,4,2,1,6,0,0,0,0,0,0,16
LA ASUNTA,atencion odontologica,endodoncia,2017-07-01,2,6,2,5,6,5,12,5,0,0,0,0,0,0,43
LA GUARDIA,atencion odontologica,endodoncia,2017-07-01,16,15,0,1,1,3,0,4,0,2,0,0,0,0,42
LA PAZ,atencion odontologica,endodoncia,2017-07-01,186,112,249,245,93,223,512,812,112,70,0,0,0,0,2614
LAGUNILLAS,atencion odontologica,endodoncia,2017-07-01,0,0,0,2,3,3,8,8,0,0,0,0,0,0,24
LAJA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
LAS CARRERAS,atencion odontologica,endodoncia,2017-07-01,0,0,4,1,0,0,2,9,0,1,0,0,0,0,17
LLALLAGUA,atencion odontologica,endodoncia,2017-07-01,20,7,1,4,2,2,5,18,3,3,0,0,0,0,65
LURIBAY,atencion odontologica,endodoncia,2017-07-01,0,0,2,2,1,7,4,6,0,0,0,0,0,0,22
MACHACAMARCA,atencion odontologica,endodoncia,2017-07-01,1,0,17,9,0,3,6,16,2,10,0,0,0,0,64
MACHARETI,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,4,4,1,0,0,0,0,0,0,9
MAGDALENA,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,0,3,3,1,0,0,0,0,0,8
MAIRANA,atencion odontologica,endodoncia,2017-07-01,1,0,1,0,0,0,0,6,0,0,0,0,0,0,8
MAPIRI,atencion odontologica,endodoncia,2017-07-01,2,1,0,1,1,1,2,8,0,0,0,0,0,0,16
MECAPACA,atencion odontologica,endodoncia,2017-07-01,0,2,1,8,2,8,6,9,0,0,0,0,0,0,36
MIZQUE,atencion odontologica,endodoncia,2017-07-01,7,18,4,6,1,7,3,4,2,2,0,0,0,0,54
MOCOMOCO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,endodoncia,2017-07-01,0,1,4,3,0,4,4,8,0,2,0,0,0,0,26
MONTEAGUDO,atencion odontologica,endodoncia,2017-07-01,13,17,1,14,2,2,3,6,2,6,0,0,0,0,66
MONTERO,atencion odontologica,endodoncia,2017-07-01,0,0,1,2,0,1,2,5,1,3,0,0,0,0,15
MOROCHATA,atencion odontologica,endodoncia,2017-07-01,0,1,1,0,2,0,3,3,2,2,0,0,0,0,14
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
OCURI,atencion odontologica,endodoncia,2017-07-01,2,0,0,1,0,0,1,3,0,0,0,0,0,0,7
OMEREQUE,atencion odontologica,endodoncia,2017-07-01,0,2,0,0,0,2,0,2,0,0,0,0,0,0,6
ORURO,atencion odontologica,endodoncia,2017-07-01,106,76,74,73,61,68,133,228,42,15,0,0,0,0,876
PADCAYA,atencion odontologica,endodoncia,2017-07-01,0,0,2,1,0,4,3,5,0,0,0,0,0,0,15
PADILLA,atencion odontologica,endodoncia,2017-07-01,2,2,1,4,2,4,3,11,0,0,0,0,0,0,29
PAILON,atencion odontologica,endodoncia,2017-07-01,0,2,0,0,1,0,0,0,1,0,0,0,0,0,4
PALCA,atencion odontologica,endodoncia,2017-07-01,11,6,0,7,1,5,4,9,0,1,0,0,0,0,44
PALOS BLANCOS,atencion odontologica,endodoncia,2017-07-01,7,11,0,2,2,7,4,12,3,0,0,0,0,0,48
PAMPA AULLAGAS,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,endodoncia,2017-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,endodoncia,2017-07-01,0,1,2,1,0,0,4,2,2,0,0,0,0,0,12
PATACAMAYA,atencion odontologica,endodoncia,2017-07-01,10,4,5,9,0,1,0,9,2,0,0,0,0,0,40
PAZÑA,atencion odontologica,endodoncia,2017-07-01,1,4,5,1,0,0,0,2,0,0,0,0,0,0,13
POCOATA,atencion odontologica,endodoncia,2017-07-01,0,1,0,0,0,0,0,0,0,5,0,0,0,0,6
POCONA,atencion odontologica,endodoncia,2017-07-01,1,0,1,0,0,0,2,8,0,0,0,0,0,0,12
POJO (CBBA),atencion odontologica,endodoncia,2017-07-01,0,1,1,2,0,0,2,9,1,0,0,0,0,0,16
POOPO,atencion odontologica,endodoncia,2017-07-01,4,3,3,4,0,4,5,9,1,0,0,0,0,0,33
PORCO,atencion odontologica,endodoncia,2017-07-01,6,2,1,0,0,2,3,11,0,0,0,0,0,0,25
POROMA,atencion odontologica,endodoncia,2017-07-01,0,0,3,2,1,5,5,7,2,2,0,0,0,0,27
PORTACHUELO,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,endodoncia,2017-07-01,2,0,0,0,0,0,4,4,1,0,0,0,0,0,11
POSTRER VALLE,atencion odontologica,endodoncia,2017-07-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
POTOSI,atencion odontologica,endodoncia,2017-07-01,90,145,49,41,8,28,74,169,8,2,0,0,0,0,614
PRESTO,atencion odontologica,endodoncia,2017-07-01,4,4,5,12,6,7,8,15,0,0,0,0,0,0,61
PUCARA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
PUCARANI,atencion odontologica,endodoncia,2017-07-01,1,2,0,1,1,0,6,8,1,1,0,0,0,0,21
PUERTO ACOSTA,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
PUERTO CARABUCO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,1,0,0,2,0,1,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,2,1,3,2,1,0,0,0,0,0,9
PUERTO SUAREZ,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,2,2,2,2,1,0,0,0,0,0,9
PUERTO VILLARROEL,atencion odontologica,endodoncia,2017-07-01,26,19,6,6,1,23,5,35,8,5,0,0,0,0,134
PUNA,atencion odontologica,endodoncia,2017-07-01,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5
PUNATA,atencion odontologica,endodoncia,2017-07-01,3,3,1,5,1,5,0,3,0,4,0,0,0,0,25
QUIABAYA,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,3,3,3,0,0,0,0,0,0,10
QUILLACOLLO,atencion odontologica,endodoncia,2017-07-01,33,42,12,7,0,5,2,23,2,8,0,0,0,0,134
QUIME,atencion odontologica,endodoncia,2017-07-01,1,3,2,2,0,0,4,11,3,2,0,0,0,0,28
QUIRUSILLAS,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
RAVELO,atencion odontologica,endodoncia,2017-07-01,2,7,0,0,0,2,2,7,3,2,0,0,0,0,25
REYES,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,3,7,0,6,0,0,0,0,16
RIBERALTA,atencion odontologica,endodoncia,2017-07-01,1,0,0,15,19,14,25,25,0,5,0,0,0,0,104
ROBORE,atencion odontologica,endodoncia,2017-07-01,0,1,3,1,0,3,30,16,0,0,0,0,0,0,54
RURRENABAQUE,atencion odontologica,endodoncia,2017-07-01,3,5,2,3,0,0,0,1,0,0,0,0,0,0,14
SABAYA,atencion odontologica,endodoncia,2017-07-01,0,3,1,1,0,0,0,0,0,0,0,0,0,0,5
SACABA,atencion odontologica,endodoncia,2017-07-01,31,36,78,59,6,10,25,34,5,1,0,0,0,0,285
SACACA,atencion odontologica,endodoncia,2017-07-01,0,2,0,0,0,1,1,3,0,0,0,0,0,0,7
SAIPINA,atencion odontologica,endodoncia,2017-07-01,10,2,3,3,3,5,0,6,1,1,0,0,0,0,34
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2017-07-01,0,3,1,3,0,0,3,9,1,3,0,0,0,0,23
SAMAIPATA,atencion odontologica,endodoncia,2017-07-01,1,0,1,1,1,2,0,1,0,0,0,0,0,0,7
SAN AGUSTIN,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,endodoncia,2017-07-01,0,2,0,1,0,0,0,1,0,0,0,0,0,0,4
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2017-07-01,0,0,1,2,5,0,5,12,5,1,0,0,0,0,31
SAN BENITO,atencion odontologica,endodoncia,2017-07-01,2,0,1,0,0,0,0,1,1,1,0,0,0,0,6
SAN BORJA,atencion odontologica,endodoncia,2017-07-01,4,2,1,5,2,10,6,10,3,1,0,0,0,0,44
SAN BUENA VENTURA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
SAN CARLOS,atencion odontologica,endodoncia,2017-07-01,1,0,9,10,7,10,2,7,0,2,0,0,0,0,48
SAN IGNACIO,atencion odontologica,endodoncia,2017-07-01,0,1,2,3,0,0,2,6,0,0,0,0,0,0,14
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2017-07-01,3,4,1,1,0,2,0,1,1,1,0,0,0,0,14
SAN JAVIER(STC),atencion odontologica,endodoncia,2017-07-01,0,2,2,0,0,0,2,0,0,0,0,0,0,0,6
SAN JOAQUIN,atencion odontologica,endodoncia,2017-07-01,0,0,1,2,1,1,0,0,0,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4
SAN JULIAN,atencion odontologica,endodoncia,2017-07-01,14,6,1,10,0,6,0,4,3,0,0,0,0,0,44
SAN LORENZO(TJA),atencion odontologica,endodoncia,2017-07-01,0,3,5,6,3,12,12,30,3,0,0,0,0,0,74
SAN LUCAS,atencion odontologica,endodoncia,2017-07-01,2,7,3,8,7,15,10,34,1,0,0,0,0,0,87
SAN MATIAS,atencion odontologica,endodoncia,2017-07-01,2,4,0,0,2,0,0,5,0,0,0,0,0,0,13
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2017-07-01,0,0,1,0,0,1,0,4,0,0,0,0,0,0,6
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2017-07-01,1,0,0,1,0,2,0,0,0,0,0,0,0,0,4
SAN PEDRO DE QUEMES,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2017-07-01,2,0,0,0,1,2,1,0,0,0,0,0,0,0,6
SAN RAFAEL,atencion odontologica,endodoncia,2017-07-01,1,4,0,0,0,0,8,1,1,0,0,0,0,0,15
SAN RAMON BENI,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
SAN RAMON SCZ,atencion odontologica,endodoncia,2017-07-01,3,2,0,0,0,0,0,1,0,0,0,0,0,0,6
SANTA ANA,atencion odontologica,endodoncia,2017-07-01,0,1,0,0,0,0,0,6,2,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2017-07-01,80,90,160,107,185,174,579,861,144,69,0,0,0,0,2449
SANTA ROSA,atencion odontologica,endodoncia,2017-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2017-07-01,2,5,2,0,1,3,1,3,6,6,0,0,0,0,29
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2017-07-01,3,1,2,6,1,3,1,11,3,4,0,0,0,0,35
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2017-07-01,1,1,2,3,2,1,13,6,6,5,0,0,0,0,40
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,2,1,4,1,1,0,0,0,0,10
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4
SAPAHAQUI,atencion odontologica,endodoncia,2017-07-01,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4
SENA,atencion odontologica,endodoncia,2017-07-01,3,1,0,0,0,0,1,5,0,0,0,0,0,0,10
SHINAOTA,atencion odontologica,endodoncia,2017-07-01,7,18,8,3,0,1,1,6,0,0,0,0,0,0,44
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2017-07-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,endodoncia,2017-07-01,24,46,12,9,3,5,5,24,2,6,0,0,0,0,136
SOPACHUY,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,3,4,1,0,0,0,0,0,10
SORACACHI,atencion odontologica,endodoncia,2017-07-01,0,2,2,2,2,1,2,2,1,0,0,0,0,0,14
SORATA,atencion odontologica,endodoncia,2017-07-01,3,2,0,2,0,0,1,2,0,0,0,0,0,0,10
SUCRE,atencion odontologica,endodoncia,2017-07-01,168,231,220,212,42,74,103,268,31,24,0,0,0,0,1373
TACACHI,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
TACOPAYA,atencion odontologica,endodoncia,2017-07-01,1,2,0,1,0,1,4,5,2,9,0,0,0,0,25
TAPACARI,atencion odontologica,endodoncia,2017-07-01,3,0,0,1,1,0,1,3,1,1,0,0,0,0,11
TARABUCO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
TARACO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARATA,atencion odontologica,endodoncia,2017-07-01,2,2,1,5,0,2,3,4,0,0,0,0,0,0,19
TARIJA,atencion odontologica,endodoncia,2017-07-01,22,16,59,66,26,41,67,151,22,24,0,0,0,0,494
TARVITA,atencion odontologica,endodoncia,2017-07-01,1,0,0,0,0,2,1,2,1,0,0,0,0,0,7
TEOPONTE,atencion odontologica,endodoncia,2017-07-01,0,1,0,0,0,2,1,4,2,0,0,0,0,0,10
TIAWANACU,atencion odontologica,endodoncia,2017-07-01,2,5,2,5,2,1,2,5,2,1,0,0,0,0,27
TINGUIPAYA,atencion odontologica,endodoncia,2017-07-01,0,2,0,0,0,1,0,1,1,0,0,0,0,0,5
TIPUANI,atencion odontologica,endodoncia,2017-07-01,1,0,1,0,0,0,0,4,0,1,0,0,0,0,7
TIQUIPAYA,atencion odontologica,endodoncia,2017-07-01,27,18,7,5,0,3,2,17,5,9,0,0,0,0,93
TIRAQUE (CBBA),atencion odontologica,endodoncia,2017-07-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
TOCO,atencion odontologica,endodoncia,2017-07-01,5,8,0,3,0,2,1,1,1,0,0,0,0,0,21
TOLATA,atencion odontologica,endodoncia,2017-07-01,0,0,1,2,0,1,1,3,0,0,0,0,0,0,8
TOLEDO,atencion odontologica,endodoncia,2017-07-01,1,3,1,0,0,0,0,0,2,2,0,0,0,0,9
TOMAVE,atencion odontologica,endodoncia,2017-07-01,1,3,0,1,1,1,1,4,0,0,0,0,0,0,12
TOMINA,atencion odontologica,endodoncia,2017-07-01,0,0,0,1,0,5,11,25,0,0,0,0,0,0,42
TORO TORO,atencion odontologica,endodoncia,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOTORA(CBBA),atencion odontologica,endodoncia,2017-07-01,3,1,1,2,1,0,1,4,0,0,0,0,0,0,13
