,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
CALAMARCA,atencion odontologica,medidas preventivas,2017-06-01,4,5,79,130,1,2,1,3,0,0,0,0,0,0,225
CAMARGO,atencion odontologica,medidas preventivas,2017-06-01,49,44,23,11,0,0,0,18,0,0,0,0,0,0,145
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2017-06-01,4,5,1,3,0,0,0,1,0,0,0,0,0,0,14
CAMIRI,atencion odontologica,medidas preventivas,2017-06-01,75,84,94,73,72,97,4,39,4,1,0,0,0,0,543
CAPINOTA,atencion odontologica,medidas preventivas,2017-06-01,67,60,45,53,16,20,109,128,21,18,0,0,0,0,537
CAQUIAVIRI,atencion odontologica,medidas preventivas,2017-06-01,9,15,77,79,0,0,0,1,0,0,0,0,0,0,181
CARACOLLO,atencion odontologica,medidas preventivas,2017-06-01,53,25,20,26,3,8,6,38,10,12,0,0,0,0,201
CARANAVI,atencion odontologica,medidas preventivas,2017-06-01,34,34,217,188,16,15,14,17,0,0,0,0,0,0,535
CARAPARI,atencion odontologica,medidas preventivas,2017-06-01,0,3,4,33,7,7,6,22,3,0,0,0,0,0,85
CARIPUYO,atencion odontologica,medidas preventivas,2017-06-01,17,19,0,0,1,0,3,20,31,0,0,0,0,0,91
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2017-06-01,52,49,1,1,0,0,0,1,0,0,0,0,0,0,104
CATACORA,atencion odontologica,medidas preventivas,2017-06-01,1,2,0,1,1,1,0,2,0,1,0,0,0,0,9
CHACARILLA,atencion odontologica,medidas preventivas,2017-06-01,5,8,72,79,0,0,0,2,2,2,0,0,0,0,170
CHALLAPATA,atencion odontologica,medidas preventivas,2017-06-01,88,98,251,268,2,19,35,49,21,20,0,0,0,0,851
CHAQUI,atencion odontologica,medidas preventivas,2017-06-01,11,22,3,8,2,3,0,1,0,1,0,0,0,0,51
CHARAGUA,atencion odontologica,medidas preventivas,2017-06-01,36,20,2,5,2,3,1,1,0,2,0,0,0,0,72
CHARAÑA,atencion odontologica,medidas preventivas,2017-06-01,4,4,109,121,1,0,0,0,0,0,0,0,0,0,239
CHAYANTA,atencion odontologica,medidas preventivas,2017-06-01,20,22,0,0,0,0,0,1,1,2,0,0,0,0,46
CHIMORE,atencion odontologica,medidas preventivas,2017-06-01,69,67,31,22,0,9,0,1,0,0,0,0,0,0,199
CHIPAYA,atencion odontologica,medidas preventivas,2017-06-01,2,2,3,0,0,2,0,3,0,1,0,0,0,0,13
CHOQUE COTA,atencion odontologica,medidas preventivas,2017-06-01,0,0,11,12,0,0,0,0,3,0,0,0,0,0,26
CHUA COCANI,atencion odontologica,medidas preventivas,2017-06-01,10,13,77,86,1,2,1,7,2,0,0,0,0,0,199
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2017-06-01,67,49,242,200,2,2,0,18,3,1,0,0,0,0,584
CHUMA,atencion odontologica,medidas preventivas,2017-06-01,10,6,231,195,0,8,1,12,12,13,0,0,0,0,488
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2017-06-01,29,22,24,13,25,7,0,10,3,4,0,0,0,0,137
CKOCHAS,atencion odontologica,medidas preventivas,2017-06-01,15,24,43,27,1,6,0,20,5,0,0,0,0,0,141
CLIZA,atencion odontologica,medidas preventivas,2017-06-01,34,24,12,3,0,2,3,19,0,4,0,0,0,0,101
COBIJA,atencion odontologica,medidas preventivas,2017-06-01,269,256,13,16,4,45,52,108,8,3,0,0,0,0,774
COCAPATA,atencion odontologica,medidas preventivas,2017-06-01,62,55,5,0,0,23,9,17,5,8,0,0,0,0,184
COCHABAMBA,atencion odontologica,medidas preventivas,2017-06-01,1629,1737,1684,1978,558,827,1818,2982,800,705,0,0,0,0,14718
COIPASA,atencion odontologica,medidas preventivas,2017-06-01,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,medidas preventivas,2017-06-01,136,124,17,12,7,14,12,49,16,16,0,0,0,0,403
"COLCHA ""K""",atencion odontologica,medidas preventivas,2017-06-01,39,56,4,4,0,2,0,6,6,12,0,0,0,0,129
COLLANA,atencion odontologica,medidas preventivas,2017-06-01,10,9,21,15,0,0,0,3,6,6,0,0,0,0,70
COLOMI,atencion odontologica,medidas preventivas,2017-06-01,100,67,0,0,0,2,0,11,11,6,0,0,0,0,197
COLPA BELGICA,atencion odontologica,medidas preventivas,2017-06-01,102,88,243,222,2,2,0,0,0,0,0,0,0,0,659
COLQUECHACA,atencion odontologica,medidas preventivas,2017-06-01,61,45,6,7,0,13,0,21,12,14,0,0,0,0,179
COLQUENCHA,atencion odontologica,medidas preventivas,2017-06-01,13,4,58,91,3,8,6,11,0,0,0,0,0,0,194
COLQUIRI,atencion odontologica,medidas preventivas,2017-06-01,32,21,17,35,2,13,22,25,5,1,0,0,0,0,173
COMANCHE,atencion odontologica,medidas preventivas,2017-06-01,0,0,19,26,0,0,0,0,0,0,0,0,0,0,45
COMARAPA,atencion odontologica,medidas preventivas,2017-06-01,62,39,0,0,4,4,0,5,1,0,0,0,0,0,115
COMBAYA,atencion odontologica,medidas preventivas,2017-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,medidas preventivas,2017-06-01,3,3,0,1,0,0,0,0,0,0,0,0,0,0,7
COPACABANA,atencion odontologica,medidas preventivas,2017-06-01,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14
CORIPATA,atencion odontologica,medidas preventivas,2017-06-01,16,10,246,257,0,0,0,1,0,0,0,0,0,0,530
CORO CORO,atencion odontologica,medidas preventivas,2017-06-01,6,0,91,68,0,0,2,2,0,0,0,0,0,0,169
COROICO,atencion odontologica,medidas preventivas,2017-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CORQUE,atencion odontologica,medidas preventivas,2017-06-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
COTAGAITA,atencion odontologica,medidas preventivas,2017-06-01,50,40,43,64,2,6,29,20,7,18,0,0,0,0,279
COTOCA,atencion odontologica,medidas preventivas,2017-06-01,195,229,0,0,0,1,4,24,2,1,0,0,0,0,456
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2017-06-01,0,3,0,1,1,0,3,0,1,0,0,0,0,0,9
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2017-06-01,146,128,4,7,1,7,2,12,5,14,0,0,0,0,326
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2017-06-01,12,3,4,13,1,9,6,11,11,8,0,0,0,0,78
CUEVO,atencion odontologica,medidas preventivas,2017-06-01,1,2,4,10,0,4,0,1,0,0,0,0,0,0,22
CULPINA,atencion odontologica,medidas preventivas,2017-06-01,22,8,0,0,0,0,0,1,0,0,0,0,0,0,31
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2017-06-01,20,10,54,46,0,0,1,2,5,4,0,0,0,0,142
CURVA,atencion odontologica,medidas preventivas,2017-06-01,12,23,48,58,0,1,0,4,2,1,0,0,0,0,149
DESAGUADERO,atencion odontologica,medidas preventivas,2017-06-01,1,4,18,16,0,0,0,0,0,0,0,0,0,0,39
EL ALTO,atencion odontologica,medidas preventivas,2017-06-01,1069,1138,4209,4295,1270,1418,380,781,97,67,0,0,0,0,14724
EL CHORO,atencion odontologica,medidas preventivas,2017-06-01,21,15,2,1,0,2,1,4,8,8,0,0,0,0,62
EL PUENTE(STC),atencion odontologica,medidas preventivas,2017-06-01,50,25,0,0,0,0,2,8,0,0,0,0,0,0,85
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2017-06-01,0,11,8,20,3,15,5,2,2,0,0,0,0,0,66
EL TORNO,atencion odontologica,medidas preventivas,2017-06-01,132,153,152,140,7,26,12,42,16,11,0,0,0,0,691
EL VILLAR,atencion odontologica,medidas preventivas,2017-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2017-06-01,73,78,24,31,0,3,1,19,14,14,0,0,0,0,257
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2017-06-01,29,62,1,0,0,5,0,5,3,4,0,0,0,0,109
ESCARA,atencion odontologica,medidas preventivas,2017-06-01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10
ESCOMA,atencion odontologica,medidas preventivas,2017-06-01,1,0,24,23,0,0,0,0,0,0,0,0,0,0,48
ESMERALDA,atencion odontologica,medidas preventivas,2017-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,medidas preventivas,2017-06-01,8,14,3,5,0,1,0,2,0,0,0,0,0,0,33
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2017-06-01,11,14,10,13,4,4,1,4,3,0,0,0,0,0,64
FILADELFIA,atencion odontologica,medidas preventivas,2017-06-01,11,11,1,1,0,2,1,2,2,1,0,0,0,0,32
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2017-06-01,33,32,2,1,0,3,0,9,2,5,0,0,0,0,87
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2017-06-01,17,25,385,454,39,12,3,6,3,5,0,0,0,0,949
GUANAY,atencion odontologica,medidas preventivas,2017-06-01,4,1,2,1,1,2,0,3,0,0,0,0,0,0,14
GUAQUI,atencion odontologica,medidas preventivas,2017-06-01,6,10,22,28,2,0,5,11,6,10,0,0,0,0,100
GUAYARAMERIN,atencion odontologica,medidas preventivas,2017-06-01,8,16,2,5,2,7,0,15,1,0,0,0,0,0,56
GUTIERREZ,atencion odontologica,medidas preventivas,2017-06-01,44,40,74,77,1,0,2,5,0,0,0,0,0,0,243
HUACARETA,atencion odontologica,medidas preventivas,2017-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2017-06-01,24,12,19,21,1,0,0,3,0,0,0,0,0,0,80
HUACHACALLA,atencion odontologica,medidas preventivas,2017-06-01,5,16,8,10,54,54,0,4,14,6,0,0,0,0,171
HUANUNI,atencion odontologica,medidas preventivas,2017-06-01,46,64,38,55,15,29,30,29,7,11,0,0,0,0,324
HUARACAJE,atencion odontologica,medidas preventivas,2017-06-01,4,5,5,4,1,4,3,3,0,0,0,0,0,0,29
HUARINA,atencion odontologica,medidas preventivas,2017-06-01,7,8,6,3,1,3,6,6,12,6,0,0,0,0,58
HUATAJATA,atencion odontologica,medidas preventivas,2017-06-01,4,6,0,0,0,0,1,3,0,4,0,0,0,0,18
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2017-06-01,1,3,30,28,19,10,0,0,0,0,0,0,0,0,91
HUMANATA,atencion odontologica,medidas preventivas,2017-06-01,18,10,6,1,0,7,2,14,31,19,0,0,0,0,108
ICHOCA,atencion odontologica,medidas preventivas,2017-06-01,2,0,143,136,0,0,0,0,0,0,0,0,0,0,281
ICLA,atencion odontologica,medidas preventivas,2017-06-01,109,114,12,19,2,20,2,10,0,0,0,0,0,0,288
INCAHUASI,atencion odontologica,medidas preventivas,2017-06-01,22,8,0,0,0,0,0,1,0,1,0,0,0,0,32
INGAVI (HUMAITA),atencion odontologica,medidas preventivas,2017-06-01,10,13,20,29,1,0,0,5,0,0,0,0,0,0,78
INQUISIVI,atencion odontologica,medidas preventivas,2017-06-01,13,25,208,172,0,5,0,4,0,0,0,0,0,0,427
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2017-06-01,27,23,1,1,0,0,0,4,0,3,0,0,0,0,59
IXIAMAS,atencion odontologica,medidas preventivas,2017-06-01,12,9,1,0,0,1,0,2,0,1,0,0,0,0,26
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2017-06-01,12,9,4,1,0,0,1,1,2,0,0,0,0,0,30
LA ASUNTA,atencion odontologica,medidas preventivas,2017-06-01,41,37,807,784,0,8,5,6,0,0,0,0,0,0,1688
LA GUARDIA,atencion odontologica,medidas preventivas,2017-06-01,246,295,0,1,0,16,3,9,7,4,0,0,0,0,581
LA PAZ,atencion odontologica,medidas preventivas,2017-06-01,1243,1357,790,910,159,223,692,1233,223,143,0,0,0,0,6973
LA RIVERA,atencion odontologica,medidas preventivas,2017-06-01,0,0,5,5,0,2,0,0,0,0,0,0,0,0,12
LAGUNILLAS,atencion odontologica,medidas preventivas,2017-06-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
LAJA,atencion odontologica,medidas preventivas,2017-06-01,19,14,0,1,0,6,1,19,2,5,0,0,0,0,67
LAS CARRERAS,atencion odontologica,medidas preventivas,2017-06-01,0,5,2,1,0,0,1,1,0,0,0,0,0,0,10
LICOMA PAMPA,atencion odontologica,medidas preventivas,2017-06-01,8,2,91,74,0,0,0,0,0,0,0,0,0,0,175
LLALLAGUA,atencion odontologica,medidas preventivas,2017-06-01,196,222,41,39,38,36,38,85,19,11,0,0,0,0,725
LLICA,atencion odontologica,medidas preventivas,2017-06-01,8,8,0,0,0,1,0,2,2,2,0,0,0,0,23
LORETO,atencion odontologica,medidas preventivas,2017-06-01,1,2,0,1,0,0,2,2,0,0,0,0,0,0,8
LURIBAY,atencion odontologica,medidas preventivas,2017-06-01,13,9,4,3,0,5,4,11,4,6,0,0,0,0,59
MACHACAMARCA,atencion odontologica,medidas preventivas,2017-06-01,19,19,3,21,0,0,11,11,17,25,0,0,0,0,126
MACHARETI,atencion odontologica,medidas preventivas,2017-06-01,6,8,2,0,0,4,0,8,0,0,0,0,0,0,28
MAGDALENA,atencion odontologica,medidas preventivas,2017-06-01,2,0,2,9,0,2,1,5,0,0,0,0,0,0,21
MAIRANA,atencion odontologica,medidas preventivas,2017-06-01,10,28,6,2,1,43,2,8,0,0,0,0,0,0,100
MALLA,atencion odontologica,medidas preventivas,2017-06-01,18,32,136,156,4,4,1,1,1,2,0,0,0,0,355
MAPIRI,atencion odontologica,medidas preventivas,2017-06-01,7,5,1,0,1,0,0,1,0,0,0,0,0,0,15
MECAPACA,atencion odontologica,medidas preventivas,2017-06-01,4,9,7,4,0,0,0,4,0,0,0,0,0,0,28
MINEROS,atencion odontologica,medidas preventivas,2017-06-01,18,30,0,2,1,1,0,10,5,2,0,0,0,0,69
MIZQUE,atencion odontologica,medidas preventivas,2017-06-01,30,51,22,4,0,0,0,2,0,0,0,0,0,0,109
MOCOMOCO,atencion odontologica,medidas preventivas,2017-06-01,1,1,7,6,0,0,0,0,0,0,0,0,0,0,15
MOJINETE,atencion odontologica,medidas preventivas,2017-06-01,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,medidas preventivas,2017-06-01,7,4,50,36,1,8,1,13,3,3,0,0,0,0,126
MONTEAGUDO,atencion odontologica,medidas preventivas,2017-06-01,69,56,6,13,0,2,0,12,1,0,0,0,0,0,159
MONTERO,atencion odontologica,medidas preventivas,2017-06-01,280,234,153,189,32,70,32,198,42,43,0,0,0,0,1273
MORO MORO,atencion odontologica,medidas preventivas,2017-06-01,17,5,1,0,0,0,0,1,0,0,0,0,0,0,24
MOROCHATA,atencion odontologica,medidas preventivas,2017-06-01,48,59,114,92,8,4,1,10,14,21,0,0,0,0,371
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2017-06-01,12,10,14,8,0,0,0,0,0,0,0,0,0,0,44
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,medidas preventivas,2017-06-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,medidas preventivas,2017-06-01,36,27,0,10,1,8,2,17,17,13,0,0,0,0,131
OKINAWA,atencion odontologica,medidas preventivas,2017-06-01,8,9,0,5,0,1,0,7,0,0,0,0,0,0,30
OMEREQUE,atencion odontologica,medidas preventivas,2017-06-01,3,4,27,25,2,1,0,0,0,0,0,0,0,0,62
ORURO,atencion odontologica,medidas preventivas,2017-06-01,328,331,238,280,143,214,636,736,105,59,0,0,0,0,3070
PADCAYA,atencion odontologica,medidas preventivas,2017-06-01,9,3,12,11,2,8,4,13,0,0,0,0,0,0,62
PADILLA,atencion odontologica,medidas preventivas,2017-06-01,21,17,11,11,0,1,1,2,0,0,0,0,0,0,64
PAILON,atencion odontologica,medidas preventivas,2017-06-01,7,11,0,4,2,5,3,10,2,3,0,0,0,0,47
PALCA,atencion odontologica,medidas preventivas,2017-06-01,32,55,261,211,0,1,0,3,0,2,0,0,0,0,565
PALOS BLANCOS,atencion odontologica,medidas preventivas,2017-06-01,53,80,16,15,3,20,34,59,13,12,0,0,0,0,305
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2017-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,medidas preventivas,2017-06-01,36,64,2,4,0,4,1,17,2,1,0,0,0,0,131
PAPEL PAMPA,atencion odontologica,medidas preventivas,2017-06-01,8,7,173,235,1,0,0,0,1,0,0,0,0,0,425
PASORAPA,atencion odontologica,medidas preventivas,2017-06-01,7,2,21,31,0,3,6,10,5,6,0,0,0,0,91
PATACAMAYA,atencion odontologica,medidas preventivas,2017-06-01,54,30,14,14,0,0,2,3,0,1,0,0,0,0,118
PAZÑA,atencion odontologica,medidas preventivas,2017-06-01,1,5,15,5,1,0,0,13,0,4,0,0,0,0,44
PELECHUCO,atencion odontologica,medidas preventivas,2017-06-01,4,13,0,0,0,1,0,4,1,0,0,0,0,0,23
POCOATA,atencion odontologica,medidas preventivas,2017-06-01,70,84,0,1,0,5,3,8,37,64,0,0,0,0,272
POCONA,atencion odontologica,medidas preventivas,2017-06-01,22,31,52,50,0,2,0,2,0,0,0,0,0,0,159
POJO (CBBA),atencion odontologica,medidas preventivas,2017-06-01,12,30,29,27,4,1,3,12,1,1,0,0,0,0,120
POOPO,atencion odontologica,medidas preventivas,2017-06-01,12,22,15,27,3,6,7,14,7,14,0,0,0,0,127
PORCO,atencion odontologica,medidas preventivas,2017-06-01,7,8,1,0,1,0,4,0,0,0,0,0,0,0,21
POROMA,atencion odontologica,medidas preventivas,2017-06-01,70,50,21,22,2,6,0,9,0,1,0,0,0,0,181
PORONGO,atencion odontologica,medidas preventivas,2017-06-01,65,43,5,8,2,4,1,14,14,15,0,0,0,0,171
PORTACHUELO,atencion odontologica,medidas preventivas,2017-06-01,4,1,1,0,0,0,0,0,0,0,0,0,0,0,6
PORVENIR,atencion odontologica,medidas preventivas,2017-06-01,21,25,89,30,35,0,0,0,0,0,0,0,0,0,200
POSTRER VALLE,atencion odontologica,medidas preventivas,2017-06-01,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9
POTOSI,atencion odontologica,medidas preventivas,2017-06-01,188,175,71,81,64,69,43,114,24,24,0,0,0,0,853
PRESTO,atencion odontologica,medidas preventivas,2017-06-01,12,6,47,56,0,4,0,2,0,0,0,0,0,0,127
PUCARA,atencion odontologica,medidas preventivas,2017-06-01,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10
PUCARANI,atencion odontologica,medidas preventivas,2017-06-01,25,26,71,64,2,7,1,22,13,7,0,0,0,0,238
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2017-06-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2017-06-01,2,6,140,146,0,0,0,0,0,0,0,0,0,0,294
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2017-06-01,46,49,73,43,1,11,3,22,2,4,0,0,0,0,254
PUERTO PEREZ,atencion odontologica,medidas preventivas,2017-06-01,0,0,65,62,0,0,0,0,0,0,0,0,0,0,127
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2017-06-01,70,54,20,12,0,3,0,7,0,0,0,0,0,0,166
PUERTO RICO,atencion odontologica,medidas preventivas,2017-06-01,41,36,0,1,0,0,0,0,1,1,0,0,0,0,80
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2017-06-01,20,31,26,8,2,5,1,10,4,0,0,0,0,0,107
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2017-06-01,110,111,22,36,9,24,2,14,2,0,0,0,0,0,330
PUNA,atencion odontologica,medidas preventivas,2017-06-01,28,25,0,0,0,1,1,4,0,1,0,0,0,0,60
PUNATA,atencion odontologica,medidas preventivas,2017-06-01,44,58,31,100,45,23,49,88,22,42,0,0,0,0,502
QUIABAYA,atencion odontologica,medidas preventivas,2017-06-01,10,6,136,106,0,0,0,0,0,0,0,0,0,0,258
QUILLACOLLO,atencion odontologica,medidas preventivas,2017-06-01,365,352,166,191,46,127,140,352,86,74,0,0,0,0,1899
QUIME,atencion odontologica,medidas preventivas,2017-06-01,32,44,158,145,0,1,0,5,0,0,0,0,0,0,385
QUIRUSILLAS,atencion odontologica,medidas preventivas,2017-06-01,1,0,36,36,0,0,0,0,0,0,0,0,0,0,73
RAVELO,atencion odontologica,medidas preventivas,2017-06-01,55,27,0,1,0,1,0,3,7,6,0,0,0,0,100
REYES,atencion odontologica,medidas preventivas,2017-06-01,1,2,20,19,2,6,13,19,1,2,0,0,0,0,85
RIBERALTA,atencion odontologica,medidas preventivas,2017-06-01,100,90,29,36,14,66,14,124,3,2,0,0,0,0,478
ROBORE,atencion odontologica,medidas preventivas,2017-06-01,0,0,4,26,0,0,28,18,0,0,0,0,0,0,76
RURRENABAQUE,atencion odontologica,medidas preventivas,2017-06-01,13,19,16,24,8,13,14,37,13,5,0,0,0,0,162
SABAYA,atencion odontologica,medidas preventivas,2017-06-01,16,11,44,45,0,4,0,5,0,0,0,0,0,0,125
SACABA,atencion odontologica,medidas preventivas,2017-06-01,149,181,688,855,196,310,124,328,84,67,0,0,0,0,2982
SACABAMBA,atencion odontologica,medidas preventivas,2017-06-01,3,1,27,26,3,3,0,0,0,0,0,0,0,0,63
SACACA,atencion odontologica,medidas preventivas,2017-06-01,14,9,0,1,1,15,0,7,5,6,0,0,0,0,58
SAIPINA,atencion odontologica,medidas preventivas,2017-06-01,0,0,2,7,0,0,0,2,0,0,0,0,0,0,11
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2017-06-01,23,39,72,41,4,20,6,11,21,19,0,0,0,0,256
SAMAIPATA,atencion odontologica,medidas preventivas,2017-06-01,34,51,10,2,2,13,0,13,0,0,0,0,0,0,125
SAN AGUSTIN,atencion odontologica,medidas preventivas,2017-06-01,4,1,2,0,0,0,2,4,0,0,0,0,0,0,13
SAN ANDRES,atencion odontologica,medidas preventivas,2017-06-01,22,39,7,5,0,2,3,5,0,2,0,0,0,0,85
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2017-06-01,15,8,22,23,0,0,0,1,2,2,0,0,0,0,73
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2017-06-01,32,6,0,0,0,0,0,0,0,0,0,0,0,0,38
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2017-06-01,26,16,0,0,0,0,0,1,0,0,0,0,0,0,43
SAN BENITO,atencion odontologica,medidas preventivas,2017-06-01,61,22,8,8,1,1,1,8,15,13,0,0,0,0,138
SAN BORJA,atencion odontologica,medidas preventivas,2017-06-01,20,25,4,7,4,17,2,30,0,0,0,0,0,0,109
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2017-06-01,31,34,119,114,0,0,0,9,1,1,0,0,0,0,309
SAN CARLOS,atencion odontologica,medidas preventivas,2017-06-01,8,8,9,8,0,1,0,1,0,0,0,0,0,0,35
SAN IGNACIO,atencion odontologica,medidas preventivas,2017-06-01,3,17,122,86,8,5,15,30,3,2,0,0,0,0,291
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2017-06-01,26,33,241,197,14,15,29,108,19,5,0,0,0,0,687
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2017-06-01,0,0,0,4,1,1,3,5,0,0,0,0,0,0,14
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2017-06-01,87,90,2,1,1,0,0,3,1,2,0,0,0,0,187
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2017-06-01,19,18,9,8,1,0,0,1,1,3,0,0,0,0,60
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2017-06-01,17,13,0,0,0,0,0,2,6,0,0,0,0,0,38
SAN JULIAN,atencion odontologica,medidas preventivas,2017-06-01,70,93,56,54,0,7,2,24,28,12,0,0,0,0,346
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2017-06-01,51,45,3,0,0,0,0,0,0,0,0,0,0,0,99
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2017-06-01,47,36,54,94,20,27,10,36,3,4,0,0,0,0,331
SAN LUCAS,atencion odontologica,medidas preventivas,2017-06-01,114,109,27,20,0,7,2,79,0,0,0,0,0,0,358
SAN MATIAS,atencion odontologica,medidas preventivas,2017-06-01,3,12,1,0,0,6,0,1,0,2,0,0,0,0,25
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2017-06-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2017-06-01,2,0,4,4,0,0,0,0,0,0,0,0,0,0,10
SAN PEDRO,atencion odontologica,medidas preventivas,2017-06-01,12,7,14,35,10,11,1,6,2,1,0,0,0,0,99
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2017-06-01,20,27,88,102,28,9,0,10,4,6,0,0,0,0,294
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2017-06-01,8,3,118,136,0,0,0,2,0,1,0,0,0,0,268
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2017-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2017-06-01,5,10,75,118,1,0,0,2,2,0,0,0,0,0,213
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2017-06-01,1,3,2,9,0,1,2,3,0,0,0,0,0,0,21
SAN RAFAEL,atencion odontologica,medidas preventivas,2017-06-01,29,52,41,29,1,11,5,32,6,3,0,0,0,0,209
SAN RAMON BENI,atencion odontologica,medidas preventivas,2017-06-01,32,24,0,0,0,0,0,0,0,0,0,0,0,0,56
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2017-06-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,27
SANTA ANA,atencion odontologica,medidas preventivas,2017-06-01,21,16,30,38,17,18,19,24,2,3,0,0,0,0,188
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2017-06-01,2468,2502,435,469,128,346,396,1416,261,144,0,0,0,0,8565
SANTA ROSA,atencion odontologica,medidas preventivas,2017-06-01,52,45,141,172,24,13,2,8,0,0,0,0,0,0,457
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2017-06-01,45,36,3,0,0,3,1,4,0,0,0,0,0,0,92
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2017-06-01,1,0,2,47,0,0,0,0,0,2,0,0,0,0,52
