municipality,group,variable,month,AQV femenino,TOTAL
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,54,54
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,24,24
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,4,4
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,6,6
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,64,64
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,35,35
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,4,4
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,22,22
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,5,5
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,9,9
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,5,5
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,2,2
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-11-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,12,12
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,71,71
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,50,50
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,37,37
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,3,3
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2008-12-01,6,6
