,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS PRIMERA,PERSONAS DE 15 A 19 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2024-07-01,10,10,0,0,0,0,20,0,20
INQUISIVI,consulta externa,personas de 15 a 19 anos,2024-07-01,29,40,1,0,5,6,69,1,70
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2024-07-01,39,62,9,10,0,0,101,19,120
IXIAMAS,consulta externa,personas de 15 a 19 anos,2024-07-01,46,79,0,2,0,0,125,2,127
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-07-01,30,44,12,10,1,1,74,22,96
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2024-07-01,95,141,9,11,63,87,236,20,256
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2024-07-01,331,586,81,286,14,24,917,367,1284
LA PAZ,consulta externa,personas de 15 a 19 anos,2024-07-01,3166,4239,1637,2158,462,617,7405,3795,11200
LA RIVERA,consulta externa,personas de 15 a 19 anos,2024-07-01,2,1,0,0,0,0,3,0,3
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2024-07-01,19,58,9,13,0,0,77,22,99
LAJA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,55,2,15,0,0,76,17,93
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2024-07-01,17,28,1,1,0,0,45,2,47
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2024-07-01,7,19,0,0,1,0,26,0,26
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2024-07-01,126,306,5,55,0,2,432,60,492
LLICA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,21,0,0,0,0,42,0,42
LORETO,consulta externa,personas de 15 a 19 anos,2024-07-01,8,25,10,19,0,0,33,29,62
LURIBAY,consulta externa,personas de 15 a 19 anos,2024-07-01,35,32,2,0,0,0,67,2,69
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-07-01,19,35,0,4,5,4,54,4,58
MACHARETI,consulta externa,personas de 15 a 19 anos,2024-07-01,24,48,1,7,3,9,72,8,80
MAGDALENA,consulta externa,personas de 15 a 19 anos,2024-07-01,23,35,4,7,5,14,58,11,69
MAIRANA,consulta externa,personas de 15 a 19 anos,2024-07-01,18,47,4,18,0,0,65,22,87
MALLA,consulta externa,personas de 15 a 19 anos,2024-07-01,10,12,0,0,0,0,22,0,22
MAPIRI,consulta externa,personas de 15 a 19 anos,2024-07-01,33,101,1,3,0,0,134,4,138
MECAPACA,consulta externa,personas de 15 a 19 anos,2024-07-01,25,52,4,6,0,0,77,10,87
MINEROS,consulta externa,personas de 15 a 19 anos,2024-07-01,42,92,4,9,10,6,134,13,147
MIZQUE,consulta externa,personas de 15 a 19 anos,2024-07-01,71,149,6,40,17,23,220,46,266
MOCOMOCO,consulta externa,personas de 15 a 19 anos,2024-07-01,16,42,2,1,0,0,58,3,61
MOJINETE,consulta externa,personas de 15 a 19 anos,2024-07-01,6,5,0,0,0,0,11,0,11
MOJOCOYA,consulta externa,personas de 15 a 19 anos,2024-07-01,19,35,0,4,0,0,54,4,58
MONTEAGUDO,consulta externa,personas de 15 a 19 anos,2024-07-01,112,235,32,47,4,2,347,79,426
MONTERO,consulta externa,personas de 15 a 19 anos,2024-07-01,502,1449,110,177,5,4,1951,287,2238
MORO MORO,consulta externa,personas de 15 a 19 anos,2024-07-01,9,15,0,0,0,0,24,0,24
MOROCHATA,consulta externa,personas de 15 a 19 anos,2024-07-01,26,82,1,1,0,0,108,2,110
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 15 a 19 anos,2024-07-01,39,40,2,1,0,0,79,3,82
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 15 a 19 anos,2024-07-01,28,19,0,0,2,3,47,0,47
OCURI,consulta externa,personas de 15 a 19 anos,2024-07-01,36,80,0,5,0,0,116,5,121
OKINAWA,consulta externa,personas de 15 a 19 anos,2024-07-01,39,72,15,22,0,0,111,37,148
OMEREQUE,consulta externa,personas de 15 a 19 anos,2024-07-01,17,38,1,2,0,1,55,3,58
ORURO,consulta externa,personas de 15 a 19 anos,2024-07-01,1792,2659,476,907,343,503,4451,1383,5834
PADCAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,72,152,2,5,21,33,224,7,231
PADILLA,consulta externa,personas de 15 a 19 anos,2024-07-01,50,117,9,21,0,2,167,30,197
PAILON,consulta externa,personas de 15 a 19 anos,2024-07-01,86,157,10,74,2,0,243,84,327
PALCA,consulta externa,personas de 15 a 19 anos,2024-07-01,36,96,0,0,23,44,132,0,132
PALOS BLANCOS,consulta externa,personas de 15 a 19 anos,2024-07-01,127,258,9,17,0,0,385,26,411
PAMPA AULLAGAS,consulta externa,personas de 15 a 19 anos,2024-07-01,10,9,3,1,0,0,19,4,23
PAMPA GRANDE,consulta externa,personas de 15 a 19 anos,2024-07-01,15,42,0,2,0,0,57,2,59
PAPEL PAMPA,consulta externa,personas de 15 a 19 anos,2024-07-01,23,44,0,1,0,0,67,1,68
PASORAPA,consulta externa,personas de 15 a 19 anos,2024-07-01,13,14,0,3,0,0,27,3,30
PATACAMAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,65,104,10,22,0,0,169,32,201
PAZÑA,consulta externa,personas de 15 a 19 anos,2024-07-01,16,26,2,0,0,0,42,2,44
PELECHUCO,consulta externa,personas de 15 a 19 anos,2024-07-01,45,51,2,2,4,2,96,4,100
POCOATA,consulta externa,personas de 15 a 19 anos,2024-07-01,63,110,1,2,0,0,173,3,176
POCONA,consulta externa,personas de 15 a 19 anos,2024-07-01,43,60,1,0,0,0,103,1,104
POJO (CBBA),consulta externa,personas de 15 a 19 anos,2024-07-01,29,83,4,27,0,0,112,31,143
POOPO,consulta externa,personas de 15 a 19 anos,2024-07-01,24,21,5,9,1,0,45,14,59
PORCO,consulta externa,personas de 15 a 19 anos,2024-07-01,16,108,0,1,0,2,124,1,125
POROMA,consulta externa,personas de 15 a 19 anos,2024-07-01,44,97,0,0,1,2,141,0,141
PORONGO,consulta externa,personas de 15 a 19 anos,2024-07-01,32,53,7,13,1,2,85,20,105
PORTACHUELO,consulta externa,personas de 15 a 19 anos,2024-07-01,19,44,23,68,2,8,63,91,154
PORVENIR,consulta externa,personas de 15 a 19 anos,2024-07-01,52,68,12,9,0,0,120,21,141
POSTRER VALLE,consulta externa,personas de 15 a 19 anos,2024-07-01,9,1,0,0,0,0,10,0,10
POTOSI,consulta externa,personas de 15 a 19 anos,2024-07-01,1597,2309,272,364,342,339,3906,636,4542
PRESTO,consulta externa,personas de 15 a 19 anos,2024-07-01,19,54,6,1,0,0,73,7,80
PUCARA,consulta externa,personas de 15 a 19 anos,2024-07-01,3,9,3,2,0,0,12,5,17
PUCARANI,consulta externa,personas de 15 a 19 anos,2024-07-01,68,121,12,13,0,0,189,25,214
PUERTO ACOSTA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,21,2,0,0,0,42,2,44
PUERTO CARABUCO,consulta externa,personas de 15 a 19 anos,2024-07-01,18,28,0,0,0,0,46,0,46
PUERTO GONZALO MORENO,consulta externa,personas de 15 a 19 anos,2024-07-01,37,65,1,16,17,6,102,17,119
PUERTO PEREZ,consulta externa,personas de 15 a 19 anos,2024-07-01,23,23,6,0,0,0,46,6,52
PUERTO QUIJARRO,consulta externa,personas de 15 a 19 anos,2024-07-01,120,58,15,22,13,25,178,37,215
PUERTO RICO,consulta externa,personas de 15 a 19 anos,2024-07-01,32,44,0,0,0,0,76,0,76
PUERTO SILES,consulta externa,personas de 15 a 19 anos,2024-07-01,8,13,0,1,0,0,21,1,22
PUERTO SUAREZ,consulta externa,personas de 15 a 19 anos,2024-07-01,41,95,6,7,0,7,136,13,149
PUERTO VILLARROEL,consulta externa,personas de 15 a 19 anos,2024-07-01,329,718,46,78,0,0,1047,124,1171
PUNA,consulta externa,personas de 15 a 19 anos,2024-07-01,71,69,1,0,34,39,140,1,141
PUNATA,consulta externa,personas de 15 a 19 anos,2024-07-01,189,321,112,140,4,8,510,252,762
QUIABAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,19,1,0,0,0,40,1,41
QUILLACOLLO,consulta externa,personas de 15 a 19 anos,2024-07-01,425,879,200,257,21,32,1304,457,1761
QUIME,consulta externa,personas de 15 a 19 anos,2024-07-01,16,24,1,9,1,0,40,10,50
QUIRUSILLAS,consulta externa,personas de 15 a 19 anos,2024-07-01,5,5,0,3,0,0,10,3,13
RAQAYPAMPA(ETA),consulta externa,personas de 15 a 19 anos,2024-07-01,21,32,1,2,11,12,53,3,56
RAVELO,consulta externa,personas de 15 a 19 anos,2024-07-01,48,73,0,0,0,0,121,0,121
REYES,consulta externa,personas de 15 a 19 anos,2024-07-01,96,133,1,0,0,0,229,1,230
RIBERALTA,consulta externa,personas de 15 a 19 anos,2024-07-01,419,1038,80,232,41,132,1457,312,1769
ROBORE,consulta externa,personas de 15 a 19 anos,2024-07-01,73,121,5,3,29,31,194,8,202
RURRENABAQUE,consulta externa,personas de 15 a 19 anos,2024-07-01,77,156,38,17,12,5,233,55,288
SABAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,10,25,1,1,3,2,35,2,37
SACABA,consulta externa,personas de 15 a 19 anos,2024-07-01,478,828,77,156,151,230,1306,233,1539
SACABAMBA,consulta externa,personas de 15 a 19 anos,2024-07-01,23,28,0,1,0,0,51,1,52
SACACA,consulta externa,personas de 15 a 19 anos,2024-07-01,22,59,0,1,0,0,81,1,82
SAIPINA,consulta externa,personas de 15 a 19 anos,2024-07-01,17,23,2,8,0,0,40,10,50
SALINAS DE GARCI MENDOZA,consulta externa,personas de 15 a 19 anos,2024-07-01,22,45,2,3,10,8,67,5,72
SAMAIPATA,consulta externa,personas de 15 a 19 anos,2024-07-01,33,51,6,11,0,0,84,17,101
SAN AGUSTIN,consulta externa,personas de 15 a 19 anos,2024-07-01,14,13,0,0,0,0,27,0,27
SAN ANDRES,consulta externa,personas de 15 a 19 anos,2024-07-01,50,124,5,9,0,2,174,14,188
SAN ANDRES DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-07-01,15,16,2,0,0,0,31,2,33
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 15 a 19 anos,2024-07-01,14,10,0,0,0,0,24,0,24
SAN ANTONIO DE LOMERIO,consulta externa,personas de 15 a 19 anos,2024-07-01,17,22,1,0,0,0,39,1,40
SAN BENITO,consulta externa,personas de 15 a 19 anos,2024-07-01,38,55,1,17,0,0,93,18,111
SAN BORJA,consulta externa,personas de 15 a 19 anos,2024-07-01,150,334,41,72,42,89,484,113,597
SAN BUENA VENTURA,consulta externa,personas de 15 a 19 anos,2024-07-01,20,52,0,16,0,0,72,16,88
SAN CARLOS,consulta externa,personas de 15 a 19 anos,2024-07-01,20,66,1,3,5,2,86,4,90
SAN IGNACIO,consulta externa,personas de 15 a 19 anos,2024-07-01,86,139,7,22,9,14,225,29,254
SAN IGNACIO DE VELASCO,consulta externa,personas de 15 a 19 anos,2024-07-01,130,235,21,92,1,1,365,113,478
SAN JAVIER(BNI),consulta externa,personas de 15 a 19 anos,2024-07-01,10,22,0,0,3,9,32,0,32
SAN JAVIER(STC),consulta externa,personas de 15 a 19 anos,2024-07-01,34,63,0,0,0,0,97,0,97
SAN JOAQUIN,consulta externa,personas de 15 a 19 anos,2024-07-01,21,27,0,0,0,0,48,0,48
SAN JOSE DE CHIQUITOS,consulta externa,personas de 15 a 19 anos,2024-07-01,23,39,2,0,0,0,62,2,64
SAN JUAN DE YAPACANI,consulta externa,personas de 15 a 19 anos,2024-07-01,53,53,3,3,0,0,106,6,112
SAN JULIAN,consulta externa,personas de 15 a 19 anos,2024-07-01,161,320,11,23,4,17,481,34,515
SAN LORENZO(PND),consulta externa,personas de 15 a 19 anos,2024-07-01,27,82,1,9,0,0,109,10,119
SAN LORENZO(TJA),consulta externa,personas de 15 a 19 anos,2024-07-01,135,214,3,12,0,0,349,15,364
SAN LUCAS,consulta externa,personas de 15 a 19 anos,2024-07-01,118,190,14,4,11,15,308,18,326
SAN MATIAS,consulta externa,personas de 15 a 19 anos,2024-07-01,39,66,3,11,2,2,105,14,119
SAN MIGUEL DE VELASCO,consulta externa,personas de 15 a 19 anos,2024-07-01,38,81,8,51,0,0,119,59,178
SAN PABLO DE LIPEZ,consulta externa,personas de 15 a 19 anos,2024-07-01,10,25,0,0,1,2,35,0,35
SAN PEDRO,consulta externa,personas de 15 a 19 anos,2024-07-01,99,186,8,24,0,0,285,32,317
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 15 a 19 anos,2024-07-01,29,97,0,0,0,0,126,0,126
SAN PEDRO DE CURAHUARA,consulta externa,personas de 15 a 19 anos,2024-07-01,11,26,1,0,0,0,37,1,38
SAN PEDRO DE MACHA,consulta externa,personas de 15 a 19 anos,2024-07-01,47,61,0,0,0,0,108,0,108
SAN PEDRO DE QUEMES,consulta externa,personas de 15 a 19 anos,2024-07-01,6,11,0,1,0,0,17,1,18
SAN PEDRO DE TIQUINA,consulta externa,personas de 15 a 19 anos,2024-07-01,19,30,5,14,0,0,49,19,68
SAN PEDRO(PND),consulta externa,personas de 15 a 19 anos,2024-07-01,6,21,0,0,0,0,27,0,27
SAN RAFAEL,consulta externa,personas de 15 a 19 anos,2024-07-01,18,35,1,10,0,0,53,11,64
SAN RAMON BENI,consulta externa,personas de 15 a 19 anos,2024-07-01,19,59,2,6,0,0,78,8,86
SAN RAMON SCZ,consulta externa,personas de 15 a 19 anos,2024-07-01,37,43,0,1,0,0,80,1,81
SANTA ANA,consulta externa,personas de 15 a 19 anos,2024-07-01,57,100,4,7,0,0,157,11,168
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 15 a 19 anos,2024-07-01,4131,7636,1244,2238,672,1117,11767,3482,15249
SANTA ROSA,consulta externa,personas de 15 a 19 anos,2024-07-01,31,77,0,0,0,4,108,0,108
SANTA ROSA DEL SARA,consulta externa,personas de 15 a 19 anos,2024-07-01,74,125,4,7,2,8,199,11,210
SANTIAGO DE CALLAPA,consulta externa,personas de 15 a 19 anos,2024-07-01,9,18,1,0,0,0,27,1,28
SANTIAGO DE HUARI,consulta externa,personas de 15 a 19 anos,2024-07-01,9,44,3,3,0,1,53,6,59
SANTIAGO DE HUATA,consulta externa,personas de 15 a 19 anos,2024-07-01,18,19,0,2,0,0,37,2,39
SANTIAGO DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-07-01,16,29,2,0,0,0,45,2,47
SANTIVAÑES,consulta externa,personas de 15 a 19 anos,2024-07-01,26,45,1,0,0,0,71,1,72
SANTUARIO DE QUILLACAS,consulta externa,personas de 15 a 19 anos,2024-07-01,11,29,0,3,15,35,40,3,43
SAPAHAQUI,consulta externa,personas de 15 a 19 anos,2024-07-01,19,40,0,0,2,2,59,0,59
SENA,consulta externa,personas de 15 a 19 anos,2024-07-01,43,78,0,0,0,0,121,0,121
SHINAOTA,consulta externa,personas de 15 a 19 anos,2024-07-01,115,153,14,22,44,32,268,36,304
SICA SICA (VILLA AROMA),consulta externa,personas de 15 a 19 anos,2024-07-01,37,74,10,8,0,0,111,18,129
SICAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,9,14,0,0,0,0,23,0,23
SIPE SIPE,consulta externa,personas de 15 a 19 anos,2024-07-01,104,207,34,56,0,0,311,90,401
SOPACHUY,consulta externa,personas de 15 a 19 anos,2024-07-01,25,47,5,19,0,0,72,24,96
SORACACHI,consulta externa,personas de 15 a 19 anos,2024-07-01,26,38,0,4,2,0,64,4,68
SORATA,consulta externa,personas de 15 a 19 anos,2024-07-01,43,78,8,12,0,0,121,20,141
SUCRE,consulta externa,personas de 15 a 19 anos,2024-07-01,1842,3220,874,1130,99,122,5062,2004,7066
TACACHI,consulta externa,personas de 15 a 19 anos,2024-07-01,0,6,1,1,0,0,6,2,8
TACACOMA,consulta externa,personas de 15 a 19 anos,2024-07-01,27,40,4,0,0,0,67,4,71
TACOBAMBA,consulta externa,personas de 15 a 19 anos,2024-07-01,18,22,0,0,0,0,40,0,40
TACOPAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,72,1,0,0,0,93,1,94
TAHUA,consulta externa,personas de 15 a 19 anos,2024-07-01,7,5,0,3,0,0,12,3,15
TAPACARI,consulta externa,personas de 15 a 19 anos,2024-07-01,30,126,0,0,0,0,156,0,156
TARABUCO,consulta externa,personas de 15 a 19 anos,2024-07-01,57,116,7,16,0,0,173,23,196
TARACO,consulta externa,personas de 15 a 19 anos,2024-07-01,10,29,4,3,0,0,39,7,46
TARATA,consulta externa,personas de 15 a 19 anos,2024-07-01,23,50,9,30,0,0,73,39,112
TARIJA,consulta externa,personas de 15 a 19 anos,2024-07-01,1140,1753,395,486,173,259,2893,881,3774
TARVITA,consulta externa,personas de 15 a 19 anos,2024-07-01,29,72,1,7,2,3,101,8,109
TEOPONTE,consulta externa,personas de 15 a 19 anos,2024-07-01,26,49,0,0,0,0,75,0,75
TIAHUANACU,consulta externa,personas de 15 a 19 anos,2024-07-01,26,43,5,5,0,0,69,10,79
TINGUIPAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,49,58,2,0,3,8,107,2,109
TIPUANI,consulta externa,personas de 15 a 19 anos,2024-07-01,20,55,2,3,0,0,75,5,80
TIQUIPAYA,consulta externa,personas de 15 a 19 anos,2024-07-01,243,394,30,59,0,0,637,89,726
TIRAQUE (CBBA),consulta externa,personas de 15 a 19 anos,2024-07-01,93,284,3,13,4,9,377,16,393
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 15 a 19 anos,2024-07-01,6,4,0,0,0,0,10,0,10
TOCO,consulta externa,personas de 15 a 19 anos,2024-07-01,18,34,11,25,0,3,52,36,88
TODOS SANTOS,consulta externa,personas de 15 a 19 anos,2024-07-01,2,5,0,0,0,0,7,0,7
TOLATA,consulta externa,personas de 15 a 19 anos,2024-07-01,18,54,6,17,0,0,72,23,95
TOLEDO,consulta externa,personas de 15 a 19 anos,2024-07-01,9,23,0,1,0,0,32,1,33
TOMAVE,consulta externa,personas de 15 a 19 anos,2024-07-01,14,46,0,2,0,0,60,2,62
TOMINA,consulta externa,personas de 15 a 19 anos,2024-07-01,47,73,0,9,0,0,120,9,129
TORO TORO,consulta externa,personas de 15 a 19 anos,2024-07-01,18,55,0,0,0,0,73,0,73
TOTORA(CBBA),consulta externa,personas de 15 a 19 anos,2024-07-01,36,155,1,17,2,6,191,18,209
TOTORA(ORR),consulta externa,personas de 15 a 19 anos,2024-07-01,16,16,0,0,2,3,32,0,32
TRIGAL,consulta externa,personas de 15 a 19 anos,2024-07-01,13,13,2,0,0,0,26,2,28
TRINIDAD,consulta externa,personas de 15 a 19 anos,2024-07-01,444,806,115,182,202,245,1250,297,1547
TUPIZA,consulta externa,personas de 15 a 19 anos,2024-07-01,185,361,43,99,18,26,546,142,688
TURCO,consulta externa,personas de 15 a 19 anos,2024-07-01,10,29,1,1,0,0,39,2,41
UMALA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,29,1,8,0,0,50,9,59
UNCIA,consulta externa,personas de 15 a 19 anos,2024-07-01,85,129,5,11,0,0,214,16,230
URIONDO (A. CONCEPCION),consulta externa,personas de 15 a 19 anos,2024-07-01,55,118,0,4,23,60,173,4,177
URUBICHA,consulta externa,personas de 15 a 19 anos,2024-07-01,15,48,0,1,1,0,63,1,64
UYUNI,consulta externa,personas de 15 a 19 anos,2024-07-01,142,238,27,26,6,9,380,53,433
VACAS,consulta externa,personas de 15 a 19 anos,2024-07-01,40,65,2,1,0,0,105,3,108
VALLEGRANDE,consulta externa,personas de 15 a 19 anos,2024-07-01,40,88,15,20,5,10,128,35,163
VIACHA,consulta externa,personas de 15 a 19 anos,2024-07-01,212,367,91,121,17,17,579,212,791
VILA VILA,consulta externa,personas de 15 a 19 anos,2024-07-01,22,27,0,0,2,2,49,0,49
VILLA CHARCAS,consulta externa,personas de 15 a 19 anos,2024-07-01,35,104,1,4,3,5,139,5,144
VILLA MONTES,consulta externa,personas de 15 a 19 anos,2024-07-01,179,307,15,16,8,11,486,31,517
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 15 a 19 anos,2024-07-01,15,33,5,5,0,0,48,10,58
VILLA RIVERO,consulta externa,personas de 15 a 19 anos,2024-07-01,18,17,4,11,0,0,35,15,50
VILLA SERRANO,consulta externa,personas de 15 a 19 anos,2024-07-01,31,54,3,21,0,0,85,24,109
VILLA TUNARI,consulta externa,personas de 15 a 19 anos,2024-07-01,445,712,47,37,4,6,1157,84,1241
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 15 a 19 anos,2024-07-01,34,68,1,12,0,0,102,13,115
VILLAZON,consulta externa,personas de 15 a 19 anos,2024-07-01,149,251,33,82,53,91,400,115,515
VINTO,consulta externa,personas de 15 a 19 anos,2024-07-01,169,405,18,71,0,0,574,89,663
VITICHI,consulta externa,personas de 15 a 19 anos,2024-07-01,40,57,0,0,7,15,97,0,97
WALDO BALLIVIAN,consulta externa,personas de 15 a 19 anos,2024-07-01,2,10,1,6,0,0,12,7,19
WARNES,consulta externa,personas de 15 a 19 anos,2024-07-01,428,819,57,140,7,6,1247,197,1444
YACO,consulta externa,personas de 15 a 19 anos,2024-07-01,22,36,0,1,0,0,58,1,59
YACUIBA,consulta externa,personas de 15 a 19 anos,2024-07-01,387,660,91,137,77,122,1047,228,1275
YAMPARAEZ,consulta externa,personas de 15 a 19 anos,2024-07-01,17,60,1,1,2,1,77,2,79
YANACACHI,consulta externa,personas de 15 a 19 anos,2024-07-01,9,26,0,3,0,1,35,3,38
YAPACANI,consulta externa,personas de 15 a 19 anos,2024-07-01,318,527,141,52,4,9,845,193,1038
YOCALLA,consulta externa,personas de 15 a 19 anos,2024-07-01,6,11,0,0,0,10,17,0,17
YOTALA,consulta externa,personas de 15 a 19 anos,2024-07-01,39,70,3,9,12,12,109,12,121
YUNCHARA,consulta externa,personas de 15 a 19 anos,2024-07-01,21,38,0,1,0,0,59,1,60
YUNGUYO DE LITORAL,consulta externa,personas de 15 a 19 anos,2024-07-01,0,1,0,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,personas de 15 a 19 anos,2024-07-01,22,50,2,9,0,0,72,11,83
ACACIO,consulta externa,personas de 15 a 19 anos,2024-08-01,20,29,0,0,0,0,49,0,49
ACHACACHI,consulta externa,personas de 15 a 19 anos,2024-08-01,222,263,21,35,1,6,485,56,541
ACHOCALLA,consulta externa,personas de 15 a 19 anos,2024-08-01,43,128,0,10,0,0,171,10,181
AIQUILE,consulta externa,personas de 15 a 19 anos,2024-08-01,103,124,18,48,53,43,227,66,293
ALALAY,consulta externa,personas de 15 a 19 anos,2024-08-01,17,18,2,7,11,6,35,9,44
ALCALA,consulta externa,personas de 15 a 19 anos,2024-08-01,17,38,5,1,3,4,55,6,61
ALTO BENI,consulta externa,personas de 15 a 19 anos,2024-08-01,76,101,2,0,0,0,177,2,179
ANCORAIMES,consulta externa,personas de 15 a 19 anos,2024-08-01,45,54,10,8,15,16,99,18,117
ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-08-01,8,20,0,3,0,0,28,3,31
ANTEQUERA,consulta externa,personas de 15 a 19 anos,2024-08-01,10,39,1,4,0,0,49,5,54
ANZALDO,consulta externa,personas de 15 a 19 anos,2024-08-01,28,40,3,1,3,9,68,4,72
APOLO,consulta externa,personas de 15 a 19 anos,2024-08-01,62,112,2,14,2,2,174,16,190
ARAMPAMPA,consulta externa,personas de 15 a 19 anos,2024-08-01,11,14,0,0,0,1,25,0,25
ARANI,consulta externa,personas de 15 a 19 anos,2024-08-01,19,24,14,23,0,0,43,37,80
ARBIETO,consulta externa,personas de 15 a 19 anos,2024-08-01,92,153,19,12,0,0,245,31,276
ARQUE,consulta externa,personas de 15 a 19 anos,2024-08-01,50,63,0,0,0,0,113,0,113
ASCENCION DE GUARAYOS,consulta externa,personas de 15 a 19 anos,2024-08-01,161,109,4,3,4,12,270,7,277
ATOCHA,consulta externa,personas de 15 a 19 anos,2024-08-01,80,114,17,14,6,7,194,31,225
AUCAPATA,consulta externa,personas de 15 a 19 anos,2024-08-01,16,31,1,1,4,5,47,2,49
AYATA,consulta externa,personas de 15 a 19 anos,2024-08-01,47,69,1,1,16,22,116,2,118
AYO AYO,consulta externa,personas de 15 a 19 anos,2024-08-01,52,50,4,0,19,11,102,4,106
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 15 a 19 anos,2024-08-01,142,189,12,5,31,19,331,17,348
AZURDUY,consulta externa,personas de 15 a 19 anos,2024-08-01,34,72,10,16,0,0,106,26,132
BATALLAS,consulta externa,personas de 15 a 19 anos,2024-08-01,30,49,6,18,0,0,79,24,103
BAURES,consulta externa,personas de 15 a 19 anos,2024-08-01,66,69,5,1,0,0,135,6,141
BELEN DE ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-08-01,7,6,1,1,0,0,13,2,15
BELEN DE URMIRI,consulta externa,personas de 15 a 19 anos,2024-08-01,19,15,0,0,0,1,34,0,34
BELLA FLOR,consulta externa,personas de 15 a 19 anos,2024-08-01,41,37,6,4,0,2,78,10,88
BERMEJO,consulta externa,personas de 15 a 19 anos,2024-08-01,225,350,28,50,13,28,575,78,653
BETANZOS,consulta externa,personas de 15 a 19 anos,2024-08-01,132,198,4,1,2,0,330,5,335
BOLIVAR,consulta externa,personas de 15 a 19 anos,2024-08-01,58,40,0,0,0,0,98,0,98
BOLPEBRA,consulta externa,personas de 15 a 19 anos,2024-08-01,14,15,0,0,0,0,29,0,29
BOYUIBE,consulta externa,personas de 15 a 19 anos,2024-08-01,29,39,1,5,0,0,68,6,74
BUENA VISTA,consulta externa,personas de 15 a 19 anos,2024-08-01,74,83,0,2,2,1,157,2,159
CABEZAS,consulta externa,personas de 15 a 19 anos,2024-08-01,147,200,14,19,4,6,347,33,380
CAIROMA,consulta externa,personas de 15 a 19 anos,2024-08-01,42,63,1,4,3,7,105,5,110
"CAIZA ""D""",consulta externa,personas de 15 a 19 anos,2024-08-01,67,73,0,0,0,0,140,0,140
CAJUATA,consulta externa,personas de 15 a 19 anos,2024-08-01,21,61,8,14,2,5,82,22,104
CALACOTO,consulta externa,personas de 15 a 19 anos,2024-08-01,13,22,0,1,0,0,35,1,36
CALAMARCA,consulta externa,personas de 15 a 19 anos,2024-08-01,40,73,1,1,0,0,113,2,115
CAMARGO,consulta externa,personas de 15 a 19 anos,2024-08-01,56,103,4,12,0,0,159,16,175
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 15 a 19 anos,2024-08-01,18,23,0,1,0,0,41,1,42
CAMIRI,consulta externa,personas de 15 a 19 anos,2024-08-01,79,135,24,23,0,0,214,47,261
CAPINOTA,consulta externa,personas de 15 a 19 anos,2024-08-01,128,152,6,14,0,0,280,20,300
CAQUIAVIRI,consulta externa,personas de 15 a 19 anos,2024-08-01,44,64,0,1,0,0,108,1,109
CARACOLLO,consulta externa,personas de 15 a 19 anos,2024-08-01,76,167,7,21,9,15,243,28,271
CARANAVI,consulta externa,personas de 15 a 19 anos,2024-08-01,241,313,24,22,16,9,554,46,600
CARANGAS,consulta externa,personas de 15 a 19 anos,2024-08-01,1,1,0,0,0,0,2,0,2
CARAPARI,consulta externa,personas de 15 a 19 anos,2024-08-01,79,118,3,7,5,4,197,10,207
CARIPUYO,consulta externa,personas de 15 a 19 anos,2024-08-01,39,76,0,0,0,0,115,0,115
