municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,8,8
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,15,15
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,4,4
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
WARNES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
YANACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
ACHOCALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,8,8
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,7,7
AUCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,6,6
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,28,28
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,17,17
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,4,4
OMEREQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,8,8
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
PUNATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,7,7
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
SACABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,7,7
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,7,7
SAN CARLOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,12,12
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,6,6
SANTA ANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,0,0
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,5,5
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,15,15
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,8,8
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,3,3
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,4,4
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,11,11
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
YANACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-07-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,8,8
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
BELEN DE ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
BELEN DE URMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,5,5
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,7,7
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,32,32
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,12,12
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
GUANAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,8,8
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,9,9
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,12,12
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
POTOSI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,6,6
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,12,12
SAN ANDRES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,12,12
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,11,11
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,15,15
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,7,7
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,7,7
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,4,4
VIACHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,3,3
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,5,5
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-08-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,11,11
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,4,4
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
BELLA FLOR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
CAPINOTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,14,14
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,28,28
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,6,6
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
MACHARETI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
MOJOCOYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,6,6
PAILON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,10,10
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,7,7
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,14,14
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,10,10
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN CARLOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,11,11
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,4,4
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
SANTA ANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,0,0
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
TAHUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,13,13
