municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,12,12
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,25,25
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,7,7
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,8,8
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,7,7
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,7,7
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,3,3
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,4,4
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,10,10
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,6,6
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,5,5
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,5,5
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,4,4
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,6,6
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,4,4
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,8,8
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,3,3
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,8,8
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,3,3
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,5,5
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-06-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,28,28
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,15,15
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,21,21
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,11,11
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,13,13
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,8,8
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,14,14
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,13,13
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,14,14
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,32,32
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,25,25
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,8,8
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
ESMERALDA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,20,20
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,17,17
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
MAIRANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,28,28
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,18,18
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,17,17
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,22,22
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,23,23
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
PUERTO SILES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,37,37
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,12,12
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
SAN JOAQUIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,34,34
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,0,0
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,11,11
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,11,11
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,34,34
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,16,16
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
TRIGAL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,15,15
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,16,16
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,10,10
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,4,4
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,6,6
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,9,9
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,3,3
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,7,7
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-07-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,31,31
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,4,4
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,2,2
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,5,5
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,16,16
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,3,3
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,5,5
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,13,13
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,2,2
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,8,8
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,8,8
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-08-01,7,7
