,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,0,1,1
COMBAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
COPACABANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,2,3
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,12,2,14
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
ICLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,1,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,8,8,16
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,13,4,17
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,0,3
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,11,5,16
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,4,3,7
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,0,3
PUERTO PEREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,5,6
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,2,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,4,6
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,0,3,3
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,1,3
SAN JOAQUIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,94,54,148
SANTIAGO DE HUATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,5,1,6
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,0,3
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,1,2
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,5,6
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,5,1,6
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,2,5
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,7,0,7
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,4,1,5
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,2,4
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,8,5,13
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,8,1,9
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
BATALLAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,7,8,15
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,1,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,6,4,10
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,2,5
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,0,3
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,1,4
CUEVO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,12,4,16
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,0,5
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,1,3
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,0,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,5,10
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,13,6,19
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,0,3
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
MOCOMOCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,15,6,21
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,0,5
PADCAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
PADILLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,0,4
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,1,5
PUERTO PEREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,1,5
REYES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,5,9
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,2,4
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,2,5
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,2,6
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
SAN RAMON BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,74,52,126
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,0,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,1,2
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,4,3,7
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,2,7
TOLEDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TORO TORO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,3,6
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,0,5
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,3,1,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,2,1,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,1,6
YANACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,5,2,7
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-10-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
AZURDUY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,3,3
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,3,0,3
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,7,7,14
CARIPUYO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,3,3
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,3,3,6
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
COLOMI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
CORQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,4,6
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,13,6,19
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,3,0,3
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,3,1,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,7,9
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,15,11,26
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
MACHACAMARCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,2,4
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,21,8,29
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,4,5
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,3,1,4
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,1,3
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,1,3
REYES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,5,0,5
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,2,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SAMAIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,71,34,105
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,1,3
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,6,1,7
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,1,3
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,1,2
VILLA SERRANO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,2,2,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,5,0,5
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,0,2,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,9,2,11
YANACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-11-01,5,5,10
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,2,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
BATALLAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
CAMARGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,4,8
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,2,4
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,3,7
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,4,8
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,2,4
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,2,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,7,1,8
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,2,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,12,5,17
EL PUENTE(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,1,3
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
GUTIERREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,2,3
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,10,3,13
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,16,5,21
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,3,1,4
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,23,2,25
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,8,1,9
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,2,2
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
PRESTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,3,1,4
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,1,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,1,5
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,3,0,3
SAN LORENZO(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,0,2
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,2,0,2
SAN RAMON BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,89,54,143
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,3,0,3
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,3,4
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,1,2
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,4,7,11
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,7,2,9
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-12-01,1,6,7
