,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,8,1,9
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,7,6,13
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,21,10,31
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,2,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,27,5,32
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,7,2,9
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,0,4
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,11,1,12
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,2,0,2
PUERTO ACOSTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
PUERTO PEREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,3,7
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,3,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,11,6,17
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,2,3,5
SACABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,1,5
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,0,4
SAN LORENZO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,142,74,216
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,1,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,1,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,4,2,6
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,5,8,13
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,0,2,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,12,4,16
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,2,3
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,7,3,10
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,3,0,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,7,3,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,7,2,9
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,5,1,6
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
ANCORAIMES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,4,6
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,0,3
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,2,3
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,2,3
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,10,2,12
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,3,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,17,10,27
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,2,5
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,1,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,19,6,25
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,3,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,6,0,6
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,9,2,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,23,13,36
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,0,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,20,9,29
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,1,3
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,9,3,12
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,7,2,9
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,3,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,2,3
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,6,4,10
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,2,3
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,2,7
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,1,6
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,130,68,198
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,1,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,0,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SICAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,0,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,4,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,8,4,12
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,3,3
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,2,7
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,3,2,5
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,4,1,5
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,2,1,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,10,7,17
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,6,5,11
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,5,3,8
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
ANDAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,6,5,11
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,1,2
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,27,7,34
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,5,1,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,2,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,22,13,35
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,8,1,9
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,0,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,5,2,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,5,7,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,31,12,43
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,2,5
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,14,4,18
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,7,3,10
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,1,4
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,1,3
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,9,1,10
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,3,5
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,8,5,13
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,10,2,12
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,2,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,2,4
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,156,70,226
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,4,0,4
SICAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,1,4
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,7,3,10
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,7,3,10
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,3,1,4
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,12,8,20
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,3,3
VILA VILA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,2,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,4,0,4
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,2,7,9
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,1,2,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,6,5,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,4,6,10
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,4,4,8
YOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-08-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,2,4
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,1,3
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,5,2,7
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
BAURES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,2,4
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,6,9
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,1,4
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,3,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,20,9,29
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
COLQUENCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,1,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,13,14,27
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,2,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
