,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,1,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,813,874,1687
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,8,12,20
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,1,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,3,5,8
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,1,1
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,3,1,4
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,4,2,6
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,17,7,24
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,3,4
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,2,2
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,11,8,19
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,2,4
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,6,4,10
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,15,4,19
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,117,174,291
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,2,2
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,5,3,8
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,3,6,9
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,8,6,14
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,3,2,5
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,94,98,192
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,8,6,14
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,5,2,7
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,3,5
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,9,3,12
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,11,20,31
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,8,10
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,2,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,2,2
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,8,7,15
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,4,3,7
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,1,1
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,55,43,98
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,15,6,21
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,1,3
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,24,15,39
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,0,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,3,5
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,0,2
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,5,7
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,11,12,23
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,6,13,19
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,16,19,35
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,1,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,6,8
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,68,59,127
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,5,4,9
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,6,8,14
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,10,12,22
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,2,4
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,79,62,141
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,0,1
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,69,60,129
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,6,7
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,2,2,4
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,37,42,79
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,0,4,4
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,5,4,9
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,1,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-07-01,1,8,9
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,5,12
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,3,8
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,9,14,23
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,5,8
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,4,9
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,1,5
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,2,5
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,1,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,11,5,16
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,0,3
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,6,16
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,8,11
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,6,8
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,6,9
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,19,21,40
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,17,7,24
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,9,10,19
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,9,6,15
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,0,2
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,4,10
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,11,17
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,4,6
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,14,18,32
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,3,10
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,9,17
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,50,48,98
CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,4,8
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,3,3
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,19,17,36
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,4,14
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,0,5
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,17,8,25
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,10,17
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,9,13
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,5,15
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,11,16
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,9,16
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,30,27,57
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,5,9
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,375,314,689
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,11,21
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,2,5
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,7,12
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,2,4
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,5,9
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,12,9,21
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,7,9
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,3,9
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,11,21
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,8,13
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,47,42,89
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,15,17,32
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,3,5
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,19,25
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,2,4
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,0,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,209,182,391
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,2,4
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,8,10
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,36,53,89
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,3,10
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,44,49,93
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,11,9,20
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,0,4
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,3,3
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,13,20
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,31,12,43
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,2,6
HUACARAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,7,13
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,30,18,48
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,0,3
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,12,17
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,5,8
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,5,7
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,16,12,28
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,5,6
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,30,30,60
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,40,69,109
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,175,204,379
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,4,5
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,4,5
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,24,16,40
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,7,15
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,9,4,13
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,4,7
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,5,8
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,0,2
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,0,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,6,14
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,17,24
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,9,17
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,10,14
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,14,15,29
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,72,84,156
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,5,6
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,5,9
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,3,6
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,100,115,215
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,13,17,30
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,8,11
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,13,15,28
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,8,16
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,29,25,54
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,4,7
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,4,7
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,3,4
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,15,19
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,7,12
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,7,10
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,5,12
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,11,12,23
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,3,4
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,43,33,76
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,5,10
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,5,10
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,8,6,14
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,6,10
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,2,5
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,50,50,100
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,5,10
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,10,16
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,76,70,146
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,4,9
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,5,6
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,74,51,125
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,11,9,20
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,9,15
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,47,36,83
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,7,7,14
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,5,9
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,3,7
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,2,5
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,12,22
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,9,5,14
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,18,12,30
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,4,14
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,19,16,35
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,10,8,18
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,30,36,66
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,3,3
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,4,9
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,18,34,52
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,2,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,1,4
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,6,11
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,17,16,33
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,1,0,1
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,5,10
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,1,3
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,2,0,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,3,6,9
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,6,5,11
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,934,805,1739
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,0,2,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,5,10,15
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-08-01,4,6,10
