,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
BATALLAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
BELLA FLOR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,2,6
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,11,4,15
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,4,6
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,2,3
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,6,3,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,33,22,55
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,1,3
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,3,0,3
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,0,5
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,3,1,4
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,25,20,45
EL CHORO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,2,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,3,1,4
EUCALIPTUS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
GUAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,1,6
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
INQUISIVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,2,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,9,8,17
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,42,19,61
LAJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
LAS CARRERAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
LURIBAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,25,4,29
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,9,0,9
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,0,5
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,3,7
PUNA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,3,8
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,12,6,18
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,3,3,6
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,1,6
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,4,0,4
SAN LORENZO(PND),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,129,73,202
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,1,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,7,4,11
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,9,14
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,2,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,11,0,11
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,0,4,4
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,7,3,10
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,3,0,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,10,5,15
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,9,3,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,5,1,6
YUNCHARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
ANCORAIMES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,4,5
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,0,3
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,2,3
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,2,3
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,11,3,14
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
CHAYANTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,3,5
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,25,23,48
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,2,5
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,6,1,7
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
CURAHUARA DE CARANGAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,22,19,41
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,4,6
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
GUAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,6,0,6
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,12,3,15
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,36,20,56
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,0,3
MACHACAMARCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,0,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,2,4
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
MOCOMOCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,18,6,24
OCURI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,11,5,16
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,9,4,13
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,3,6
RAVELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,8,5,13
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,2,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,8,2,10
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,0,3
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
SAN JOAQUIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,0,3
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,124,58,182
SANTIVAÑES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,2,3
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,4,0,4
SICA SICA (VILLA AROMA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SORACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,4,0,4
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,4,6
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,12,6,18
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,3,3
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
TOLATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,2,0,2
TOLEDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,4,2,6
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,2,5
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,6,2,8
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,3,1,4
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,9,5,14
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,4,5,9
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,6,3,9
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
ANDAMARCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
APOLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,0,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,5,12
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,0,4
CHOQUE COTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,1,3
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,2,3
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,49,21,70
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
COPACABANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,6,1,7
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,0,3
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,33,17,50
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,2,4
ESCOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,0,7
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,5,0,5
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,5,2,7
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,10,5,15
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,33,21,54
LAS CARRERAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,2,5
MACHACAMARCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
MOJOCOYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,13,3,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,8,5,13
PADCAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,1,4
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,1,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,6,2,8
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,2,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,5,12
QUIME,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
RAVELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
REYES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,12,2,14
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,2,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,0,4
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,1,3
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,2,1,3
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,149,56,205
SAPAHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,2,2
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,0,4
