,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,22,18,40
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,1,3
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,0,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,5,0,5
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,1,4
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,26,23,49
EL CHORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,1,4
EUCALIPTUS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,6,1,7
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,1,3
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,2,4
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,10,8,18
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,42,23,65
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
LAS CARRERAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,30,6,36
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,9,2,11
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,5,0,5
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,3,5
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
PUERTO ACOSTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,4,3,7
PUNA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,5,4,9
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,10,6,16
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,3,5
SACABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,1,4
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,0,3
SAN LORENZO(PND),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,153,69,222
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,1,2
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,1,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,6,4,10
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,6,11,17
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,2,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,13,1,14
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,0,3
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,0,4,4
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,7,3,10
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,3,0,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,8,5,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,8,3,11
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,5,1,6
YUNCHARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
ANCORAIMES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
APOLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,4,5
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,0,3
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,2,3
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,2,3
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,10,2,12
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
CHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,4,3,7
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,19,16,35
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
COLPA BELGICA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,1,4
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,6,1,7
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
CURAHUARA DE CARANGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,30,17,47
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,4,6
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,6,0,6
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,13,3,16
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,39,30,69
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,0,3
MACHACAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,0,3
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,2,3
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,15,5,20
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,1,3
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,11,4,15
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,5,3,8
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,8,4,12
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,3,6
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,8,5,13
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,2,3
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,8,2,10
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,4,0,4
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,144,79,223
SANTIVAÑES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,1,2
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,4,0,4
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SORACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,4,0,4
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,4,6
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,13,4,17
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,3,3
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,0,2
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,6,2,8
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,3,2,5
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,4,2,6
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,2,1,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,12,7,19
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,5,5,10
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,6,3,9
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
ANDAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
APOLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,6,5,11
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,4,0,4
CHOQUE COTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,1,3
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,1,2
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,32,14,46
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,7,1,8
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,0,3
CUEVO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,39,20,59
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,2,4
ESCOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,9,1,10
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,5,0,5
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,4,2,6
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,10,5,15
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,43,27,70
LAS CARRERAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,2,5
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
MOJOCOYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,14,3,17
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,9,5,14
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,3,3
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,1,4
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,1,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,11,2,13
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,3,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,7,1,8
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,7,5,12
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,12,2,14
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,2,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,4,0,4
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,2,4
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,163,66,229
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,5,0,5
SICAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,2,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,1,4
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,9,5,14
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,6,4,10
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,0,3
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,9,4,13
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,0,3
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,0,2
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,1,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,2,4,6
VILA VILA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,2,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,4,0,4
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,3,7,10
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,1,2,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,5,7,12
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,5,3,8
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,5,3,8
YOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
