,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2021-06-01,6,12,31,60,10,14,36,51,21,4,0,0,0,0,245
SAMAIPATA,atencion odontologica,restauraciones,2021-06-01,0,2,0,0,0,0,4,2,1,0,0,0,0,0,9
SAN AGUSTIN,atencion odontologica,restauraciones,2021-06-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,restauraciones,2021-06-01,0,1,2,1,0,1,12,13,0,0,0,0,0,0,30
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2021-06-01,7,0,5,1,0,3,3,4,3,0,0,0,0,0,26
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2021-06-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,restauraciones,2021-06-01,8,2,19,48,17,11,6,30,2,4,0,0,0,0,147
SAN BORJA,atencion odontologica,restauraciones,2021-06-01,9,7,14,23,17,36,29,56,6,1,0,0,0,0,198
SAN BUENA VENTURA,atencion odontologica,restauraciones,2021-06-01,0,2,5,8,0,2,1,7,1,0,0,0,0,0,26
SAN CARLOS,atencion odontologica,restauraciones,2021-06-01,5,9,9,9,13,14,10,18,4,4,0,0,0,0,95
SAN IGNACIO,atencion odontologica,restauraciones,2021-06-01,3,4,13,27,7,32,4,30,5,0,0,0,0,0,125
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2021-06-01,16,7,15,25,20,25,26,89,6,10,0,0,0,0,239
SAN JAVIER(STC),atencion odontologica,restauraciones,2021-06-01,6,6,0,0,1,0,2,20,0,0,0,0,0,0,35
SAN JOAQUIN,atencion odontologica,restauraciones,2021-06-01,2,2,3,10,4,29,7,8,0,1,0,0,0,0,66
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2021-06-01,0,0,1,10,2,1,7,14,0,0,0,0,0,0,35
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2021-06-01,4,0,22,25,10,10,9,17,1,3,0,0,0,0,101
SAN JULIAN,atencion odontologica,restauraciones,2021-06-01,5,7,7,11,8,20,22,54,2,7,0,0,0,0,143
SAN LORENZO(PND),atencion odontologica,restauraciones,2021-06-01,0,0,0,3,0,3,1,12,0,0,0,0,0,0,19
SAN LORENZO(TJA),atencion odontologica,restauraciones,2021-06-01,15,4,20,30,21,34,46,120,3,6,0,0,0,0,299
SAN LUCAS,atencion odontologica,restauraciones,2021-06-01,16,5,26,18,27,36,32,82,1,1,0,0,0,0,244
SAN MATIAS,atencion odontologica,restauraciones,2021-06-01,7,1,1,1,2,1,0,2,0,0,0,0,0,0,15
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2021-06-01,2,2,4,19,10,25,32,51,7,10,0,0,0,0,162
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2021-06-01,0,0,13,14,12,4,9,12,0,0,0,0,0,0,64
SAN PEDRO,atencion odontologica,restauraciones,2021-06-01,2,0,7,6,6,6,20,50,1,1,0,0,0,0,99
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2021-06-01,1,13,21,22,30,37,52,92,5,5,0,0,0,0,278
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2021-06-01,11,7,17,19,4,4,8,11,2,1,0,0,0,0,84
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2021-06-01,3,4,10,22,9,19,22,45,2,2,0,0,0,0,138
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2021-06-01,0,0,8,2,0,2,3,1,1,0,0,0,0,0,17
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2021-06-01,1,1,0,1,5,0,3,6,1,0,0,0,0,0,18
SAN RAFAEL,atencion odontologica,restauraciones,2021-06-01,0,10,4,8,3,4,0,14,0,0,0,0,0,0,43
SAN RAMON BENI,atencion odontologica,restauraciones,2021-06-01,0,3,7,0,1,3,9,8,0,0,0,0,0,0,31
SAN RAMON SCZ,atencion odontologica,restauraciones,2021-06-01,0,0,6,7,4,8,3,9,0,0,0,0,0,0,37
SANTA ANA,atencion odontologica,restauraciones,2021-06-01,0,5,17,25,34,14,11,37,1,9,0,0,0,0,153
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2021-06-01,209,151,390,383,211,205,659,1128,91,106,0,0,0,0,3533
SANTA ROSA,atencion odontologica,restauraciones,2021-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2021-06-01,7,7,13,19,6,22,7,45,1,3,0,0,0,0,130
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2021-06-01,5,0,0,4,0,0,1,7,0,0,0,0,0,0,17
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2021-06-01,12,6,18,31,15,40,27,35,11,22,0,0,0,0,217
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2021-06-01,0,1,5,4,2,14,15,16,0,2,0,0,0,0,59
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,restauraciones,2021-06-01,12,2,18,17,13,25,31,47,2,2,0,0,0,0,169
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2021-06-01,3,6,25,13,12,30,14,32,1,0,0,0,0,0,136
SAPAHAQUI,atencion odontologica,restauraciones,2021-06-01,2,2,4,0,10,9,3,5,1,0,0,0,0,0,36
SENA,atencion odontologica,restauraciones,2021-06-01,0,2,7,0,0,0,0,17,0,1,0,0,0,0,27
SHINAOTA,atencion odontologica,restauraciones,2021-06-01,5,4,2,16,0,6,25,29,0,0,0,0,0,0,87
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2021-06-01,3,0,2,5,0,1,2,6,2,1,0,0,0,0,22
SICAYA,atencion odontologica,restauraciones,2021-06-01,1,0,0,3,1,2,5,8,0,0,0,0,0,0,20
SIPE SIPE,atencion odontologica,restauraciones,2021-06-01,26,28,16,78,14,44,22,102,8,9,0,0,0,0,347
SOPACHUY,atencion odontologica,restauraciones,2021-06-01,0,3,9,11,5,11,7,13,3,4,0,0,0,0,66
SORACACHI,atencion odontologica,restauraciones,2021-06-01,6,3,26,51,17,48,19,42,21,9,0,0,0,0,242
SORATA,atencion odontologica,restauraciones,2021-06-01,16,12,48,29,6,21,17,65,3,0,0,0,0,0,217
SUCRE,atencion odontologica,restauraciones,2021-06-01,132,101,329,453,210,278,378,829,95,37,0,0,0,0,2842
TACACHI,atencion odontologica,restauraciones,2021-06-01,0,2,0,4,0,9,4,5,0,0,0,0,0,0,24
TACACOMA,atencion odontologica,restauraciones,2021-06-01,0,2,2,0,1,5,7,14,0,0,0,0,0,0,31
TACOPAYA,atencion odontologica,restauraciones,2021-06-01,0,0,4,0,2,12,16,20,14,8,0,0,0,0,76
TAHUA,atencion odontologica,restauraciones,2021-06-01,0,0,0,4,0,0,2,2,2,0,0,0,0,0,10
TAPACARI,atencion odontologica,restauraciones,2021-06-01,8,15,37,37,36,54,29,97,10,14,0,0,0,0,337
TARABUCO,atencion odontologica,restauraciones,2021-06-01,3,2,3,25,5,36,9,57,0,5,0,0,0,0,145
TARACO,atencion odontologica,restauraciones,2021-06-01,2,0,4,8,7,3,5,12,3,10,0,0,0,0,54
TARATA,atencion odontologica,restauraciones,2021-06-01,0,1,1,8,4,2,9,13,0,5,0,0,0,0,43
TARIJA,atencion odontologica,restauraciones,2021-06-01,36,17,162,157,109,144,311,580,63,39,0,0,0,0,1618
TARVITA,atencion odontologica,restauraciones,2021-06-01,0,6,10,11,5,21,10,27,0,0,0,0,0,0,90
TEOPONTE,atencion odontologica,restauraciones,2021-06-01,1,3,7,4,2,6,4,23,3,0,0,0,0,0,53
TIAHUANACU,atencion odontologica,restauraciones,2021-06-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
TINGUIPAYA,atencion odontologica,restauraciones,2021-06-01,0,3,3,10,4,10,6,16,2,2,0,0,0,0,56
TIPUANI,atencion odontologica,restauraciones,2021-06-01,0,0,3,0,0,1,3,4,1,0,0,0,0,0,12
TIQUIPAYA,atencion odontologica,restauraciones,2021-06-01,72,57,90,85,43,48,42,139,3,7,0,0,0,0,586
TIRAQUE (CBBA),atencion odontologica,restauraciones,2021-06-01,17,7,35,22,14,41,5,46,2,0,0,0,0,0,189
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2021-06-01,2,1,7,9,14,2,3,6,1,0,0,0,0,0,45
TOCO,atencion odontologica,restauraciones,2021-06-01,0,3,3,2,0,8,3,6,0,0,0,0,0,0,25
TODOS SANTOS,atencion odontologica,restauraciones,2021-06-01,0,1,2,4,1,6,1,1,0,0,0,0,0,0,16
TOLATA,atencion odontologica,restauraciones,2021-06-01,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4
TOLEDO,atencion odontologica,restauraciones,2021-06-01,0,0,3,5,3,8,3,5,2,0,0,0,0,0,29
TOMAVE,atencion odontologica,restauraciones,2021-06-01,5,4,14,19,15,20,37,10,1,1,0,0,0,0,126
TOMINA,atencion odontologica,restauraciones,2021-06-01,17,10,31,16,16,39,31,89,0,0,0,0,0,0,249
TORO TORO,atencion odontologica,restauraciones,2021-06-01,0,3,20,25,3,19,24,81,1,0,0,0,0,0,176
TOTORA(CBBA),atencion odontologica,restauraciones,2021-06-01,5,3,7,14,11,24,9,37,0,0,0,0,0,0,110
TOTORA(ORR),atencion odontologica,restauraciones,2021-06-01,1,1,5,3,0,1,3,8,0,0,0,0,0,0,22
TRINIDAD,atencion odontologica,restauraciones,2021-06-01,8,13,61,32,12,45,90,128,22,10,0,0,0,0,421
TUPIZA,atencion odontologica,restauraciones,2021-06-01,2,3,20,20,10,23,21,46,5,5,0,0,0,0,155
TURCO,atencion odontologica,restauraciones,2021-06-01,3,3,7,11,17,12,19,32,4,6,0,0,0,0,114
UMALA,atencion odontologica,restauraciones,2021-06-01,1,0,0,0,0,0,1,3,0,0,0,0,0,0,5
UNCIA,atencion odontologica,restauraciones,2021-06-01,11,11,39,48,76,67,64,83,8,9,0,0,0,0,416
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2021-06-01,3,4,15,6,4,24,30,83,5,2,0,0,0,0,176
URUBICHA,atencion odontologica,restauraciones,2021-06-01,0,0,0,0,0,7,1,14,3,0,0,0,0,0,25
UYUNI,atencion odontologica,restauraciones,2021-06-01,6,6,13,22,7,54,77,105,5,13,0,0,0,0,308
VACAS,atencion odontologica,restauraciones,2021-06-01,2,12,14,23,11,29,33,56,5,0,0,0,0,0,185
VALLEGRANDE,atencion odontologica,restauraciones,2021-06-01,4,8,10,19,5,10,17,66,8,8,0,0,0,0,155
VIACHA,atencion odontologica,restauraciones,2021-06-01,20,28,87,73,28,48,68,128,41,6,0,0,0,0,527
VILA VILA,atencion odontologica,restauraciones,2021-06-01,1,2,5,8,2,10,0,4,2,0,0,0,0,0,34
VILLA CHARCAS,atencion odontologica,restauraciones,2021-06-01,4,1,6,5,3,10,0,21,0,0,0,0,0,0,50
VILLA MONTES,atencion odontologica,restauraciones,2021-06-01,3,3,3,16,5,8,20,55,14,0,0,0,0,0,127
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2021-06-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,restauraciones,2021-06-01,1,4,10,5,3,35,6,19,0,2,0,0,0,0,85
VILLA SERRANO,atencion odontologica,restauraciones,2021-06-01,2,2,2,11,4,4,2,9,2,0,0,0,0,0,38
VILLA TUNARI,atencion odontologica,restauraciones,2021-06-01,49,43,110,151,63,154,93,377,14,8,0,0,0,0,1062
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2021-06-01,9,10,13,22,18,29,25,48,1,0,0,0,0,0,175
VILLAZON,atencion odontologica,restauraciones,2021-06-01,14,19,8,34,14,24,37,78,11,3,0,0,0,0,242
VINTO,atencion odontologica,restauraciones,2021-06-01,61,49,77,155,61,101,112,334,31,8,0,0,0,0,989
VITICHI,atencion odontologica,restauraciones,2021-06-01,3,0,16,10,6,23,21,40,6,3,0,0,0,0,128
WALDO BALLIVIAN,atencion odontologica,restauraciones,2021-06-01,0,0,5,2,15,2,4,5,0,0,0,0,0,0,33
WARNES,atencion odontologica,restauraciones,2021-06-01,2,3,17,13,2,10,47,50,10,2,0,0,0,0,156
YACO,atencion odontologica,restauraciones,2021-06-01,0,1,0,2,0,1,0,0,0,0,0,0,0,0,4
YACUIBA,atencion odontologica,restauraciones,2021-06-01,7,16,31,72,22,58,84,183,21,5,0,0,0,0,499
YAMPARAEZ,atencion odontologica,restauraciones,2021-06-01,6,2,7,3,1,9,4,8,0,0,0,0,0,0,40
YANACACHI,atencion odontologica,restauraciones,2021-06-01,0,0,2,0,0,0,5,0,0,0,0,0,0,0,7
YAPACANI,atencion odontologica,restauraciones,2021-06-01,16,22,47,82,69,97,54,115,5,6,0,0,0,0,513
YOCALLA,atencion odontologica,restauraciones,2021-06-01,12,6,15,22,13,4,6,53,3,0,0,0,0,0,134
YOTALA,atencion odontologica,restauraciones,2021-06-01,2,0,16,12,1,10,2,25,2,1,0,0,0,0,71
YUNCHARA,atencion odontologica,restauraciones,2021-06-01,1,1,5,2,9,5,10,19,0,2,0,0,0,0,54
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2021-06-01,0,0,3,9,0,0,0,0,2,2,0,0,0,0,16
ZUDAÑEZ,atencion odontologica,restauraciones,2021-06-01,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4
ACACIO,atencion odontologica,restauraciones,2021-07-01,5,0,1,6,0,16,7,14,0,2,0,0,0,0,51
ACHACACHI,atencion odontologica,restauraciones,2021-07-01,31,18,27,47,32,55,55,140,6,6,0,0,0,0,417
ACHOCALLA,atencion odontologica,restauraciones,2021-07-01,47,29,37,60,11,43,25,82,5,4,0,0,0,0,343
AIQUILE,atencion odontologica,restauraciones,2021-07-01,1,2,9,18,12,0,11,35,9,10,0,0,0,0,107
ALALAY,atencion odontologica,restauraciones,2021-07-01,2,0,1,0,9,3,2,5,0,1,0,0,0,0,23
ALCALA,atencion odontologica,restauraciones,2021-07-01,2,0,10,15,8,13,25,44,2,8,0,0,0,0,127
ALTO BENI,atencion odontologica,restauraciones,2021-07-01,4,7,12,25,9,26,39,40,4,1,0,0,0,0,167
ANCORAIMES,atencion odontologica,restauraciones,2021-07-01,4,7,14,9,10,19,25,37,7,8,0,0,0,0,140
ANDAMARCA,atencion odontologica,restauraciones,2021-07-01,1,1,14,16,2,21,9,30,5,5,0,0,0,0,104
ANTEQUERA,atencion odontologica,restauraciones,2021-07-01,2,5,8,18,12,18,44,80,0,3,0,0,0,0,190
ANZALDO,atencion odontologica,restauraciones,2021-07-01,11,4,23,30,19,13,10,21,1,8,0,0,0,0,140
APOLO,atencion odontologica,restauraciones,2021-07-01,1,4,8,10,2,9,10,19,7,1,0,0,0,0,71
ARAMPAMPA,atencion odontologica,restauraciones,2021-07-01,0,3,5,5,2,1,0,6,2,0,0,0,0,0,24
ARANI,atencion odontologica,restauraciones,2021-07-01,15,6,16,44,2,50,22,126,2,7,0,0,0,0,290
ARBIETO,atencion odontologica,restauraciones,2021-07-01,21,19,46,66,34,37,37,135,8,6,0,0,0,0,409
ARQUE,atencion odontologica,restauraciones,2021-07-01,7,10,16,18,16,24,23,26,1,5,0,0,0,0,146
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2021-07-01,12,25,17,37,3,33,4,67,0,0,0,0,0,0,198
ATOCHA,atencion odontologica,restauraciones,2021-07-01,15,18,52,57,42,74,90,137,7,10,0,0,0,0,502
AUCAPATA,atencion odontologica,restauraciones,2021-07-01,2,1,3,2,3,5,7,11,3,1,0,0,0,0,38
AYATA,atencion odontologica,restauraciones,2021-07-01,3,0,0,16,9,29,33,48,1,0,0,0,0,0,139
AYO AYO,atencion odontologica,restauraciones,2021-07-01,0,3,3,6,13,17,9,19,1,1,0,0,0,0,72
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2021-07-01,7,17,16,38,24,23,72,69,4,2,0,0,0,0,272
AZURDUY,atencion odontologica,restauraciones,2021-07-01,0,4,1,13,0,32,27,24,0,0,0,0,0,0,101
BATALLAS,atencion odontologica,restauraciones,2021-07-01,4,15,7,5,0,2,0,2,1,0,0,0,0,0,36
BAURES,atencion odontologica,restauraciones,2021-07-01,0,0,0,5,0,1,5,11,0,0,0,0,0,0,22
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,2,1,3,0,1,0,0,0,0,7
BELEN DE URMIRI,atencion odontologica,restauraciones,2021-07-01,0,3,2,5,0,5,10,8,5,2,0,0,0,0,40
BELLA FLOR,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
BERMEJO,atencion odontologica,restauraciones,2021-07-01,4,4,27,24,29,31,50,85,10,5,0,0,0,0,269
BETANZOS,atencion odontologica,restauraciones,2021-07-01,23,31,27,56,47,69,59,109,6,3,0,0,0,0,430
BOLIVAR,atencion odontologica,restauraciones,2021-07-01,3,3,7,2,5,22,6,10,0,0,0,0,0,0,58
BOYUIBE,atencion odontologica,restauraciones,2021-07-01,1,3,0,3,2,13,7,25,5,0,0,0,0,0,59
BUENA VISTA,atencion odontologica,restauraciones,2021-07-01,3,6,2,2,4,3,0,10,5,0,0,0,0,0,35
CABEZAS,atencion odontologica,restauraciones,2021-07-01,1,2,3,7,0,3,1,30,0,1,0,0,0,0,48
CAIROMA,atencion odontologica,restauraciones,2021-07-01,1,0,0,0,0,13,2,7,0,0,0,0,0,0,23
"CAIZA ""D""",atencion odontologica,restauraciones,2021-07-01,8,5,10,13,7,5,15,66,4,3,0,0,0,0,136
CAJUATA,atencion odontologica,restauraciones,2021-07-01,1,0,0,1,0,1,2,0,0,1,0,0,0,0,6
CALACOTO,atencion odontologica,restauraciones,2021-07-01,0,0,2,2,0,5,2,5,4,1,0,0,0,0,21
CALAMARCA,atencion odontologica,restauraciones,2021-07-01,5,12,13,13,10,18,18,41,3,1,0,0,0,0,134
CAMARGO,atencion odontologica,restauraciones,2021-07-01,9,5,22,50,8,18,28,137,3,1,0,0,0,0,281
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2021-07-01,0,0,4,3,0,6,11,5,0,0,0,0,0,0,29
CAMIRI,atencion odontologica,restauraciones,2021-07-01,18,21,19,24,11,20,42,85,8,6,0,0,0,0,254
CAPINOTA,atencion odontologica,restauraciones,2021-07-01,23,14,73,81,9,66,66,121,24,8,0,0,0,0,485
CAQUIAVIRI,atencion odontologica,restauraciones,2021-07-01,5,15,30,16,9,39,10,27,0,4,0,0,0,0,155
CARACOLLO,atencion odontologica,restauraciones,2021-07-01,28,20,28,39,13,29,46,102,14,3,0,0,0,0,322
CARANAVI,atencion odontologica,restauraciones,2021-07-01,34,20,37,67,50,42,41,110,7,5,0,0,0,0,413
CARANGAS,atencion odontologica,restauraciones,2021-07-01,0,0,0,2,1,0,4,1,2,3,0,0,0,0,13
CARAPARI,atencion odontologica,restauraciones,2021-07-01,1,1,8,7,3,16,45,74,8,0,0,0,0,0,163
CARIPUYO,atencion odontologica,restauraciones,2021-07-01,0,5,1,2,2,12,6,15,1,1,0,0,0,0,45
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2021-07-01,2,1,2,1,0,3,2,7,3,0,0,0,0,0,21
CATACORA,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,2,2,5,1,0,0,0,0,0,10
CHACARILLA,atencion odontologica,restauraciones,2021-07-01,3,3,0,12,0,6,0,10,1,0,0,0,0,0,35
CHALLAPATA,atencion odontologica,restauraciones,2021-07-01,8,12,33,28,35,36,49,119,15,12,0,0,0,0,347
CHAQUI,atencion odontologica,restauraciones,2021-07-01,9,4,19,13,34,21,24,36,1,1,0,0,0,0,162
CHARAGUA,atencion odontologica,restauraciones,2021-07-01,1,6,0,2,3,21,17,25,2,3,0,0,0,0,80
CHARAÑA,atencion odontologica,restauraciones,2021-07-01,1,6,0,5,16,5,2,17,10,0,0,0,0,0,62
CHAYANTA,atencion odontologica,restauraciones,2021-07-01,2,9,8,12,5,15,17,63,0,0,0,0,0,0,131
CHIMORE,atencion odontologica,restauraciones,2021-07-01,3,12,17,37,14,33,47,90,1,3,0,0,0,0,257
CHIPAYA,atencion odontologica,restauraciones,2021-07-01,0,0,0,2,2,0,4,1,0,0,0,0,0,0,9
CHOQUE COTA,atencion odontologica,restauraciones,2021-07-01,3,0,0,0,2,2,1,20,4,7,0,0,0,0,39
CHUA COCANI,atencion odontologica,restauraciones,2021-07-01,0,0,3,1,0,1,1,1,0,0,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,0,14,2,0,0,0,0,0,0,16
CHUMA,atencion odontologica,restauraciones,2021-07-01,0,8,13,6,13,39,17,28,2,2,0,0,0,0,128
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2021-07-01,4,0,9,6,0,18,26,27,4,5,0,0,0,0,99
CKOCHAS,atencion odontologica,restauraciones,2021-07-01,2,5,2,5,3,7,7,15,0,0,0,0,0,0,46
CLIZA,atencion odontologica,restauraciones,2021-07-01,34,30,124,105,18,63,43,137,15,30,0,0,0,0,599
COBIJA,atencion odontologica,restauraciones,2021-07-01,9,16,61,81,33,44,93,182,4,10,0,0,0,0,533
COCAPATA,atencion odontologica,restauraciones,2021-07-01,4,5,11,10,16,24,17,41,5,0,0,0,0,0,133
COCHABAMBA,atencion odontologica,restauraciones,2021-07-01,266,346,743,850,372,521,1529,2618,437,347,0,0,0,0,8029
COIPASA,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,1,0,1,3,1,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,restauraciones,2021-07-01,31,29,74,88,11,45,65,147,6,8,0,0,0,0,504
"COLCHA ""K""",atencion odontologica,restauraciones,2021-07-01,5,7,17,15,5,12,33,47,5,2,0,0,0,0,148
COLLANA,atencion odontologica,restauraciones,2021-07-01,6,8,41,16,18,22,13,52,0,0,0,0,0,0,176
COLOMI,atencion odontologica,restauraciones,2021-07-01,2,1,10,18,8,26,0,35,1,1,0,0,0,0,102
COLPA BELGICA,atencion odontologica,restauraciones,2021-07-01,1,0,5,12,2,1,3,9,0,1,0,0,0,0,34
COLQUECHACA,atencion odontologica,restauraciones,2021-07-01,5,11,10,21,14,16,23,45,0,1,0,0,0,0,146
COLQUENCHA,atencion odontologica,restauraciones,2021-07-01,9,9,7,13,28,15,10,23,2,0,0,0,0,0,116
COLQUIRI,atencion odontologica,restauraciones,2021-07-01,5,2,16,21,20,21,29,31,3,0,0,0,0,0,148
COMARAPA,atencion odontologica,restauraciones,2021-07-01,3,5,25,30,40,42,43,69,5,4,0,0,0,0,266
CONCEPCION,atencion odontologica,restauraciones,2021-07-01,2,2,0,2,0,2,3,3,0,0,0,0,0,0,14
COPACABANA,atencion odontologica,restauraciones,2021-07-01,1,1,2,6,2,3,3,2,0,0,0,0,0,0,20
CORO CORO,atencion odontologica,restauraciones,2021-07-01,21,10,30,20,12,9,10,40,2,3,0,0,0,0,157
COROICO,atencion odontologica,restauraciones,2021-07-01,8,16,28,48,20,47,69,122,0,2,0,0,0,0,360
CORQUE,atencion odontologica,restauraciones,2021-07-01,0,1,15,14,0,3,11,24,6,11,0,0,0,0,85
COTAGAITA,atencion odontologica,restauraciones,2021-07-01,12,5,50,57,40,62,90,168,16,10,0,0,0,0,510
COTOCA,atencion odontologica,restauraciones,2021-07-01,5,4,30,33,13,24,20,74,2,0,0,0,0,0,205
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,0,0,6,0,2,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,restauraciones,2021-07-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2021-07-01,0,0,2,15,0,16,3,15,0,2,0,0,0,0,53
CUEVO,atencion odontologica,restauraciones,2021-07-01,0,0,4,4,2,6,4,11,2,1,0,0,0,0,34
CULPINA,atencion odontologica,restauraciones,2021-07-01,8,4,20,20,8,18,18,56,7,5,0,0,0,0,164
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2021-07-01,2,8,1,6,25,12,14,55,8,16,0,0,0,0,147
CURVA,atencion odontologica,restauraciones,2021-07-01,0,0,4,0,1,6,4,7,0,1,0,0,0,0,23
DESAGUADERO,atencion odontologica,restauraciones,2021-07-01,5,7,2,9,1,1,24,16,0,0,0,0,0,0,65
EL ALTO,atencion odontologica,restauraciones,2021-07-01,120,139,223,268,130,158,168,346,44,22,0,0,0,0,1618
EL CHORO,atencion odontologica,restauraciones,2021-07-01,4,3,15,19,3,11,13,27,8,5,0,0,0,0,108
EL PUENTE(STC),atencion odontologica,restauraciones,2021-07-01,1,1,4,12,6,24,14,27,0,3,0,0,0,0,92
EL PUENTE(TJA),atencion odontologica,restauraciones,2021-07-01,0,0,17,18,14,22,32,72,1,12,0,0,0,0,188
EL TORNO,atencion odontologica,restauraciones,2021-07-01,43,51,17,18,10,40,27,90,21,12,0,0,0,0,329
EL VILLAR,atencion odontologica,restauraciones,2021-07-01,0,2,18,22,4,1,45,93,15,31,0,0,0,0,231
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2021-07-01,1,0,6,17,8,11,28,46,1,0,0,0,0,0,118
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2021-07-01,19,9,42,66,15,40,57,126,1,0,0,0,0,0,375
ESCARA,atencion odontologica,restauraciones,2021-07-01,0,0,0,6,1,6,4,1,5,2,0,0,0,0,25
ESCOMA,atencion odontologica,restauraciones,2021-07-01,0,1,0,3,5,6,6,10,2,0,0,0,0,0,33
ESMERALDA,atencion odontologica,restauraciones,2021-07-01,0,0,4,0,0,0,4,1,0,5,0,0,0,0,14
EUCALIPTUS,atencion odontologica,restauraciones,2021-07-01,2,0,15,26,12,19,22,32,1,0,0,0,0,0,129
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2021-07-01,3,0,11,9,2,24,27,77,4,1,0,0,0,0,158
FILADELFIA,atencion odontologica,restauraciones,2021-07-01,0,1,12,10,11,11,11,10,0,0,0,0,0,0,66
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2021-07-01,0,0,2,0,8,10,0,17,1,1,0,0,0,0,39
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2021-07-01,5,9,21,36,10,32,24,54,9,5,0,0,0,0,205
GUANAY,atencion odontologica,restauraciones,2021-07-01,0,2,5,10,3,16,18,43,5,2,0,0,0,0,104
GUAQUI,atencion odontologica,restauraciones,2021-07-01,0,0,6,4,16,8,11,19,0,2,0,0,0,0,66
GUAYARAMERIN,atencion odontologica,restauraciones,2021-07-01,8,11,17,20,14,20,29,75,8,10,0,0,0,0,212
GUTIERREZ,atencion odontologica,restauraciones,2021-07-01,1,0,5,10,0,6,6,30,0,0,0,0,0,0,58
