,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
BELEN DE URMIRI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
BELLA FLOR,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,consulta repetida,2021-07-01,0,1,3,4,6,14,11,19,6,0,0,0,0,0,64
BETANZOS,atencion odontologica,consulta repetida,2021-07-01,0,3,3,8,2,6,13,21,7,0,0,4,0,1,68
BOLIVAR,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BOLPEBRA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
BOYUIBE,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,1,4,2,0,0,0,0,0,0,8
BUENA VISTA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CAIROMA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,consulta repetida,2021-07-01,8,4,1,6,0,3,5,23,0,1,0,0,0,0,51
CAJUATA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CALACOTO,atencion odontologica,consulta repetida,2021-07-01,0,0,1,0,0,1,0,2,4,1,0,3,0,0,12
CALAMARCA,atencion odontologica,consulta repetida,2021-07-01,0,0,2,8,0,3,9,6,1,0,0,0,0,0,29
CAMARGO,atencion odontologica,consulta repetida,2021-07-01,10,3,11,12,0,1,15,41,0,0,0,8,0,0,101
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2021-07-01,0,0,0,3,0,9,5,6,0,3,0,0,0,0,26
CAMIRI,atencion odontologica,consulta repetida,2021-07-01,2,7,6,6,1,9,42,56,5,5,0,7,0,4,150
CAPINOTA,atencion odontologica,consulta repetida,2021-07-01,1,3,12,9,0,4,7,12,7,1,0,0,0,0,56
CAQUIAVIRI,atencion odontologica,consulta repetida,2021-07-01,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,consulta repetida,2021-07-01,12,3,2,11,6,4,8,23,0,5,0,1,0,0,75
CARANAVI,atencion odontologica,consulta repetida,2021-07-01,6,6,2,10,12,8,8,24,6,1,0,3,0,1,87
CARANGAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,3,0,5,1,0,0,0,0,9
CARAPARI,atencion odontologica,consulta repetida,2021-07-01,2,0,16,3,0,11,8,21,1,1,0,0,0,0,63
CARIPUYO,atencion odontologica,consulta repetida,2021-07-01,0,4,1,1,0,2,3,5,0,1,0,0,0,0,17
CHALLAPATA,atencion odontologica,consulta repetida,2021-07-01,6,0,2,3,5,3,11,18,19,4,0,0,0,0,71
CHAQUI,atencion odontologica,consulta repetida,2021-07-01,1,0,4,2,6,13,4,10,0,1,0,5,0,0,46
CHARAGUA,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,0,2,9,4,0,0,0,0,0,2,18
CHARAÑA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,4,2,2,5,4,4,1,0,0,0,0,22
CHAYANTA,atencion odontologica,consulta repetida,2021-07-01,4,0,4,6,5,5,9,37,0,0,0,2,0,0,72
CHIMORE,atencion odontologica,consulta repetida,2021-07-01,1,3,5,9,4,12,6,20,2,0,0,0,0,0,62
CHUA COCANI,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,5,0,0,0,0,0,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,6,1,0,0,0,0,0,0,7
CHUMA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,2,1,2,3,7,0,0,0,0,0,0,16
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2021-07-01,0,0,4,0,0,12,12,19,10,4,0,4,0,0,65
CKOCHAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,8,2,0,0,1,0,0,12
CLIZA,atencion odontologica,consulta repetida,2021-07-01,2,0,33,21,4,20,18,34,8,6,0,0,0,0,146
COBIJA,atencion odontologica,consulta repetida,2021-07-01,6,7,15,23,15,9,41,55,7,9,0,0,0,0,187
COCAPATA,atencion odontologica,consulta repetida,2021-07-01,19,9,8,9,24,38,25,60,13,7,0,9,0,2,223
COCHABAMBA,atencion odontologica,consulta repetida,2021-07-01,111,142,212,255,199,250,643,1086,292,205,0,7,0,1,3403
COIPASA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4
COLCAPIRHUA,atencion odontologica,consulta repetida,2021-07-01,0,2,8,0,1,6,7,14,5,2,0,0,0,0,45
"COLCHA ""K""",atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,5,0,3,0,0,0,0,0,0,8
COLLANA,atencion odontologica,consulta repetida,2021-07-01,0,8,1,4,1,1,4,9,0,0,0,0,0,0,28
COLOMI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4
COLPA BELGICA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,0,2,3,0,1,0,0,0,0,7
COLQUECHACA,atencion odontologica,consulta repetida,2021-07-01,1,9,6,11,7,13,15,29,1,1,0,0,0,1,94
COLQUENCHA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,15,1,0,0,0,0,0,17
COLQUIRI,atencion odontologica,consulta repetida,2021-07-01,0,1,5,4,15,8,23,1,1,0,0,0,0,0,58
COMARAPA,atencion odontologica,consulta repetida,2021-07-01,0,0,3,1,4,2,3,6,1,3,0,0,0,0,23
CORIPATA,atencion odontologica,consulta repetida,2021-07-01,0,1,0,0,1,1,2,1,0,0,0,0,0,0,6
CORO CORO,atencion odontologica,consulta repetida,2021-07-01,0,0,8,2,2,1,7,0,0,2,0,0,0,0,22
COROICO,atencion odontologica,consulta repetida,2021-07-01,0,0,1,8,2,2,8,14,0,1,0,0,0,0,36
CORQUE,atencion odontologica,consulta repetida,2021-07-01,0,0,2,0,0,0,0,5,0,0,0,0,0,0,7
COTAGAITA,atencion odontologica,consulta repetida,2021-07-01,0,0,19,11,9,21,25,79,8,6,0,13,0,11,202
COTOCA,atencion odontologica,consulta repetida,2021-07-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2021-07-01,0,1,15,16,1,3,2,6,0,0,0,0,0,0,44
CUEVO,atencion odontologica,consulta repetida,2021-07-01,0,0,2,2,0,7,6,30,6,5,0,1,0,0,59
CULPINA,atencion odontologica,consulta repetida,2021-07-01,2,1,10,16,8,6,34,47,9,5,0,0,0,0,138
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2021-07-01,0,0,1,0,5,1,0,4,2,0,0,0,0,0,13
DESAGUADERO,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,consulta repetida,2021-07-01,40,37,123,105,54,106,171,277,57,36,0,21,0,0,1027
EL PUENTE(STC),atencion odontologica,consulta repetida,2021-07-01,0,0,6,2,0,0,3,7,0,1,0,0,0,0,19
EL PUENTE(TJA),atencion odontologica,consulta repetida,2021-07-01,0,0,4,8,1,1,7,15,0,2,0,0,0,0,38
EL TORNO,atencion odontologica,consulta repetida,2021-07-01,0,3,4,0,2,3,2,5,0,3,0,1,0,1,24
EL VILLAR,atencion odontologica,consulta repetida,2021-07-01,0,0,5,0,5,2,8,24,2,11,0,0,0,0,57
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2021-07-01,2,0,1,2,0,4,10,29,0,0,0,2,0,0,50
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2021-07-01,3,0,9,16,9,9,13,22,1,1,0,0,0,0,83
ESCARA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,7,0,6,0,0,0,0,0,0,13
ESCOMA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,1,0,1,4,2,2,0,0,0,0,0,11
ESMERALDA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,consulta repetida,2021-07-01,0,1,0,3,0,1,4,6,0,0,0,0,0,0,15
FILADELFIA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,2,0,0,1,0,1,0,0,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2021-07-01,2,0,0,0,2,3,3,8,5,1,0,0,0,0,24
GUANAY,atencion odontologica,consulta repetida,2021-07-01,0,1,10,5,0,2,9,11,1,0,0,0,0,0,39
GUAYARAMERIN,atencion odontologica,consulta repetida,2021-07-01,0,3,0,2,0,0,2,8,0,2,0,3,0,0,20
GUTIERREZ,atencion odontologica,consulta repetida,2021-07-01,0,0,2,0,1,0,1,6,0,0,0,0,0,0,10
HUACARETA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,2,0,0,1,5,0,1,0,1,0,0,10
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2021-07-01,0,0,3,1,0,1,4,4,0,0,0,1,0,0,14
HUACHACALLA,atencion odontologica,consulta repetida,2021-07-01,0,1,1,4,0,2,1,3,2,0,0,0,0,0,14
HUANUNI,atencion odontologica,consulta repetida,2021-07-01,3,11,14,23,10,23,30,70,2,0,0,0,0,0,186
HUARACAJE,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
HUARINA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,3,2,7,5,9,5,0,0,0,0,0,32
HUAYLLAMARCA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,5,1,7,0,0,0,0,0,0,13
HUMANATA,atencion odontologica,consulta repetida,2021-07-01,0,1,4,7,5,7,6,21,2,4,0,0,0,0,57
ICHOCA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,7,1,0,0,0,0,0,8
ICLA,atencion odontologica,consulta repetida,2021-07-01,2,0,0,2,2,3,0,19,0,0,0,0,0,0,28
INCAHUASI,atencion odontologica,consulta repetida,2021-07-01,2,0,7,10,4,11,9,25,0,5,0,0,0,0,73
INQUISIVI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2021-07-01,0,1,0,1,0,2,2,4,0,0,0,0,0,0,10
IXIAMAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,4,0,1,4,14,0,0,0,0,0,0,23
JESUS DE MACHACA,atencion odontologica,consulta repetida,2021-07-01,1,0,2,0,2,0,1,2,0,0,0,0,0,0,8
LA ASUNTA,atencion odontologica,consulta repetida,2021-07-01,0,0,8,2,4,30,15,66,0,5,0,3,0,1,134
LA PAZ,atencion odontologica,consulta repetida,2021-07-01,210,155,434,445,174,292,877,1340,306,262,0,5,0,0,4500
LA RIVERA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
LAJA,atencion odontologica,consulta repetida,2021-07-01,0,2,1,5,0,3,5,10,0,2,0,0,0,0,28
LAS CARRERAS,atencion odontologica,consulta repetida,2021-07-01,3,4,2,0,1,9,12,31,4,4,0,2,0,0,72
LLALLAGUA,atencion odontologica,consulta repetida,2021-07-01,0,14,8,20,10,16,25,103,10,15,0,1,0,0,222
LLICA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,4,0,5,10,17,0,0,0,2,0,0,38
LORETO,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,consulta repetida,2021-07-01,3,0,12,7,5,8,7,40,5,4,0,0,0,0,91
MACHARETI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MAGDALENA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,0,0,0,1,6,0,0,0,0,0,0,8
MAIRANA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
MECAPACA,atencion odontologica,consulta repetida,2021-07-01,1,0,1,4,2,14,2,22,2,0,0,0,0,0,48
MIZQUE,atencion odontologica,consulta repetida,2021-07-01,3,6,5,9,0,2,6,5,2,0,0,0,0,0,38
MOCOMOCO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,2,1,2,1,0,1,0,0,0,0,7
MOJINETE,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,5,4,4,6,1,0,0,0,0,0,0,20
MONTEAGUDO,atencion odontologica,consulta repetida,2021-07-01,0,5,15,6,3,4,29,55,0,0,0,4,0,3,124
MONTERO,atencion odontologica,consulta repetida,2021-07-01,4,2,6,5,1,10,1,5,0,1,0,0,0,0,35
MORO MORO,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3
MOROCHATA,atencion odontologica,consulta repetida,2021-07-01,0,0,2,0,0,0,1,1,0,1,0,0,0,0,5
OCURI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8
OMEREQUE,atencion odontologica,consulta repetida,2021-07-01,1,0,0,4,3,0,0,6,0,2,0,1,0,2,19
ORURO,atencion odontologica,consulta repetida,2021-07-01,123,108,264,237,141,299,562,862,106,97,0,42,0,18,2859
PADCAYA,atencion odontologica,consulta repetida,2021-07-01,0,1,6,6,1,6,6,16,0,0,0,0,0,0,42
PADILLA,atencion odontologica,consulta repetida,2021-07-01,0,0,3,0,3,7,5,19,0,0,0,2,0,0,39
PAILON,atencion odontologica,consulta repetida,2021-07-01,0,0,3,25,6,1,1,10,0,0,0,0,0,0,46
PALCA,atencion odontologica,consulta repetida,2021-07-01,1,0,3,6,3,0,2,4,0,0,0,0,0,0,19
PALOS BLANCOS,atencion odontologica,consulta repetida,2021-07-01,1,2,1,4,4,10,3,9,1,0,0,0,0,1,36
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,2,0,0,3,0,0,0,0,0,0,5
PAMPA GRANDE,atencion odontologica,consulta repetida,2021-07-01,0,3,4,3,1,0,3,9,3,1,0,0,0,0,27
PAPEL PAMPA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,4,8,1,0,0,0,0,0,13
PASORAPA,atencion odontologica,consulta repetida,2021-07-01,0,2,1,0,0,1,4,2,6,0,0,0,0,0,16
PATACAMAYA,atencion odontologica,consulta repetida,2021-07-01,0,0,2,0,0,0,0,6,1,0,0,0,0,0,9
PAZÑA,atencion odontologica,consulta repetida,2021-07-01,1,0,9,22,4,11,7,38,2,2,0,0,0,0,96
POCOATA,atencion odontologica,consulta repetida,2021-07-01,1,0,1,1,1,10,4,12,0,0,0,0,0,0,30
POCONA,atencion odontologica,consulta repetida,2021-07-01,1,0,3,9,7,9,19,6,1,1,0,0,0,0,56
POJO (CBBA),atencion odontologica,consulta repetida,2021-07-01,3,0,3,9,9,11,20,27,1,0,0,0,0,1,84
POOPO,atencion odontologica,consulta repetida,2021-07-01,3,1,11,11,5,19,38,14,4,9,0,0,0,1,116
PORCO,atencion odontologica,consulta repetida,2021-07-01,0,0,1,4,1,6,3,16,0,0,0,0,0,0,31
POROMA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,4,4,7,0,2,0,0,0,0,18
PORVENIR,atencion odontologica,consulta repetida,2021-07-01,2,0,0,4,0,5,3,13,0,0,0,1,0,0,28
POSTRER VALLE,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
POTOSI,atencion odontologica,consulta repetida,2021-07-01,74,81,111,143,48,102,268,597,45,26,0,11,0,2,1508
PRESTO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,2,2,2,0,7,0,1,0,0,0,0,14
PUCARA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,4,1,0,0,0,0,2,7
PUCARANI,atencion odontologica,consulta repetida,2021-07-01,0,1,0,4,0,0,4,10,2,0,0,1,0,0,22
PUERTO ACOSTA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,2,0,2,2,3,0,0,0,0,0,0,9
PUERTO CARABUCO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PUERTO PEREZ,atencion odontologica,consulta repetida,2021-07-01,0,2,1,0,0,2,0,1,0,0,0,0,0,0,6
PUERTO RICO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,3,0,3,10,11,0,0,0,0,0,0,27
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2021-07-01,8,9,15,47,32,33,50,114,5,0,0,1,0,3,317
PUNA,atencion odontologica,consulta repetida,2021-07-01,6,0,5,5,6,16,16,22,2,0,0,0,0,0,78
PUNATA,atencion odontologica,consulta repetida,2021-07-01,7,2,16,13,13,10,5,16,11,1,0,0,0,0,94
QUIABAYA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,consulta repetida,2021-07-01,5,14,14,16,29,50,63,114,7,3,0,1,0,1,317
QUIME,atencion odontologica,consulta repetida,2021-07-01,0,0,3,4,0,0,14,1,0,0,0,0,0,0,22
QUIRUSILLAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3
RAVELO,atencion odontologica,consulta repetida,2021-07-01,1,3,6,3,2,4,7,27,1,0,0,0,0,0,54
RIBERALTA,atencion odontologica,consulta repetida,2021-07-01,12,6,23,46,34,29,51,49,8,0,0,1,0,0,259
ROBORE,atencion odontologica,consulta repetida,2021-07-01,3,2,7,16,5,10,25,42,7,7,0,0,0,0,124
RURRENABAQUE,atencion odontologica,consulta repetida,2021-07-01,0,0,4,4,1,1,1,1,1,0,0,0,0,0,13
SABAYA,atencion odontologica,consulta repetida,2021-07-01,0,1,3,5,0,2,6,13,2,1,0,0,0,0,33
SACABA,atencion odontologica,consulta repetida,2021-07-01,18,10,16,14,5,12,22,67,6,4,0,1,0,0,175
SACACA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,2,5,3,10,0,0,0,0,0,0,20
SAIPINA,atencion odontologica,consulta repetida,2021-07-01,2,0,1,1,0,1,5,13,2,1,0,5,0,0,31
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2021-07-01,0,0,2,3,4,5,8,22,3,2,0,0,0,0,49
SAMAIPATA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,0,2,0,3,1,0,0,0,0,0,0,7
SAN BENITO,atencion odontologica,consulta repetida,2021-07-01,2,0,5,12,3,7,13,34,2,3,0,0,0,0,81
SAN BORJA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,2,4,1,2,9,0,0,0,0,0,0,19
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN CARLOS,atencion odontologica,consulta repetida,2021-07-01,0,0,8,15,6,12,7,6,0,1,0,0,0,2,57
SAN IGNACIO,atencion odontologica,consulta repetida,2021-07-01,0,1,1,7,0,4,9,15,0,0,0,0,0,0,37
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2021-07-01,3,1,3,2,4,7,35,52,0,0,0,0,0,1,108
SAN JOAQUIN,atencion odontologica,consulta repetida,2021-07-01,0,0,1,5,2,6,6,29,0,0,0,0,0,0,49
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2021-07-01,0,5,2,7,3,0,2,5,2,1,0,1,0,0,28
SAN JULIAN,atencion odontologica,consulta repetida,2021-07-01,8,16,5,3,0,2,14,17,3,0,0,0,0,0,68
SAN LORENZO(PND),atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2021-07-01,1,2,3,7,3,9,21,57,5,3,0,0,0,1,112
SAN LUCAS,atencion odontologica,consulta repetida,2021-07-01,0,0,8,19,9,11,11,48,0,0,0,0,0,1,107
SAN MATIAS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2021-07-01,0,0,2,6,1,1,11,11,2,0,0,1,0,0,35
SAN PEDRO,atencion odontologica,consulta repetida,2021-07-01,0,1,3,11,8,5,14,19,0,0,0,0,0,0,61
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2021-07-01,1,4,4,7,1,7,3,27,1,5,0,3,0,4,67
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2021-07-01,1,1,5,12,4,17,18,55,3,1,0,3,0,0,120
SAN RAFAEL,atencion odontologica,consulta repetida,2021-07-01,0,0,1,2,0,7,0,5,1,0,0,0,0,0,16
SAN RAMON BENI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2021-07-01,181,148,193,297,186,233,984,1440,225,160,0,46,0,3,4096
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,0,6,12,0,0,0,0,0,0,19
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2021-07-01,7,11,7,16,12,7,21,17,20,14,0,0,0,0,132
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2021-07-01,0,0,1,5,3,8,8,16,4,0,0,1,0,0,46
SANTIVAÑES,atencion odontologica,consulta repetida,2021-07-01,0,1,3,3,4,4,12,10,0,5,0,0,0,0,42
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2021-07-01,0,1,0,18,0,12,1,33,1,0,0,0,0,0,66
SAPAHAQUI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,4,2,4,4,0,0,0,0,0,14
SHINAOTA,atencion odontologica,consulta repetida,2021-07-01,1,1,1,2,1,2,12,4,0,0,0,0,0,0,24
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2021-07-01,1,1,1,0,2,0,5,6,0,0,0,0,0,0,16
SICAYA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,consulta repetida,2021-07-01,1,3,2,4,1,3,1,16,0,2,0,0,0,0,33
SOPACHUY,atencion odontologica,consulta repetida,2021-07-01,0,0,1,5,0,3,0,1,0,0,0,0,0,0,10
SORACACHI,atencion odontologica,consulta repetida,2021-07-01,2,0,4,3,1,18,15,29,0,12,0,0,0,0,84
SORATA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,6,1,0,0,0,0,0,7
SUCRE,atencion odontologica,consulta repetida,2021-07-01,61,45,120,182,94,137,291,465,56,18,0,6,0,0,1475
TACACHI,atencion odontologica,consulta repetida,2021-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,consulta repetida,2021-07-01,1,1,0,0,0,3,8,13,1,0,0,0,0,0,27
TACOBAMBA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,consulta repetida,2021-07-01,1,0,1,1,1,5,3,28,7,6,0,1,0,0,54
TAHUA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,consulta repetida,2021-07-01,2,1,5,4,2,11,10,38,7,1,0,2,0,10,93
TARABUCO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,2,0,2,4,17,0,0,0,3,0,0,28
TARACO,atencion odontologica,consulta repetida,2021-07-01,0,0,2,0,5,1,11,1,0,2,0,0,0,0,22
TARATA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,3,10,0,0,0,0,0,0,13
TARIJA,atencion odontologica,consulta repetida,2021-07-01,20,16,85,98,48,68,165,352,77,64,0,7,0,0,1000
TARVITA,atencion odontologica,consulta repetida,2021-07-01,0,1,1,7,16,18,7,22,1,0,0,0,0,0,73
TEOPONTE,atencion odontologica,consulta repetida,2021-07-01,0,1,0,4,0,0,0,6,0,0,0,0,0,0,11
TINGUIPAYA,atencion odontologica,consulta repetida,2021-07-01,0,2,0,2,1,2,2,6,0,0,0,0,0,0,15
TIPUANI,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,5,0,2,2,0,0,0,0,0,9
TIQUIPAYA,atencion odontologica,consulta repetida,2021-07-01,17,4,4,19,3,3,6,23,1,1,0,0,0,1,82
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2021-07-01,0,0,9,8,1,2,1,7,0,0,0,0,0,0,28
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,consulta repetida,2021-07-01,0,2,0,0,0,1,2,3,0,0,0,0,0,0,8
TODOS SANTOS,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,consulta repetida,2021-07-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
TOMAVE,atencion odontologica,consulta repetida,2021-07-01,0,3,9,8,3,9,9,28,4,0,0,1,0,1,75
TOMINA,atencion odontologica,consulta repetida,2021-07-01,2,0,4,4,8,10,5,32,0,0,0,0,0,0,65
TORO TORO,atencion odontologica,consulta repetida,2021-07-01,0,0,0,1,0,17,4,39,2,0,0,5,0,0,68
TOTORA(CBBA),atencion odontologica,consulta repetida,2021-07-01,2,0,3,1,0,0,3,9,0,0,0,0,0,0,18
TRINIDAD,atencion odontologica,consulta repetida,2021-07-01,3,6,18,38,16,16,68,88,2,14,0,0,0,0,269
