,group,variable,month,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR POST,CIRUGIA BUCOMAXILOFACIAL MENOR POST,TOTALES
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,2,11,8,3,2,2,2,1,2,0,0,0,0,33
LORETO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,1,0,0,2,6,0,0,0,0,0,0,9
MACHACAMARCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,1,1,0,0,0,3,1,0,5,0,0,0,0,11
MAIRANA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
MONTERO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
OKINAWA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,3,1,3,0,9,1,1,0,0,0,0,19
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,5,11,5,14,28,4,1,0,0,0,0,70
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,3,0,0,1,0,0,1,0,0,0,0,5
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,14,14,1,3,5,13,7,7,0,0,0,0,64
PUERTO QUIJARRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,0,3,1,0,12,1,1,0,0,0,0,19
QUIME,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,6,7,1,0,6,1,1,0,0,0,0,0,22
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,0,2,2,15,19,4,0,0,0,0,0,44
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,0,2,2,0,1,0,0,0,0,0,0,5
SACACA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,15,20,6,13,10,40,5,10,0,0,0,0,119
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,1,2,3,2,1,0,0,4,0,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4
SAN IGNACIO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,0,0,0,0,0,2,2,8,0,0,0,0,12
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,4,12,4,8,2,16,2,2,0,0,0,0,50
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,3,1,3,1,6,1,2,0,0,0,0,19
SAN MATIAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,4,3,1,1,1,5,0,1,0,0,0,0,16
SAN PEDRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,1,0,0,0,3,0,1,0,0,0,0,7
SAN RAMON BENI,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,9,9,1,4,5,9,1,0,0,0,0,0,38
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,4,0,12,8,2,7,17,29,19,9,0,0,0,0,107
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,1,1,2,1,0,3,5,0,0,0,0,0,0,13
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,4,1,4,8,12,3,1,0,0,0,0,34
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,1,7,4,11,14,10,21,0,1,0,0,0,0,69
TOMAVE,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,6,2,3,5,19,4,7,0,0,0,0,48
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,1,0,12,8,6,4,24,34,0,1,0,0,0,0,90
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,2,8,0,5,3,7,4,3,0,0,0,0,32
URUBICHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,2,0,1,0,4,1,0,0,0,0,0,9
YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2021-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,1,4,6,3,4,7,8,3,0,0,0,0,0,37
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,2,2,1,0,7,5,9,1,0,0,0,0,0,27
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,1,0,0,2,2,0,1,0,0,0,0,6
CHACARILLA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,7,11,2,4,10,10,2,2,0,0,0,0,48
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,1,16,13,9,17,23,25,16,8,0,0,0,0,129
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,2,1,0,3,4,3,0,0,0,0,0,14
COLQUECHACA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,2,2,0,1,4,3,0,0,0,0,0,0,12
CORIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,4,5,1,1,5,1,3,2,0,0,0,0,23
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,5,0,1,1,1,2,0,0,0,0,0,11
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,9,1,46,39,8,7,26,73,23,16,0,0,0,0,248
EL PUENTE(STC),atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,4,8,1,1,5,7,1,0,0,0,0,0,27
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,2,1,0,2,1,11,9,2,0,0,0,0,29
ENTRE RIOS TRJ,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,21,12,37,35,4,3,20,24,23,3,0,0,0,0,182
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,2,17,14,3,4,6,11,0,6,0,0,0,0,64
MAGDALENA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,6,4,1,3,2,4,0,1,0,0,0,0,21
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,5,0,0,0,0,0,5,0,2,0,0,0,0,12
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,4,1,5,2,11,8,34,36,5,4,0,0,0,0,110
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,1,11,4,0,5,9,18,2,10,0,0,0,0,60
PUERTO QUIJARRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,1,0,0,0,3,2,0,0,0,0,0,7
PUERTO SUAREZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
QUIME,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,4,0,0,0,1,7,2,0,0,0,0,0,14
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
ROBORE,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SACACA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,12,7,6,8,16,28,8,4,0,0,0,0,90
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,5,0,1,4,5,8,0,0,0,0,0,24
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,1,0,2,6,5,9,6,0,0,0,0,29
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,2,3,0,0,0,6,3,0,0,0,0,0,14
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,1,5,5,0,1,0,5,0,0,0,0,0,0,17
SAN LORENZO(PND),atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,3,1,1,2,0,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,3,1,0,4,3,0,0,0,0,0,0,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,7,0,0,0,2,4,1,0,0,0,0,0,14
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,0,0,2,8,9,0,0,0,0,0,0,19
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,2,1,1,3,8,14,0,0,0,0,0,0,30
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,1,2,13,3,3,11,18,7,0,0,0,0,0,59
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,0,7,10,7,3,32,45,5,1,0,0,0,0,111
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,2,0,2,2,3,0,0,0,0,0,0,9
URUBICHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,3,1,0,0,0,1,9,0,0,0,0,0,0,14
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,1,1,13,15,2,0,8,13,3,2,0,0,0,0,58
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,3,1,1,5,3,0,2,0,0,0,0,17
APOLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,2,5,4,7,4,1,2,0,0,0,0,25
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,4,9,0,1,3,8,0,2,0,0,0,0,27
CAIROMA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,3,1,1,3,2,1,1,0,0,0,0,0,12
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,1,0,0,1,0,4,12,7,2,0,0,0,0,27
CARANAVI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,2,2,0,1,0,0,0,0,0,5
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,1,1,3,4,4,2,3,25,6,0,0,0,0,0,49
CLIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,6,3,2,0,9,2,0,0,0,0,0,23
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,5,14,13,28,22,32,6,13,0,0,0,0,133
COLCAPIRHUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,5,1,0,0,0,8,3,0,0,0,0,0,17
COMARAPA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,1,0,1,2,4,2,0,0,0,0,0,12
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,1,1,2,1,1,3,0,3,1,0,0,0,0,0,13
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,0,0,0,1,2,4,1,0,0,0,0,9
COTOCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,5,7,0,2,0,17,10,10,0,0,0,0,51
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,4,3,15,15,0,4,7,30,0,1,0,0,0,0,79
GUTIERREZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,3,2,2,1,10,11,2,0,0,0,0,0,31
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,30,13,35,32,7,7,37,58,43,16,0,0,0,0,278
MACHACAMARCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MAPIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,1,0,0,4,2,3,0,0,0,0,0,12
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,6,1,0,4,1,4,0,0,0,0,0,0,16
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,1,3,2,2,5,15,13,30,6,6,0,0,0,0,83
PALOS BLANCOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,3,2,0,0,1,1,1,4,0,0,0,0,12
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5
PORCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,3,1,1,1,1,1,6,0,0,0,0,0,0,0,14
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,2,6,24,3,17,9,49,2,8,0,0,0,0,120
PUCARANI,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,4,1,0,0,1,2,4,0,0,0,0,0,12
PUERTO SUAREZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,3,1,0,3,9,0,1,0,0,0,0,19
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
QUIRUSILLAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,3,2,5,1,9,5,0,0,0,0,0,27
ROBORE,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,0,2,2,0,5,0,0,0,0,0,0,10
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,10,18,0,2,0,15,4,4,0,0,0,0,53
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,1,1,18,14,9,19,21,33,2,5,0,0,0,0,123
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,2,5,2,0,0,0,0,9
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,0,0,1,3,12,2,0,0,0,0,0,19
SAN LORENZO(PND),atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,2,3,0,0,3,4,0,0,0,0,0,0,12
SAN PEDRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,1,0,2,2,1,1,0,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,3,1,5,7,3,4,17,23,2,3,0,0,0,0,68
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,2,0,3,1,4,0,0,0,0,0,0,11
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,1,6,12,1,5,19,18,8,2,0,0,0,0,72
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,10,19,9,12,13,30,8,6,0,0,0,0,107
TOMAVE,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,1,0,6,8,3,3,3,10,1,1,0,0,0,0,36
TOTORA(CBBA),atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,2,2,5,3,6,0,1,0,0,0,0,19
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,2,2,22,20,5,7,42,63,6,5,0,0,0,0,174
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,1,3,0,0,3,3,0,0,0,0,0,0,10
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,2,1,0,1,2,0,1,2,0,0,0,0,9
APOLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,1,0,3,2,7,2,2,0,0,0,0,17
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,11,1,1,0,0,0,0,13
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,8,6,3,3,2,17,0,0,0,0,0,0,39
CAIROMA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,2,4,1,1,3,1,1,0,0,0,0,13
CAMARGO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,16,20,4,5,7,28,2,1,0,0,0,0,83
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,2,2,1,1,0,4,2,2,0,0,0,0,0,14
CARANAVI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,1,1,7,13,14,32,10,5,1,0,0,0,0,84
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,1,2,18,12,8,14,25,21,7,16,0,0,0,0,124
COLOMI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,4,0,0,2,0,7,1,0,0,0,0,0,14
CONCEPCION,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,1,1,0,0,1,0,0,2,2,1,0,0,0,0,8
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,1,3,5,3,1,2,2,1,5,0,0,0,0,23
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,2,4,0,0,0,2,3,6,0,0,0,0,17
COTOCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,1,0,0,0,2,5,0,0,0,0,0,0,8
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,2,0,9,4,5,9,14,20,9,3,0,0,0,0,75
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,1,0,2,2,3,9,4,0,0,0,0,0,21
ENTRE RIOS TRJ,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,7,4,1,5,2,13,0,0,0,0,0,0,32
FILADELFIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,7,3,0,0,3,3,0,0,0,0,0,0,16
GENERAL SAAVEDRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,4,1,0,0,0,2,1,0,0,0,0,0,8
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,8,1,32,26,7,6,35,60,15,13,0,0,0,0,203
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,2,5,1,2,7,2,2,2,0,0,0,0,23
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,4,0,1,7,26,22,1,2,0,0,0,0,63
PAMPA GRANDE,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,1,1,3,0,0,0,0,0,0,0,0,0,0,5
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PORONGO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,2,2,0,0,1,0,0,0,0,0,0,0,5
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,3,2,5,15,2,22,18,45,6,1,0,0,0,0,119
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAIPINA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,10,7,0,1,7,6,4,1,0,0,0,0,36
SAN IGNACIO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,1,2,1,2,2,10,5,1,0,0,0,0,24
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,3,4,7,0,0,0,0,14
SAN JAVIER(STC),atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,3,3,2,1,1,4,0,1,0,0,0,0,15
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,1,25,33,2,0,1,27,1,1,0,0,0,0,91
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,2,3,17,13,9,9,22,67,24,8,0,0,0,0,174
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,2,3,2,0,1,4,3,0,0,0,0,0,0,15
SENA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,8,4,3,3,6,19,1,0,0,0,0,0,44
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,8,2,7,0,0,2,5,1,0,0,0,0,0,25
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,14,20,3,1,4,3,0,1,0,0,0,0,46
TOTORA(CBBA),atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,20,22,2,9,2,22,3,4,0,0,0,0,84
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,9,2,4,36,44,56,6,2,0,0,0,0,159
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,3,1,0,3,3,5,0,0,0,0,0,0,15
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,1,1,7,3,2,1,5,5,4,2,0,0,0,0,31
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
