,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
COBIJA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,5,11,8,2,0,0,0,0,0,27
COCHABAMBA,atencion odontologica,rayos x dental,2021-07-01,7,8,42,66,34,49,203,333,90,38,0,0,0,0,870
COIPASA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-07-01,0,0,2,0,2,3,4,13,2,3,0,0,0,0,29
"COLCHA ""K""",atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,1,2,0,9,0,0,0,0,0,0,13
COLQUECHACA,atencion odontologica,rayos x dental,2021-07-01,0,1,0,1,2,2,2,20,0,0,0,0,0,0,28
COPACABANA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
CORQUE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,1,1,2,0,0,0,0,0,5
COTAGAITA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,2,0,4,4,9,0,0,0,0,0,0,19
CULPINA,atencion odontologica,rayos x dental,2021-07-01,0,0,2,5,6,17,23,42,13,12,0,0,0,0,120
EL ALTO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,0,2,1,5,0,0,0,0,0,0,9
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-07-01,0,1,1,1,0,0,1,2,0,0,0,0,0,0,6
EL TORNO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,3,2,3,3,1,0,0,0,0,0,0,12
EL VILLAR,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-07-01,1,0,8,13,5,5,7,14,1,1,0,0,0,0,55
ESCARA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,rayos x dental,2021-07-01,0,0,6,4,7,8,15,19,3,0,0,0,0,0,62
HUARINA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,2,0,4,3,0,0,0,0,0,0,9
HUATAJATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
INCAHUASI,atencion odontologica,rayos x dental,2021-07-01,0,0,2,4,1,2,5,17,0,3,0,0,0,0,34
IXIAMAS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,1,4,4,19,0,1,0,0,0,0,30
LA ASUNTA,atencion odontologica,rayos x dental,2021-07-01,0,0,2,0,1,0,2,5,0,0,0,0,0,0,10
LA PAZ,atencion odontologica,rayos x dental,2021-07-01,2,1,11,11,2,5,8,18,8,2,0,0,0,0,68
LAS CARRERAS,atencion odontologica,rayos x dental,2021-07-01,0,0,3,0,0,1,2,3,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,0,1,1,9,0,0,0,0,0,0,12
MACHACAMARCA,atencion odontologica,rayos x dental,2021-07-01,0,0,3,1,1,8,2,16,7,0,0,0,0,0,38
MAIRANA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,2,0,0,0,3,3,0,0,0,0,0,9
MAPIRI,atencion odontologica,rayos x dental,2021-07-01,0,0,1,1,0,0,1,2,4,0,0,0,0,0,9
MECAPACA,atencion odontologica,rayos x dental,2021-07-01,1,0,3,1,1,3,0,2,0,0,0,0,0,0,11
MIZQUE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4
MOJINETE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,2,4,5,1,0,0,0,0,0,12
MONTEAGUDO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,2,0,3,5,17,0,0,0,0,0,0,27
OCURI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ORURO,atencion odontologica,rayos x dental,2021-07-01,2,5,30,25,31,46,89,152,15,12,0,0,0,0,407
PADILLA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,2,3,2,13,12,0,0,0,0,0,0,33
PALCA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2021-07-01,0,0,3,6,2,4,4,12,0,0,0,0,0,0,31
POCONA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
POOPO,atencion odontologica,rayos x dental,2021-07-01,0,1,4,4,3,3,4,9,0,1,0,0,0,0,29
PORCO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
POROMA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,3,5,3,0,0,0,0,0,0,0,11
PORONGO,atencion odontologica,rayos x dental,2021-07-01,0,0,3,2,4,0,2,13,0,0,0,0,0,0,24
PORVENIR,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,1,2,0,6,0,0,0,0,0,0,10
POTOSI,atencion odontologica,rayos x dental,2021-07-01,1,0,0,1,1,1,0,9,1,0,0,0,0,0,14
PRESTO,atencion odontologica,rayos x dental,2021-07-01,0,0,5,2,2,1,2,16,2,0,0,0,0,0,30
PUCARANI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,5,4,0,8,0,0,0,0,0,0,17
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
PUERTO RICO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,2,0,1,4,3,0,0,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
PUNA,atencion odontologica,rayos x dental,2021-07-01,0,0,2,0,0,0,5,2,1,1,0,0,0,0,11
PUNATA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,1,2,3,0,4,0,0,0,0,0,0,11
QUIABAYA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
RAVELO,atencion odontologica,rayos x dental,2021-07-01,0,0,2,0,0,1,1,2,0,0,0,0,0,0,6
RIBERALTA,atencion odontologica,rayos x dental,2021-07-01,1,1,5,2,1,0,0,7,4,0,0,0,0,0,21
SACABA,atencion odontologica,rayos x dental,2021-07-01,0,0,6,7,3,6,18,25,6,6,0,0,0,0,77
SACACA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,2,4,6,0,1,0,0,0,0,13
SAN BENITO,atencion odontologica,rayos x dental,2021-07-01,0,1,1,1,2,1,2,4,0,1,0,0,0,0,13
SAN CARLOS,atencion odontologica,rayos x dental,2021-07-01,0,0,2,1,3,2,1,3,0,1,0,0,0,0,13
SAN LUCAS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,4,2,4,5,12,0,0,0,0,0,0,27
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,2,3,1,0,0,0,0,0,0,7
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-07-01,60,39,78,118,60,53,345,566,71,76,0,0,0,0,1466
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-07-01,0,0,2,3,1,2,4,5,1,0,0,0,0,0,18
SANTIVAÑES,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,1,1,5,0,1,0,0,0,0,9
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,8,0,3,0,7,0,0,0,0,0,0,18
SAPAHAQUI,atencion odontologica,rayos x dental,2021-07-01,0,3,2,4,1,6,2,10,4,0,0,0,0,0,32
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-07-01,1,1,0,0,1,0,0,5,0,0,0,0,0,0,8
SIPE SIPE,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,0,3,1,1,0,0,0,0,0,6
SOPACHUY,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,4,3,0,0,0,0,0,0,8
SORATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SUCRE,atencion odontologica,rayos x dental,2021-07-01,0,0,2,3,1,1,8,16,0,0,0,0,0,0,31
TACACOMA,atencion odontologica,rayos x dental,2021-07-01,0,2,0,0,1,4,10,8,0,1,0,0,0,0,26
TAPACARI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2021-07-01,2,0,4,1,1,4,5,9,0,0,0,0,0,0,26
TARATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,1,0,0,6,5,1,0,0,0,0,0,14
TIAHUANACU,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TOLATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,3,1,0,2,0,1,0,0,0,0,7
TOMAVE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
TORO TORO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,2,3,2,0,0,0,0,0,0,7
TRINIDAD,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TUPIZA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TURCO,atencion odontologica,rayos x dental,2021-07-01,1,0,0,0,1,1,3,4,1,1,0,0,0,0,12
UNCIA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,3,0,1,3,3,0,0,0,0,0,0,11
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,0,5,4,10,1,0,0,0,0,0,21
UYUNI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
VALLEGRANDE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,0,3,1,4,0,0,0,0,9
VIACHA,atencion odontologica,rayos x dental,2021-07-01,1,0,4,11,2,1,7,6,1,0,0,0,0,0,33
VILA VILA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,2,0,0,1,0,0,0,0,0,0,4
VILLA MONTES,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,2,0,4,4,2,1,0,0,0,0,13
VILLA RIVERO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,rayos x dental,2021-07-01,1,1,2,1,1,4,5,6,0,0,0,0,0,0,21
YACUIBA,atencion odontologica,rayos x dental,2021-07-01,0,0,3,0,0,4,9,23,2,0,0,0,0,0,41
YOCALLA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,2,0,0,1,6,2,0,0,0,0,0,12
YOTALA,atencion odontologica,rayos x dental,2021-07-01,0,0,4,2,1,0,3,11,1,0,0,0,0,0,22
ACHACACHI,atencion odontologica,rayos x dental,2021-08-01,1,1,2,1,1,1,5,11,4,3,0,0,0,0,30
AIQUILE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,1,0,0,1,1,0,0,0,0,5
ALTO BENI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ANTEQUERA,atencion odontologica,rayos x dental,2021-08-01,0,1,6,9,3,13,16,26,0,1,0,0,0,0,75
APOLO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ARANI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,5,8,8,3,5,0,0,0,0,31
ARQUE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
ATOCHA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,3,1,6,0,0,0,0,0,0,12
AUCAPATA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-08-01,1,0,1,5,1,4,10,11,0,1,0,0,0,0,34
BATALLAS,atencion odontologica,rayos x dental,2021-08-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
BETANZOS,atencion odontologica,rayos x dental,2021-08-01,0,0,2,0,1,1,1,2,0,0,0,0,0,0,7
CAMARGO,atencion odontologica,rayos x dental,2021-08-01,0,0,3,2,4,0,2,14,0,2,0,0,0,0,27
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-08-01,0,0,2,0,0,1,6,1,0,3,0,0,0,0,13
CAMIRI,atencion odontologica,rayos x dental,2021-08-01,0,1,0,1,0,1,4,3,0,2,0,0,0,0,12
CAPINOTA,atencion odontologica,rayos x dental,2021-08-01,0,0,3,7,2,5,9,9,1,3,0,0,0,0,39
CARACOLLO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5
CARANGAS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,2,1,6,0,0,0,0,0,9
CARAPARI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARIPUYO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
CHAQUI,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,0,8,3,0,0,0,0,0,12
CHARAGUA,atencion odontologica,rayos x dental,2021-08-01,0,1,0,1,2,0,2,5,0,0,0,0,0,0,11
CHAYANTA,atencion odontologica,rayos x dental,2021-08-01,0,0,2,0,0,2,0,7,0,0,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
COBIJA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,4,10,0,0,0,0,0,0,14
COCHABAMBA,atencion odontologica,rayos x dental,2021-08-01,4,6,46,44,29,26,139,255,83,58,0,0,0,0,690
COIPASA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-08-01,3,0,3,3,1,4,5,18,5,3,0,0,0,0,45
"COLCHA ""K""",atencion odontologica,rayos x dental,2021-08-01,0,2,7,6,0,1,1,11,0,0,0,0,0,0,28
COLLANA,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,1,2,0,1,0,0,0,0,5
COLOMI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,rayos x dental,2021-08-01,0,0,2,0,2,0,1,3,0,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,rayos x dental,2021-08-01,0,1,3,4,0,1,4,12,0,2,0,0,0,0,27
COPACABANA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4
CORQUE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,1,6,8,4,0,0,0,0,0,0,21
COTAGAITA,atencion odontologica,rayos x dental,2021-08-01,0,0,3,1,1,2,11,3,6,5,0,0,0,0,32
COTOCA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,1,0,2,6,0,0,0,0,0,0,10
CULPINA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,8,6,11,18,69,9,0,0,0,0,0,121
EL ALTO,atencion odontologica,rayos x dental,2021-08-01,0,0,6,2,4,1,3,11,2,3,0,0,0,0,32
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
EL TORNO,atencion odontologica,rayos x dental,2021-08-01,0,5,1,1,2,4,6,4,3,0,0,0,0,0,26
EL VILLAR,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,7,3,10,0,0,0,0,0,21
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-08-01,3,1,2,7,3,1,6,7,0,0,0,0,0,0,30
ESCOMA,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
ESMERALDA,atencion odontologica,rayos x dental,2021-08-01,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-08-01,0,0,3,0,0,0,6,9,0,1,0,0,0,0,19
GUAQUI,atencion odontologica,rayos x dental,2021-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACARETA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,1,3,12,0,0,0,0,0,0,17
HUANUNI,atencion odontologica,rayos x dental,2021-08-01,0,0,3,16,4,12,23,27,9,1,0,0,0,0,95
HUARINA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
INCAHUASI,atencion odontologica,rayos x dental,2021-08-01,0,0,3,2,3,3,9,17,0,2,0,0,0,0,39
IXIAMAS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5
LA ASUNTA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,rayos x dental,2021-08-01,4,3,11,27,8,22,87,120,19,32,0,0,0,0,333
LA RIVERA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,rayos x dental,2021-08-01,0,1,1,3,1,3,1,3,1,0,0,0,0,0,14
LLICA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
MACHACAMARCA,atencion odontologica,rayos x dental,2021-08-01,0,1,3,1,8,1,5,6,1,0,0,0,0,0,26
MACHARETI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MAGDALENA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
MAIRANA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,5,5,6,2,0,0,0,0,18
MAPIRI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,0,2,8,1,0,0,0,0,0,13
MECAPACA,atencion odontologica,rayos x dental,2021-08-01,0,0,1,2,2,1,1,15,1,1,0,0,0,0,24
MIZQUE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
MOJOCOYA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
MONTEAGUDO,atencion odontologica,rayos x dental,2021-08-01,0,2,1,1,0,2,6,7,0,0,0,0,0,0,19
MONTERO,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
OCURI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,rayos x dental,2021-08-01,4,7,19,32,20,39,82,138,9,6,0,0,0,0,356
PADCAYA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PADILLA,atencion odontologica,rayos x dental,2021-08-01,0,0,2,3,0,1,3,12,2,0,0,0,0,0,23
PALOS BLANCOS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
PASORAPA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2021-08-01,1,0,0,2,2,7,4,9,3,0,0,0,0,0,28
POOPO,atencion odontologica,rayos x dental,2021-08-01,0,1,0,1,0,0,5,11,0,1,0,0,0,0,19
PORCO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POROMA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,2,1,3,2,1,0,0,0,0,0,9
PORONGO,atencion odontologica,rayos x dental,2021-08-01,0,1,2,1,0,1,5,3,0,0,0,0,0,0,13
PORVENIR,atencion odontologica,rayos x dental,2021-08-01,0,0,3,1,6,2,0,10,0,0,0,0,0,0,22
POTOSI,atencion odontologica,rayos x dental,2021-08-01,0,0,1,2,2,6,2,16,0,1,0,0,0,0,30
PRESTO,atencion odontologica,rayos x dental,2021-08-01,0,0,2,3,3,2,5,13,1,0,0,0,0,0,29
PUCARANI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,3,1,2,3,0,0,0,0,0,0,10
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,8,11,11,0,0,0,0,0,0,31
PUERTO RICO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,1,14,3,0,0,0,0,0,0,20
PUERTO SUAREZ,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,2,5,2,0,0,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUNA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PUNATA,atencion odontologica,rayos x dental,2021-08-01,1,0,5,1,0,1,1,0,1,1,0,0,0,0,11
QUIABAYA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,rayos x dental,2021-08-01,0,1,8,2,3,7,8,35,6,2,0,0,0,0,72
RAVELO,atencion odontologica,rayos x dental,2021-08-01,0,0,1,1,0,0,2,3,0,0,0,0,0,0,7
REYES,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
RIBERALTA,atencion odontologica,rayos x dental,2021-08-01,0,2,2,0,0,0,1,6,1,0,0,0,0,0,12
SACABA,atencion odontologica,rayos x dental,2021-08-01,2,0,6,7,5,3,7,18,5,6,0,0,0,0,59
SACACA,atencion odontologica,rayos x dental,2021-08-01,0,1,1,0,1,0,1,1,0,0,0,0,0,0,5
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-08-01,1,0,4,6,1,1,5,13,1,1,0,0,0,0,33
SAMAIPATA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
SAN BENITO,atencion odontologica,rayos x dental,2021-08-01,3,0,0,1,1,0,1,7,1,1,0,0,0,0,15
SAN BORJA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,2,2,2,6,0,0,0,0,0,0,13
SAN LUCAS,atencion odontologica,rayos x dental,2021-08-01,0,0,0,6,0,6,3,17,0,0,0,0,0,0,32
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-08-01,60,46,95,137,55,77,441,647,84,102,0,0,0,0,1744
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-08-01,0,0,3,1,0,0,1,6,0,1,0,0,0,0,12
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,2,4,1,0,0,0,0,0,8
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-08-01,0,0,2,0,1,0,0,2,0,0,0,0,0,0,5
SAPAHAQUI,atencion odontologica,rayos x dental,2021-08-01,0,0,1,2,0,7,5,9,6,0,0,0,0,0,30
SHINAOTA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
