,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
UMALA,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,9,12,1,3,8,16,8,6,0,0,0,0,63
UNCIA,atencion odontologica,cirugia bucal menor,2021-07-01,5,0,26,19,4,12,16,32,5,6,0,0,0,0,125
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2021-07-01,2,2,18,19,7,11,16,56,2,4,0,0,0,0,137
URUBICHA,atencion odontologica,cirugia bucal menor,2021-07-01,0,1,1,0,0,3,3,17,1,1,0,0,0,0,27
UYUNI,atencion odontologica,cirugia bucal menor,2021-07-01,3,2,17,28,7,12,23,56,13,6,0,0,0,0,167
VACAS,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,11,11,2,2,7,20,2,24,0,0,0,0,79
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2021-07-01,4,3,10,3,5,13,5,42,18,9,0,0,0,0,112
VIACHA,atencion odontologica,cirugia bucal menor,2021-07-01,9,8,64,64,25,25,49,104,20,19,0,0,0,0,387
VILA VILA,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,7,15,3,3,19,10,2,3,0,0,0,0,62
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2021-07-01,1,1,6,10,3,3,7,26,3,0,0,0,0,0,60
VILLA MONTES,atencion odontologica,cirugia bucal menor,2021-07-01,1,1,22,16,4,14,37,49,6,3,0,0,0,0,153
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2021-07-01,0,0,10,4,0,9,5,11,3,0,0,0,0,0,42
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2021-07-01,0,1,6,4,0,4,5,7,1,6,0,0,0,0,34
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,4,5,1,3,12,19,10,2,0,0,0,0,56
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2021-07-01,11,8,53,67,16,25,37,109,12,11,0,0,0,0,349
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2021-07-01,1,0,16,15,6,3,6,36,7,2,0,0,0,0,92
VILLAZON,atencion odontologica,cirugia bucal menor,2021-07-01,5,5,21,25,8,13,33,54,4,10,0,0,0,0,178
VINTO,atencion odontologica,cirugia bucal menor,2021-07-01,16,10,61,61,11,26,30,74,16,22,0,0,0,0,327
VITICHI,atencion odontologica,cirugia bucal menor,2021-07-01,0,1,15,10,1,8,13,40,9,14,0,0,0,0,111
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2021-07-01,0,1,3,3,5,4,10,6,5,1,0,0,0,0,38
WARNES,atencion odontologica,cirugia bucal menor,2021-07-01,1,1,16,9,1,1,13,32,2,1,0,0,0,0,77
YACO,atencion odontologica,cirugia bucal menor,2021-07-01,1,0,8,3,10,11,13,10,3,3,0,0,0,0,62
YACUIBA,atencion odontologica,cirugia bucal menor,2021-07-01,3,4,40,48,8,33,63,134,36,17,0,0,0,0,386
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2021-07-01,1,2,1,4,2,2,2,12,2,12,0,0,0,0,40
YANACACHI,atencion odontologica,cirugia bucal menor,2021-07-01,0,1,2,2,1,3,1,4,1,0,0,0,0,0,15
YAPACANI,atencion odontologica,cirugia bucal menor,2021-07-01,2,6,7,14,4,4,7,22,12,12,0,0,0,0,90
YOCALLA,atencion odontologica,cirugia bucal menor,2021-07-01,0,4,13,12,0,1,17,24,14,8,0,0,0,0,93
YOTALA,atencion odontologica,cirugia bucal menor,2021-07-01,1,0,11,3,1,0,5,12,4,5,0,0,0,0,42
YUNCHARA,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,9,9,1,3,4,6,2,0,0,0,0,0,34
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2021-07-01,0,0,5,1,0,0,0,8,0,0,0,0,0,0,14
ACACIO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,1,0,1,1,4,2,4,0,0,0,0,13
ACHACACHI,atencion odontologica,cirugia bucal menor,2021-08-01,4,2,25,19,4,32,41,97,48,29,0,0,0,0,301
ACHOCALLA,atencion odontologica,cirugia bucal menor,2021-08-01,12,1,44,52,14,17,19,45,15,5,0,0,0,0,224
AIQUILE,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,2,2,0,2,1,7,0,2,0,0,0,0,17
ALALAY,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,2,0,0,0,4,5,1,0,0,0,0,12
ALCALA,atencion odontologica,cirugia bucal menor,2021-08-01,2,0,12,6,7,7,21,40,7,13,0,0,0,0,115
ALTO BENI,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,14,8,4,7,15,31,14,2,0,0,0,0,98
ANCORAIMES,atencion odontologica,cirugia bucal menor,2021-08-01,2,2,13,19,4,5,12,46,20,18,0,0,0,0,141
ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,8,3,2,10,6,7,2,0,0,0,0,43
ANTEQUERA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,8,6,2,2,10,10,1,0,0,0,0,0,39
ANZALDO,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,2,7,3,4,7,8,1,9,0,0,0,0,42
APOLO,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,6,7,3,5,6,20,5,0,0,0,0,0,53
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,3,2,0,2,10,0,4,0,0,0,0,26
ARANI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,9,3,5,8,3,0,2,0,0,0,0,34
ARBIETO,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,16,34,3,7,8,37,12,14,0,0,0,0,134
ARQUE,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,6,14,2,5,9,25,9,6,0,0,0,0,78
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2021-08-01,8,7,23,53,2,18,8,58,5,8,0,0,0,0,190
ATOCHA,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,16,9,8,14,35,60,2,5,0,0,0,0,152
AUCAPATA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,9,6,3,10,11,18,7,4,0,0,0,0,68
AYATA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,8,9,8,15,23,30,3,7,0,0,0,0,103
AYO AYO,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,8,1,4,3,6,20,10,3,0,0,0,0,57
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2021-08-01,3,1,16,38,7,6,30,50,6,11,0,0,0,0,168
AZURDUY,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,5,13,0,0,9,54,28,15,0,0,0,0,125
BATALLAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,0,3,4,1,17,8,5,0,0,0,0,41
BAURES,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,6,1,1,7,10,1,0,0,0,0,0,29
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,0,1,0,2,4,1,1,0,0,0,0,10
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,0,1,0,7,7,1,14,0,0,0,0,31
BELLA FLOR,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,1,2,0,5,4,0,0,0,0,0,0,12
BERMEJO,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,8,11,3,5,9,28,11,0,0,0,0,0,76
BETANZOS,atencion odontologica,cirugia bucal menor,2021-08-01,7,2,27,25,2,15,27,53,25,32,0,0,0,0,215
BOLIVAR,atencion odontologica,cirugia bucal menor,2021-08-01,4,1,11,2,2,5,7,12,1,5,0,0,0,0,50
BOYUIBE,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,7,1,2,8,18,6,3,0,0,0,0,47
BUENA VISTA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,6,1,1,3,7,2,0,0,0,0,0,25
CABEZAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,6,2,5,0,13,3,2,0,0,0,0,35
CAIROMA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,4,0,4,4,6,1,0,0,0,0,0,21
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2021-08-01,1,2,3,2,0,4,9,15,2,6,0,0,0,0,44
CAJUATA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,4,3,2,2,10,15,1,1,0,0,0,0,39
CALACOTO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,1,0,1,6,3,8,9,0,0,0,0,30
CALAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,1,3,17,13,11,15,13,40,4,17,0,0,0,0,134
CAMARGO,atencion odontologica,cirugia bucal menor,2021-08-01,3,0,13,4,5,0,15,20,0,1,0,0,0,0,61
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2021-08-01,0,0,17,13,1,3,4,34,0,3,0,0,0,0,75
CAMIRI,atencion odontologica,cirugia bucal menor,2021-08-01,0,3,8,8,1,9,6,19,5,6,0,0,0,0,65
CAPINOTA,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,22,23,4,6,8,16,5,10,0,0,0,0,96
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,6,17,5,11,8,20,6,7,0,0,0,0,81
CARACOLLO,atencion odontologica,cirugia bucal menor,2021-08-01,5,4,28,32,5,23,11,38,13,22,0,0,0,0,181
CARANAVI,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,44,44,21,23,38,55,25,14,0,0,0,0,267
CARANGAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,cirugia bucal menor,2021-08-01,3,1,19,37,8,13,22,64,10,3,0,0,0,0,180
CARIPUYO,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,1,1,0,2,4,2,2,0,0,0,0,0,13
CATACORA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,0,5,2,2,4,3,1,0,0,0,0,0,18
CHALLAPATA,atencion odontologica,cirugia bucal menor,2021-08-01,4,5,43,47,10,17,26,47,20,22,0,0,0,0,241
CHAQUI,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,10,14,4,6,11,16,16,8,0,0,0,0,86
CHARAGUA,atencion odontologica,cirugia bucal menor,2021-08-01,8,5,1,17,16,10,14,24,6,4,0,0,0,0,105
CHARAÑA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,8,2,5,2,7,3,2,0,0,0,0,29
CHAYANTA,atencion odontologica,cirugia bucal menor,2021-08-01,3,4,13,24,10,16,32,39,2,10,0,0,0,0,153
CHIMORE,atencion odontologica,cirugia bucal menor,2021-08-01,5,4,10,15,2,13,22,40,3,3,0,0,0,0,117
CHIPAYA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,2,0,0,0,0,2,2,0,0,0,0,10
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,2,7,5,8,19,0,9,0,0,0,0,52
CHUA COCANI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,3,1,1,0,8,1,6,0,0,0,0,23
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2021-08-01,3,0,2,5,0,1,1,5,1,0,0,0,0,0,18
CHUMA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,11,18,7,14,32,33,8,10,0,0,0,0,133
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,11,4,1,0,6,16,5,3,0,0,0,0,47
CKOCHAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,8,11,7,2,11,31,3,7,0,0,0,0,80
CLIZA,atencion odontologica,cirugia bucal menor,2021-08-01,15,3,15,15,1,2,9,13,12,12,0,0,0,0,97
COBIJA,atencion odontologica,cirugia bucal menor,2021-08-01,2,5,44,38,7,16,29,75,7,6,0,0,0,0,229
COCAPATA,atencion odontologica,cirugia bucal menor,2021-08-01,4,6,42,40,20,24,29,68,10,5,0,0,0,0,248
COCHABAMBA,atencion odontologica,cirugia bucal menor,2021-08-01,30,35,211,201,69,68,178,390,99,91,0,0,0,0,1372
COIPASA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,2,0,1,3,7,1,0,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2021-08-01,4,0,25,38,5,9,17,56,9,11,0,0,0,0,174
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2021-08-01,2,2,19,15,4,7,16,34,5,12,0,0,0,0,116
COLLANA,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,12,10,4,7,1,16,1,2,0,0,0,0,56
COLOMI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,21,21,2,9,5,23,3,10,0,0,0,0,94
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,1,0,0,0,6,3,0,0,0,0,0,15
COLQUECHACA,atencion odontologica,cirugia bucal menor,2021-08-01,2,3,12,14,10,13,14,40,6,10,0,0,0,0,124
COLQUENCHA,atencion odontologica,cirugia bucal menor,2021-08-01,0,4,21,25,10,8,15,20,8,7,0,0,0,0,118
COLQUIRI,atencion odontologica,cirugia bucal menor,2021-08-01,3,0,9,11,5,3,9,16,4,3,0,0,0,0,63
COMANCHE,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,1,0,2,0,0,0,2,0,0,0,0,6
COMARAPA,atencion odontologica,cirugia bucal menor,2021-08-01,1,5,7,14,3,8,36,10,7,0,0,0,0,0,91
CONCEPCION,atencion odontologica,cirugia bucal menor,2021-08-01,0,3,2,1,0,0,0,7,0,0,0,0,0,0,13
COPACABANA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,11,11,2,2,8,8,6,0,0,0,0,0,49
CORIPATA,atencion odontologica,cirugia bucal menor,2021-08-01,1,3,25,6,5,4,10,29,3,6,0,0,0,0,92
CORO CORO,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,6,6,4,7,2,15,6,1,0,0,0,0,50
COROICO,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,7,3,5,5,20,52,9,4,0,0,0,0,107
CORQUE,atencion odontologica,cirugia bucal menor,2021-08-01,0,3,2,6,1,7,5,9,2,5,0,0,0,0,40
COTAGAITA,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,23,18,7,13,19,60,18,14,0,0,0,0,175
COTOCA,atencion odontologica,cirugia bucal menor,2021-08-01,5,5,34,31,18,16,35,58,16,4,0,0,0,0,222
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,17,9,0,2,3,25,14,10,0,0,0,0,80
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2021-08-01,2,1,2,4,0,2,5,5,0,1,0,0,0,0,22
CUEVO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,0,0,0,3,5,0,0,0,0,0,0,10
CULPINA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,14,22,6,10,19,49,5,11,0,0,0,0,137
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,13,4,1,1,7,3,2,6,0,0,0,0,37
CURVA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,0,4,2,1,7,4,2,0,0,0,0,0,21
DESAGUADERO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,7,1,0,2,6,5,6,0,0,0,0,27
EL ALTO,atencion odontologica,cirugia bucal menor,2021-08-01,46,51,196,210,50,92,156,332,115,84,0,0,0,0,1332
EL CHORO,atencion odontologica,cirugia bucal menor,2021-08-01,0,4,15,8,0,1,3,3,0,3,0,0,0,0,37
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2021-08-01,2,0,16,21,8,7,6,53,14,10,0,0,0,0,137
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2021-08-01,0,0,20,22,9,11,25,70,19,25,0,0,0,0,201
EL TORNO,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,12,8,1,6,32,46,19,22,0,0,0,0,147
EL VILLAR,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,5,7,3,56,67,29,34,0,0,0,0,205
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2021-08-01,3,1,7,23,4,5,32,59,5,7,0,0,0,0,146
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2021-08-01,3,5,13,20,3,8,10,24,2,4,0,0,0,0,92
ESCARA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,7,1,1,3,0,1,0,1,0,0,0,0,14
ESCOMA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,9,6,1,6,4,9,3,3,0,0,0,0,42
ESMERALDA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,7,1,3,3,6,5,2,0,0,0,0,28
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,12,7,3,0,10,23,6,6,0,0,0,0,67
FILADELFIA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,8,5,1,4,6,7,3,0,0,0,0,0,35
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,8,6,6,12,16,4,0,0,0,0,0,55
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2021-08-01,4,2,13,25,4,9,42,57,7,12,0,0,0,0,175
GUANAY,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,0,2,2,3,11,15,6,4,0,0,0,0,44
GUAQUI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,8,5,2,8,13,31,9,18,0,0,0,0,94
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,20,22,1,10,22,16,5,0,0,0,0,0,97
GUTIERREZ,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,8,3,4,9,35,3,2,0,0,0,0,68
HUACARETA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,7,4,2,4,16,52,6,7,0,0,0,0,99
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2021-08-01,1,1,4,8,0,2,11,22,0,3,0,0,0,0,52
HUACHACALLA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,1,1,1,2,3,3,0,0,0,0,0,16
HUANUNI,atencion odontologica,cirugia bucal menor,2021-08-01,3,5,22,32,6,12,39,46,6,2,0,0,0,0,173
HUARACAJE,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,9,0,2,1,4,6,0,0,0,0,0,23
HUARINA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,2,9,0,2,4,16,2,1,0,0,0,0,37
HUATAJATA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,3,2,1,1,2,3,0,0,0,0,0,14
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,0,1,0,4,2,14,2,0,0,0,0,0,24
HUMANATA,atencion odontologica,cirugia bucal menor,2021-08-01,2,0,1,7,18,6,18,13,7,7,0,0,0,0,79
ICHOCA,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,1,2,0,1,8,10,3,0,0,0,0,0,27
ICLA,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,7,4,3,2,8,21,1,10,0,0,0,0,57
INCAHUASI,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,9,9,4,6,8,25,1,10,0,0,0,0,75
INQUISIVI,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,6,8,7,11,20,27,7,7,0,0,0,0,95
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2021-08-01,10,11,16,19,8,8,27,53,15,13,0,0,0,0,180
IXIAMAS,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,17,3,3,2,1,8,7,0,0,0,0,0,42
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,20,21,9,11,36,48,12,23,0,0,0,0,181
LA ASUNTA,atencion odontologica,cirugia bucal menor,2021-08-01,3,3,42,40,8,20,41,102,6,12,0,0,0,0,277
LA GUARDIA,atencion odontologica,cirugia bucal menor,2021-08-01,3,0,1,6,0,0,1,11,2,2,0,0,0,0,26
LA PAZ,atencion odontologica,cirugia bucal menor,2021-08-01,70,46,337,332,90,141,371,648,206,136,0,0,0,0,2377
LA RIVERA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,2,0,2,1,4,1,0,0,0,0,0,12
LAJA,atencion odontologica,cirugia bucal menor,2021-08-01,5,3,12,39,11,16,12,49,15,20,0,0,0,0,182
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,6,0,1,0,2,11,3,4,0,0,0,0,27
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,2,2,1,0,1,3,2,0,0,0,0,0,14
LLALLAGUA,atencion odontologica,cirugia bucal menor,2021-08-01,7,2,29,31,6,6,14,45,7,9,0,0,0,0,156
LLICA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,4,2,1,10,12,0,0,0,0,0,0,32
LURIBAY,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,5,2,5,3,4,1,2,0,0,0,0,26
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,3,1,4,2,8,5,5,0,0,0,0,30
MACHARETI,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,4,1,1,4,2,17,6,2,0,0,0,0,37
MAGDALENA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,12,12,3,1,4,13,2,5,0,0,0,0,52
MAIRANA,atencion odontologica,cirugia bucal menor,2021-08-01,0,3,1,2,0,3,1,12,0,2,0,0,0,0,24
MALLA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,7,0,0,2,6,10,4,1,0,0,0,0,30
MAPIRI,atencion odontologica,cirugia bucal menor,2021-08-01,2,0,1,3,1,1,5,7,0,0,0,0,0,0,20
MECAPACA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,15,24,3,13,17,31,10,8,0,0,0,0,121
MINEROS,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,1,2,0,6,0,8,3,0,0,0,0,0,23
MIZQUE,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,27,35,1,3,9,34,11,11,0,0,0,0,133
MOCOMOCO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,7,12,8,11,32,34,7,16,0,0,0,0,127
MOJINETE,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,1,3,0,1,2,4,0,1,0,0,0,0,13
MOJOCOYA,atencion odontologica,cirugia bucal menor,2021-08-01,1,1,19,9,4,7,25,28,6,3,0,0,0,0,103
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,9,11,7,2,22,49,11,12,0,0,0,0,126
MONTERO,atencion odontologica,cirugia bucal menor,2021-08-01,7,10,85,55,14,33,46,111,15,19,0,0,0,0,395
MORO MORO,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,3,4,1,7,4,10,0,0,0,0,0,0,31
MOROCHATA,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,12,12,8,10,40,87,48,48,0,0,0,0,268
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,3,1,2,1,3,0,3,0,0,0,0,18
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,0,2,1,2,2,3,1,0,0,0,0,12
OCURI,atencion odontologica,cirugia bucal menor,2021-08-01,4,2,18,16,5,15,25,73,15,13,0,0,0,0,186
OKINAWA,atencion odontologica,cirugia bucal menor,2021-08-01,1,0,4,9,0,4,3,12,2,3,0,0,0,0,38
OMEREQUE,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
ORURO,atencion odontologica,cirugia bucal menor,2021-08-01,43,26,193,238,54,96,239,428,111,65,0,0,0,0,1493
PADCAYA,atencion odontologica,cirugia bucal menor,2021-08-01,1,2,10,8,3,7,27,61,5,2,0,0,0,0,126
PADILLA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,9,18,0,2,8,20,7,10,0,0,0,0,74
PAILON,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,17,6,1,2,7,28,17,2,0,0,0,0,80
PALCA,atencion odontologica,cirugia bucal menor,2021-08-01,4,2,18,19,9,10,28,52,11,3,0,0,0,0,156
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2021-08-01,1,3,11,12,2,5,17,24,6,5,0,0,0,0,86
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,1,2,0,0,1,4,1,1,0,0,0,0,10
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2021-08-01,0,2,7,2,1,4,11,22,10,8,0,0,0,0,67
PASORAPA,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,2,0,0,1,12,0,0,0,0,0,0,20
PATACAMAYA,atencion odontologica,cirugia bucal menor,2021-08-01,6,1,15,12,7,9,7,15,5,17,0,0,0,0,94
PAZÑA,atencion odontologica,cirugia bucal menor,2021-08-01,0,4,7,15,1,1,6,13,3,1,0,0,0,0,51
PELECHUCO,atencion odontologica,cirugia bucal menor,2021-08-01,5,1,6,13,3,0,16,30,0,1,0,0,0,0,75
POCOATA,atencion odontologica,cirugia bucal menor,2021-08-01,3,3,18,19,9,18,22,42,39,32,0,0,0,0,205
POCONA,atencion odontologica,cirugia bucal menor,2021-08-01,1,1,18,16,1,5,12,22,2,2,0,0,0,0,80
POJO (CBBA),atencion odontologica,cirugia bucal menor,2021-08-01,1,0,14,16,2,3,9,40,2,10,0,0,0,0,97
POOPO,atencion odontologica,cirugia bucal menor,2021-08-01,0,1,11,7,0,0,1,5,0,1,0,0,0,0,26
PORCO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,0,1,0,0,0,2,1,3,0,0,0,0,7
POROMA,atencion odontologica,cirugia bucal menor,2021-08-01,2,1,35,19,2,2,21,71,15,46,0,0,0,0,214
PORONGO,atencion odontologica,cirugia bucal menor,2021-08-01,0,3,10,8,8,15,21,70,6,5,0,0,0,0,146
PORTACHUELO,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,5,0,0,3,2,7,9,5,0,0,0,0,31
PORVENIR,atencion odontologica,cirugia bucal menor,2021-08-01,0,0,3,10,2,6,9,10,1,0,0,0,0,0,41
