,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
BETANZOS,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,1,0,2,7,1,0,0,0,0,0,12
BOLIVAR,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,3,1,1,0,0,0,0,0,5
BOYUIBE,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,0,3,0,1,0,0,0,0,6
CABEZAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,1,3,11,0,1,0,0,0,0,17
CAIROMA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
CALACOTO,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,3,0,1,0,0,0,0,6
CAMARGO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,1,4,12,0,1,0,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2021-07-01,0,0,2,0,1,2,1,8,0,1,0,0,0,0,15
CAPINOTA,atencion odontologica,periodoncia,2021-07-01,0,0,4,3,1,4,5,9,8,1,0,0,0,0,35
CAQUIAVIRI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
CARACOLLO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,10,0,2,0,0,0,0,14
CARANAVI,atencion odontologica,periodoncia,2021-07-01,0,0,6,12,14,11,17,38,7,4,0,0,0,0,109
CARANGAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,6,3,0,0,0,0,0,0,10
CARIPUYO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,7,0,1,0,0,0,0,8
CHACARILLA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,4,10,13,52,6,4,0,0,0,0,89
CHAQUI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,3,1,2,0,0,0,0,0,0,8
CHARAGUA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
CHARAÑA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,0,1,1,0,0,0,0,0,0,5
CHIMORE,atencion odontologica,periodoncia,2021-07-01,0,0,0,2,2,7,4,17,2,0,0,0,0,0,34
CHIPAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,4,1,0,0,0,0,0,7
CHOQUE COTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,2,3,9,1,2,0,0,0,0,19
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
CHUMA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,3,2,0,0,0,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,6,2,1,0,0,0,0,9
CKOCHAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,6,9,5,3,0,0,0,0,25
CLIZA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,4,3,6,32,3,2,0,0,0,0,50
COBIJA,atencion odontologica,periodoncia,2021-07-01,0,0,2,7,8,14,34,21,1,2,0,0,0,0,89
COCAPATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4
COCHABAMBA,atencion odontologica,periodoncia,2021-07-01,0,0,21,26,52,43,145,367,68,36,0,0,0,0,758
COLCAPIRHUA,atencion odontologica,periodoncia,2021-07-01,0,0,0,2,1,3,17,35,1,2,0,0,0,0,61
"COLCHA ""K""",atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,2,3,2,0,0,0,0,0,8
COLLANA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
COLOMI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,4,1,6,1,1,0,0,0,0,15
COLPA BELGICA,atencion odontologica,periodoncia,2021-07-01,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,1,2,2,0,0,0,0,0,0,7
COLQUENCHA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLQUIRI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7
COMARAPA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,8,18,0,0,0,0,0,0,28
CONCEPCION,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,1,13,0,1,0,0,0,0,17
COPACABANA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,1,0,13,9,0,0,0,0,0,0,24
COROICO,atencion odontologica,periodoncia,2021-07-01,0,0,0,3,0,4,5,9,0,0,0,0,0,0,21
CORQUE,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,0,5,1,0,0,0,0,0,8
COTAGAITA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,3,7,14,4,0,0,0,0,0,30
COTOCA,atencion odontologica,periodoncia,2021-07-01,0,0,1,1,0,12,29,14,0,1,0,0,0,0,58
CRUZ DE MACHACAMARCA,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6
CUEVO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CULPINA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,5,3,1,0,0,0,0,0,9
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CURVA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
EL ALTO,atencion odontologica,periodoncia,2021-07-01,0,0,15,13,8,15,40,96,5,2,0,0,0,0,194
EL CHORO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,periodoncia,2021-07-01,0,0,6,1,2,4,4,14,1,2,0,0,0,0,34
EL PUENTE(TJA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
EL TORNO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,2,6,5,17,8,9,0,0,0,0,48
EL VILLAR,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,4,3,0,2,0,0,0,0,9
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,3,1,0,0,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2021-07-01,0,0,3,4,3,6,7,22,2,1,0,0,0,0,48
ESCOMA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
ESMERALDA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,9,0,1,0,0,0,0,10
FILADELFIA,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,1,4,0,1,0,0,0,0,7
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,5,2,1,0,0,0,0,0,9
GUANAY,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
GUAQUI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,periodoncia,2021-07-01,0,0,1,7,4,10,7,19,1,0,0,0,0,0,49
HUACARETA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
HUACHACALLA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,periodoncia,2021-07-01,0,0,4,2,5,10,12,23,2,0,0,0,0,0,58
HUARACAJE,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,4,4,2,0,0,0,0,0,11
HUARINA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
HUATAJATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
HUAYLLAMARCA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,4,3,5,1,0,0,0,0,14
HUMANATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
ICHOCA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ICLA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,3,0,2,0,1,0,0,0,0,6
INCAHUASI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5
INQUISIVI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
IXIAMAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,3,1,0,1,0,0,0,0,6
LA ASUNTA,atencion odontologica,periodoncia,2021-07-01,0,0,1,1,2,8,6,21,1,1,0,0,0,0,41
LA PAZ,atencion odontologica,periodoncia,2021-07-01,0,0,30,23,51,47,192,347,66,53,0,0,0,0,809
LA RIVERA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAJA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,4,2,8,0,0,0,0,0,0,14
LAS CARRERAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LICOMA PAMPA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,11,32,1,5,0,0,0,0,49
LORETO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,3,1,4,0,0,0,0,0,0,9
MACHACAMARCA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
MAGDALENA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,2,1,1,2,0,0,0,0,7
MAIRANA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
MALLA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
MAPIRI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,3,3,13,0,2,0,0,0,0,21
MECAPACA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
MIZQUE,atencion odontologica,periodoncia,2021-07-01,0,0,0,3,1,3,6,10,0,0,0,0,0,0,23
MOCOMOCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,2,1,2,9,17,1,2,0,0,0,0,34
MONTEAGUDO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,10,12,0,0,0,0,0,0,24
MONTERO,atencion odontologica,periodoncia,2021-07-01,0,0,5,9,14,29,38,154,10,13,0,0,0,0,272
MOROCHATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,4,9,10,4,5,0,0,0,0,35
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
OKINAWA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,periodoncia,2021-07-01,0,0,3,7,13,20,130,244,27,3,0,0,0,0,447
PADCAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,1,0,2,1,1,0,0,0,0,0,6
PADILLA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,2,3,4,11,0,0,0,0,0,0,21
PAILON,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,2,4,1,2,0,0,0,0,10
PALCA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
PALOS BLANCOS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,2,8,10,5,1,0,0,0,0,27
PAMPA AULLAGAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,2,0,7,6,1,7,0,0,0,0,24
PATACAMAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
PAZÑA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,2,6,0,0,0,0,0,0,10
PELECHUCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POCOATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,4,11,22,4,5,0,0,0,0,49
POCONA,atencion odontologica,periodoncia,2021-07-01,0,0,1,4,2,4,5,8,1,0,0,0,0,0,25
POJO (CBBA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,3,5,0,0,0,0,0,0,9
POOPO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,3,4,3,6,13,0,0,0,0,30
PORCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
POROMA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
PORONGO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
PORTACHUELO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
POSTRER VALLE,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
POTOSI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,6,10,49,1,1,0,0,0,0,68
PUCARA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
PUCARANI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
PUERTO ACOSTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,1,0,4,1,0,0,0,0,0,9
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
PUERTO PEREZ,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
PUERTO VILLARROEL,atencion odontologica,periodoncia,2021-07-01,0,0,8,4,15,40,40,97,6,4,0,0,0,0,214
PUNA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,5,4,8,4,1,0,0,0,0,22
PUNATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,2,5,15,1,1,0,0,0,0,27
QUILLACOLLO,atencion odontologica,periodoncia,2021-07-01,0,0,5,2,7,19,46,112,8,13,0,0,0,0,212
QUIME,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,9,2,0,0,0,0,0,0,11
RAVELO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
RIBERALTA,atencion odontologica,periodoncia,2021-07-01,0,0,7,1,2,12,11,29,1,2,0,0,0,0,65
ROBORE,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,1,2,9,17,2,5,0,0,0,0,37
RURRENABAQUE,atencion odontologica,periodoncia,2021-07-01,0,0,11,7,4,5,5,15,1,0,0,0,0,0,48
SABAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,9,0,0,0,0,0,0,11
SACABA,atencion odontologica,periodoncia,2021-07-01,0,0,4,2,6,12,43,84,15,16,0,0,0,0,182
SACABAMBA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,3,6,0,4,0,0,0,0,14
SACACA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,3,0,3,0,0,0,0,0,0,7
SAIPINA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,2,2,1,0,0,0,0,6
SAMAIPATA,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN AGUSTIN,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
SAN ANDRES,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,1,3,2,11,0,0,0,0,0,0,18
SAN BORJA,atencion odontologica,periodoncia,2021-07-01,0,0,2,1,4,2,8,8,0,0,0,0,0,0,25
SAN BUENA VENTURA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
SAN CARLOS,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,2,4,1,2,0,0,0,0,0,0,10
SAN IGNACIO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,2,7,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
SAN JOAQUIN,atencion odontologica,periodoncia,2021-07-01,0,0,0,2,0,3,2,9,0,0,0,0,0,0,16
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2021-07-01,0,0,2,3,1,1,1,16,0,0,0,0,0,0,24
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,5,5,1,0,0,0,0,0,12
SAN JULIAN,atencion odontologica,periodoncia,2021-07-01,0,0,1,3,0,6,14,50,4,0,0,0,0,0,78
SAN LORENZO(PND),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
SAN LORENZO(TJA),atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,1,5,11,2,1,0,0,0,0,21
SAN LUCAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,3,2,3,5,11,0,1,0,0,0,0,25
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2021-07-01,0,0,1,1,2,0,1,4,1,0,0,0,0,0,10
SAN PEDRO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,4,6,0,0,0,0,0,0,12
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,4,26,3,3,0,0,0,0,38
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2021-07-01,0,0,1,1,0,1,3,5,0,0,0,0,0,0,11
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,4,5,11,0,2,0,0,0,0,23
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,2,1,4,0,1,0,0,0,0,9
SAN RAFAEL,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2021-07-01,0,0,85,113,235,179,853,1431,164,95,0,0,0,0,3155
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,0,5,0,0,0,0,0,0,6
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,4,7,2,1,0,0,0,0,14
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,8,0,0,0,0,0,0,9
SANTIVAÑES,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,2,1,4,8,2,4,0,0,0,0,21
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,6,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,periodoncia,2021-07-01,0,0,0,2,0,1,0,3,0,0,0,0,0,0,6
SENA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SHINAOTA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,1,10,0,1,0,0,0,0,12
SICAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,0,1,3,1,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,2,2,7,29,1,3,0,0,0,0,45
SORACACHI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,4,10,0,0,0,0,0,0,15
SUCRE,atencion odontologica,periodoncia,2021-07-01,0,0,3,4,5,18,44,103,5,7,0,0,0,0,189
TACACHI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
TACACOMA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,1,7,6,3,0,0,0,0,18
TAHUA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,1,2,10,0,2,0,0,0,0,18
TARABUCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,4,0,8,1,1,0,0,0,0,15
TARACO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TARIJA,atencion odontologica,periodoncia,2021-07-01,0,0,2,4,9,12,54,113,2,4,0,0,0,0,200
TARVITA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
TEOPONTE,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,periodoncia,2021-07-01,0,0,1,0,0,1,3,7,0,1,0,0,0,0,13
TIPUANI,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,0,0,2,0,1,0,0,0,0,4
TIQUIPAYA,atencion odontologica,periodoncia,2021-07-01,0,0,4,3,8,5,16,42,3,3,0,0,0,0,84
TIRAQUE (CBBA),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,3,1,1,7,0,0,0,0,0,0,12
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
TOCO,atencion odontologica,periodoncia,2021-07-01,0,0,0,1,0,1,2,8,1,0,0,0,0,0,13
TOLATA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,1,1,0,2,0,1,0,0,0,0,5
TOLEDO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,periodoncia,2021-07-01,0,0,1,1,1,0,1,3,2,2,0,0,0,0,11
TOMINA,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11
TORO TORO,atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTORA(ORR),atencion odontologica,periodoncia,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,periodoncia,2021-07-01,0,0,3,2,9,10,26,64,5,4,0,0,0,0,123
TUPIZA,atencion odontologica,periodoncia,2021-07-01,0,0,2,1,1,6,14,31,6,0,0,0,0,0,61
