municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,165,165
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,647,647
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,135,135
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,153,153
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,25,25
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,122,122
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,9,9
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
CHACARILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,20,20
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,83,83
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,14,14
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,70,70
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,64,64
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,7050,7050
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,128,128
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,7,7
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,85,85
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,212,212
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,274,274
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,13,13
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,7,7
CURVA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4636,4636
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,303,303
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,51,51
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,44,44
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
ESMERALDA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
FILADELFIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,13,13
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,15,15
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,164,164
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,170,170
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,7,7
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,134,134
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,23309,23309
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,8,8
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,78,78
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,16,16
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,15,15
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,11,11
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,88,88
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,39,39
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2434,2434
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2828,2828
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,30,30
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,9,9
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,45,45
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,51,51
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,7,7
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,6,6
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1533,1533
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,15,15
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,465,465
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1335,1335
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,11,11
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,696,696
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,9,9
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,19,19
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,687,687
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,11,11
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,8,8
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,39,39
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,17,17
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,85,85
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,34,34
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,37,37
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,21,21
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,38,38
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,75,75
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,30,30
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,6,6
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,13052,13052
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,26,26
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,11,11
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3091,3091
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,90,90
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3318,3318
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,22,22
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,204,204
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,27,27
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2122,2122
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,242,242
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,14,14
URUBICHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,19,19
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,5,5
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,80,80
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,339,339
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,75,75
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,814,814
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,221,221
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,312,312
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,505,505
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,921,921
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,595,595
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-07-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,257,257
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,26,26
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,7,7
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,33,33
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,164,164
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,644,644
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,22,22
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,130,130
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,462,462
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,42,42
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,164,164
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,17,17
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,10,10
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,98,98
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,30,30
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,68,68
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,77,77
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,50,50
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,7748,7748
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,122,122
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,10,10
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,58,58
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,184,184
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,257,257
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,23,23
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3952,3952
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,316,316
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,53,53
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,40,40
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,12,12
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,33,33
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,191,191
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,164,164
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,5,5
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,94,94
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,24195,24195
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,79,79
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,7,7
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,9,9
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,7,7
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,45,45
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,52,52
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2244,2244
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2763,2763
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,6,6
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,43,43
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,5,5
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,42,42
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,2,2
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,51,51
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,5,5
PORCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,3,3
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,8,8
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1436,1436
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,4,4
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-08-01,10,10
