municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,8,8
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,12,12
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,51,51
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,50,50
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,9,9
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,9,9
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,9,9
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,8,8
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
PUERTO RICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,7,7
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,12,12
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,7,7
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,15,15
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,14,14
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,19,19
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,29,29
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
SENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,25,25
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,18,18
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,4,4
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,8,8
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,3,3
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,6,6
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COIPASA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,49,49
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,53,53
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,17,17
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
PUCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,9,9
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,6,6
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,15,15
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,7,7
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,14,14
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,13,13
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,5,5
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,30,30
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,8,8
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2016-08-01,3,3
