municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,19,19
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,17,17
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,33,33
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,449,449
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,59,59
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,40,40
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,141,141
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,37,37
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,10,10
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,33,33
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,42,42
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,7,7
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,181,181
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,215,215
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,7,7
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,28,28
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,9,9
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,34,34
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,16,16
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,100,100
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,29,29
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,527,527
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,51,51
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,24,24
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,24,24
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,7,7
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,24,24
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,238,238
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,83,83
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,49,49
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,12,12
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,30,30
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,31,31
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,62,62
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,38,38
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,183,183
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,34,34
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,44,44
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,37,37
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,40,40
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,9,9
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,22,22
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,81,81
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,74,74
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,31,31
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,137,137
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,40,40
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,560,560
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,20,20
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,10,10
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,10,10
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,25,25
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,978,978
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,33,33
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,8,8
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,14,14
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,23,23
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,128,128
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,73,73
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,21,21
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,100,100
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,50,50
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,20,20
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,10,10
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,29,29
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,76,76
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,25,25
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,3,3
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,33,33
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,12,12
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,33,33
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,24,24
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,34,34
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,36,36
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,13,13
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,18,18
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,179,179
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,43,43
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,240,240
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,11,11
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,28,28
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-07-01,36,36
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,16,16
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,13,13
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,25,25
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,10,10
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,10,10
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,7,7
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,11,11
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,16,16
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,15,15
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,35,35
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,12,12
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,21,21
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,69,69
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,5,5
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,24,24
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,73,73
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,5,5
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,23,23
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,16,16
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,9,9
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,92,92
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,18,18
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,20,20
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,21,21
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,22,22
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,33,33
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,18,18
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,17,17
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,36,36
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,79,79
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,84,84
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,30,30
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,27,27
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,18,18
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,34,34
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,5,5
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,25,25
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,99,99
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,22,22
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,26,26
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,25,25
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,27,27
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,8,8
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,630,630
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,9,9
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,13,13
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,69,69
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,354,354
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,37,37
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,22,22
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,10,10
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,24,24
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,10,10
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-08-01,10,10
