municipality,group,variable,month,Nº de reuniones realizadas con autoridades locales de salud,TOTAL
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,28,28
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,77,77
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,6,6
TEOPONTE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,7,7
TIPUANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,4,4
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,7,7
UMALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,4,4
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,3,3
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,4,4
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,3,3
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,7,7
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,8,8
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
YACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,9,9
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-06-01,2,2
ACACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,5,5
ALALAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,5,5
BATALLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
BOYUIBE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,16,16
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,11,11
CARACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,10,10
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
COLLANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,14,14
COMANCHE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,22,22
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,12,12
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,63,63
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,12,12
HUANUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,7,7
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,12,12
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,10,10
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,10,10
MOROCHATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,19,19
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,11,11
PAILON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,11,11
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
PORONGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
PUERTO RICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,8,8
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,10,10
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,29,29
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,10,10
SABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
SACABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,6,6
SAIPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,6,6
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,5,5
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,16,16
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,19,19
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,5,5
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
SOPACHUY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,27,27
TACOBAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
TAHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,82,82
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,9,9
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,8,8
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,7,7
UMALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
VACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,18,18
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,13,13
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,4,4
YANACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2016-07-01,2,2
