municipality,group,variable,month,Nº de familias carpetizadas con seguimiento durante el periódo,TOTAL
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,22,22
LAJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,46,46
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,44,44
LLALLAGUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,2,2
LLICA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,20,20
LORETO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,12,12
MACHARETI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,462,462
MAPIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,17,17
MINEROS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,59,59
MIZQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,64,64
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,9,9
MOJOCOYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,460,460
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,660,660
MONTERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,799,799
MORO MORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,13,13
MOROCHATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,55,55
OCURI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,65,65
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,102,102
ORURO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,1804,1804
PADCAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,154,154
PADILLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,605,605
PAILON,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,110,110
PALCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,20,20
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,213,213
PASORAPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,17,17
POCOATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,91,91
POCONA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,81,81
POJO (CBBA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,55,55
PORCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
POROMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,508,508
PORONGO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,15,15
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,19,19
POTOSI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,1416,1416
PRESTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,139,139
PUCARANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,20,20
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,109,109
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,9,9
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,59,59
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,86,86
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,86,86
PUNA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,404,404
PUNATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,982,982
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,1201,1201
QUIME,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,13,13
RAVELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,11,11
REYES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,46,46
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,21,21
SACABA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,218,218
SACABAMBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,127,127
SACACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,12,12
SAIPINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,62,62
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,70,70
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,5,5
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,64,64
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,283,283
SAN BENITO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,93,93
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,147,147
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,18,18
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,40,40
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,36,36
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,441,441
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,752,752
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,22,22
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,120,120
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,474,474
SAN MATIAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,195,195
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,18,18
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,640,640
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,21,21
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,960,960
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,139,139
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,38,38
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,28,28
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,63,63
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,55,55
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,207,207
SICAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,22,22
SIPE SIPE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,246,246
SOPACHUY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,82,82
SORACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,82,82
SORATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,102,102
SUCRE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,7089,7089
TACOPAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,125,125
TAPACARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,67,67
TARABUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,477,477
TARATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,274,274
TARIJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,1193,1193
TARVITA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,327,327
TEOPONTE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,10,10
TIAWANACU,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,18,18
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,60,60
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,207,207
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,110,110
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,51,51
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,194,194
TOMINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,228,228
TORO TORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,15,15
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,35,35
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,62,62
TRINIDAD,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,172,172
TUPIZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,40,40
TURCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,36,36
UMALA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,28,28
UNCIA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,158,158
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,63,63
URUBICHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,11,11
UYUNI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,19,19
VACAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,69,69
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,153,153
VIACHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,37,37
VILA VILA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,23,23
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,22,22
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,14,14
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,34,34
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,2209,2209
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,206,206
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,212,212
VILLAZON,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,119,119
VINTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,350,350
VITICHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,62,62
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,50,50
WARNES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,179,179
YACO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,20,20
YACUIBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,387,387
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
YANACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,25,25
YAPACANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,1127,1127
YOTALA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,563,563
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-06-01,794,794
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,121,121
AIQUILE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,100,100
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,76,76
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,79,79
ANTEQUERA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,123,123
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,85,85
ARBIETO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,155,155
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,85,85
ATOCHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,24,24
AZURDUY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,148,148
BATALLAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,98,98
BAURES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,118,118
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,57,57
BETANZOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,296,296
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,30,30
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,117,117
CABEZAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,168,168
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,170,170
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,552,552
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,79,79
CAMIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,127,127
CAPINOTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,149,149
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,15,15
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,29,29
CARANAVI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,18,18
CARAPARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,38,38
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,361,361
CHAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,50,50
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,195,195
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,21,21
CHIMORE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,159,159
CHUMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,53,53
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,20,20
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,57,57
CLIZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,60,60
COBIJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,496,496
COCAPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,114,114
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,51,51
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,5,5
COLLANA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,127,127
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,46,46
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,20,20
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,65,65
COMANCHE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,50,50
COMBAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,30,30
CONCEPCION,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,264,264
CORIPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,18,18
COROICO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,27,27
CORQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,47,47
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,169,169
COTOCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,74,74
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,200,200
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,16,16
CUEVO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,151,151
CULPINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,707,707
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,37,37
CURVA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,31,31
DESAGUADERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,5,5
EL ALTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,5423,5423
EL CHORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,32,32
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,95,95
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,144,144
EL TORNO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,702,702
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,144,144
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,36,36
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,31,31
ESCOMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,81,81
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,151,151
FILADELFIA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,20,20
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,57,57
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,22,22
GUANAY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,15,15
GUAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,38,38
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,212,212
GUTIERREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,104,104
HUACARETA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,139,139
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,223,223
HUANUNI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,172,172
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,2,2
ICLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,332,332
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,89,89
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,48,48
LA PAZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2016-07-01,192,192
