municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,41,41
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,95,95
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,54,54
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,880,880
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,713,713
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,105,105
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,42,42
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,17,17
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,39,39
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,98,98
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,1473,1473
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,144,144
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,274,274
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,120,120
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,67,67
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,244,244
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,70,70
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,197,197
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,25,25
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,217,217
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,57,57
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,468,468
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,183,183
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,611,611
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,150,150
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,11299,11299
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,120,120
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,10,10
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,124,124
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,621,621
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,13,13
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,301,301
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,1527,1527
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,806,806
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,36,36
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,331,331
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,341,341
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,795,795
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,21,21
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,112,112
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,187,187
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,126,126
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,60,60
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,742,742
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,113,113
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,205,205
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,75,75
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,29,29
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,157,157
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,731,731
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,53,53
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,248,248
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,463,463
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,243,243
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,100,100
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,46,46
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,201,201
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,181,181
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,44,44
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,23,23
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,625,625
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,158,158
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,75,75
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,1187,1187
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,510,510
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,485,485
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,420,420
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,347,347
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,309,309
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,71,71
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,259,259
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,966,966
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,216,216
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,55,55
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,1421,1421
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,635,635
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-06-01,247,247
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,104,104
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,174,174
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,4,4
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,424,424
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,35,35
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,358,358
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,77,77
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,184,184
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,99,99
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,201,201
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,186,186
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,83,83
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,79,79
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,584,584
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,192,192
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,171,171
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,36,36
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,8,8
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,60,60
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,502,502
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,89,89
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,51,51
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,17,17
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,41,41
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,27,27
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,314,314
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,38,38
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,97,97
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,373,373
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,227,227
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,314,314
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,65,65
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,640,640
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,159,159
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,354,354
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,607,607
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,20,20
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,170,170
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,21,21
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,67,67
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,70,70
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,6,6
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,1141,1141
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,127,127
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,54,54
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,36,36
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,247,247
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,14,14
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,13,13
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,24,24
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,219,219
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,28,28
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,58,58
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,242,242
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,507,507
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,11,11
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,225,225
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,40,40
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,129,129
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,18,18
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,154,154
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,129,129
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,13,13
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,65,65
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,107,107
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,34,34
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,292,292
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,7,7
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,27,27
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,97,97
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,400,400
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,148,148
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,8,8
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,234,234
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,42,42
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,124,124
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,929,929
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,117,117
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,39,39
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,5999,5999
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,120,120
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,60,60
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,309,309
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,916,916
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,238,238
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,205,205
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,74,74
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,100,100
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,60,60
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,139,139
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,26,26
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,86,86
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,23,23
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,15,15
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,78,78
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,143,143
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,111,111
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,244,244
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,138,138
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,34,34
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,261,261
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,79,79
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,331,331
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,312,312
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,63,63
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,10,10
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,87,87
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,88,88
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,55,55
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,17,17
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,113,113
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,92,92
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,72,72
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,476,476
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,29,29
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,14,14
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,583,583
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,7,7
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,30,30
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,94,94
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,138,138
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,131,131
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,29,29
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,937,937
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,480,480
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,1328,1328
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,39,39
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,36,36
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,61,61
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,39,39
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,448,448
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2591,2591
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,430,430
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,288,288
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,113,113
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,143,143
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,5,5
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,40,40
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,88,88
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,99,99
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,130,130
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,49,49
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,44,44
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,144,144
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,90,90
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,79,79
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,141,141
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,66,66
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,526,526
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,128,128
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,69,69
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,60,60
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,1975,1975
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,652,652
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,26,26
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,79,79
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,104,104
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,30,30
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,57,57
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,137,137
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,261,261
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,209,209
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,776,776
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2267,2267
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,75,75
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,19,19
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,812,812
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,58,58
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,80,80
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,257,257
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,97,97
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,193,193
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,92,92
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,120,120
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,45,45
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,60,60
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,48,48
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,114,114
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,87,87
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,106,106
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,843,843
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,130,130
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,67,67
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,8,8
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-07-01,26,26
