municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,31,31
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,1330,1330
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,186,186
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,45,45
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,101,101
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,120,120
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,48,48
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,99,99
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,95,95
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,25,25
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,104,104
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,525,525
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,91,91
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,67,67
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,12,12
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,429,429
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,668,668
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,43,43
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,1676,1676
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,32,32
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,11,11
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,36,36
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,263,263
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,224,224
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,14,14
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,20,20
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,145,145
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,3402,3402
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,55,55
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,12,12
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,43,43
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,67,67
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,44,44
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,24,24
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,360,360
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,291,291
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,392,392
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,50,50
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,7299,7299
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,22,22
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,58,58
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,467,467
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,20,20
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,430,430
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,2056,2056
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,699,699
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,154,154
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,631,631
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,91,91
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,18,18
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,33,33
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,191,191
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,30,30
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,353,353
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,28,28
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,325,325
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,34,34
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,143,143
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,572,572
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,15,15
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,68,68
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,225,225
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,19,19
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,97,97
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,271,271
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,39,39
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,745,745
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,50,50
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,435,435
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,395,395
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,358,358
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,93,93
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,552,552
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,24,24
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,188,188
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,8,8
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,1243,1243
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,692,692
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,23,23
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,1110,1110
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,13,13
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,372,372
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,12,12
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-07-01,639,639
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,70,70
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,471,471
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,188,188
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,291,291
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,43,43
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,61,61
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,72,72
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,64,64
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,94,94
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,93,93
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,29,29
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,35,35
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,80,80
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,132,132
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,462,462
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,86,86
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,165,165
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,8,8
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,37,37
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,69,69
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,9,9
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,47,47
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,186,186
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,410,410
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,114,114
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,28,28
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,492,492
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,101,101
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,331,331
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,30,30
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,254,254
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,19,19
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,14,14
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,35,35
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,18,18
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,822,822
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,211,211
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,141,141
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,18,18
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,244,244
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,50,50
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,42,42
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,73,73
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,745,745
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,33,33
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,74,74
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,329,329
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,43,43
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,39,39
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,29,29
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,130,130
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,70,70
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,99,99
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,414,414
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,41,41
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,42,42
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,161,161
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,188,188
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,78,78
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,22,22
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,74,74
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,912,912
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,23,23
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,7373,7373
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,9,9
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,56,56
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,214,214
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,967,967
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,222,222
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,205,205
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,5,5
ESMERALDA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,60,60
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,166,166
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,65,65
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,80,80
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,125,125
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,154,154
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,121,121
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,160,160
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,62,62
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,644,644
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,263,263
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,20,20
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,74,74
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,83,83
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,44,44
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,63,63
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,84,84
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,70,70
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,513,513
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,23,23
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,120,120
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,328,328
MAPIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,4,4
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,48,48
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,72,72
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,77,77
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,501,501
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,915,915
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,594,594
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,64,64
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,13,13
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,103,103
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2781,2781
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,306,306
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,256,256
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,185,185
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,70,70
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,6,6
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,30,30
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,115,115
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,145,145
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,70,70
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,197,197
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,20,20
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,80,80
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,40,40
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,650,650
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,184,184
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,45,45
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,3462,3462
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,968,968
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,81,81
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,75,75
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,320,320
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,52,52
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,68,68
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,85,85
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,150,150
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,118,118
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,195,195
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1140,1140
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,2127,2127
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,135,135
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,45,45
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,247,247
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,5,5
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,15,15
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,48,48
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1002,1002
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,90,90
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,58,58
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,150,150
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,97,97
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,138,138
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,109,109
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,6,6
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,106,106
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,54,54
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,145,145
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,275,275
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,34,34
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,9,9
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,5,5
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,10,10
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,13,13
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,90,90
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,890,890
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,46,46
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-08-01,1959,1959
