municipality,group,variable,month,Otras actividades,TOTAL
SORATA,otras actividades de enfermeria,otras actividades,2019-07-01,1074,1074
SUCRE,otras actividades de enfermeria,otras actividades,2019-07-01,277959,277959
TACACOMA,otras actividades de enfermeria,otras actividades,2019-07-01,5,5
TACOBAMBA,otras actividades de enfermeria,otras actividades,2019-07-01,2,2
TACOPAYA,otras actividades de enfermeria,otras actividades,2019-07-01,3,3
TAPACARI,otras actividades de enfermeria,otras actividades,2019-07-01,16,16
TARABUCO,otras actividades de enfermeria,otras actividades,2019-07-01,320,320
TARACO,otras actividades de enfermeria,otras actividades,2019-07-01,3,3
TARATA,otras actividades de enfermeria,otras actividades,2019-07-01,13,13
TARIJA,otras actividades de enfermeria,otras actividades,2019-07-01,490021,490021
TARVITA,otras actividades de enfermeria,otras actividades,2019-07-01,641,641
TEOPONTE,otras actividades de enfermeria,otras actividades,2019-07-01,44,44
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2019-07-01,2,2
TIPUANI,otras actividades de enfermeria,otras actividades,2019-07-01,24,24
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2019-07-01,102,102
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2019-07-01,29,29
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2019-07-01,1,1
TOCO,otras actividades de enfermeria,otras actividades,2019-07-01,45,45
TOLATA,otras actividades de enfermeria,otras actividades,2019-07-01,32,32
TOLEDO,otras actividades de enfermeria,otras actividades,2019-07-01,1,1
TOMAVE,otras actividades de enfermeria,otras actividades,2019-07-01,9,9
TOMINA,otras actividades de enfermeria,otras actividades,2019-07-01,2133,2133
TORO TORO,otras actividades de enfermeria,otras actividades,2019-07-01,2,2
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2019-07-01,2515,2515
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2019-07-01,24,24
TRIGAL,otras actividades de enfermeria,otras actividades,2019-07-01,18,18
TRINIDAD,otras actividades de enfermeria,otras actividades,2019-07-01,248386,248386
TUPIZA,otras actividades de enfermeria,otras actividades,2019-07-01,13534,13534
TURCO,otras actividades de enfermeria,otras actividades,2019-07-01,32,32
UMALA,otras actividades de enfermeria,otras actividades,2019-07-01,1,1
UNCIA,otras actividades de enfermeria,otras actividades,2019-07-01,4,4
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2019-07-01,70,70
URUBICHA,otras actividades de enfermeria,otras actividades,2019-07-01,117,117
UYUNI,otras actividades de enfermeria,otras actividades,2019-07-01,1933,1933
VACAS,otras actividades de enfermeria,otras actividades,2019-07-01,78,78
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2019-07-01,3949,3949
VIACHA,otras actividades de enfermeria,otras actividades,2019-07-01,3117,3117
VILA VILA,otras actividades de enfermeria,otras actividades,2019-07-01,24,24
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2019-07-01,19,19
VILLA MONTES,otras actividades de enfermeria,otras actividades,2019-07-01,24167,24167
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2019-07-01,13,13
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2019-07-01,3,3
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2019-07-01,20,20
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2019-07-01,587,587
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2019-07-01,111,111
VILLAZON,otras actividades de enfermeria,otras actividades,2019-07-01,33766,33766
VINTO,otras actividades de enfermeria,otras actividades,2019-07-01,525,525
VITICHI,otras actividades de enfermeria,otras actividades,2019-07-01,13,13
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2019-07-01,4,4
WARNES,otras actividades de enfermeria,otras actividades,2019-07-01,18733,18733
YACO,otras actividades de enfermeria,otras actividades,2019-07-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2019-07-01,54855,54855
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2019-07-01,9,9
YANACACHI,otras actividades de enfermeria,otras actividades,2019-07-01,2,2
YAPACANI,otras actividades de enfermeria,otras actividades,2019-07-01,782,782
YOCALLA,otras actividades de enfermeria,otras actividades,2019-07-01,3,3
YOTALA,otras actividades de enfermeria,otras actividades,2019-07-01,34,34
YUNCHARA,otras actividades de enfermeria,otras actividades,2019-07-01,5,5
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2019-07-01,266,266
ACACIO,otras actividades de enfermeria,otras actividades,2019-08-01,9,9
ACHACACHI,otras actividades de enfermeria,otras actividades,2019-08-01,35,35
ACHOCALLA,otras actividades de enfermeria,otras actividades,2019-08-01,10,10
AIQUILE,otras actividades de enfermeria,otras actividades,2019-08-01,1346,1346
ALALAY,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
ALCALA,otras actividades de enfermeria,otras actividades,2019-08-01,13,13
ALTO BENI,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
ANCORAIMES,otras actividades de enfermeria,otras actividades,2019-08-01,39,39
ANDAMARCA,otras actividades de enfermeria,otras actividades,2019-08-01,26,26
ANTEQUERA,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
ANZALDO,otras actividades de enfermeria,otras actividades,2019-08-01,50,50
APOLO,otras actividades de enfermeria,otras actividades,2019-08-01,1581,1581
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2019-08-01,5,5
ARANI,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
ARBIETO,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
ARQUE,otras actividades de enfermeria,otras actividades,2019-08-01,28,28
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2019-08-01,1341,1341
ATOCHA,otras actividades de enfermeria,otras actividades,2019-08-01,8765,8765
AUCAPATA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
AYATA,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
AYO AYO,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2019-08-01,41,41
AZURDUY,otras actividades de enfermeria,otras actividades,2019-08-01,7,7
BATALLAS,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
BAURES,otras actividades de enfermeria,otras actividades,2019-08-01,151,151
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
BELLA FLOR,otras actividades de enfermeria,otras actividades,2019-08-01,132,132
BERMEJO,otras actividades de enfermeria,otras actividades,2019-08-01,21697,21697
BETANZOS,otras actividades de enfermeria,otras actividades,2019-08-01,298,298
BOLIVAR,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2019-08-01,11,11
BOYUIBE,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
BUENA VISTA,otras actividades de enfermeria,otras actividades,2019-08-01,173,173
CABEZAS,otras actividades de enfermeria,otras actividades,2019-08-01,628,628
CAIROMA,otras actividades de enfermeria,otras actividades,2019-08-01,5,5
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2019-08-01,445,445
CAJUATA,otras actividades de enfermeria,otras actividades,2019-08-01,104,104
CALACOTO,otras actividades de enfermeria,otras actividades,2019-08-01,16,16
CALAMARCA,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
CAMARGO,otras actividades de enfermeria,otras actividades,2019-08-01,6705,6705
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2019-08-01,6,6
CAMIRI,otras actividades de enfermeria,otras actividades,2019-08-01,20627,20627
CAPINOTA,otras actividades de enfermeria,otras actividades,2019-08-01,164,164
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2019-08-01,10,10
CARACOLLO,otras actividades de enfermeria,otras actividades,2019-08-01,135,135
CARANAVI,otras actividades de enfermeria,otras actividades,2019-08-01,27426,27426
CARAPARI,otras actividades de enfermeria,otras actividades,2019-08-01,681,681
CARIPUYO,otras actividades de enfermeria,otras actividades,2019-08-01,22,22
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2019-08-01,81,81
CATACORA,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
CHALLAPATA,otras actividades de enfermeria,otras actividades,2019-08-01,6429,6429
CHAQUI,otras actividades de enfermeria,otras actividades,2019-08-01,11,11
CHARAGUA,otras actividades de enfermeria,otras actividades,2019-08-01,2382,2382
CHARAÑA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2019-08-01,189,189
CHIMORE,otras actividades de enfermeria,otras actividades,2019-08-01,1271,1271
CHIPAYA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
CHUA COCANI,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2019-08-01,1571,1571
CHUMA,otras actividades de enfermeria,otras actividades,2019-08-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
CKOCHAS,otras actividades de enfermeria,otras actividades,2019-08-01,9,9
CLIZA,otras actividades de enfermeria,otras actividades,2019-08-01,944,944
COBIJA,otras actividades de enfermeria,otras actividades,2019-08-01,5640,5640
COCAPATA,otras actividades de enfermeria,otras actividades,2019-08-01,52,52
COCHABAMBA,otras actividades de enfermeria,otras actividades,2019-08-01,83956,83956
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2019-08-01,4175,4175
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2019-08-01,45,45
COLOMI,otras actividades de enfermeria,otras actividades,2019-08-01,81,81
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2019-08-01,79,79
COLQUECHACA,otras actividades de enfermeria,otras actividades,2019-08-01,17,17
COLQUENCHA,otras actividades de enfermeria,otras actividades,2019-08-01,35,35
COLQUIRI,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
COMARAPA,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
COMBAYA,otras actividades de enfermeria,otras actividades,2019-08-01,25,25
CONCEPCION,otras actividades de enfermeria,otras actividades,2019-08-01,150,150
COPACABANA,otras actividades de enfermeria,otras actividades,2019-08-01,61,61
CORIPATA,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
CORO CORO,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
COROICO,otras actividades de enfermeria,otras actividades,2019-08-01,12025,12025
CORQUE,otras actividades de enfermeria,otras actividades,2019-08-01,135,135
COTAGAITA,otras actividades de enfermeria,otras actividades,2019-08-01,2508,2508
COTOCA,otras actividades de enfermeria,otras actividades,2019-08-01,3594,3594
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2019-08-01,695,695
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2019-08-01,1,1
CUEVO,otras actividades de enfermeria,otras actividades,2019-08-01,13,13
CULPINA,otras actividades de enfermeria,otras actividades,2019-08-01,977,977
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2019-08-01,28,28
CURVA,otras actividades de enfermeria,otras actividades,2019-08-01,50,50
DESAGUADERO,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
EL ALTO,otras actividades de enfermeria,otras actividades,2019-08-01,622380,622380
EL CHORO,otras actividades de enfermeria,otras actividades,2019-08-01,9,9
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2019-08-01,93,93
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2019-08-01,8,8
EL TORNO,otras actividades de enfermeria,otras actividades,2019-08-01,1493,1493
EL VILLAR,otras actividades de enfermeria,otras actividades,2019-08-01,20,20
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2019-08-01,4292,4292
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2019-08-01,212,212
ESCOMA,otras actividades de enfermeria,otras actividades,2019-08-01,30,30
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
EXALTACION,otras actividades de enfermeria,otras actividades,2019-08-01,27,27
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2019-08-01,157,157
FILADELFIA,otras actividades de enfermeria,otras actividades,2019-08-01,19,19
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2019-08-01,127,127
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2019-08-01,1,1
GUAQUI,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2019-08-01,69648,69648
GUTIERREZ,otras actividades de enfermeria,otras actividades,2019-08-01,125,125
HUACARETA,otras actividades de enfermeria,otras actividades,2019-08-01,233,233
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2019-08-01,9,9
HUACHACALLA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
HUANUNI,otras actividades de enfermeria,otras actividades,2019-08-01,53603,53603
HUARACAJE,otras actividades de enfermeria,otras actividades,2019-08-01,81,81
HUARINA,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2019-08-01,26,26
HUMANATA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
ICHOCA,otras actividades de enfermeria,otras actividades,2019-08-01,23,23
ICLA,otras actividades de enfermeria,otras actividades,2019-08-01,1225,1225
INCAHUASI,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
INQUISIVI,otras actividades de enfermeria,otras actividades,2019-08-01,5,5
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2019-08-01,98,98
IXIAMAS,otras actividades de enfermeria,otras actividades,2019-08-01,52,52
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2019-08-01,12,12
LA ASUNTA,otras actividades de enfermeria,otras actividades,2019-08-01,74,74
LA GUARDIA,otras actividades de enfermeria,otras actividades,2019-08-01,3728,3728
LA PAZ,otras actividades de enfermeria,otras actividades,2019-08-01,70914,70914
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2019-08-01,56,56
LAJA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2019-08-01,32,32
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2019-08-01,4564,4564
LLICA,otras actividades de enfermeria,otras actividades,2019-08-01,279,279
LORETO,otras actividades de enfermeria,otras actividades,2019-08-01,22,22
LURIBAY,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2019-08-01,136,136
MACHARETI,otras actividades de enfermeria,otras actividades,2019-08-01,175,175
MAGDALENA,otras actividades de enfermeria,otras actividades,2019-08-01,499,499
MAIRANA,otras actividades de enfermeria,otras actividades,2019-08-01,408,408
MALLA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
MAPIRI,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
MECAPACA,otras actividades de enfermeria,otras actividades,2019-08-01,7,7
MINEROS,otras actividades de enfermeria,otras actividades,2019-08-01,431,431
MIZQUE,otras actividades de enfermeria,otras actividades,2019-08-01,3783,3783
MOCOMOCO,otras actividades de enfermeria,otras actividades,2019-08-01,26,26
MOJOCOYA,otras actividades de enfermeria,otras actividades,2019-08-01,30,30
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2019-08-01,31454,31454
MONTERO,otras actividades de enfermeria,otras actividades,2019-08-01,86614,86614
MORO MORO,otras actividades de enfermeria,otras actividades,2019-08-01,19,19
MOROCHATA,otras actividades de enfermeria,otras actividades,2019-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2019-08-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2019-08-01,2,2
OKINAWA,otras actividades de enfermeria,otras actividades,2019-08-01,62,62
OMEREQUE,otras actividades de enfermeria,otras actividades,2019-08-01,50,50
ORURO,otras actividades de enfermeria,otras actividades,2019-08-01,66207,66207
PADCAYA,otras actividades de enfermeria,otras actividades,2019-08-01,149,149
PADILLA,otras actividades de enfermeria,otras actividades,2019-08-01,1134,1134
PAILON,otras actividades de enfermeria,otras actividades,2019-08-01,1025,1025
PALCA,otras actividades de enfermeria,otras actividades,2019-08-01,13,13
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2019-08-01,247,247
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2019-08-01,96,96
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2019-08-01,17,17
PASORAPA,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
PATACAMAYA,otras actividades de enfermeria,otras actividades,2019-08-01,28,28
PAZÑA,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
PELECHUCO,otras actividades de enfermeria,otras actividades,2019-08-01,162,162
POCOATA,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
POCONA,otras actividades de enfermeria,otras actividades,2019-08-01,113,113
POJO (CBBA),otras actividades de enfermeria,otras actividades,2019-08-01,2,2
POOPO,otras actividades de enfermeria,otras actividades,2019-08-01,124,124
PORCO,otras actividades de enfermeria,otras actividades,2019-08-01,49,49
POROMA,otras actividades de enfermeria,otras actividades,2019-08-01,14,14
PORONGO,otras actividades de enfermeria,otras actividades,2019-08-01,93,93
PORTACHUELO,otras actividades de enfermeria,otras actividades,2019-08-01,316,316
PORVENIR,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
POTOSI,otras actividades de enfermeria,otras actividades,2019-08-01,19922,19922
PRESTO,otras actividades de enfermeria,otras actividades,2019-08-01,270,270
PUCARA,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
PUCARANI,otras actividades de enfermeria,otras actividades,2019-08-01,12,12
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2019-08-01,56,56
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2019-08-01,53,53
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2019-08-01,37,37
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2019-08-01,7,7
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2019-08-01,491,491
PUERTO RICO,otras actividades de enfermeria,otras actividades,2019-08-01,1260,1260
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2019-08-01,422,422
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2019-08-01,352,352
PUNA,otras actividades de enfermeria,otras actividades,2019-08-01,264,264
PUNATA,otras actividades de enfermeria,otras actividades,2019-08-01,917,917
QUIABAYA,otras actividades de enfermeria,otras actividades,2019-08-01,5,5
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2019-08-01,2766,2766
QUIME,otras actividades de enfermeria,otras actividades,2019-08-01,443,443
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2019-08-01,36,36
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2019-08-01,2,2
RAVELO,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
REYES,otras actividades de enfermeria,otras actividades,2019-08-01,242,242
RIBERALTA,otras actividades de enfermeria,otras actividades,2019-08-01,60318,60318
ROBORE,otras actividades de enfermeria,otras actividades,2019-08-01,4383,4383
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2019-08-01,628,628
SABAYA,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
SACABA,otras actividades de enfermeria,otras actividades,2019-08-01,6461,6461
SACABAMBA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
SACACA,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
SAIPINA,otras actividades de enfermeria,otras actividades,2019-08-01,53,53
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2019-08-01,350,350
SAMAIPATA,otras actividades de enfermeria,otras actividades,2019-08-01,113,113
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2019-08-01,29,29
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2019-08-01,80,80
SAN BENITO,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
SAN BORJA,otras actividades de enfermeria,otras actividades,2019-08-01,1519,1519
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2019-08-01,676,676
SAN CARLOS,otras actividades de enfermeria,otras actividades,2019-08-01,11278,11278
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2019-08-01,2793,2793
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2019-08-01,35990,35990
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2019-08-01,137,137
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2019-08-01,119,119
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2019-08-01,501,501
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2019-08-01,4279,4279
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2019-08-01,112,112
SAN JULIAN,otras actividades de enfermeria,otras actividades,2019-08-01,1224,1224
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2019-08-01,40,40
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2019-08-01,86,86
SAN LUCAS,otras actividades de enfermeria,otras actividades,2019-08-01,1352,1352
SAN MATIAS,otras actividades de enfermeria,otras actividades,2019-08-01,649,649
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2019-08-01,168,168
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2019-08-01,10,10
SAN PEDRO,otras actividades de enfermeria,otras actividades,2019-08-01,314,314
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2019-08-01,111,111
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2019-08-01,14,14
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2019-08-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2019-08-01,37,37
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2019-08-01,547,547
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2019-08-01,27,27
SANTA ANA,otras actividades de enfermeria,otras actividades,2019-08-01,1667,1667
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2019-08-01,879572,879572
SANTA ROSA,otras actividades de enfermeria,otras actividades,2019-08-01,94,94
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2019-08-01,159,159
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2019-08-01,12,12
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2019-08-01,16,16
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2019-08-01,16,16
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2019-08-01,5,5
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2019-08-01,24,24
SENA,otras actividades de enfermeria,otras actividades,2019-08-01,517,517
SHINAOTA,otras actividades de enfermeria,otras actividades,2019-08-01,154,154
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2019-08-01,139,139
SICAYA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
SIPE SIPE,otras actividades de enfermeria,otras actividades,2019-08-01,59,59
SOPACHUY,otras actividades de enfermeria,otras actividades,2019-08-01,40,40
SORACACHI,otras actividades de enfermeria,otras actividades,2019-08-01,11,11
SORATA,otras actividades de enfermeria,otras actividades,2019-08-01,1240,1240
SUCRE,otras actividades de enfermeria,otras actividades,2019-08-01,287096,287096
TACACHI,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
TACACOMA,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
TACOBAMBA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2019-08-01,11,11
TAHUA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
TAPACARI,otras actividades de enfermeria,otras actividades,2019-08-01,14,14
TARABUCO,otras actividades de enfermeria,otras actividades,2019-08-01,402,402
TARACO,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
TARATA,otras actividades de enfermeria,otras actividades,2019-08-01,9,9
TARIJA,otras actividades de enfermeria,otras actividades,2019-08-01,618342,618342
TARVITA,otras actividades de enfermeria,otras actividades,2019-08-01,1853,1853
TEOPONTE,otras actividades de enfermeria,otras actividades,2019-08-01,73,73
TIAHUANACU,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2019-08-01,1,1
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2019-08-01,84,84
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2019-08-01,20,20
TOCO,otras actividades de enfermeria,otras actividades,2019-08-01,50,50
TOLATA,otras actividades de enfermeria,otras actividades,2019-08-01,63,63
TOLEDO,otras actividades de enfermeria,otras actividades,2019-08-01,3,3
TOMAVE,otras actividades de enfermeria,otras actividades,2019-08-01,6,6
TOMINA,otras actividades de enfermeria,otras actividades,2019-08-01,2064,2064
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2019-08-01,1961,1961
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2019-08-01,12,12
TRIGAL,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
TRINIDAD,otras actividades de enfermeria,otras actividades,2019-08-01,214285,214285
TUPIZA,otras actividades de enfermeria,otras actividades,2019-08-01,13216,13216
TURCO,otras actividades de enfermeria,otras actividades,2019-08-01,30,30
UMALA,otras actividades de enfermeria,otras actividades,2019-08-01,2,2
UNCIA,otras actividades de enfermeria,otras actividades,2019-08-01,11,11
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2019-08-01,40,40
URUBICHA,otras actividades de enfermeria,otras actividades,2019-08-01,141,141
UYUNI,otras actividades de enfermeria,otras actividades,2019-08-01,3224,3224
VACAS,otras actividades de enfermeria,otras actividades,2019-08-01,30,30
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2019-08-01,3950,3950
VIACHA,otras actividades de enfermeria,otras actividades,2019-08-01,1886,1886
VILA VILA,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2019-08-01,15,15
VILLA MONTES,otras actividades de enfermeria,otras actividades,2019-08-01,27362,27362
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2019-08-01,13,13
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2019-08-01,36,36
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2019-08-01,2572,2572
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2019-08-01,92,92
VILLAZON,otras actividades de enfermeria,otras actividades,2019-08-01,39508,39508
VINTO,otras actividades de enfermeria,otras actividades,2019-08-01,433,433
VITICHI,otras actividades de enfermeria,otras actividades,2019-08-01,4,4
WARNES,otras actividades de enfermeria,otras actividades,2019-08-01,5327,5327
YACUIBA,otras actividades de enfermeria,otras actividades,2019-08-01,49769,49769
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2019-08-01,8,8
