municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1525,1525
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,115,115
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,195,195
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,985,985
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,182,182
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,137,137
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,124,124
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,399,399
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1795,1795
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,411,411
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,59,59
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,284,284
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,41,41
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,107,107
SAN RAMON BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,6,6
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,14,14
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,110,110
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,11032,11032
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,820,820
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,577,577
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,587,587
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,256,256
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,229,229
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,446,446
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,260,260
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,435,435
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,71,71
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,451,451
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,734,734
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,254,254
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1544,1544
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,165,165
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,839,839
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,748,748
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,3120,3120
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,107,107
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,69,69
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1001,1001
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,80,80
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1795,1795
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,19,19
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,179,179
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,275,275
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1999,1999
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,16,16
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,92,92
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,433,433
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1445,1445
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,171,171
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1238,1238
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1112,1112
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,121,121
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,399,399
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,20,20
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,209,209
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,468,468
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,930,930
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,563,563
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,522,522
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,575,575
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,407,407
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,132,132
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,619,619
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,561,561
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,89,89
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,538,538
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,440,440
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,180,180
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,2,2
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,54,54
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,609,609
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,274,274
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1673,1673
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,324,324
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,525,525
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,856,856
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,467,467
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,161,161
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1725,1725
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1218,1218
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,987,987
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,977,977
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,54,54
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,1407,1407
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,230,230
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,961,961
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,421,421
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,139,139
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,225,225
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,350,350
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,553,553
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,276,276
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,13,13
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-06-01,472,472
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,551,551
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,712,712
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,416,416
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,645,645
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,176,176
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,141,141
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,360,360
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,595,595
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,376,376
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,68,68
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,730,730
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,312,312
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,296,296
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,612,612
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1150,1150
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,789,789
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,492,492
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,178,178
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,146,146
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,540,540
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1717,1717
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,136,136
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,113,113
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,134,134
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,132,132
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,450,450
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,2181,2181
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,375,375
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,54,54
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,162,162
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,125,125
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,341,341
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,216,216
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,643,643
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,143,143
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,517,517
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,392,392
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,110,110
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,37,37
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1031,1031
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,879,879
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,530,530
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,720,720
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,22,22
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,402,402
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,282,282
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,95,95
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,83,83
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1526,1526
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1063,1063
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,755,755
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,55,55
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,10,10
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,457,457
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,25,25
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,104,104
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,94,94
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,737,737
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,22,22
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,711,711
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,920,920
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,688,688
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1063,1063
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,5659,5659
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,22,22
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,949,949
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,500,500
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,41,41
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,751,751
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,29,29
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1521,1521
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,225,225
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,671,671
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,162,162
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,348,348
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,96,96
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,299,299
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,263,263
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,199,199
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,191,191
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,131,131
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,434,434
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1751,1751
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,717,717
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,25,25
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,582,582
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,119,119
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,179,179
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,158,158
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,143,143
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,54,54
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,29,29
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,66,66
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,247,247
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,335,335
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,788,788
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1278,1278
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,323,323
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1036,1036
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,736,736
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,25,25
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,35,35
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,55,55
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,311,311
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,10,10
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,272,272
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,119,119
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,157,157
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,201,201
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,128,128
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,231,231
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,471,471
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,110,110
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,126,126
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,87,87
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,56,56
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,246,246
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,288,288
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,77,77
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,316,316
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,280,280
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,277,277
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,185,185
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,514,514
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,9,9
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,383,383
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,458,458
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,196,196
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,910,910
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,129,129
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1846,1846
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,3783,3783
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,14,14
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,145,145
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,557,557
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,115,115
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,689,689
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,180,180
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,54,54
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,504,504
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,178,178
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,163,163
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,219,219
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,96,96
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,47,47
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,333,333
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,484,484
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1096,1096
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,49,49
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,510,510
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,49,49
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,1388,1388
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,79,79
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,749,749
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,36,36
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,21,21
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,804,804
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,75,75
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,261,261
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,2405,2405
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-07-01,127,127
