,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,1,1,2
VILA VILA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,4,2,6
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,2,0,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,3,2,5
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,2,2,4
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,3,5,8
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-08-01,2,0,2
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
AYATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,2,2
CHUMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,1,3
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,15,8,23
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
COMBAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,6,7
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,5,8
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,2,5
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,2,3
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,2,5
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,10,7,17
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,5,2,7
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,9,4,13
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,2,5
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
POJO (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,4,7
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,6,9
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,2,5
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,2,4
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,2,3
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,0,3
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,72,44,116
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,1,4
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,6,0,6
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,2,3
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,4,2,6
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,3,6,9
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,4,4,8
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,6,7
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-09-01,2,1,3
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
ANCORAIMES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,1,3
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,10,0,10
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,1,3
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,24,13,37
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,5,7,12
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,6,0,6
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,11,6,17
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,4,1,5
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,3,3,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,3,2,5
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,6,8,14
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,0,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,11,6,17
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,6,0,6
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,3,3
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,5,4,9
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,5,3,8
QUIME,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,1,3
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,5,1,6
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,3,5
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,3,5
SAN RAFAEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,111,60,171
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,10,2,12
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,4,0,4
TOLATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,5,2,7
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,7,3,10
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,3,1,4
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,6,5,11
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,7,7,14
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,4,0,4
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-10-01,2,0,2
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,2,5
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,6,3,9
COCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,27,14,41
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,0,2
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,0,4
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,3,7
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,13,13,26
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,1,5
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,2,5
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,2,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
GUTIERREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,4,8
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,5,6,11
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,6,5,11
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,6,2,8
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,2,5
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,3,4
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,6,2,8
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,3,5
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,3,7
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,0,3
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,71,44,115
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
SANTIAGO DE HUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,2,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,1,4
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,0,4
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
TARACO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,3,1,4
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,7,3,10
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,2,1,3
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,1,1,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,4,3,7
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,5,1,6
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,0,1,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-11-01,5,3,8
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,2,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,1,3
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,10,4,14
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,2,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,0,2
CHIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,4,4
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,2,3
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,24,13,37
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,2,2
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,1,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,8,3,11
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,4,0,4
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,19,9,28
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,5,1,6
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,5,0,5
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,3,1,4
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,4,0,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,1,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,7,7,14
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,11,8,19
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,4,0,4
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,0,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,11,5,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,7,2,9
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,3,2,5
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,1,2
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,1,1
PUERTO GONZALO MORENO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,5,6
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,3,3
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,4,1,5
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,4,1,5
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,3,1,4
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,92,64,156
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,1,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,3,3,6
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,7,3,10
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,0,1,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,2,4,6
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2020-12-01,1,0,1
