,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,63,46,109
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,1,4
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,0,6
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,2,4
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,2,2
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,0,4
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,6,9
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,0,6
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,1,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,8,7,15
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,18,13,31
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,95,69,164
LA RIVERA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,7,2,9
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,3,3
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,8,3,11
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,9,2,11
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,5,7
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,47,21,68
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,2,4
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,11,5,16
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,2,4
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,32,11,43
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,2,5
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,3,6
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,10,7,17
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,1,7
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,4,9
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,4,4
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,7,13
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,6,9
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,12,18,30
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,9,3,12
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,12,7,19
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,4,9
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,10,7,17
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,15,7,22
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,2,2
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,2,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,3,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,6,11
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,4,8
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,0,3
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,1,6
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,4,6
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,1,4
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,7,8,15
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,1,7
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,10,3,13
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,6,7
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,215,110,325
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,6,12
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,6,7
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,2,4
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,3,7
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,2,6
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,25,16,41
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,7,4,11
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,1,5
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,19,11,30
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,18,3,21
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,6,1,7
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,2,3
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,0,2
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,24,4,28
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,4,9
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,1,2
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,2,5
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,3,1,4
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,0,5
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,7,3,10
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,20,6,26
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,1,3
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,5,5,10
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,3,4
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,9,6,15
WALDO BALLIVIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,1,1
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,15,19,34
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,17,19,36
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,4,1,5
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,67,37,104
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,1,3,4
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,0,2,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-06-01,2,4,6
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,2,3
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,2,2
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,1,5
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,3,6
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,6,0,6
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,7,3,10
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,5,5,10
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,0,3
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,10,6,16
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,4,8
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,2,3
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,5,2,7
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,2,3
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,27,16,43
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,0,4
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,3,3
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,5,9
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,1,4
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,17,8,25
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,3,3
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,35,12,47
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,3,3
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,0,3
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,9,11,20
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,2,5
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,9,12
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,15,11,26
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,5,3,8
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,7,10
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,1,4
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,42,27,69
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,7,2,9
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,3,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,3,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,6,5,11
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,11,3,14
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,0,3
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,3,4
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,4,6
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,7,2,9
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,11,4,15
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,20,13,33
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,36,21,57
LA RIVERA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,1,5
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,2,3
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,9,2,11
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,2,4
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,2,2
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,4,4,8
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,28,18,46
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,1,4
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,4,7
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,15,4,19
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,2,2
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,2,2
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,2,5
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,9,1,10
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,5,2,7
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,2,4
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,3,4,7
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,1,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,51,11,62
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,1,3
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,3,5
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,21,14,35
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,10,4,14
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,3,4
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,8,9,17
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,6,1,7
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,10,4,14
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,3,5
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,0,1,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,6,1,7
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,5,3,8
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-07-01,2,0,2
