,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,2,2,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,3,0,3
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,0,1,1
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,1,2
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,85,36,121
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,5,2,7
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,0,1
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,5,1,6
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,6,4,10
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-07-01,5,4,9
ALCALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
ATOCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,0,2
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,0,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,7,3,10
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,1,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,5,5,10
COLPA BELGICA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,0,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,5,6
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,4,5,9
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,2,4
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,1,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,11,2,13
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,6,8,14
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,1,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,7,5,12
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,2,5
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,0,3
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,0,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,4,6
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,2,5
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,5,3,8
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,2,4
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,1,3
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,2,2
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,64,37,101
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,0,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,0,1,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,0,2
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,1,2
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,4,3,7
VILA VILA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,4,2,6
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,2,0,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,5,2,7
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,1,2,3
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-08-01,3,5,8
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,1,2
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,0,3
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,2,2
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,2,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,18,8,26
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
COMBAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,6,7
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,8,12,20
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,2,5
EL VILLAR,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,2,3
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,3,4
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,6,1,7
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,10,7,17
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,11,4,15
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,10,5,15
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,4,2,6
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,2,5
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,4,7
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,4,6,10
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,4,2,6
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,2,4
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,2,3
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,3,0,3
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,95,61,156
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,1,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,4,1,5
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,6,1,7
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,2,3
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,6,1,7
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,2,2
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,4,5,9
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,9,5,14
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,5,7
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,1,3
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-09-01,2,0,2
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,1,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
ANCORAIMES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,2,3
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,9,1,10
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
CHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,2,6
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,17,7,24
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,5,7,12
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,6,0,6
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,18,12,30
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,1,5
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,1,3
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,3,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,3,2,5
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,13,13,26
LICOMA PAMPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,13,6,19
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,11,1,12
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,4,4
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,7,2,9
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,5,4,9
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,4,8
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,2,6
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,3,3,6
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,2,3
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,3,0,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,3,5
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
SAN RAFAEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,132,85,217
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,1,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,9,3,12
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,5,5,10
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,5,0,5
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,6,1,7
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,5,2,7
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,1,5
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,9,5,14
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,8,6,14
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,4,0,4
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-10-01,2,0,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
BAURES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,2,4
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,7,4,11
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,2,6
COCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,21,12,33
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
COLPA BELGICA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,5,0,5
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,3,7
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,16,15,31
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
