,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,2,4
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,0,2
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,4,5
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,2,4
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,4,3,7
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,2,4
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,1,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,2,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,60,34,94
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,2,0,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,3,2,5
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
VILA VILA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,4,2,6
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,5,2,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,3,5,8
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,1,4
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,0,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,2,2
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,2,4
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,11,5,16
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,4,5
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,28,17,45
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,2,4
EL VILLAR,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,2,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,3,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,6,1,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,10,7,17
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,6,0,6
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,10,5,15
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,4,7
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,4,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,2,3
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,0,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,0,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,65,50,115
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,1,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,2,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,4,2,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,6,1,7
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,5,2,7
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,2,2
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,4,5,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,7,4,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,0,6,6
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-09-01,2,1,3
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
ANCORAIMES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
ARAMPAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,2,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,9,1,10
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,2,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,18,7,25
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
COLQUENCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,7,11
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,3,0,3
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,12,8,20
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,1,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,2,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,3,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,2,4
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,10,11,21
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,14,7,21
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,5,1,6
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,3,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,3,1,4
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,5,4,9
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,3,3,6
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,2,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,2,4
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,2,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,3,5
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SAN RAFAEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,105,71,176
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,3,2,5
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,7,11
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,4,0,4
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,6,4,10
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,7,2,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,8,3,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,7,6,13
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-10-01,2,0,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
BAURES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,2,4
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,5,3,8
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,1,5
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,13,8,21
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
COLLANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,1,4
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,2,5
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,10,10,20
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,1,5
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,2,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,1,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,1,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,4,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,8,10,18
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,7,5,12
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,1,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,1,4
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,1,4
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,3,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,2,5
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,1,4
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,0,4
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,0,3
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,12,13
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
SAN PEDRO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,81,55,136
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
SANTIAGO DE HUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,2,4
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,1,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,3,0,3
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,7,0,7
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,6,1,7
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,2,6
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,7,4,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,5,2,7
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-11-01,4,2,6
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
