municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,40,40
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,55,55
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,14,14
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,57,57
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,56,56
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,19,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,46,46
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,23,23
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,54,54
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,32,32
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,101,101
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,49,49
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,29,29
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,31,31
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,32,32
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,15,15
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,114,114
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1502,1502
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,81,81
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,26,26
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,41,41
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,28,28
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,30,30
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,25,25
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,36,36
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,70,70
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,27,27
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,25,25
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1242,1242
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,11,11
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,78,78
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,41,41
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,40,40
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,33,33
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,28,28
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,87,87
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,17,17
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,14,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,91,91
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,37,37
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,27,27
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,82,82
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,94,94
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1546,1546
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,76,76
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,14,14
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,24,24
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,30,30
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,49,49
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,35,35
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,44,44
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,172,172
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,35,35
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,35,35
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,602,602
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,45,45
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,57,57
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,11,11
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,25,25
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,27,27
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,18,18
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,28,28
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,32,32
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,391,391
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,27,27
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,34,34
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,36,36
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,18,18
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,33,33
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,88,88
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,51,51
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,65,65
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,193,193
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,29,29
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,237,237
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,37,37
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,22,22
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,327,327
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,30,30
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,73,73
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,16,16
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,26,26
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,91,91
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,24,24
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,86,86
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,25,25
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,86,86
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,17,17
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,28,28
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,31,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,23,23
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,23,23
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3108,3108
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,25,25
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,39,39
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,8,8
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,24,24
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,549,549
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,14,14
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,1,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,26,26
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,13,13
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,331,331
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,32,32
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,22,22
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,100,100
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,77,77
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,7,7
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,11,11
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,15,15
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,163,163
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,72,72
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,74,74
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,19,19
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,30,30
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,20,20
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,24,24
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,66,66
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,63,63
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,21,21
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,154,154
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,10,10
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,66,66
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,51,51
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,96,96
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,4,4
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,164,164
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,12,12
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,9,9
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,53,53
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,2,2
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,3,3
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,5,5
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-07-01,6,6
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,13,13
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,78,78
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,49,49
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,9,9
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
