,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,5,0,0,1,5,6
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,0,0,0,1,1
PUNA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,2,0,2,1,4,5
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,1,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,0,1,0,2,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,1,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,1,2,5,3,6,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,5,4,0,0,5,4,9
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,4,5,5,8,9,13,22
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,13,19,29,26,42,45,87
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,5,2,1,0,6,2,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,3,1,0,0,3,1,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,1,1,0,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,0,3,0,1,0,4,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-10-01,1,1,1,0,2,1,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,3,0,1,1,4,5
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,1,0,1,1,2
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,1,1,1,2
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,1,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,7,14,7,14,21
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,2,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,3,1,2,4,5,9
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,1,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,2,1,3,1,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,1,0,0,1,1,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,14,8,8,11,22,19,41
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,0,1,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,1,1,1,2
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,1,0,2,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,2,0,1,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,16,13,1,1,17,14,31
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,4,2,1,2,5,7
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,4,3,1,6,5,11
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,5,5,5,6,11
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,3,0,1,3,4,7
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,2,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,0,1,3,4,3,7
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,5,0,1,1,6,1,7
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,1,2,1,3,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,5,9,1,2,6,11,17
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,1,0,2,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,1,0,0,1,1,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,1,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,24,18,38,51,62,69,131
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,2,0,0,2,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,1,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,2,0,3,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,2,0,0,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,5,3,0,0,5,3,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,2,0,3,3
TARVITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,0,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,1,6,7,9,8,17
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,4,0,2,0,6,0,6
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,2,0,3,0,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,3,2,1,0,4,2,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-11-01,1,0,4,0,5,0,5
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,6,6,6,6,12
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,5,3,2,1,7,4,11
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,12,11,1,5,13,16,29
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,1,1,1,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,6,3,1,1,7,4,11
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,1,1,2,1,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,1,2,1,4,2,6
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,1,1,1,3,2,5
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,1,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,2,0,0,1,2,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,2,2,2,2,4
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,1,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,0,2,1,4,1,5
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,6,0,1,2,7,9
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,2,2,1,2,3,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,1,2,1,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,32,21,27,22,59,43,102
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,1,1,0,3,1,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,2,6,3,6,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,0,1,0,3,0,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,5,7,0,0,5,7,12
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,2,0,0,0,2,0,2
TURCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,2,0,1,0,3,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,3,0,3,3
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,1,0,1,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2020-12-01,0,0,0,1,0,1,1
