,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,0,1,2,5,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,9,5,1,0,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,5,4,2,1,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,80,79,2,4,165
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,8,6,1,3,18
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,29,33,3,5,70
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,44,39,9,20,112
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,3,3,2,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,139,141,4,10,294
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,3,2,1,1,7
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,89,99,12,7,207
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,2,2,1,1,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,2,4,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,64,40,13,14,131
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,6,3,1,1,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,6,6,1,1,14
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,1,1,5,6,13
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-06-01,5,6,6,3,20
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,1,3,5
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,31,9,6,61
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,15,4,10,33
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,13,15,6,10,44
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,0,1,4,5
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,0,1,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,6,0,0,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,8,0,2,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,5,0,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,1,1,2,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,3,2,10
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,9,5,5,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,4,4,8,17
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,4,1,1,12
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,16,18,15,20,69
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,7,0,3,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,30,24,1,1,56
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,17,13,1,0,31
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,5,0,1,12
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,2,6,4,19
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,4,2,1,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,14,13,14,49
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,5,4,1,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,14,1,5,30
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,2,3,10
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,1,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,1,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,40,34,3,3,80
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,21,15,8,4,48
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,4,3,0,11
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,1,0,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,3,0,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,6,1,5,27
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,18,15,15,25,73
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,6,3,2,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,6,6,1,16
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,13,13,3,2,31
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,1,1,2,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,8,2,1,20
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,2,4,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,2,1,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,39,49,3,2,93
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,11,0,3,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,4,3,0,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,17,7,6,8,38
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,46,40,2,6,94
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,17,12,2,1,32
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,2,2,1,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,6,4,0,12
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,1,2,1,4
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,1,2,0,5
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,29,22,6,7,64
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,2,1,0,8
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,14,9,22,54
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,1,2,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,11,0,1,22
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,30,18,8,2,58
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,5,0,0,6
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,2,0,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,22,11,0,0,33
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,2,2,2,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,11,3,2,24
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,5,7,9,26
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,11,1,2,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,54,62,14,12,142
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,8,8,8,28
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,643,611,5,6,1265
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,43,33,0,0,76
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,12,2,0,24
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,18,0,1,34
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,6,0,4,16
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,14,17,17,20,68
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,4,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,8,10,7,37
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,2,2,1,7
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,16,18,1,0,35
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,18,20,3,4,45
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,5,7,5,25
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,14,9,1,0,24
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,3,1,1,11
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,11,17,2,0,30
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,3,1,1,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,13,3,5,33
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,81,74,1,0,156
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,25,15,3,10,53
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,2,1,1,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,15,6,0,29
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,0,0,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,3,2,7
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,1,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,628,684,162,175,1649
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,2,1,1,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,11,0,1,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,8,1,4,19
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,51,48,4,7,110
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,1,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,19,12,7,7,45
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,34,33,1,1,69
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,6,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,4,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,2,2,5
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,4,0,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,11,14,5,5,35
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,3,0,0,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,30,26,1,3,60
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,5,1,1,17
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,6,7,5,27
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,6,2,2,13
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,49,50,6,2,107
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,11,8,6,35
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,7,1,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,1,1,7
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,0,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,14,9,7,6,36
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,3,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,3,1,2,10
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,1,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,0,2,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,2,2,4,9
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,4,1,1,11
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,3,5,0,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,3,2,4,16
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,8,10,6,32
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,11,11,4,1,27
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,5,2,1,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,10,1,0,19
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,34,35,7,4,80
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,110,102,4,0,216
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,608,602,6,7,1223
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,2,2,7,14
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,21,11,2,4,38
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,1,1,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,1,2,0,6
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,28,29,46,35,138
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,1,1,0,5
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,2,1,8
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,7,0,1,17
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,6,1,0,10
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,2,1,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,13,14,2,0,29
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,11,9,1,1,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,2,7,4,14
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,16,10,1,0,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,7,1,0,13
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,28,16,7,6,57
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,13,11,3,39
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,2,5,3,12
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,3,1,2,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,16,18,1,2,37
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,145,172,6,14,337
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,0,0,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,1,2,3,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,0,2,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,2,5,8
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,7,9,9,30
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,12,13,3,2,30
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,1,4,1,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,286,306,8,8,608
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,12,3,1,25
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,8,2,0,16
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,28,33,12,10,83
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,20,8,2,3,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,19,13,7,5,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,1,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,10,7,2,0,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,5,2,2,12
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,28,18,2,3,51
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,3,5,3,11
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,5,1,1,11
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,5,13,14,38
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,3,3,6,18
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,12,3,5,28
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,6,1,0,15
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,12,1,0,28
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,4,5,7,24
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,9,11,2,3,25
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,23,16,3,6,48
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,2,5,4,17
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,209,184,30,21,444
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,4,0,2,9
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,13,11,7,3,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,1,3,6,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,3,7,5,6,21
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,1,3,1,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,0,0,1,1,2
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,17,0,0,25
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,11,11,0,1,23
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,1,4,0,6
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,27,20,4,1,52
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,56,72,4,1,133
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,7,7,7,9,30
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,25,17,5,9,56
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,2,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,108,112,54,37,311
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,5,6,3,3,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,3,0,0,4
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,4,6,6,20
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,6,14,0,0,20
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,119,98,10,6,233
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,13,18,0,2,33
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,21,27,4,5,57
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,4,0,0,8
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,141,127,22,12,302
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,0,0,3,4
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,15,8,12,13,48
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,4,5,1,3,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,3,5,6,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,7,0,0,15
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,11,1,2,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,2,1,5,4,12
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,2,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,1,2,3,1,7
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,6,10,14,38
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,56,34,8,12,110
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,8,7,3,6,24
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,24,19,4,2,49
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,14,23,10,3,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-07-01,75,54,11,13,153
