,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
MORO MORO,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,2,0,3
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,1,4,4,10
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,0,0,1
OCURI,vacunaciones en menores de 1 ano,bcg,2017-07-01,5,1,3,7,16
OKINAWA,vacunaciones en menores de 1 ano,bcg,2017-07-01,7,6,0,1,14
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,3,0,0,5
ORURO,vacunaciones en menores de 1 ano,bcg,2017-07-01,357,341,6,8,712
PADCAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,7,2,2,14
PADILLA,vacunaciones en menores de 1 ano,bcg,2017-07-01,16,11,1,0,28
PAILON,vacunaciones en menores de 1 ano,bcg,2017-07-01,30,26,14,7,77
PALCA,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,12,4,4,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2017-07-01,17,12,7,5,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,2,0,1,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,7,1,1,11
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,3,2,6
PASORAPA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,17,21,3,1,42
PAZÑA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,2,1,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,1,1,3,8
POCOATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,2,12,12,26
POCONA,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,7,4,16
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2017-07-01,7,7,0,1,15
POOPO,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,0,2,4
PORCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,8,8,0,3,19
POROMA,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,4,10,7,30
PORONGO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,3,1,3,10
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2017-07-01,24,17,0,0,41
PORVENIR,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,3,1,3,9
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,0,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2017-07-01,236,224,11,15,486
PRESTO,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,2,1,4,9
PUCARANI,vacunaciones en menores de 1 ano,bcg,2017-07-01,12,8,6,4,30
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,10,6,17
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,2,5,6,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,2,3,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,1,6,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2017-07-01,6,6,0,0,12
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2017-07-01,6,6,1,0,13
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,24,22,0,0,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2017-07-01,61,68,2,0,131
PUNA,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,2,4,11
PUNATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,42,36,0,0,78
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,0,1,2
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2017-07-01,116,122,7,11,256
QUIME,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,3,5,6,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,3,0,0,3
RAVELO,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,2,6,6,14
REYES,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,16,0,0,25
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2017-07-01,139,135,1,3,278
ROBORE,vacunaciones en menores de 1 ano,bcg,2017-07-01,16,12,0,1,29
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2017-07-01,27,23,3,1,54
SABAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,0,1,2
SACABA,vacunaciones en menores de 1 ano,bcg,2017-07-01,140,126,3,1,270
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,3,0,2,5
SACACA,vacunaciones en menores de 1 ano,bcg,2017-07-01,8,10,6,4,28
SAIPINA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,3,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,4,4,5,14
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,9,1,0,19
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,1,2,3
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,2,1,5
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,3,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,3,0,0,3
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,4,3,1,10
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2017-07-01,56,64,18,13,151
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2017-07-01,13,4,2,4,23
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2017-07-01,17,14,0,0,31
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2017-07-01,15,13,5,7,40
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,49,57,6,3,115
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2017-07-01,16,11,0,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2017-07-01,4,4,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2017-07-01,25,26,8,10,69
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,7,1,0,11
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2017-07-01,32,27,4,10,73
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2017-07-01,4,3,3,1,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2017-07-01,7,5,0,1,13
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,15,10,7,6,38
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,10,9,1,1,21
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,8,3,1,0,12
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,0,1,6
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2017-07-01,10,8,2,1,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2017-07-01,18,17,22,22,79
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,1,3,1,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,1,0,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,5,1,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,1,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,3,1,1,8
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2017-07-01,20,27,2,0,49
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1618,1646,49,40,3353
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2017-07-01,11,9,6,11,37
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2017-07-01,6,14,2,1,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,1,3,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,6,3,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,2,4,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,1,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,4,0,6,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,1,3,5
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,2,3,6
SENA,vacunaciones en menores de 1 ano,bcg,2017-07-01,4,0,3,2,9
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2017-07-01,22,23,2,2,49
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2017-07-01,3,12,2,4,21
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2017-07-01,22,18,0,0,40
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2017-07-01,5,4,0,1,10
SORACACHI,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,3,4,1,9
SORATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,5,10,5,1,21
SUCRE,vacunaciones en menores de 1 ano,bcg,2017-07-01,211,188,78,76,553
TACACHI,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,3,0,0,12
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,2,2,4
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,5,3,13
TAHUA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,0,1,2
TAPACARI,vacunaciones en menores de 1 ano,bcg,2017-07-01,11,4,4,6,25
TARABUCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,12,8,0,1,21
TARACO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,0,2,2,7
TARATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,4,4,0,0,8
TARIJA,vacunaciones en menores de 1 ano,bcg,2017-07-01,231,215,2,0,448
TARVITA,vacunaciones en menores de 1 ano,bcg,2017-07-01,6,3,2,1,12
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,12,1,0,15
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2017-07-01,4,2,4,4,14
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,7,13,8,9,37
TIPUANI,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,1,0,6
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2017-07-01,58,50,14,8,130
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2017-07-01,13,7,5,3,28
TOCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,1,1,2,6
TOLATA,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,0,0,2
TOLEDO,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,1,2,4
TOMAVE,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,3,1,8,12
TOMINA,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,3,2,1,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2017-07-01,8,5,8,3,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2017-07-01,11,8,2,2,23
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,2,1,4
TRIGAL,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2017-07-01,153,145,2,1,301
TUPIZA,vacunaciones en menores de 1 ano,bcg,2017-07-01,10,15,6,4,35
TURCO,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,2,1,1,4
UMALA,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,2,4,5,11
UNCIA,vacunaciones en menores de 1 ano,bcg,2017-07-01,9,11,12,6,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2017-07-01,7,3,0,0,10
URUBICHA,vacunaciones en menores de 1 ano,bcg,2017-07-01,5,1,0,1,7
UYUNI,vacunaciones en menores de 1 ano,bcg,2017-07-01,17,29,9,1,56
VACAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,2,3,2,10
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2017-07-01,12,19,0,0,31
VIACHA,vacunaciones en menores de 1 ano,bcg,2017-07-01,40,25,4,5,74
VILA VILA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,0,6,4,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2017-07-01,8,10,6,1,25
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2017-07-01,52,53,3,2,110
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2017-07-01,0,0,2,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,1,1,2,7
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,3,1,2,9
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2017-07-01,48,40,9,10,107
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2017-07-01,3,6,3,1,13
VILLAZON,vacunaciones en menores de 1 ano,bcg,2017-07-01,22,30,1,0,53
VINTO,vacunaciones en menores de 1 ano,bcg,2017-07-01,38,32,2,1,73
VITICHI,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,2,8,3,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2017-07-01,0,1,1,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2017-07-01,77,66,1,4,148
YACO,vacunaciones en menores de 1 ano,bcg,2017-07-01,3,3,2,2,10
YACUIBA,vacunaciones en menores de 1 ano,bcg,2017-07-01,88,74,2,3,167
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,1,1,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,2,0,1,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2017-07-01,53,41,1,5,100
YOCALLA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,6,3,2,12
YOTALA,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,3,0,0,5
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2017-07-01,1,2,2,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2017-07-01,2,4,0,1,7
ACACIO,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,7,0,1,9
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2017-08-01,15,18,6,7,46
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,1,2,5,9
AIQUILE,vacunaciones en menores de 1 ano,bcg,2017-08-01,17,14,1,4,36
ALALAY,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,0,4,5
ALCALA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2017-08-01,7,1,0,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2017-08-01,5,4,11,4,24
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,0,2,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,0,2,3
ANZALDO,vacunaciones en menores de 1 ano,bcg,2017-08-01,4,1,0,2,7
APOLO,vacunaciones en menores de 1 ano,bcg,2017-08-01,6,10,5,8,29
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,6,5,12
ARANI,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,6,1,0,16
ARBIETO,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,7,2,3,14
ARQUE,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,2,2,1,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2017-08-01,34,43,0,0,77
ATOCHA,vacunaciones en menores de 1 ano,bcg,2017-08-01,6,6,3,5,20
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,1,1,4,6
AYATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,3,4,4,13
AYO AYO,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,9,4,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2017-08-01,8,7,7,11,33
AZURDUY,vacunaciones en menores de 1 ano,bcg,2017-08-01,5,4,2,6,17
BATALLAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,7,2,2,3,14
BAURES,vacunaciones en menores de 1 ano,bcg,2017-08-01,5,7,0,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,3,2,5
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,2,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2017-08-01,41,21,0,1,63
BETANZOS,vacunaciones en menores de 1 ano,bcg,2017-08-01,17,5,8,13,43
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,5,5,10
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,2,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,2,1,3,8
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2017-08-01,6,7,3,0,16
CABEZAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,11,13,17,12,53
CAIROMA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,4,1,2,9
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2017-08-01,1,3,1,3,8
CAJUATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,12,5,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,2,1,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,2,8,6,19
CAMARGO,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,15,1,0,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2017-08-01,0,3,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,bcg,2017-08-01,53,53,0,0,106
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,10,0,2,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,4,5,2,11
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2017-08-01,10,9,3,2,24
CARANAVI,vacunaciones en menores de 1 ano,bcg,2017-08-01,49,45,2,1,97
CARAPARI,vacunaciones en menores de 1 ano,bcg,2017-08-01,4,5,3,3,15
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,0,6,4,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,2,4,3,12
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,2,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,21,17,9,8,55
CHAQUI,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,7,2,3,13
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2017-08-01,16,15,11,13,55
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,1,0,1,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,4,5,6,24
CHIMORE,vacunaciones en menores de 1 ano,bcg,2017-08-01,12,9,2,1,24
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2017-08-01,21,13,3,0,37
CHUMA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,2,2,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,4,5,4,14
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,3,6,4,15
CLIZA,vacunaciones en menores de 1 ano,bcg,2017-08-01,21,14,3,5,43
COBIJA,vacunaciones en menores de 1 ano,bcg,2017-08-01,68,78,3,2,151
COCAPATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,6,5,5,19
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2017-08-01,769,788,6,1,1564
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2017-08-01,30,29,0,1,60
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2017-08-01,2,1,1,5,9
COLLANA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,1,1,2
COLOMI,vacunaciones en menores de 1 ano,bcg,2017-08-01,12,7,1,3,23
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,1,0,0,3
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,3,15,12,33
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,4,6,11
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2017-08-01,6,7,16,16,45
COMANCHE,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,1,1,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2017-08-01,14,14,1,0,29
COMBAYA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,2,0,3
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2017-08-01,30,3,6,6,45
COPACABANA,vacunaciones en menores de 1 ano,bcg,2017-08-01,7,6,2,5,20
CORIPATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,12,0,0,21
CORO CORO,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,5,2,2,11
COROICO,vacunaciones en menores de 1 ano,bcg,2017-08-01,13,20,0,4,37
CORQUE,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,3,2,2,8
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2017-08-01,8,6,2,6,22
COTOCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,53,57,1,1,112
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,17,13,1,0,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,0,4,4
CUEVO,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,0,0,0,3
CULPINA,vacunaciones en menores de 1 ano,bcg,2017-08-01,5,9,3,7,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,0,1,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,2,1,1,7
EL ALTO,vacunaciones en menores de 1 ano,bcg,2017-08-01,757,722,89,76,1644
EL CHORO,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,2,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2017-08-01,6,4,0,0,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2017-08-01,1,3,5,4,13
EL TORNO,vacunaciones en menores de 1 ano,bcg,2017-08-01,38,43,1,0,82
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,0,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2017-08-01,7,8,2,5,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2017-08-01,16,24,0,1,41
ESCOMA,vacunaciones en menores de 1 ano,bcg,2017-08-01,6,3,1,0,10
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,2,2,3,8
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2017-08-01,5,5,3,2,15
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2017-08-01,13,7,2,1,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2017-08-01,3,7,4,5,19
GUANAY,vacunaciones en menores de 1 ano,bcg,2017-08-01,12,10,3,1,26
GUAQUI,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,1,1,1,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2017-08-01,52,34,1,2,89
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2017-08-01,8,7,5,2,22
HUACARETA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,6,1,2,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2017-08-01,2,0,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,1,1,2
HUANUNI,vacunaciones en menores de 1 ano,bcg,2017-08-01,7,12,2,2,23
HUARINA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,2,0,2,6
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,1,2,2,8
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,0,1,1,4
HUMANATA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,1,1,2,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,4,0,0,6
ICLA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,3,2,4,10
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2017-08-01,4,3,3,5,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2017-08-01,0,2,0,1,3
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2017-08-01,2,6,3,6,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2017-08-01,2,2,5,3,12
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,8,5,3,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,2,3,5
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2017-08-01,36,20,5,6,67
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2017-08-01,53,68,3,4,128
LA PAZ,vacunaciones en menores de 1 ano,bcg,2017-08-01,1048,614,39,41,1742
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,4,0,0,5
LAJA,vacunaciones en menores de 1 ano,bcg,2017-08-01,4,3,4,4,15
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2017-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2017-08-01,9,7,34,24,74
LLICA,vacunaciones en menores de 1 ano,bcg,2017-08-01,3,2,2,1,8
LORETO,vacunaciones en menores de 1 ano,bcg,2017-08-01,0,0,9,6,15
