,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,1,0,2,7
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,2,2,5,19
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,8,5,2,27
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,37,44,20,21,122
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,9,5,11,8,33
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,637,569,2,3,1211
COIPASA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,61,47,3,0,111
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,9,0,0,14
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,3,0,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,14,8,7,44
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,9,2,1,3,15
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,19,17,15,62
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,3,2,1,13
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,9,6,8,27
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,20,15,0,0,35
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,1,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,17,14,7,9,47
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,7,6,4,21
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,14,10,0,0,24
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,4,0,1,7
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,14,10,2,1,27
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,2,2,6
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,9,8,5,4,26
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,55,56,2,1,114
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,15,3,1,35
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,2,1,5
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,5,3,3,13
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,11,0,4,30
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,1,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,5,1,5,15
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,570,576,186,180,1512
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,1,0,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,9,3,2,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,4,2,1,15
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,50,42,5,8,105
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,17,19,3,4,43
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,40,35,1,0,76
ESCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,5,1,0,7
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,2,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,3,1,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,9,1,4,29
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,3,2,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,18,16,1,0,35
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,3,1,2,9
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,6,2,9,27
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,5,1,1,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,50,40,7,7,104
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,5,9,12,32
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,7,2,1,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,2,1,5
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,11,6,4,37
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,2,0,0,7
HUARINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,4,0,1,6
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,2,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,5,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,1,1,2,7
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,3,0,5
ICLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,6,3,5,14
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,5,9,13,30
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,6,6,7,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,9,7,4,27
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,3,0,3,17
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,10,2,0,15
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,38,30,5,0,73
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,122,107,2,4,235
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,552,551,5,10,1118
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,1,2,3,9
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,14,17,0,1,32
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,1,1,7
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,18,14,28,37,97
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,2,4,5,13
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,5,2,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,3,2,0,10
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,3,3,0,11
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,11,0,0,16
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,19,22,1,0,42
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,3,5,9
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,14,17,1,1,33
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,6,2,3,17
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,18,17,10,8,53
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,20,18,5,6,49
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,6,8,4,24
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,3,1,3,9
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,22,3,1,42
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,109,109,9,7,234
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,0,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,0,4,0,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,4,2,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,4,3,8
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,8,6,8,27
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,8,1,1,20
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,4,4,13
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,254,245,3,7,509
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,9,1,2,20
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,7,2,0,19
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,26,24,2,8,60
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,19,1,0,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,29,7,8,60
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,5,1,1,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,1,0,3
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,1,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,25,19,2,2,48
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,3,4,0,11
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,6,0,5,16
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,5,13,12,36
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,1,4,6,18
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,7,4,3,22
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,1,1,2,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,8,3,3,20
POROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,9,6,8,25
PORONGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,9,9,0,1,19
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,31,19,5,2,57
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,4,8,8,25
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,1,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,183,189,21,21,414
PRESTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,5,1,2,10
PUCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,19,5,4,43
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,0,3,3,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,1,4,4,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,3,5,5,14
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,1,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,22,23,1,0,46
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,4,2,1,10
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,23,17,3,3,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,52,52,4,5,113
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,6,11,1,22
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,16,1,2,34
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,2,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,106,81,69,71,327
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,6,0,1,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,4,8,8,22
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,10,3,2,22
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,141,111,31,32,315
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,3,0,1,15
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,19,14,0,0,33
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,3,1,0,7
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,113,125,28,25,291
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,4,2,0,8
SACACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,11,7,1,31
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,5,1,3,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,6,5,1,16
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,8,0,0,20
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,2,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,3,3,3,14
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,1,2,0,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,3,2,6
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,9,5,2,2,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,33,42,5,10,90
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,8,2,4,21
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,23,14,1,1,39
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,13,4,9,38
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,53,41,17,15,126
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,13,0,0,23
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,3,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,16,16,13,61
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,7,3,2,22
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,54,41,10,6,111
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,5,6,7,23
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,32,10,1,2,45
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,15,10,7,42
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,15,20,0,1,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,16,11,1,4,32
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,0,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,10,1,3,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,13,8,11,44
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,1,0,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,4,0,1,8
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,0,2,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,4,0,0,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,5,2,3,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,7,1,0,11
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,17,20,19,62
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1376,1323,25,25,2749
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,19,15,3,2,39
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,13,14,2,2,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,3,2,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,3,4,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,4,0,0,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,3,2,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,8,0,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,2,0,2,6
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,3,2,9,17
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,3,0,3,16
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,23,13,1,2,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,9,0,1,21
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,3,0,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,30,32,2,2,66
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,1,2,0,6
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,6,2,0,11
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,8,6,2,22
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,304,294,11,11,620
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,7,0,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,2,1,2,7
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,5,2,2,10
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,18,5,4,37
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,5,4,4,25
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,3,0,1,7
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,6,3,0,13
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,151,200,12,19,382
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,8,10,6,32
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,10,3,4,21
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,7,0,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,4,8,9,28
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,5,1,0,16
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,28,37,8,11,84
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,10,10,5,9,34
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,2,2,0,6
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,3,0,1,15
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,4,3,1,5,13
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,5,6,2,5,18
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,5,2,3,17
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,6,4,2,6,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,11,8,4,3,26
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,1,5,7
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,133,114,1,1,249
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,17,26,8,2,53
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,1,1,0,1,3
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,2,2,2,9
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,14,14,2,2,32
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,3,19,5,2,29
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,12,5,0,0,17
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,25,33,1,0,59
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,2,7,0,9
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,18,10,0,0,28
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,48,53,11,6,118
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,0,2,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,8,7,4,4,23
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,50,45,6,6,107
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,0,1,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,7,9,0,3,19
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-07-01,2,5,3,0,10
