,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,123,91,2,4,220
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,560,557,5,10,1132
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,1,2,3,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,14,17,0,1,32
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,1,1,7
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,18,14,28,37,97
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,2,4,5,13
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,5,2,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,3,2,0,10
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,3,3,0,11
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,11,0,0,16
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,19,22,1,0,42
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,3,5,9
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,14,17,1,1,33
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,6,2,3,17
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,18,17,10,8,53
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,20,18,5,6,49
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,6,8,4,24
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,3,1,3,9
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,16,22,4,1,43
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,107,107,8,7,229
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,0,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,0,4,0,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,4,2,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,4,3,8
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,8,6,8,27
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,8,1,1,20
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,4,4,13
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,252,245,3,7,507
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,10,2,2,22
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,7,2,0,19
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,26,24,4,3,57
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,19,1,0,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,16,29,7,8,60
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,5,1,1,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,2,1,0,3
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,2,1,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,25,19,2,2,48
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,3,4,0,11
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,6,0,5,16
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,5,13,12,36
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,1,4,6,18
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,7,4,4,23
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,1,1,2,9
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,8,3,3,20
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,9,6,8,25
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,9,9,0,1,19
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,21,19,5,2,47
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,4,8,8,25
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,0,1,2
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,178,188,22,21,409
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,5,1,2,10
PUCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,15,19,5,4,43
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,0,3,3,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,3,4,4,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,3,5,5,14
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,1,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,22,23,1,0,46
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,5,2,1,11
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,23,17,3,3,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,52,51,4,5,112
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,6,11,1,22
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,15,16,1,2,34
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,2,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,106,81,69,67,323
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,6,0,1,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,0,0,1
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,4,8,8,22
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,10,3,2,22
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,135,96,30,30,291
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,11,6,0,1,18
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,18,14,0,0,32
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,3,1,0,7
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,113,125,28,25,291
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,4,2,0,8
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,11,7,1,31
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,5,1,3,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,6,4,1,15
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,11,0,1,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,2,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,3,3,3,14
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,1,2,0,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,3,2,6
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,6,0,3,17
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,32,42,5,10,89
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,8,2,4,21
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,23,14,1,1,39
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,13,13,1,7,34
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,53,41,17,15,126
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,11,13,0,0,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,3,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,16,16,17,10,59
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,7,3,2,22
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,53,41,10,6,110
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,5,3,6,19
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,28,7,0,2,37
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,15,10,7,42
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,15,20,0,1,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,16,11,1,4,32
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,1,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,10,1,3,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,13,8,11,44
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,1,0,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,4,0,1,8
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,2,2,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,4,0,0,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,5,2,3,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,7,1,0,11
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,17,20,19,62
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1382,1320,24,24,2750
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,19,15,3,2,39
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,13,14,2,2,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,3,2,1,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,3,4,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,4,0,0,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,3,2,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,8,0,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,2,0,2,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,3,2,9,17
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,3,0,3,16
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,23,13,1,2,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,11,9,0,1,21
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,3,0,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,29,30,2,2,63
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,1,2,0,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,6,2,0,11
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,8,6,2,22
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,304,294,11,11,620
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,7,0,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,3,1,2,8
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,5,2,2,10
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,18,5,4,37
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,5,4,4,25
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,3,0,1,7
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,6,3,0,13
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,150,200,10,19,379
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,8,11,7,34
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,10,3,4,21
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,7,0,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,4,7,8,26
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,5,1,0,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,27,37,8,12,84
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,10,10,5,9,34
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,2,2,0,6
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,11,3,0,1,15
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,3,1,5,13
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,5,6,2,5,18
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,5,2,3,17
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,4,2,6,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,11,8,4,3,26
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,1,5,7
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,137,116,1,1,255
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,17,26,8,5,56
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,1,0,1,3
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,2,2,9
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,14,14,2,2,32
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,19,5,2,29
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,12,5,0,0,17
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,24,33,0,0,57
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,2,7,0,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,18,10,1,0,29
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,48,53,11,6,118
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,0,2,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,8,7,4,4,23
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,51,47,6,5,109
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,7,9,0,3,19
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,5,3,0,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,68,54,3,5,130
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,6,2,0,1,9
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,44,31,4,9,88
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,24,31,4,8,67
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,4,2,2,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,0,1,0,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,99,104,5,11,219
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,4,1,3,12
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,69,81,6,8,164
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,4,2,1,1,8
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,38,32,18,17,105
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,3,4,1,1,9
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,1,2,1,5,9
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,0,1,1,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-07-01,2,5,4,2,13
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,2,4,2,11
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,15,13,7,5,40
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,10,10,8,6,34
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,17,22,7,2,48
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,0,2,3,6
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,10,8,0,1,19
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,7,3,5,18
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,4,0,1,1,6
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,3,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,2,3,3,8
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,6,12,5,6,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,1,0,2,3
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,8,2,3,16
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,15,20,4,3,42
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,9,3,5,4,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,32,26,0,0,58
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,6,0,1,10
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,2,0,0,1,3
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,4,4,8,2,18
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,1,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,17,16,17,12,62
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,4,2,4,13
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,5,11,2,2,20
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,8,4,0,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,1,2,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,2,0,0,1,3
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,31,26,2,5,64
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,8,18,6,5,37
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,2,1,2,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,0,1,1,3
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,6,4,0,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,11,11,2,2,26
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,18,19,13,8,58
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,6,3,0,3,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,4,0,2,9
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,3,12,3,0,18
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,2,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,9,9,0,3,21
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,12,14,6,1,33
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,1,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,45,30,1,1,77
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,15,18,1,2,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,0,0,0,1
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,8,9,9,6,32
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,42,36,4,11,93
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,5,14,2,0,21
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,4,3,4,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,6,3,0,10
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,3,0,0,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,20,23,4,7,54
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,2,1,1,5
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,10,12,21,14,57
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-08-01,8,7,2,5,22
