,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,1,4,2,7
SACACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,12,9,8,13,42
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,3,3,0,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,8,2,6,3,19
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,9,9,0,0,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,0,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,13,1,2,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,1,0,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,1,1,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,6,3,3,14
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,6,1,0,8
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,52,55,6,7,120
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,11,11,1,1,24
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,24,16,0,2,42
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,30,25,18,13,86
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,53,52,10,11,126
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,3,7,6,16
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,16,12,0,0,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,5,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,21,20,25,24,90
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,11,10,2,0,23
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,63,45,3,9,120
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,4,9,6,26
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,13,8,1,2,24
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,14,16,12,14,56
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,18,17,1,2,38
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,4,0,0,8
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,2,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,15,9,1,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,21,18,11,5,55
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,1,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,3,1,1,7
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,6,0,1,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,2,0,1,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,5,0,3,12
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,20,23,2,3,48
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1725,1668,11,10,3414
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,2,0,0,4
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,12,15,1,2,30
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,3,3,1,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,1,5,2,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,3,0,0,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,3,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,2,1,5,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,7,4,2,14
SENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,9,9,4,2,24
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,33,21,2,3,59
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,12,15,1,3,31
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,1,2,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,41,31,1,2,75
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,1,4,0,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,9,2,4,18
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,11,13,4,5,33
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,272,271,3,4,550
TACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,1,3,0,4
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,8,4,0,0,12
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,0,2,4,7
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,4,2,4,14
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,15,19,4,11,49
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,9,6,3,25
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,3,0,1,6
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,5,2,2,16
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,204,213,11,9,437
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,5,4,3,4,16
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,8,0,5,19
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,10,9,1,1,21
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,5,14,7,33
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,7,7,0,0,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,45,35,5,6,91
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,5,12,4,13,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,5,4,0,2,11
TODOS SANTOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,4,0,1,11
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,0,1,0,3
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,4,2,3,2,11
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,2,3,2,7
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,7,5,4,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,11,8,4,4,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,1,1,1,6
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,1,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,170,157,9,6,342
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,29,35,7,2,73
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,2,2,1,7
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,5,5,4,17
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,16,17,4,4,41
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,10,1,2,19
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,8,5,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,23,30,1,4,58
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,3,4,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,14,12,2,0,28
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,46,46,11,8,111
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,1,0,4,4,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,12,6,2,1,21
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,44,47,2,4,97
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,0,1,2,5,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,10,5,1,1,17
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,5,4,2,1,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,82,81,2,4,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,9,7,1,3,20
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,31,36,6,7,80
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,46,41,9,22,118
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,3,2,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,144,144,4,11,303
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,3,2,1,1,7
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,89,99,20,9,217
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,2,1,1,6
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,4,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,64,40,13,15,132
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,3,1,1,11
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,6,6,1,1,14
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,2,1,4,5,12
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-06-01,5,6,6,3,20
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,1,3,5
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,17,34,11,7,69
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,15,6,12,38
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,13,15,6,11,45
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,0,1,4,5
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,2,0,1,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,6,0,1,16
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,8,1,3,21
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,5,0,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,1,1,2,5
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,3,3,2,10
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,9,5,5,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,4,5,8,18
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,4,1,1,12
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,16,19,15,20,70
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,7,0,3,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,34,24,2,1,61
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,16,10,2,3,31
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,5,0,1,12
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,7,2,6,4,19
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,5,2,1,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,14,11,14,48
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,5,4,1,15
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,14,1,5,32
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,3,2,3,10
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,1,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,1,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,40,34,3,3,80
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,21,15,8,4,48
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,4,4,3,0,11
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,2,1,0,3
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,3,0,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,15,6,1,5,27
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,19,16,29,28,92
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,6,3,2,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,3,6,7,1,17
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,13,14,3,2,32
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,4,1,4,11
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,8,2,1,20
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,2,4,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,2,1,4
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,39,49,3,2,93
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,11,0,3,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,5,3,1,10
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,19,7,7,8,41
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,49,42,2,7,100
CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,19,14,1,1,35
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,7,2,2,1,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,6,4,0,12
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,1,2,1,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,1,2,0,5
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,33,23,7,8,71
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,2,1,0,8
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,13,8,22,55
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,2,1,2,5
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,11,0,1,22
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,31,19,8,3,61
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,5,0,0,6
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,4,2,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,25,12,0,0,37
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,2,2,2,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,8,11,3,2,24
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,5,7,9,26
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,15,11,1,3,30
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,54,63,14,12,143
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,4,8,8,8,28
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,664,629,5,7,1305
COIPASA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,43,33,0,0,76
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,12,2,0,24
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,17,18,0,2,37
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,6,0,4,16
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,14,16,17,21,68
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,4,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,8,10,7,37
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,2,2,1,7
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,16,18,1,0,35
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,19,20,3,5,47
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,8,5,9,5,27
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,14,11,1,0,26
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,3,1,1,11
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,11,17,3,0,31
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,3,1,1,6
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,12,13,3,5,33
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,85,84,1,0,170
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,25,15,4,9,53
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,3,2,1,1,7
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,8,15,6,0,29
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,3,0,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,0,2,3,2,7
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,1,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,662,711,178,195,1746
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,2,1,1,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,8,11,0,1,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,8,2,4,20
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,52,48,4,7,111
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,1,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,20,11,7,7,45
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,34,36,3,1,74
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,6,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,4,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,2,2,5
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,4,0,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,11,14,3,5,33
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,3,3,0,0,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,30,26,1,3,60
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,4,1,1,16
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,6,7,5,27
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,3,6,2,2,13
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,50,51,9,4,114
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,10,11,10,7,38
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,3,7,1,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,3,1,1,7
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,2,0,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,14,9,8,7,38
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,2,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,4,3,2,2,11
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,1,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,0,2,3
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,2,2,4,9
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,5,4,1,1,11
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,3,5,0,9
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,7,3,2,4,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,8,8,9,6,31
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,11,11,4,1,27
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,6,5,2,1,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,9,11,1,0,21
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-07-01,35,40,7,4,86
