municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,53,53
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,40,40
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,38,38
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,73,73
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,39,39
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,57,57
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,25,25
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,14,14
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,46,46
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,88,88
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1934,1934
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,67,67
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,19,19
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,152,152
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,13,13
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,140,140
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,46,46
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,9,9
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,59,59
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,191,191
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,21,21
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,48,48
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,81,81
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,34,34
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,214,214
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,19,19
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,47,47
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,9,9
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,16,16
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,32,32
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3326,3326
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,16,16
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,323,323
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,37,37
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,43,43
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,117,117
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,61,61
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,21,21
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,32,32
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,15,15
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,74,74
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,101,101
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,24,24
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,18,18
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,50,50
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,10,10
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,13,13
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,100,100
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,24,24
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,52,52
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,14,14
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,128,128
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,80,80
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3304,3304
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,22,22
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,30,30
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,277,277
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,15,15
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,58,58
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,18,18
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,21,21
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,25,25
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,32,32
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,43,43
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,69,69
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,24,24
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,39,39
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,83,83
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,387,387
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,247,247
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,14,14
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,24,24
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,32,32
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,25,25
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,647,647
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,96,96
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,41,41
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,94,94
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,44,44
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,57,57
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,51,51
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,13,13
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,30,30
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,43,43
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,85,85
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,133,133
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,35,35
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,29,29
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,384,384
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,29,29
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,49,49
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,46,46
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,29,29
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,55,55
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,10,10
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,28,28
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,75,75
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,49,49
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,82,82
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,383,383
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,39,39
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,28,28
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,232,232
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,23,23
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,40,40
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,352,352
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,9,9
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,155,155
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,20,20
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,14,14
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,16,16
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,37,37
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,273,273
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,32,32
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,121,121
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,127,127
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,25,25
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,12,12
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,64,64
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,90,90
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,52,52
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,270,270
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,59,59
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,56,56
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,18,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,103,103
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,10,10
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,10,10
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,30,30
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,43,43
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6060,6060
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,34,34
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,15,15
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,10,10
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,4,4
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,19,19
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,58,58
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,14,14
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,26,26
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1238,1238
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,11,11
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,29,29
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,126,126
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,80,80
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,31,31
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,738,738
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,47,47
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,28,28
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,105,105
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,35,35
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,152,152
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,101,101
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,15,15
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,39,39
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,61,61
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,22,22
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,29,29
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,354,354
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,104,104
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,18,18
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,33,33
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,41,41
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,70,70
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,20,20
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,33,33
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,79,79
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,150,150
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,67,67
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,215,215
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,141,141
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,294,294
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,31,31
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,235,235
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,7,7
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,184,184
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,5,5
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,3,3
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,143,143
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,11,11
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,23,23
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,11,11
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-07-01,11,11
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-07-01,380,380
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-07-01,17,17
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-07-01,62,62
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-07-01,7,7
