municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,48,48
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,66,66
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,17,17
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,85,85
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,345,345
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,278,278
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,9,9
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,67,67
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,51,51
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,18,18
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,316,316
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,48,48
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,15,15
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,30,30
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,32,32
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,57,57
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,22,22
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,49,49
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,129,129
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,128,128
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,24,24
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,32,32
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,2,2
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,75,75
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,13,13
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,30,30
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,193,193
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,31,31
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,69,69
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,156,156
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,130,130
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,11,11
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,55,55
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,11,11
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,38,38
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,116,116
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,19,19
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,78,78
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,147,147
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,46,46
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,89,89
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,220,220
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,110,110
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,50,50
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,578,578
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,40,40
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,15,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,26,26
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,22,22
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,9,9
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,14,14
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,13,13
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,147,147
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,60,60
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,41,41
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,55,55
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,122,122
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,8,8
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,44,44
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,25,25
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,98,98
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,102,102
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,19,19
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,181,181
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,29,29
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,2,2
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,44,44
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,42,42
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,18,18
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,8,8
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,21,21
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3622,3622
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,29,29
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,61,61
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,13,13
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,38,38
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,14,14
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,17,17
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,50,50
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,11,11
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,6,6
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,32,32
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,636,636
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,25,25
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,146,146
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,48,48
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,357,357
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,79,79
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,20,20
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,58,58
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,44,44
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,55,55
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,104,104
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,1,1
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,6,6
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,20,20
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,5,5
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,16,16
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,29,29
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,40,40
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,6,6
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,5,5
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,207,207
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,112,112
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,18,18
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,5,5
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,46,46
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,24,24
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,19,19
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,92,92
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,346,346
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,63,63
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,41,41
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,7,7
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,45,45
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,262,262
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,25,25
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,112,112
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,62,62
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,19,19
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,298,298
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,10,10
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,101,101
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,5,5
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,60,60
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,84,84
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,6,6
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,24,24
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,3,3
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-07-01,13,13
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,24,24
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,472,472
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,31,31
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,54,54
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,2,2
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,10,10
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,61,61
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,8,8
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,31,31
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,58,58
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,18,18
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,15,15
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,10,10
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,25,25
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,56,56
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,64,64
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,4,4
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,15,15
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,106,106
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,48,48
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,55,55
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,21,21
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,24,24
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,14,14
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,92,92
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,44,44
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,9,9
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,9,9
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,7,7
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,30,30
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,99,99
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,5,5
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,82,82
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,5,5
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,31,31
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,23,23
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,95,95
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,11,11
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,47,47
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,172,172
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,41,41
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,25,25
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,498,498
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,67,67
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,9,9
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,42,42
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,8,8
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,20,20
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,34,34
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,40,40
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,22,22
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,49,49
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,16,16
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,10,10
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,36,36
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,199,199
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,1913,1913
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,30,30
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,15,15
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,45,45
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,6,6
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,176,176
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,7,7
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,77,77
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,53,53
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,4,4
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,15,15
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,10,10
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,23,23
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,18,18
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,36,36
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,8,8
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,58,58
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,348,348
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,58,58
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,178,178
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,5,5
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,3,3
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,71,71
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,2169,2169
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,21,21
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,8,8
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,114,114
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,19,19
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,41,41
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,120,120
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,21,21
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,48,48
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,52,52
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,14,14
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,20,20
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-08-01,47,47
