municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,18,18
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,58,58
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,8,8
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,30,30
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,19,19
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,4,4
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,14,14
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,11,11
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,9,9
PORCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,17,17
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,15,15
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,8,8
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,10,10
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,9,9
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,19,19
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
REYES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,63,63
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,16,16
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,34,34
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,37,37
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,8,8
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,14,14
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,9,9
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,25,25
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,19,19
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,106,106
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,8,8
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,59,59
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,16,16
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,30,30
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,17,17
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,13,13
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,13,13
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,449,449
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,8,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,71,71
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,18,18
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,33,33
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,12,12
TARACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,42,42
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,24,24
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,10,10
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,4,4
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,23,23
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,15,15
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,6,6
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,17,17
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,31,31
TURCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,18,18
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,7,7
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,5,5
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,35,35
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,4,4
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,15,15
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,46,46
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,3,3
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,10,10
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,13,13
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,9,9
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,1,1
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-07-01,12,12
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,8,8
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,21,21
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,10,10
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,38,38
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,51,51
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,26,26
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,11,11
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,17,17
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,62,62
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,38,38
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,13,13
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,29,29
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,152,152
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,11,11
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,17,17
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,131,131
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,30,30
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,208,208
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,14,14
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,8,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,16,16
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,11,11
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,15,15
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,22,22
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,51,51
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,450,450
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,13,13
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,15,15
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,14,14
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,14,14
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,88,88
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,11,11
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,10,10
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,41,41
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,36,36
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,14,14
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,5,5
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,10,10
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
POOPO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,2,2
PORCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,15,15
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,10,10
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,7,7
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,28,28
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,19,19
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,8,8
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,3,3
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,10,10
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,20,20
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,4,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,6,6
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,13,13
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,9,9
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-08-01,1,1
