,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,20,13,33
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,11,12,23
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,0,3
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,4,8
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,700,610,1310
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,1,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,14,11,25
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,5,8
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,0,2,2
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,6,10
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,17,7,24
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,2,5
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,12,10,22
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,5,8,13
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,2,6
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,12,2,14
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,231,285,516
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,6,4,10
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,0,1
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,1,3
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,6,5,11
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,10,11,21
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,5,2,7
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,107,68,175
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,9,17,26
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,22,7,29
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,8,6,14
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,26,6,32
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,12,11,23
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,1,2
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,3,5
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,3,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,0,4
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,7,7,14
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,0,4,4
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,6,7
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,5,3,8
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,3,6
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,50,24,74
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,19,14,33
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,1,3
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,0,3,3
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,15,3,18
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,5,6,11
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,5,7
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,3,7
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,1,1,2
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,9,3,12
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,9,14,23
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,6,8,14
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,23,43,66
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,4,19,23
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,27,26,53
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,6,1,7
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,16,15,31
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,13,10,23
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,14,8,22
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,58,60,118
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,126,120,246
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,7,8,15
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,1,4
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,75,55,130
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,7,12,19
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,1,3
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,2,6,8
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-06-01,3,5,8
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,10,19
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,16,8,24
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,3,4
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,3,15
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,0,4
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,3,4
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,6,9
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,1,4
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,1,4
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,5,12
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,5,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,3,12
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,14,3,17
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,5,17
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,8,17
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,3,7
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,32,26,58
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,9,20
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,1,5
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,19,11,30
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,10,18
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,3,6
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,3,9
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,3,10
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,16,19,35
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,3,9
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,3,7
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,71,36,107
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,11,17
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,5,8
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,4,11
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,8,19
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,1,5
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,14,13,27
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,4,8
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,9,15
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,2,6
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,12,21
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,11,18
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,13,10,23
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,45,32,77
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,7,14
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,146,101,247
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,20,12,32
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,6,15
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,3,4
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,14,25
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
COMANCHE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,3,7
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,10,8,18
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,0,3
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,10,5,15
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,17,29
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,10,22
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,34,24,58
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,13,25
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,17,23
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,202,190,392
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,5,11
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,44,43,87
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,8,15
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,22,8,30
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
ESMERALDA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,1,4
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,7,12
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,4,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,6,11
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,7,19
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,31,16,47
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,1,6
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,2,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,1,5
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,55,15,70
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,3,5
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,2,5
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,14,19
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,4,10
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,3,6
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,1,4
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,1,5
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,31,14,45
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,57,55,112
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,279,239,518
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,2,6
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,25,9,34
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,7,13
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,5,9
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,10,6,16
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,6,14
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,14,12,26
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,6,10
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,21,18,39
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,79,83,162
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,4,6
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,7,13
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,103,98,201
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,16,22
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,5,11
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,20,10,30
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,1,7
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,29,14,43
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,4,5
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,4,7
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,0,4
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,7,13
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,3,3
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,2,9
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,15,22
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,4,8
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,4,8
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,6,7
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,165,43,208
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,16,11,27
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,6,14
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,4,2,6
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,3,5
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,0,8
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,1,8
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,7,15
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,46,57,103
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,6,11
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,19,16,35
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,50,37,87
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,5,1,6
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,64,55,119
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,6,14
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,12,5,17
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,49,54,103
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,4,7
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,3,6
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,20,22,42
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,2,8
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,6,14
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,7,13
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,8,17
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,2,4
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,13,7,20
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,6,13
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,49,32,81
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,4,15
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,10,14,24
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,1,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,3,5
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,7,6,13
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,9,20
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,0,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,9,3,12
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,3,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,706,655,1361
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,8,8,16
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,3,1,4
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,3,5
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,2,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,2,6,8
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,0,1
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,11,8,19
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,1,1,2
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-07-01,6,16,22
