,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,2,3
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,0,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,0,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,4,4,8
DESAGUADERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,27,15,42
EL PUENTE(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,4,1,5
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,3,0,3
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,6,0,6
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,3,6,9
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,12,11,23
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,1,3
MAIRANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,3,1,4
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,4,0,4
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,9,4,13
MOROCHATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,2,2
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,12,5,17
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,1,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,4,4,8
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,8,1,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,5,2,7
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,5,3,8
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,6,0,6
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,5,6,11
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,5,4,9
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,78,62,140
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,3,4
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
SORACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,2,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,6,6,12
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,7,3,10
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,1,2
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
TUPIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,0,3,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,2,3
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,3,4
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,6,0,6
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,5,1,6
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,7,5,12
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,12,3,15
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,2,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,1,1
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,2,4
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
COCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,8,6,14
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,3,4
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,2,5
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,31,8,39
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,4,7
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,3,5
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,1,3
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,3,5
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,4,7
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,19,10,29
LA RIVERA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,1,3
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,12,2,14
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,6,4,10
PADILLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
PAZÑA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,3,6
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,2,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,13,6,19
PUNA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,0,2
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,8,6,14
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,4,1,5
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,4,2,6
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,1,4
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,6,1,7
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,3,3
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,70,41,111
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,2,3
SORACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,5,5,10
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,4,3,7
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,3,3
TOTORA(ORR),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,3,1,4
VALLEGRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,2,3
VITICHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,4,6,10
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,7,3,10
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,7,0,7
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-09-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,5,8
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,1,3
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,4,8
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,2,6
CHUMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,5,4,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,16,15,31
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,4,6
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,1,4
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,7,3,10
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
CURVA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,2,4
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,22,13,35
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,2,5
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,6,4,10
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,3,6
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,0,4
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,2,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,7,3,10
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,18,3,21
LAS CARRERAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
MACHARETI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,0,4
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,1,3
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,10,3,13
OMEREQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,6,3,9
PADILLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,0,3
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,5,2,7
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,4,6
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,3,5
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,67,39,106
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,3,0,3
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,3,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,5,8,13
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,1,3
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,5,3,8
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,1,2
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,0,4
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,2,3
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,1,3,4
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,11,3,14
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,4,3,7
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,5,2,7
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-10-01,0,1,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
ANZALDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
APOLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,0,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,6,10
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,0,3
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,4,7
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,3,6
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,1,4
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,14,4,18
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,2,3
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,3,4
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,2,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,17,11,28
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,2,4
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,1,5
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,2,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,9,6,15
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,23,11,34
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,0,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,5,6
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,7,5,12
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,8,1,9
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,2,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,0,4
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,9,3,12
PUNA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,6,1,7
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,0,4
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,3,6
SAIPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,2,4
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,61,56,117
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,2,3
