,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
AUCAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,1,3
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
CAIROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,5,5,10
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CHAYANTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
CHOQUE COTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,2,4
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,8,2,10
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
COMANCHE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
COMARAPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,2,3
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,6,2,8
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,3,0,3
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,2,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,3,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,5,5,10
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
MECAPACA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,3,3,6
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,4,6
PAMPA GRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,5,5,10
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,4,2,6
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,1,3
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,60,40,100
SANTA ROSA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,2,2
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,0,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,4,7,11
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,4,1,5
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,2,1,3
VALLEGRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,0,2,2
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
VITICHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,1,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,3,0,3
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,3,1,4
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-09-01,1,0,1
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,5,0,5
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,4,1,5
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
CAMARGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,0,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,6,8
CARIPUYO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
CHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,4,2,6
CLIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,7,2,9
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,3,3
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,2,3
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,4,7
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,1,4
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,1,2
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,11,4,15
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,5,0,5
EL VILLAR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,1,4
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,7,3,10
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,6,9
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,0,3
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,1,3
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,8,4,12
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,3,6
PADILLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
POJO (CBBA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
PORONGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
PUCARANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
PUERTO PEREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,3,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,6,2,8
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,2,3
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
SAIPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,2,3
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,0,2
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,39,36,75
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
SOPACHUY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,7,3,10
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,1,3
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,3,1,4
UMALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,2,0,2
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,1,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,5,5
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,4,4,8
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,0,1,1
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-10-01,1,0,1
ARBIETO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
AYATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
CALACOTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,6,1,7
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
CKOCHAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,7,2,9
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,1,3
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,8,4,12
EL PUENTE(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,3,4,7
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,2,3
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,2,4
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
MECAPACA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,4,0,4
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
PRESTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
PUCARANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,5,4,9
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,1,3
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,2,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,33,24,57
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,1,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,7,5,12
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,2,3
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
VILLAZON,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,0,1,1
VITICHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,3,2,5
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,6,2,8
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,5,2,7
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,2,2
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,5,5,10
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,4,6
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,3,8,11
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,1,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,8,2,10
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,2,3
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,4,1,5
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,5,1,6
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,2,4
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,4,7,11
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,4,5,9
MOROCHATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
OCURI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,4,4,8
PAILON,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
PATACAMAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,1,1
PORONGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,1,1
PUERTO RICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,5,5,10
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,4,5
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,5,0,5
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,3,1,4
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,52,38,90
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,1,1
