,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,2,3
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,2,0,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,2,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,6,9,3,0,18
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,1,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,2,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,10,11,5,6,32
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,3,3,3,1,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,8,2,0,2,12
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,2,1,2,1,6
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,4,5,3,2,14
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,1,0,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,2,0,2,2,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,2,1,0,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,2,2,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,3,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,3,1,3,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,2,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,2,1,0,0,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,3,3,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,17,16,0,7,40
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,3,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,2,0,0,3,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,3,0,0,4
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,1,2
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,1,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,2,0,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,1,2,0,0,3
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,1,1,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-10-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,4,0,1,0,5
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,3,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,8,21,2,0,31
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,1,1,0,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,1,0,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,8,7,10,11,36
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,3,0,3,6
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,2,0,1,0,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,1,0,1,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,4,2,1,3,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,7,5,0,1,13
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,1,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,8,5,0,1,14
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,4,1,4,2,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,3,2,1,6
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,2,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,1,2,1,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,2,3,1,0,6
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,2,2,4
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,18,18,5,4,45
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,3,1,0,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,3,1,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,1,1,1,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,2,2,1,6
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,0,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,1,3,0,0,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,2,1,0,0,3
ALALAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,1,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,3,1,1,0,5
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,0,2,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,2,8,4,6,20
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,1,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,1,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,3,3,0,0,6
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,4,0,4
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,3,0,1,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,4,2,6
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,1,2,1,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,3,0,0,1,4
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,3,3,7
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,4,11,5,5,25
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,1,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-12-01,0,1,0,0,1
