,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
PRESTO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,59,80,0,0,59,80,139
PUCARA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,15,16,2,4,17,20,37
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,160,164,6,2,166,166,332
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,58,36,5,4,63,40,103
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,39,46,6,11,45,57,102
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,111,128,48,41,159,169,328
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,17,24,1,4,18,28,46
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,18,14,11,15,29,29,58
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,62,60,1,0,63,60,123
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,18,9,0,0,18,9,27
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,50,43,4,3,54,46,100
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2021-06-01,929,909,54,46,983,955,1938
PUNA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,117,120,0,0,117,120,237
PUNATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,194,169,47,40,241,209,450
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,24,12,3,3,27,15,42
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,741,671,250,250,991,921,1912
QUIME,consulta externa,ninos  de 1 a 4 anos,2021-06-01,59,60,2,3,61,63,124
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,16,5,2,0,18,5,23
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,45,48,5,1,50,49,99
RAVELO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,142,115,3,2,145,117,262
REYES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,95,109,0,1,95,110,205
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,964,964,97,59,1061,1023,2084
ROBORE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,91,76,13,13,104,89,193
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,163,141,5,3,168,144,312
SABAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,30,26,4,3,34,29,63
SACABA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,840,755,149,139,989,894,1883
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,26,19,2,5,28,24,52
SACACA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,204,183,0,0,204,183,387
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,40,39,3,3,43,42,85
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,71,67,3,1,74,68,142
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,45,61,25,30,70,91,161
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2021-06-01,26,21,0,0,26,21,47
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,94,75,14,11,108,86,194
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,22,13,8,5,30,18,48
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,22,13,0,0,22,13,35
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,34,36,2,2,36,38,74
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,64,68,19,22,83,90,173
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,331,381,91,81,422,462,884
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,52,88,2,1,54,89,143
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,88,64,14,6,102,70,172
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,216,181,29,37,245,218,463
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,524,492,28,31,552,523,1075
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2021-06-01,16,18,0,0,16,18,34
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2021-06-01,35,45,0,1,35,46,81
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2021-06-01,20,23,17,18,37,41,78
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,95,56,5,3,100,59,159
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,62,72,0,2,62,74,136
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2021-06-01,371,379,34,51,405,430,835
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2021-06-01,86,71,1,0,87,71,158
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,151,163,5,7,156,170,326
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,446,426,15,13,461,439,900
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,62,81,2,2,64,83,147
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,68,47,7,4,75,51,126
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,36,27,3,0,39,27,66
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,184,142,24,23,208,165,373
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,268,258,3,2,271,260,531
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,63,53,3,4,66,57,123
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,231,197,0,0,231,197,428
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,7,3,1,0,8,3,11
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,29,17,8,11,37,28,65
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2021-06-01,33,29,0,0,33,29,62
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2021-06-01,59,53,0,6,59,59,118
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,22,42,3,3,25,45,70
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,20,30,2,0,22,30,52
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,119,87,75,20,194,107,301
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,6209,5956,1911,1728,8120,7684,15804
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,113,97,2,2,115,99,214
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,131,135,6,4,137,139,276
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,18,20,1,6,19,26,45
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,42,39,3,6,45,45,90
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,18,19,1,0,19,19,38
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,15,12,1,0,16,12,28
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,68,50,9,3,77,53,130
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,23,10,2,1,25,11,36
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,71,62,4,7,75,69,144
SENA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,84,68,2,2,86,70,156
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,365,305,18,15,383,320,703
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,120,141,13,11,133,152,285
SICAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,43,42,1,0,44,42,86
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,247,280,136,149,383,429,812
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2021-06-01,66,75,20,30,86,105,191
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,67,79,0,0,67,79,146
SORATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,152,140,28,36,180,176,356
SUCRE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,2083,1970,327,281,2410,2251,4661
TACACHI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,12,12,0,1,12,13,25
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,83,92,1,7,84,99,183
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,54,54,0,0,54,54,108
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,66,50,4,4,70,54,124
TAHUA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,5,6,0,1,5,7,12
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,170,192,5,11,175,203,378
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,247,230,5,6,252,236,488
TARACO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,23,31,1,3,24,34,58
TARATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,36,51,7,12,43,63,106
TARIJA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,1122,1138,374,350,1496,1488,2984
TARVITA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,172,166,3,1,175,167,342
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,113,94,24,24,137,118,255
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2021-06-01,40,39,13,5,53,44,97
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,131,166,0,0,131,166,297
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,94,72,5,12,99,84,183
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,455,394,73,62,528,456,984
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,130,104,63,58,193,162,355
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2021-06-01,1,5,1,2,2,7,9
TOCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,32,27,20,7,52,34,86
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,0,1,0,0,0,1,1
TOLATA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,30,29,19,19,49,48,97
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,28,18,0,0,28,18,46
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,134,113,1,3,135,116,251
TOMINA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,107,115,7,13,114,128,242
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,95,88,0,0,95,88,183
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,107,87,2,3,109,90,199
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2021-06-01,40,33,2,2,42,35,77
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2021-06-01,11,12,0,1,11,13,24
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2021-06-01,632,549,100,78,732,627,1359
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,381,338,35,32,416,370,786
TURCO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,26,15,3,0,29,15,44
UMALA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,43,38,8,7,51,45,96
UNCIA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,194,161,10,14,204,175,379
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2021-06-01,154,113,30,15,184,128,312
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,77,68,0,0,77,68,145
UYUNI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,148,132,15,20,163,152,315
VACAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,58,49,17,14,75,63,138
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2021-06-01,54,48,26,20,80,68,148
VIACHA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,375,322,166,117,541,439,980
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,57,56,0,0,57,56,113
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2021-06-01,133,119,6,5,139,124,263
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,252,246,14,16,266,262,528
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,17,19,2,6,19,25,44
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,82,80,12,20,94,100,194
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,135,169,3,0,138,169,307
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,1141,1053,153,140,1294,1193,2487
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2021-06-01,90,96,5,2,95,98,193
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2021-06-01,217,228,19,14,236,242,478
VINTO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,443,455,42,57,485,512,997
VITICHI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,100,95,0,0,100,95,195
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2021-06-01,18,10,0,1,18,11,29
WARNES,consulta externa,ninos  de 1 a 4 anos,2021-06-01,761,735,68,73,829,808,1637
YACO,consulta externa,ninos  de 1 a 4 anos,2021-06-01,85,69,10,7,95,76,171
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,807,781,124,160,931,941,1872
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,46,61,3,3,49,64,113
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,53,48,4,2,57,50,107
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2021-06-01,403,361,59,69,462,430,892
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,57,46,1,1,58,47,105
YOTALA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,59,66,1,4,60,70,130
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2021-06-01,81,100,1,0,82,100,182
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2021-06-01,1,4,0,0,1,4,5
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2021-06-01,91,76,10,4,101,80,181
ACACIO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,56,41,0,0,56,41,97
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,168,113,31,24,199,137,336
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,109,96,11,11,120,107,227
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,134,129,13,21,147,150,297
ALALAY,consulta externa,ninos  de 1 a 4 anos,2021-07-01,11,17,5,7,16,24,40
ALCALA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,26,21,1,0,27,21,48
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,128,101,3,4,131,105,236
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2021-07-01,19,31,2,0,21,31,52
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,33,35,2,4,35,39,74
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,14,15,8,4,22,19,41
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,40,59,4,2,44,61,105
APOLO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,154,172,56,66,210,238,448
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,32,32,0,0,32,32,64
ARANI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,47,34,9,4,56,38,94
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,273,262,6,5,279,267,546
ARQUE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,83,103,0,0,83,103,186
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,211,207,9,2,220,209,429
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,127,110,7,7,134,117,251
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,59,40,0,0,59,40,99
AYATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,41,46,1,1,42,47,89
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,38,37,6,5,44,42,86
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2021-07-01,286,279,2,8,288,287,575
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2021-07-01,177,202,0,0,177,202,379
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,46,47,10,5,56,52,108
BAURES,consulta externa,ninos  de 1 a 4 anos,2021-07-01,114,93,13,7,127,100,227
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,13,7,0,0,13,7,20
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,5,7,0,0,5,7,12
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2021-07-01,44,36,17,10,61,46,107
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,533,518,37,38,570,556,1126
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,165,164,1,3,166,167,333
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2021-07-01,47,42,14,13,61,55,116
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,11,12,1,0,12,12,24
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,58,52,1,1,59,53,112
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,115,79,0,2,115,81,196
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,209,177,9,5,218,182,400
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,157,131,18,20,175,151,326
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2021-07-01,76,97,2,1,78,98,176
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,103,84,8,8,111,92,203
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,23,27,4,3,27,30,57
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,48,53,9,8,57,61,118
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,165,105,5,3,170,108,278
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2021-07-01,15,10,0,0,15,10,25
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,328,260,116,66,444,326,770
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,140,160,32,19,172,179,351
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,39,53,7,6,46,59,105
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,198,198,30,18,228,216,444
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,405,349,122,94,527,443,970
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,192,189,19,20,211,209,420
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,46,46,1,0,47,46,93
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2021-07-01,44,49,23,12,67,61,128
CATACORA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,16,26,3,2,19,28,47
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,14,9,0,1,14,10,24
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,137,131,5,4,142,135,277
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,46,42,0,1,46,43,89
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,483,434,39,30,522,464,986
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,8,12,2,2,10,14,24
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,107,111,0,1,107,112,219
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,433,391,15,9,448,400,848
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,10,9,0,0,10,9,19
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,7,4,0,0,7,4,11
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,3,9,3,4,6,13,19
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2021-07-01,97,81,15,23,112,104,216
CHUMA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,60,61,2,3,62,64,126
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,34,30,1,0,35,30,65
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,121,108,1,2,122,110,232
CLIZA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,120,116,24,21,144,137,281
COBIJA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,442,404,109,100,551,504,1055
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,269,298,3,4,272,302,574
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,4725,4256,1635,1417,6360,5673,12033
COIPASA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,13,11,0,1,13,12,25
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,165,145,150,159,315,304,619
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2021-07-01,101,83,1,2,102,85,187
COLLANA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,21,11,0,0,21,11,32
COLOMI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,120,139,25,31,145,170,315
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,47,46,5,5,52,51,103
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,115,102,1,0,116,102,218
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,62,67,4,2,66,69,135
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,71,63,5,1,76,64,140
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,17,15,0,0,17,15,32
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,170,170,13,20,183,190,373
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,15,13,0,0,15,13,28
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2021-07-01,172,154,28,44,200,198,398
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,22,31,1,1,23,32,55
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,145,150,4,10,149,160,309
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,44,50,1,3,45,53,98
COROICO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,95,92,29,22,124,114,238
CORQUE,consulta externa,ninos  de 1 a 4 anos,2021-07-01,53,44,7,12,60,56,116
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,223,221,4,6,227,227,454
COTOCA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,559,450,53,47,612,497,1109
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,193,165,44,28,237,193,430
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2021-07-01,25,23,1,3,26,26,52
CUEVO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,49,46,18,30,67,76,143
CULPINA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,112,101,2,2,114,103,217
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,5,16,2,0,7,16,23
CURVA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,24,30,6,4,30,34,64
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,24,29,12,16,36,45,81
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,4275,3935,1438,1369,5713,5304,11017
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,28,21,2,1,30,22,52
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2021-07-01,108,114,8,5,116,119,235
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2021-07-01,105,105,9,16,114,121,235
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,532,456,104,103,636,559,1195
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2021-07-01,73,60,2,1,75,61,136
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2021-07-01,201,203,9,6,210,209,419
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,483,482,42,30,525,512,1037
ESCARA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,47,43,4,1,51,44,95
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,3,2,4,4,7,6,13
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2021-07-01,18,16,0,0,18,16,34
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2021-07-01,27,32,6,6,33,38,71
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2021-07-01,26,27,0,3,26,30,56
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2021-07-01,170,112,41,23,211,135,346
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,92,95,0,0,92,95,187
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,210,187,24,25,234,212,446
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2021-07-01,74,86,19,17,93,103,196
GUANAY,consulta externa,ninos  de 1 a 4 anos,2021-07-01,84,69,16,27,100,96,196
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2021-07-01,12,10,0,0,12,10,22
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2021-07-01,262,221,4,11,266,232,498
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2021-07-01,135,139,34,192,169,331,500
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,94,96,19,18,113,114,227
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2021-07-01,46,30,15,10,61,40,101
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2021-07-01,4,1,2,0,6,1,7
