,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
SACABA,consulta externa,personas de 60 anos y mas,2021-06-01,1631,1859,988,1169,2619,3028,5647
SACABAMBA,consulta externa,personas de 60 anos y mas,2021-06-01,49,93,22,36,71,129,200
SACACA,consulta externa,personas de 60 anos y mas,2021-06-01,468,580,0,1,468,581,1049
SAIPINA,consulta externa,personas de 60 anos y mas,2021-06-01,126,103,64,66,190,169,359
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2021-06-01,303,343,12,11,315,354,669
SAMAIPATA,consulta externa,personas de 60 anos y mas,2021-06-01,236,204,337,274,573,478,1051
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2021-06-01,66,83,0,2,66,85,151
SAN ANDRES,consulta externa,personas de 60 anos y mas,2021-06-01,143,111,23,24,166,135,301
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2021-06-01,178,155,68,96,246,251,497
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2021-06-01,24,22,0,0,24,22,46
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2021-06-01,49,52,11,21,60,73,133
SAN BENITO,consulta externa,personas de 60 anos y mas,2021-06-01,203,331,126,191,329,522,851
SAN BORJA,consulta externa,personas de 60 anos y mas,2021-06-01,516,503,155,169,671,672,1343
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2021-06-01,131,124,10,9,141,133,274
SAN CARLOS,consulta externa,personas de 60 anos y mas,2021-06-01,173,160,35,43,208,203,411
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2021-06-01,273,206,58,80,331,286,617
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2021-06-01,703,673,293,244,996,917,1913
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2021-06-01,18,10,11,3,29,13,42
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2021-06-01,116,121,5,5,121,126,247
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2021-06-01,54,99,38,53,92,152,244
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2021-06-01,212,208,68,79,280,287,567
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2021-06-01,174,154,5,7,179,161,340
SAN JULIAN,consulta externa,personas de 60 anos y mas,2021-06-01,721,570,163,115,884,685,1569
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2021-06-01,35,48,12,3,47,51,98
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2021-06-01,355,477,30,56,385,533,918
SAN LUCAS,consulta externa,personas de 60 anos y mas,2021-06-01,1241,1655,20,14,1261,1669,2930
SAN MATIAS,consulta externa,personas de 60 anos y mas,2021-06-01,85,76,104,75,189,151,340
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2021-06-01,82,109,54,95,136,204,340
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2021-06-01,93,97,0,2,93,99,192
SAN PEDRO,consulta externa,personas de 60 anos y mas,2021-06-01,308,259,96,100,404,359,763
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2021-06-01,537,599,0,1,537,600,1137
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2021-06-01,165,198,42,26,207,224,431
SAN PEDRO DE MACHA,consulta externa,personas de 60 anos y mas,2021-06-01,614,735,0,0,614,735,1349
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2021-06-01,19,27,2,3,21,30,51
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2021-06-01,119,108,98,148,217,256,473
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2021-06-01,45,24,3,4,48,28,76
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2021-06-01,83,75,25,28,108,103,211
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2021-06-01,81,100,9,15,90,115,205
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2021-06-01,89,54,32,20,121,74,195
SANTA ANA,consulta externa,personas de 60 anos y mas,2021-06-01,312,312,62,56,374,368,742
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2021-06-01,19729,20983,9126,10810,28855,31793,60648
SANTA ROSA,consulta externa,personas de 60 anos y mas,2021-06-01,231,215,49,50,280,265,545
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2021-06-01,323,279,32,35,355,314,669
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2021-06-01,262,267,0,6,262,273,535
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2021-06-01,341,334,12,24,353,358,711
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2021-06-01,145,127,25,15,170,142,312
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2021-06-01,125,167,12,26,137,193,330
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2021-06-01,216,282,73,71,289,353,642
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2021-06-01,107,133,6,8,113,141,254
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2021-06-01,189,164,13,7,202,171,373
SENA,consulta externa,personas de 60 anos y mas,2021-06-01,51,26,11,8,62,34,96
SHINAOTA,consulta externa,personas de 60 anos y mas,2021-06-01,339,326,20,23,359,349,708
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2021-06-01,374,324,116,117,490,441,931
SICAYA,consulta externa,personas de 60 anos y mas,2021-06-01,78,89,40,56,118,145,263
SIPE SIPE,consulta externa,personas de 60 anos y mas,2021-06-01,553,680,287,326,840,1006,1846
SOPACHUY,consulta externa,personas de 60 anos y mas,2021-06-01,213,299,2,12,215,311,526
SORACACHI,consulta externa,personas de 60 anos y mas,2021-06-01,432,445,17,18,449,463,912
SORATA,consulta externa,personas de 60 anos y mas,2021-06-01,449,472,38,50,487,522,1009
SUCRE,consulta externa,personas de 60 anos y mas,2021-06-01,5486,6524,2207,2950,7693,9474,17167
TACACHI,consulta externa,personas de 60 anos y mas,2021-06-01,36,62,2,4,38,66,104
TACACOMA,consulta externa,personas de 60 anos y mas,2021-06-01,144,96,6,13,150,109,259
TACOBAMBA,consulta externa,personas de 60 anos y mas,2021-06-01,322,406,0,0,322,406,728
TACOPAYA,consulta externa,personas de 60 anos y mas,2021-06-01,374,456,62,64,436,520,956
TAHUA,consulta externa,personas de 60 anos y mas,2021-06-01,40,52,1,1,41,53,94
TAPACARI,consulta externa,personas de 60 anos y mas,2021-06-01,948,1071,0,1,948,1072,2020
TARABUCO,consulta externa,personas de 60 anos y mas,2021-06-01,276,349,24,46,300,395,695
TARACO,consulta externa,personas de 60 anos y mas,2021-06-01,105,64,90,94,195,158,353
TARATA,consulta externa,personas de 60 anos y mas,2021-06-01,133,157,34,33,167,190,357
TARIJA,consulta externa,personas de 60 anos y mas,2021-06-01,4100,4665,2399,2865,6499,7530,14029
TARVITA,consulta externa,personas de 60 anos y mas,2021-06-01,210,244,45,45,255,289,544
TEOPONTE,consulta externa,personas de 60 anos y mas,2021-06-01,125,82,22,11,147,93,240
TIAHUANACU,consulta externa,personas de 60 anos y mas,2021-06-01,205,207,50,70,255,277,532
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2021-06-01,637,839,5,1,642,840,1482
TIPUANI,consulta externa,personas de 60 anos y mas,2021-06-01,102,72,66,38,168,110,278
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2021-06-01,489,634,88,123,577,757,1334
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2021-06-01,428,576,158,195,586,771,1357
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2021-06-01,58,88,9,10,67,98,165
TOCO,consulta externa,personas de 60 anos y mas,2021-06-01,73,94,114,156,187,250,437
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2021-06-01,8,14,0,0,8,14,22
TOLATA,consulta externa,personas de 60 anos y mas,2021-06-01,85,101,27,57,112,158,270
TOLEDO,consulta externa,personas de 60 anos y mas,2021-06-01,228,292,7,9,235,301,536
TOMAVE,consulta externa,personas de 60 anos y mas,2021-06-01,495,706,12,8,507,714,1221
TOMINA,consulta externa,personas de 60 anos y mas,2021-06-01,403,465,34,43,437,508,945
TORO TORO,consulta externa,personas de 60 anos y mas,2021-06-01,209,234,2,0,211,234,445
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2021-06-01,126,126,5,4,131,130,261
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2021-06-01,147,158,7,17,154,175,329
TRIGAL,consulta externa,personas de 60 anos y mas,2021-06-01,39,41,38,55,77,96,173
TRINIDAD,consulta externa,personas de 60 anos y mas,2021-06-01,1783,1994,1059,1305,2842,3299,6141
TUPIZA,consulta externa,personas de 60 anos y mas,2021-06-01,791,1036,302,477,1093,1513,2606
TURCO,consulta externa,personas de 60 anos y mas,2021-06-01,167,147,10,8,177,155,332
UMALA,consulta externa,personas de 60 anos y mas,2021-06-01,130,158,51,54,181,212,393
UNCIA,consulta externa,personas de 60 anos y mas,2021-06-01,602,800,95,106,697,906,1603
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2021-06-01,210,304,48,68,258,372,630
URUBICHA,consulta externa,personas de 60 anos y mas,2021-06-01,62,91,0,0,62,91,153
UYUNI,consulta externa,personas de 60 anos y mas,2021-06-01,449,464,132,148,581,612,1193
VACAS,consulta externa,personas de 60 anos y mas,2021-06-01,172,250,87,106,259,356,615
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2021-06-01,179,239,606,865,785,1104,1889
VIACHA,consulta externa,personas de 60 anos y mas,2021-06-01,766,917,490,552,1256,1469,2725
VILA VILA,consulta externa,personas de 60 anos y mas,2021-06-01,193,228,1,1,194,229,423
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2021-06-01,263,349,19,15,282,364,646
VILLA MONTES,consulta externa,personas de 60 anos y mas,2021-06-01,622,558,246,194,868,752,1620
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2021-06-01,22,8,15,5,37,13,50
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2021-06-01,162,245,10,31,172,276,448
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2021-06-01,243,317,0,2,243,319,562
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2021-06-01,1240,959,127,94,1367,1053,2420
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2021-06-01,249,258,36,65,285,323,608
VILLAZON,consulta externa,personas de 60 anos y mas,2021-06-01,636,729,381,522,1017,1251,2268
VINTO,consulta externa,personas de 60 anos y mas,2021-06-01,662,803,78,93,740,896,1636
VITICHI,consulta externa,personas de 60 anos y mas,2021-06-01,297,527,1,0,298,527,825
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2021-06-01,33,23,0,0,33,23,56
WARNES,consulta externa,personas de 60 anos y mas,2021-06-01,822,816,228,238,1050,1054,2104
YACO,consulta externa,personas de 60 anos y mas,2021-06-01,211,178,12,6,223,184,407
YACUIBA,consulta externa,personas de 60 anos y mas,2021-06-01,1111,1260,536,618,1647,1878,3525
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2021-06-01,396,558,14,16,410,574,984
YANACACHI,consulta externa,personas de 60 anos y mas,2021-06-01,138,108,12,19,150,127,277
YAPACANI,consulta externa,personas de 60 anos y mas,2021-06-01,690,707,75,48,765,755,1520
YOCALLA,consulta externa,personas de 60 anos y mas,2021-06-01,212,188,1,2,213,190,403
YOTALA,consulta externa,personas de 60 anos y mas,2021-06-01,180,265,177,209,357,474,831
YUNCHARA,consulta externa,personas de 60 anos y mas,2021-06-01,158,230,11,10,169,240,409
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2021-06-01,20,23,0,0,20,23,43
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2021-06-01,141,163,224,233,365,396,761
ACACIO,consulta externa,personas de 60 anos y mas,2021-07-01,291,347,0,0,291,347,638
ACHACACHI,consulta externa,personas de 60 anos y mas,2021-07-01,704,754,237,232,941,986,1927
ACHOCALLA,consulta externa,personas de 60 anos y mas,2021-07-01,290,362,38,43,328,405,733
AIQUILE,consulta externa,personas de 60 anos y mas,2021-07-01,344,381,522,559,866,940,1806
ALALAY,consulta externa,personas de 60 anos y mas,2021-07-01,56,73,36,54,92,127,219
ALCALA,consulta externa,personas de 60 anos y mas,2021-07-01,172,200,11,22,183,222,405
ALTO BENI,consulta externa,personas de 60 anos y mas,2021-07-01,257,189,32,29,289,218,507
ANCORAIMES,consulta externa,personas de 60 anos y mas,2021-07-01,221,206,188,240,409,446,855
ANDAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,189,232,13,21,202,253,455
ANTEQUERA,consulta externa,personas de 60 anos y mas,2021-07-01,54,62,1,1,55,63,118
ANZALDO,consulta externa,personas de 60 anos y mas,2021-07-01,215,289,10,20,225,309,534
APOLO,consulta externa,personas de 60 anos y mas,2021-07-01,217,159,36,26,253,185,438
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2021-07-01,93,135,4,4,97,139,236
ARANI,consulta externa,personas de 60 anos y mas,2021-07-01,154,260,78,103,232,363,595
ARBIETO,consulta externa,personas de 60 anos y mas,2021-07-01,427,649,47,69,474,718,1192
ARQUE,consulta externa,personas de 60 anos y mas,2021-07-01,233,323,11,11,244,334,578
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2021-07-01,250,220,6,6,256,226,482
ATOCHA,consulta externa,personas de 60 anos y mas,2021-07-01,164,191,74,74,238,265,503
AUCAPATA,consulta externa,personas de 60 anos y mas,2021-07-01,97,59,3,2,100,61,161
AYATA,consulta externa,personas de 60 anos y mas,2021-07-01,163,174,10,14,173,188,361
AYO AYO,consulta externa,personas de 60 anos y mas,2021-07-01,312,297,22,8,334,305,639
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2021-07-01,954,1047,14,23,968,1070,2038
AZURDUY,consulta externa,personas de 60 anos y mas,2021-07-01,215,275,7,26,222,301,523
BATALLAS,consulta externa,personas de 60 anos y mas,2021-07-01,217,204,69,61,286,265,551
BAURES,consulta externa,personas de 60 anos y mas,2021-07-01,156,153,35,53,191,206,397
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,76,111,9,14,85,125,210
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2021-07-01,86,77,0,0,86,77,163
BELLA FLOR,consulta externa,personas de 60 anos y mas,2021-07-01,40,26,60,47,100,73,173
BERMEJO,consulta externa,personas de 60 anos y mas,2021-07-01,575,641,168,224,743,865,1608
BETANZOS,consulta externa,personas de 60 anos y mas,2021-07-01,635,772,39,29,674,801,1475
BOLIVAR,consulta externa,personas de 60 anos y mas,2021-07-01,70,88,38,34,108,122,230
BOLPEBRA,consulta externa,personas de 60 anos y mas,2021-07-01,15,10,1,1,16,11,27
BOYUIBE,consulta externa,personas de 60 anos y mas,2021-07-01,62,60,109,122,171,182,353
BUENA VISTA,consulta externa,personas de 60 anos y mas,2021-07-01,211,201,10,12,221,213,434
CABEZAS,consulta externa,personas de 60 anos y mas,2021-07-01,339,287,52,63,391,350,741
CAIROMA,consulta externa,personas de 60 anos y mas,2021-07-01,272,257,12,14,284,271,555
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2021-07-01,357,605,22,30,379,635,1014
CAJUATA,consulta externa,personas de 60 anos y mas,2021-07-01,178,129,25,26,203,155,358
CALACOTO,consulta externa,personas de 60 anos y mas,2021-07-01,318,355,34,32,352,387,739
CALAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,287,353,3,5,290,358,648
CAMARGO,consulta externa,personas de 60 anos y mas,2021-07-01,353,538,32,62,385,600,985
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2021-07-01,76,119,5,4,81,123,204
CAMIRI,consulta externa,personas de 60 anos y mas,2021-07-01,883,739,433,469,1316,1208,2524
CAPINOTA,consulta externa,personas de 60 anos y mas,2021-07-01,334,422,128,162,462,584,1046
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2021-07-01,297,347,101,103,398,450,848
CARACOLLO,consulta externa,personas de 60 anos y mas,2021-07-01,284,327,29,49,313,376,689
CARANAVI,consulta externa,personas de 60 anos y mas,2021-07-01,546,369,235,226,781,595,1376
CARANGAS,consulta externa,personas de 60 anos y mas,2021-07-01,17,20,0,0,17,20,37
CARAPARI,consulta externa,personas de 60 anos y mas,2021-07-01,417,405,81,85,498,490,988
CARIPUYO,consulta externa,personas de 60 anos y mas,2021-07-01,139,164,1,1,140,165,305
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2021-07-01,103,116,4,8,107,124,231
CATACORA,consulta externa,personas de 60 anos y mas,2021-07-01,70,76,2,1,72,77,149
CHACARILLA,consulta externa,personas de 60 anos y mas,2021-07-01,59,59,14,10,73,69,142
CHALLAPATA,consulta externa,personas de 60 anos y mas,2021-07-01,872,991,74,85,946,1076,2022
CHAQUI,consulta externa,personas de 60 anos y mas,2021-07-01,500,648,2,1,502,649,1151
CHARAGUA,consulta externa,personas de 60 anos y mas,2021-07-01,451,496,69,72,520,568,1088
CHARAÑA,consulta externa,personas de 60 anos y mas,2021-07-01,76,74,6,18,82,92,174
CHAYANTA,consulta externa,personas de 60 anos y mas,2021-07-01,151,248,0,0,151,248,399
CHIMORE,consulta externa,personas de 60 anos y mas,2021-07-01,408,342,7,13,415,355,770
CHIPAYA,consulta externa,personas de 60 anos y mas,2021-07-01,67,70,1,0,68,70,138
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2021-07-01,58,77,1,1,59,78,137
CHUA COCANI,consulta externa,personas de 60 anos y mas,2021-07-01,28,20,29,26,57,46,103
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2021-07-01,124,100,61,54,185,154,339
CHUMA,consulta externa,personas de 60 anos y mas,2021-07-01,348,381,59,54,407,435,842
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2021-07-01,92,110,0,1,92,111,203
CKOCHAS,consulta externa,personas de 60 anos y mas,2021-07-01,549,649,2,0,551,649,1200
CLIZA,consulta externa,personas de 60 anos y mas,2021-07-01,355,547,109,139,464,686,1150
COBIJA,consulta externa,personas de 60 anos y mas,2021-07-01,506,482,379,465,885,947,1832
COCAPATA,consulta externa,personas de 60 anos y mas,2021-07-01,443,459,6,6,449,465,914
COCHABAMBA,consulta externa,personas de 60 anos y mas,2021-07-01,11991,14186,9951,12848,21942,27034,48976
COIPASA,consulta externa,personas de 60 anos y mas,2021-07-01,10,15,1,2,11,17,28
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2021-07-01,399,652,199,245,598,897,1495
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2021-07-01,389,507,10,9,399,516,915
COLLANA,consulta externa,personas de 60 anos y mas,2021-07-01,103,116,5,5,108,121,229
COLOMI,consulta externa,personas de 60 anos y mas,2021-07-01,190,196,167,212,357,408,765
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2021-07-01,129,112,38,42,167,154,321
COLQUECHACA,consulta externa,personas de 60 anos y mas,2021-07-01,401,467,4,5,405,472,877
COLQUENCHA,consulta externa,personas de 60 anos y mas,2021-07-01,146,157,32,42,178,199,377
COLQUIRI,consulta externa,personas de 60 anos y mas,2021-07-01,278,259,14,16,292,275,567
COMANCHE,consulta externa,personas de 60 anos y mas,2021-07-01,81,90,1,1,82,91,173
COMARAPA,consulta externa,personas de 60 anos y mas,2021-07-01,204,282,66,89,270,371,641
COMBAYA,consulta externa,personas de 60 anos y mas,2021-07-01,93,75,38,33,131,108,239
CONCEPCION,consulta externa,personas de 60 anos y mas,2021-07-01,217,170,97,66,314,236,550
COPACABANA,consulta externa,personas de 60 anos y mas,2021-07-01,198,198,16,20,214,218,432
CORIPATA,consulta externa,personas de 60 anos y mas,2021-07-01,201,124,26,35,227,159,386
CORO CORO,consulta externa,personas de 60 anos y mas,2021-07-01,188,170,27,21,215,191,406
COROICO,consulta externa,personas de 60 anos y mas,2021-07-01,171,196,125,102,296,298,594
CORQUE,consulta externa,personas de 60 anos y mas,2021-07-01,241,282,18,23,259,305,564
COTAGAITA,consulta externa,personas de 60 anos y mas,2021-07-01,958,1362,147,199,1105,1561,2666
COTOCA,consulta externa,personas de 60 anos y mas,2021-07-01,916,1029,93,131,1009,1160,2169
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,19,16,0,0,19,16,35
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2021-07-01,170,201,67,55,237,256,493
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2021-07-01,59,75,1,0,60,75,135
CUEVO,consulta externa,personas de 60 anos y mas,2021-07-01,106,141,40,59,146,200,346
CULPINA,consulta externa,personas de 60 anos y mas,2021-07-01,255,336,31,54,286,390,676
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2021-07-01,108,111,11,10,119,121,240
CURVA,consulta externa,personas de 60 anos y mas,2021-07-01,49,60,1,2,50,62,112
DESAGUADERO,consulta externa,personas de 60 anos y mas,2021-07-01,131,152,25,37,156,189,345
EL ALTO,consulta externa,personas de 60 anos y mas,2021-07-01,5183,5624,5095,4987,10278,10611,20889
EL CHORO,consulta externa,personas de 60 anos y mas,2021-07-01,166,171,2,2,168,173,341
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2021-07-01,222,168,17,29,239,197,436
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2021-07-01,231,373,37,47,268,420,688
EL TORNO,consulta externa,personas de 60 anos y mas,2021-07-01,796,843,395,459,1191,1302,2493
EL VILLAR,consulta externa,personas de 60 anos y mas,2021-07-01,211,309,9,12,220,321,541
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2021-07-01,284,354,99,142,383,496,879
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2021-07-01,503,428,25,29,528,457,985
ESCARA,consulta externa,personas de 60 anos y mas,2021-07-01,23,18,9,13,32,31,63
ESCOMA,consulta externa,personas de 60 anos y mas,2021-07-01,149,115,13,12,162,127,289
ESMERALDA,consulta externa,personas de 60 anos y mas,2021-07-01,59,52,5,3,64,55,119
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2021-07-01,174,154,2,2,176,156,332
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2021-07-01,11,16,6,9,17,25,42
EXALTACION,consulta externa,personas de 60 anos y mas,2021-07-01,18,41,1,3,19,44,63
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2021-07-01,180,141,69,49,249,190,439
FILADELFIA,consulta externa,personas de 60 anos y mas,2021-07-01,84,52,71,51,155,103,258
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2021-07-01,263,282,26,28,289,310,599
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2021-07-01,205,211,27,24,232,235,467
GUANAY,consulta externa,personas de 60 anos y mas,2021-07-01,135,96,24,29,159,125,284
GUAQUI,consulta externa,personas de 60 anos y mas,2021-07-01,207,224,25,27,232,251,483
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2021-07-01,442,454,50,41,492,495,987
GUTIERREZ,consulta externa,personas de 60 anos y mas,2021-07-01,154,187,35,62,189,249,438
HUACARETA,consulta externa,personas de 60 anos y mas,2021-07-01,201,324,23,41,224,365,589
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2021-07-01,46,87,4,14,50,101,151
HUACHACALLA,consulta externa,personas de 60 anos y mas,2021-07-01,36,40,38,33,74,73,147
HUANUNI,consulta externa,personas de 60 anos y mas,2021-07-01,481,499,44,60,525,559,1084
HUARACAJE,consulta externa,personas de 60 anos y mas,2021-07-01,67,78,36,19,103,97,200
HUARINA,consulta externa,personas de 60 anos y mas,2021-07-01,142,141,132,186,274,327,601
HUATAJATA,consulta externa,personas de 60 anos y mas,2021-07-01,7,9,80,95,87,104,191
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,213,203,9,12,222,215,437
HUMANATA,consulta externa,personas de 60 anos y mas,2021-07-01,45,41,93,79,138,120,258
ICHOCA,consulta externa,personas de 60 anos y mas,2021-07-01,120,103,22,23,142,126,268
ICLA,consulta externa,personas de 60 anos y mas,2021-07-01,136,200,39,88,175,288,463
INCAHUASI,consulta externa,personas de 60 anos y mas,2021-07-01,261,367,2,9,263,376,639
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2021-07-01,18,9,1,0,19,9,28
INQUISIVI,consulta externa,personas de 60 anos y mas,2021-07-01,285,230,36,31,321,261,582
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2021-07-01,246,193,63,65,309,258,567
IXIAMAS,consulta externa,personas de 60 anos y mas,2021-07-01,166,88,6,8,172,96,268
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2021-07-01,298,322,198,192,496,514,1010
LA ASUNTA,consulta externa,personas de 60 anos y mas,2021-07-01,325,213,20,20,345,233,578
LA GUARDIA,consulta externa,personas de 60 anos y mas,2021-07-01,1022,1184,699,855,1721,2039,3760
LA PAZ,consulta externa,personas de 60 anos y mas,2021-07-01,12188,15993,12917,17651,25105,33644,58749
LA RIVERA,consulta externa,personas de 60 anos y mas,2021-07-01,18,17,0,4,18,21,39
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2021-07-01,113,201,41,88,154,289,443
LAJA,consulta externa,personas de 60 anos y mas,2021-07-01,231,259,152,161,383,420,803
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2021-07-01,90,165,2,0,92,165,257
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2021-07-01,97,65,0,1,97,66,163
LLALLAGUA,consulta externa,personas de 60 anos y mas,2021-07-01,569,823,148,156,717,979,1696
LLICA,consulta externa,personas de 60 anos y mas,2021-07-01,106,126,4,4,110,130,240
LORETO,consulta externa,personas de 60 anos y mas,2021-07-01,58,49,29,26,87,75,162
LURIBAY,consulta externa,personas de 60 anos y mas,2021-07-01,230,180,23,22,253,202,455
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2021-07-01,135,152,26,30,161,182,343
MACHARETI,consulta externa,personas de 60 anos y mas,2021-07-01,162,185,28,33,190,218,408
MAGDALENA,consulta externa,personas de 60 anos y mas,2021-07-01,150,157,64,92,214,249,463
MAIRANA,consulta externa,personas de 60 anos y mas,2021-07-01,60,90,126,128,186,218,404
MALLA,consulta externa,personas de 60 anos y mas,2021-07-01,93,67,3,5,96,72,168
MAPIRI,consulta externa,personas de 60 anos y mas,2021-07-01,127,84,21,29,148,113,261
MECAPACA,consulta externa,personas de 60 anos y mas,2021-07-01,216,194,43,38,259,232,491
MINEROS,consulta externa,personas de 60 anos y mas,2021-07-01,254,255,12,18,266,273,539
MIZQUE,consulta externa,personas de 60 anos y mas,2021-07-01,470,578,145,204,615,782,1397
MOCOMOCO,consulta externa,personas de 60 anos y mas,2021-07-01,292,247,122,138,414,385,799
MOJINETE,consulta externa,personas de 60 anos y mas,2021-07-01,22,34,5,7,27,41,68
MOJOCOYA,consulta externa,personas de 60 anos y mas,2021-07-01,289,357,46,52,335,409,744
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2021-07-01,538,769,127,147,665,916,1581
