municipality,group,variable,month,AQV femenino,TOTAL
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,8,8
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,9,9
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,10,10
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,92,92
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,25,25
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,17,17
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,5,5
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,11,11
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,7,7
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,5,5
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,11,11
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,86,86
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,14,14
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,5,5
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,27,27
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,8,8
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,10,10
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,12,12
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,78,78
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,32,32
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,8,8
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,3,3
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,7,7
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,19,19
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,8,8
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,2,2
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-12-01,1,1
