municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
ALALAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
ARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
BAURES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,11,11
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,28,28
BOLPEBRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,15,15
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,12,12
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,13,13
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,13,13
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,48,48
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,13,13
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,12,12
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,35,35
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,22,22
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,10,10
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
PUERTO RICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,31,31
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,11,11
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,16,16
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,12,12
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,17,17
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,12,12
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,14,14
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,75,75
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,30,30
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,7,7
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,2,2
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,9,9
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,22,22
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,34,34
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,15,15
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,13,13
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,5,5
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,3,3
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-07-01,8,8
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,6,6
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,4,4
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
BAURES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,21,21
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,10,10
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,5,5
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,21,21
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,10,10
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,8,8
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,10,10
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,3,3
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,22,22
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,7,7
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-08-01,1,1
